Sekanja	Sekanjas	V;ACT;NFIN	ADJ;INDF;GEN;PL
persern	perserna	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
perserna	persern	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
Stå	Stån	V;ACT;NFIN;COMPOUND	ADJ;INDF;MASC+FEM;SG
Stån	Stå	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN;COMPOUND
omsnärjde	omsnärjer	V;ACT;IND;PST	V.CVB
omsnärjde	omsnärjt	V;ACT;IND;PST	ADJ;INDF;NEUT;SG
omsnärjer	omsnärjde	V.CVB	V;ACT;IND;PST
omsnärjer	omsnärjt	V.CVB	ADJ;INDF;NEUT;SG
omsnärjt	omsnärjde	ADJ;INDF;NEUT;SG	V;ACT;IND;PST
omsnärjt	omsnärjer	ADJ;INDF;NEUT;SG	V.CVB
Skola	Skolen	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
Skolen	Skola	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
tillspillogiven	tillspillogivet	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN;COMPOUND
tillspillogiven	tillspillogivna	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
tillspillogivet	tillspillogiven	V;ACT;NFIN;COMPOUND	ADJ;INDF;MASC+FEM;SG
tillspillogivet	tillspillogivna	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
tillspillogivna	tillspillogiven	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
tillspillogivna	tillspillogivet	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
Hälsa	Hälsen	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
Hälsen	Hälsa	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
finnas	finne	ADJ;INDF;GEN;PL	V.PTCP;PST
finnas	finnes	ADJ;INDF;GEN;PL	V;PASS;IND;PRS
finnas	finner	ADJ;INDF;GEN;PL	V.CVB
finnas	finnen	ADJ;INDF;GEN;PL	ADJ;INDF;MASC+FEM;SG
finne	finnas	V.PTCP;PST	ADJ;INDF;GEN;PL
finne	finnes	V.PTCP;PST	V;PASS;IND;PRS
finne	finner	V.PTCP;PST	V.CVB
finne	finnen	V.PTCP;PST	ADJ;INDF;MASC+FEM;SG
finnes	finnas	V;PASS;IND;PRS	ADJ;INDF;GEN;PL
finnes	finne	V;PASS;IND;PRS	V.PTCP;PST
finnes	finner	V;PASS;IND;PRS	V.CVB
finnes	finnen	V;PASS;IND;PRS	ADJ;INDF;MASC+FEM;SG
finner	finnas	V.CVB	ADJ;INDF;GEN;PL
finner	finne	V.CVB	V.PTCP;PST
finner	finnes	V.CVB	V;PASS;IND;PRS
finner	finnen	V.CVB	ADJ;INDF;MASC+FEM;SG
finnen	finnas	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;GEN;PL
finnen	finne	ADJ;INDF;MASC+FEM;SG	V.PTCP;PST
finnen	finnes	ADJ;INDF;MASC+FEM;SG	V;PASS;IND;PRS
finnen	finner	ADJ;INDF;MASC+FEM;SG	V.CVB
sus	susa	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
susa	sus	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
omöjligen	omöjligt	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;NEUT;SG
omöjligt	omöjligen	ADJ;INDF;NEUT;SG	ADJ;INDF;MASC+FEM;SG
sönderslita	söndersliter	V;ACT;NFIN	V.CVB
sönderslitna	söndersliter	V;ACT;NFIN	V.CVB
söndersliter	sönderslita	V.CVB	V;ACT;NFIN
söndersliter	sönderslitna	V.CVB	V;ACT;NFIN
kejserlig	kejserliga	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
kejserliga	kejserlig	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
Efrat	Efrata	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
Efrat	Efratas	V;ACT;NFIN;COMPOUND	ADJ;INDF;GEN;PL
Efrata	Efrat	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
Efrata	Efratas	V;ACT;NFIN	ADJ;INDF;GEN;PL
Efratas	Efrat	ADJ;INDF;GEN;PL	V;ACT;NFIN;COMPOUND
Efratas	Efrata	ADJ;INDF;GEN;PL	V;ACT;NFIN
lupit	lupo	PRN;NEUT;SG	ADJ;INDF;NOM;PL
lupo	lupit	ADJ;INDF;NOM;PL	PRN;NEUT;SG
När	Nära	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
Nära	När	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
vattenmassor	vattenmassorna	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
vattenmassorna	vattenmassor	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
gammal	gammalt	V;ACT;NFIN;COMPOUND	ADJ;INDF;NEUT;SG
gammalt	gammal	ADJ;INDF;NEUT;SG	V;ACT;NFIN;COMPOUND
stadfästa	stadfäste	V;ACT;NFIN	V.PTCP;PST
stadfäste	stadfästa	V.PTCP;PST	V;ACT;NFIN
övertäcka	övertäcker	V;ACT;NFIN	V.CVB
övertäcka	övertäckt	V;ACT;NFIN	ADJ;INDF;NEUT;SG
övertäcka	övertäckte	V;ACT;NFIN	V;ACT;IND;PST
övertäcker	övertäcka	V.CVB	V;ACT;NFIN
övertäcker	övertäckt	V.CVB	ADJ;INDF;NEUT;SG
övertäcker	övertäckte	V.CVB	V;ACT;IND;PST
övertäckt	övertäcka	ADJ;INDF;NEUT;SG	V;ACT;NFIN
övertäckt	övertäcker	ADJ;INDF;NEUT;SG	V.CVB
övertäckt	övertäckte	ADJ;INDF;NEUT;SG	V;ACT;IND;PST
övertäckte	övertäcka	V;ACT;IND;PST	V;ACT;NFIN
övertäckte	övertäcker	V;ACT;IND;PST	V.CVB
övertäckte	övertäckt	V;ACT;IND;PST	ADJ;INDF;NEUT;SG
Asarja	Asarjas	V;ACT;NFIN	ADJ;INDF;GEN;PL
Asarjas	Asarja	ADJ;INDF;GEN;PL	V;ACT;NFIN
Safira	Safirs	V;ACT;NFIN	N;INDF;GEN;SG
Safirs	Safira	N;INDF;GEN;SG	V;ACT;NFIN
iakttaga	iakttagit	V;ACT;NFIN	PRN;NEUT;SG
iakttaga	iakttagen	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
iakttaga	iakttaget	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
iakttagit	iakttaga	PRN;NEUT;SG	V;ACT;NFIN
iakttagit	iakttagen	PRN;NEUT;SG	ADJ;INDF;MASC+FEM;SG
iakttagit	iakttaget	PRN;NEUT;SG	V;ACT;NFIN;COMPOUND
iakttagen	iakttaga	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
iakttagen	iakttagit	ADJ;INDF;MASC+FEM;SG	PRN;NEUT;SG
iakttagen	iakttaget	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN;COMPOUND
iakttaget	iakttaga	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
iakttaget	iakttagit	V;ACT;NFIN;COMPOUND	PRN;NEUT;SG
iakttaget	iakttagen	V;ACT;NFIN;COMPOUND	ADJ;INDF;MASC+FEM;SG
fläka	fläkt	V;ACT;NFIN	ADJ;INDF;NEUT;SG
fläkt	fläka	ADJ;INDF;NEUT;SG	V;ACT;NFIN
panna	pannan	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
panna	pannor	V;ACT;NFIN	ADJ;PRS;GEN
pannan	panna	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
pannan	pannor	V;ACT;NFIN;COMPOUND	ADJ;PRS;GEN
pannor	panna	ADJ;PRS;GEN	V;ACT;NFIN
pannor	pannan	ADJ;PRS;GEN	V;ACT;NFIN;COMPOUND
bebyggare	bebyggde	V.CVB;COMPV	V;ACT;IND;PST
bebyggare	bebyggda	V.CVB;COMPV	V;ACT;NFIN
bebyggare	bebyggt	V.CVB;COMPV	ADJ;INDF;NEUT;SG
bebyggde	bebyggare	V;ACT;IND;PST	V.CVB;COMPV
bebyggde	bebyggda	V;ACT;IND;PST	V;ACT;NFIN
bebyggde	bebyggt	V;ACT;IND;PST	ADJ;INDF;NEUT;SG
bebyggda	bebyggare	V;ACT;NFIN	V.CVB;COMPV
bebyggda	bebyggde	V;ACT;NFIN	V;ACT;IND;PST
bebyggda	bebyggt	V;ACT;NFIN	ADJ;INDF;NEUT;SG
bebyggt	bebyggare	ADJ;INDF;NEUT;SG	V.CVB;COMPV
bebyggt	bebyggde	ADJ;INDF;NEUT;SG	V;ACT;IND;PST
bebyggt	bebyggda	ADJ;INDF;NEUT;SG	V;ACT;NFIN
besådd	besådda	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
besådd	besådde	V;ACT;NFIN;COMPOUND	V.PTCP;PST
besådda	besådd	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
besådda	besådde	V;ACT;NFIN	V.PTCP;PST
besådde	besådd	V.PTCP;PST	V;ACT;NFIN;COMPOUND
besådde	besådda	V.PTCP;PST	V;ACT;NFIN
skull	skulle	V;ACT;NFIN;COMPOUND	V.PTCP;PST
skull	skullen	V;ACT;NFIN;COMPOUND	ADJ;INDF;MASC+FEM;SG
skull	skulla	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
skulle	skull	V.PTCP;PST	V;ACT;NFIN;COMPOUND
skulle	skullen	V.PTCP;PST	ADJ;INDF;MASC+FEM;SG
skulle	skulla	V.PTCP;PST	V;ACT;NFIN
skullen	skull	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN;COMPOUND
skullen	skulle	ADJ;INDF;MASC+FEM;SG	V.PTCP;PST
skullen	skulla	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
skulla	skull	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
skulla	skulle	V;ACT;NFIN	V.PTCP;PST
skulla	skullen	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
sy	syn	V;ACT;NFIN;COMPOUND	ADJ;INDF;MASC+FEM;SG
syn	sy	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN;COMPOUND
So	Son	V;ACT;NFIN;COMPOUND	ADJ;INDF;MASC+FEM;SG
So	Sohet	V;ACT;NFIN;COMPOUND	PRN;INDF;GEN;PL
Son	So	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN;COMPOUND
Son	Sohet	ADJ;INDF;MASC+FEM;SG	PRN;INDF;GEN;PL
Son	Soan	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN;COMPOUND
Sohet	So	PRN;INDF;GEN;PL	V;ACT;NFIN;COMPOUND
Sohet	Son	PRN;INDF;GEN;PL	ADJ;INDF;MASC+FEM;SG
Sohet	Soan	PRN;INDF;GEN;PL	V;ACT;NFIN;COMPOUND
Soan	Son	V;ACT;NFIN;COMPOUND	ADJ;INDF;MASC+FEM;SG
Soan	Sohet	V;ACT;NFIN;COMPOUND	PRN;INDF;GEN;PL
Sem	Semes	V;ACT;NFIN;COMPOUND	V;PASS;IND;PRS
Sem	Semer	V;ACT;NFIN;COMPOUND	V.CVB
Sem	Sema	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
Sem	Sems	V;ACT;NFIN;COMPOUND	N;INDF;GEN;SG
Semes	Sem	V;PASS;IND;PRS	V;ACT;NFIN;COMPOUND
Semes	Semer	V;PASS;IND;PRS	V.CVB
Semes	Sema	V;PASS;IND;PRS	V;ACT;NFIN
Semes	Sems	V;PASS;IND;PRS	N;INDF;GEN;SG
Semer	Sem	V.CVB	V;ACT;NFIN;COMPOUND
Semer	Semes	V.CVB	V;PASS;IND;PRS
Semer	Sema	V.CVB	V;ACT;NFIN
Semer	Sems	V.CVB	N;INDF;GEN;SG
Sema	Sem	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
Sema	Semes	V;ACT;NFIN	V;PASS;IND;PRS
Sema	Semer	V;ACT;NFIN	V.CVB
Sema	Sems	V;ACT;NFIN	N;INDF;GEN;SG
Sems	Sem	N;INDF;GEN;SG	V;ACT;NFIN;COMPOUND
Sems	Semes	N;INDF;GEN;SG	V;PASS;IND;PRS
Sems	Semer	N;INDF;GEN;SG	V.CVB
Sems	Sema	N;INDF;GEN;SG	V;ACT;NFIN
täppa	täppas	V;ACT;NFIN	ADJ;INDF;GEN;PL
täppa	täppte	V;ACT;NFIN	V;ACT;IND;PST
täppas	täppa	ADJ;INDF;GEN;PL	V;ACT;NFIN
täppas	täppte	ADJ;INDF;GEN;PL	V;ACT;IND;PST
täppte	täppa	V;ACT;IND;PST	V;ACT;NFIN
täppte	täppas	V;ACT;IND;PST	ADJ;INDF;GEN;PL
Fader	Faders	V;ACT;NFIN;COMPOUND	N;INDF;GEN;SG
Fader	Fadern	V;ACT;NFIN;COMPOUND	ADJ;INDF;MASC+FEM;SG
Faders	Fader	N;INDF;GEN;SG	V;ACT;NFIN;COMPOUND
Faders	Fadern	N;INDF;GEN;SG	ADJ;INDF;MASC+FEM;SG
Fadern	Fader	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN;COMPOUND
Fadern	Faders	ADJ;INDF;MASC+FEM;SG	N;INDF;GEN;SG
häftig	häftigt	V;ACT;NFIN;COMPOUND	ADJ;INDF;NEUT;SG
häftig	häftighet	V;ACT;NFIN;COMPOUND	PRN;INDF;GEN;PL
häftigt	häftig	ADJ;INDF;NEUT;SG	V;ACT;NFIN;COMPOUND
häftigt	häftighet	ADJ;INDF;NEUT;SG	PRN;INDF;GEN;PL
häftighet	häftig	PRN;INDF;GEN;PL	V;ACT;NFIN;COMPOUND
häftighet	häftigt	PRN;INDF;GEN;PL	ADJ;INDF;NEUT;SG
Kära	Käre	V;ACT;NFIN	V.PTCP;PST
Käre	Kära	V.PTCP;PST	V;ACT;NFIN
ovissa	ovisst	V;ACT;NFIN	ADJ;INDF;NEUT;SG
ovissa	ovisshet	V;ACT;NFIN	PRN;INDF;GEN;PL
ovisst	ovissa	ADJ;INDF;NEUT;SG	V;ACT;NFIN
ovisst	ovisshet	ADJ;INDF;NEUT;SG	PRN;INDF;GEN;PL
ovisshet	ovissa	PRN;INDF;GEN;PL	V;ACT;NFIN
ovisshet	ovisst	PRN;INDF;GEN;PL	ADJ;INDF;NEUT;SG
fördöma	fördömd	V;ACT;NFIN	V.PTCP;PST
fördöma	fördömde	V;ACT;NFIN	V;ACT;IND;PST
fördöma	fördömen	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
fördöma	fördömer	V;ACT;NFIN	V.CVB
fördömd	fördöma	V.PTCP;PST	V;ACT;NFIN
fördömd	fördömde	V.PTCP;PST	V;ACT;IND;PST
fördömd	fördömda	V.PTCP;PST	V;ACT;NFIN
fördömd	fördömen	V.PTCP;PST	ADJ;INDF;MASC+FEM;SG
fördömd	fördömer	V.PTCP;PST	V.CVB
fördömde	fördöma	V;ACT;IND;PST	V;ACT;NFIN
fördömde	fördömd	V;ACT;IND;PST	V.PTCP;PST
fördömde	fördömda	V;ACT;IND;PST	V;ACT;NFIN
fördömde	fördömen	V;ACT;IND;PST	ADJ;INDF;MASC+FEM;SG
fördömde	fördömer	V;ACT;IND;PST	V.CVB
fördömda	fördömd	V;ACT;NFIN	V.PTCP;PST
fördömda	fördömde	V;ACT;NFIN	V;ACT;IND;PST
fördömda	fördömen	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
fördömda	fördömer	V;ACT;NFIN	V.CVB
fördömen	fördöma	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
fördömen	fördömd	ADJ;INDF;MASC+FEM;SG	V.PTCP;PST
fördömen	fördömde	ADJ;INDF;MASC+FEM;SG	V;ACT;IND;PST
fördömen	fördömda	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
fördömen	fördömer	ADJ;INDF;MASC+FEM;SG	V.CVB
fördömer	fördöma	V.CVB	V;ACT;NFIN
fördömer	fördömd	V.CVB	V.PTCP;PST
fördömer	fördömde	V.CVB	V;ACT;IND;PST
fördömer	fördömda	V.CVB	V;ACT;NFIN
fördömer	fördömen	V.CVB	ADJ;INDF;MASC+FEM;SG
styr	styre	V;ACT;NFIN;COMPOUND	V.PTCP;PST
styr	styra	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
styr	styras	V;ACT;NFIN;COMPOUND	ADJ;INDF;GEN;PL
styr	styrt	V;ACT;NFIN;COMPOUND	ADJ;INDF;NEUT;SG
styr	styrde	V;ACT;NFIN;COMPOUND	V;ACT;IND;PST
styre	styr	V.PTCP;PST	V;ACT;NFIN;COMPOUND
styre	styra	V.PTCP;PST	V;ACT;NFIN
styre	styras	V.PTCP;PST	ADJ;INDF;GEN;PL
styre	styrt	V.PTCP;PST	ADJ;INDF;NEUT;SG
styre	styrde	V.PTCP;PST	V;ACT;IND;PST
styra	styr	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
styra	styre	V;ACT;NFIN	V.PTCP;PST
styra	styras	V;ACT;NFIN	ADJ;INDF;GEN;PL
styra	styrt	V;ACT;NFIN	ADJ;INDF;NEUT;SG
styra	styrde	V;ACT;NFIN	V;ACT;IND;PST
styras	styr	ADJ;INDF;GEN;PL	V;ACT;NFIN;COMPOUND
styras	styre	ADJ;INDF;GEN;PL	V.PTCP;PST
styras	styra	ADJ;INDF;GEN;PL	V;ACT;NFIN
styras	styrt	ADJ;INDF;GEN;PL	ADJ;INDF;NEUT;SG
styras	styrde	ADJ;INDF;GEN;PL	V;ACT;IND;PST
styrt	styr	ADJ;INDF;NEUT;SG	V;ACT;NFIN;COMPOUND
styrt	styre	ADJ;INDF;NEUT;SG	V.PTCP;PST
styrt	styra	ADJ;INDF;NEUT;SG	V;ACT;NFIN
styrt	styras	ADJ;INDF;NEUT;SG	ADJ;INDF;GEN;PL
styrt	styrde	ADJ;INDF;NEUT;SG	V;ACT;IND;PST
styrde	styr	V;ACT;IND;PST	V;ACT;NFIN;COMPOUND
styrde	styre	V;ACT;IND;PST	V.PTCP;PST
styrde	styra	V;ACT;IND;PST	V;ACT;NFIN
styrde	styras	V;ACT;IND;PST	ADJ;INDF;GEN;PL
styrde	styrt	V;ACT;IND;PST	ADJ;INDF;NEUT;SG
ljuv	ljuvt	V;ACT;NFIN;COMPOUND	ADJ;INDF;NEUT;SG
ljuv	ljuvare	V;ACT;NFIN;COMPOUND	V.CVB;COMPV
ljuvt	ljuv	ADJ;INDF;NEUT;SG	V;ACT;NFIN;COMPOUND
ljuvt	ljuvare	ADJ;INDF;NEUT;SG	V.CVB;COMPV
ljuvare	ljuv	V.CVB;COMPV	V;ACT;NFIN;COMPOUND
ljuvare	ljuvt	V.CVB;COMPV	ADJ;INDF;NEUT;SG
skrämda	skrämde	V;ACT;NFIN	V.PTCP;PST
skrämda	skrämdes	V;ACT;NFIN	V;PASS;IND;PRS
skrämde	skrämda	V.PTCP;PST	V;ACT;NFIN
skrämde	skrämdes	V.PTCP;PST	V;PASS;IND;PRS
skrämdes	skrämda	V;PASS;IND;PRS	V;ACT;NFIN
skrämdes	skrämde	V;PASS;IND;PRS	V.PTCP;PST
östra	östrs	V;ACT;NFIN	N;INDF;GEN;SG
östrs	östra	N;INDF;GEN;SG	V;ACT;NFIN
vedergäll	vedergällde	V;ACT;NFIN;COMPOUND	V;ACT;IND;PST
vedergäll	vedergälle	V;ACT;NFIN;COMPOUND	V.PTCP;PST
vedergäll	vedergäller	V;ACT;NFIN;COMPOUND	V.CVB
vedergäll	vedergällt	V;ACT;NFIN;COMPOUND	ADJ;INDF;NEUT;SG
vedergäll	vedergälla	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
vedergällde	vedergäll	V;ACT;IND;PST	V;ACT;NFIN;COMPOUND
vedergällde	vedergälle	V;ACT;IND;PST	V.PTCP;PST
vedergällde	vedergäller	V;ACT;IND;PST	V.CVB
vedergällde	vedergällt	V;ACT;IND;PST	ADJ;INDF;NEUT;SG
vedergällde	vedergälla	V;ACT;IND;PST	V;ACT;NFIN
vedergälle	vedergäll	V.PTCP;PST	V;ACT;NFIN;COMPOUND
vedergälle	vedergällde	V.PTCP;PST	V;ACT;IND;PST
vedergälle	vedergäller	V.PTCP;PST	V.CVB
vedergälle	vedergällt	V.PTCP;PST	ADJ;INDF;NEUT;SG
vedergälle	vedergälla	V.PTCP;PST	V;ACT;NFIN
vedergäller	vedergäll	V.CVB	V;ACT;NFIN;COMPOUND
vedergäller	vedergällde	V.CVB	V;ACT;IND;PST
vedergäller	vedergälle	V.CVB	V.PTCP;PST
vedergäller	vedergällt	V.CVB	ADJ;INDF;NEUT;SG
vedergäller	vedergälla	V.CVB	V;ACT;NFIN
vedergällt	vedergäll	ADJ;INDF;NEUT;SG	V;ACT;NFIN;COMPOUND
vedergällt	vedergällde	ADJ;INDF;NEUT;SG	V;ACT;IND;PST
vedergällt	vedergälle	ADJ;INDF;NEUT;SG	V.PTCP;PST
vedergällt	vedergäller	ADJ;INDF;NEUT;SG	V.CVB
vedergällt	vedergälla	ADJ;INDF;NEUT;SG	V;ACT;NFIN
vedergälla	vedergäll	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
vedergälla	vedergällde	V;ACT;NFIN	V;ACT;IND;PST
vedergälla	vedergälle	V;ACT;NFIN	V.PTCP;PST
vedergälla	vedergäller	V;ACT;NFIN	V.CVB
vedergälla	vedergällt	V;ACT;NFIN	ADJ;INDF;NEUT;SG
uppgiva	uppgiven	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
uppgiva	uppgiver	V;ACT;NFIN	V.CVB
uppgiva	uppgives	V;ACT;NFIN	V;PASS;IND;PRS
uppgiva	uppgivit	V;ACT;NFIN	PRN;NEUT;SG
uppgiva	uppgivas	V;ACT;NFIN	ADJ;INDF;GEN;PL
uppgiven	uppgiva	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
uppgiven	uppgiver	ADJ;INDF;MASC+FEM;SG	V.CVB
uppgiven	uppgives	ADJ;INDF;MASC+FEM;SG	V;PASS;IND;PRS
uppgiven	uppgivit	ADJ;INDF;MASC+FEM;SG	PRN;NEUT;SG
uppgiven	uppgivna	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
uppgiven	uppgivas	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;GEN;PL
uppgiver	uppgiva	V.CVB	V;ACT;NFIN
uppgiver	uppgiven	V.CVB	ADJ;INDF;MASC+FEM;SG
uppgiver	uppgives	V.CVB	V;PASS;IND;PRS
uppgiver	uppgivit	V.CVB	PRN;NEUT;SG
uppgiver	uppgivna	V.CVB	V;ACT;NFIN
uppgiver	uppgivas	V.CVB	ADJ;INDF;GEN;PL
uppgives	uppgiva	V;PASS;IND;PRS	V;ACT;NFIN
uppgives	uppgiven	V;PASS;IND;PRS	ADJ;INDF;MASC+FEM;SG
uppgives	uppgiver	V;PASS;IND;PRS	V.CVB
uppgives	uppgivit	V;PASS;IND;PRS	PRN;NEUT;SG
uppgives	uppgivna	V;PASS;IND;PRS	V;ACT;NFIN
uppgives	uppgivas	V;PASS;IND;PRS	ADJ;INDF;GEN;PL
uppgivit	uppgiva	PRN;NEUT;SG	V;ACT;NFIN
uppgivit	uppgiven	PRN;NEUT;SG	ADJ;INDF;MASC+FEM;SG
uppgivit	uppgiver	PRN;NEUT;SG	V.CVB
uppgivit	uppgives	PRN;NEUT;SG	V;PASS;IND;PRS
uppgivit	uppgivna	PRN;NEUT;SG	V;ACT;NFIN
uppgivit	uppgivas	PRN;NEUT;SG	ADJ;INDF;GEN;PL
uppgivna	uppgiven	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
uppgivna	uppgiver	V;ACT;NFIN	V.CVB
uppgivna	uppgives	V;ACT;NFIN	V;PASS;IND;PRS
uppgivna	uppgivit	V;ACT;NFIN	PRN;NEUT;SG
uppgivna	uppgivas	V;ACT;NFIN	ADJ;INDF;GEN;PL
uppgivas	uppgiva	ADJ;INDF;GEN;PL	V;ACT;NFIN
uppgivas	uppgiven	ADJ;INDF;GEN;PL	ADJ;INDF;MASC+FEM;SG
uppgivas	uppgiver	ADJ;INDF;GEN;PL	V.CVB
uppgivas	uppgives	ADJ;INDF;GEN;PL	V;PASS;IND;PRS
uppgivas	uppgivit	ADJ;INDF;GEN;PL	PRN;NEUT;SG
uppgivas	uppgivna	ADJ;INDF;GEN;PL	V;ACT;NFIN
Simma	Simmas	V;ACT;NFIN	ADJ;INDF;GEN;PL
Simmas	Simma	ADJ;INDF;GEN;PL	V;ACT;NFIN
trög	tröga	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
trög	trögt	V;ACT;NFIN;COMPOUND	ADJ;INDF;NEUT;SG
tröga	trög	V;ACT;NFIN	V;ACT;NFIN;COMPOUND
tröga	trögt	V;ACT;NFIN	ADJ;INDF;NEUT;SG
trögt	trög	ADJ;INDF;NEUT;SG	V;ACT;NFIN;COMPOUND
trögt	tröga	ADJ;INDF;NEUT;SG	V;ACT;NFIN
lejer	lejt	V.CVB	ADJ;INDF;NEUT;SG
lejt	lejer	ADJ;INDF;NEUT;SG	V.CVB
lyda	lyden	V;ACT;NFIN	ADJ;INDF;MASC+FEM;SG
lyda	lyder	V;ACT;NFIN	V.CVB
lyda	lydande	V;ACT;NFIN	V.PTCP;PRS
lyda	lydde	V;ACT;NFIN	V;ACT;IND;PST
lyden	lyda	ADJ;INDF;MASC+FEM;SG	V;ACT;NFIN
lyden	lyder	ADJ;INDF;MASC+FEM;SG	V.CVB
lyden	lydande	ADJ;INDF;MASC+FEM;SG	V.PTCP;PRS
lyden	lydde	ADJ;INDF;MASC+FEM;SG	V;ACT;IND;PST
lyder	lyda	V.CVB	V;ACT;NFIN
lyder	lyden	V.CVB	ADJ;INDF;MASC+FEM;SG
lyder	lydande	V.CVB	V.PTCP;PRS
lyder	lydde	V.CVB	V;ACT;IND;PST
lydande	lyda	V.PTCP;PRS	V;ACT;NFIN
lydande	lyden	V.PTCP;PRS	ADJ;INDF;MASC+FEM;SG
lydande	lyder	V.PTCP;PRS	V.CVB
lydande	lydde	V.PTCP;PRS	V;ACT;IND;PST
lydde	lyda	V;ACT;IND;PST	V;ACT;NFIN
lydde	lyden	V;ACT;IND;PST	ADJ;INDF;MASC+FEM;SG
lydde	lyder	V;ACT;IND;PST	V.CVB
lydde	lydande	V;ACT;IND;PST	V.PTCP;PRS
Akaja	Akajas	V;ACT;NFIN	ADJ;INDF;GEN;PL
Akajas	Akaja	ADJ;INDF;GEN;PL	V;ACT;NFIN
heta	hetare	V;ACT;NFIN	V.CVB;COMPV
heta	hette	V;ACT;NFIN	V;ACT;IND;PST
heta	heter	V;ACT;NFIN	V.CVB
hetare	heta	V.CVB;COMPV	V;ACT;NFIN
hetare	hette	V.CVB;COMPV	V;ACT;IND;PST
hetare	heter	V.CVB;COMPV	V.CVB
hette	heta	V;ACT;IND;PST	V;ACT;NFIN
hette	hetare	V;ACT;IND;PST	V.CVB;COMPV
hette	heter	V;ACT;IND;PST	V.CVB
heter	heta	V.CVB	V;ACT;NFIN
heter	hetare	V.CVB	V.CVB;COMPV
heter	hette	V.CVB	V;ACT;IND;PST
ersätta	ersätte	V;ACT;NFIN	V.PTCP;PST
ersätta	ersätter	V;ACT;NFIN	V.CVB
ersätte	ersätta	V.PTCP;PST	V;ACT;NFIN
ersätte	ersätter	V.PTCP;PST	V.CVB
ersätter	ersätta	V.CVB	V;ACT;NFIN
ersätter	ersätte	V.CVB	V.PTCP;PST
förr	förre	V;ACT;NFIN;COMPOUND	V.PTCP;PST
förr	förren	V;ACT;NFIN;COMPOUND	ADJ;INDF;MASC+FEM;SG
förr	förres	V;ACT;NFIN;COMPOUND	V;PASS;IND;PRS
förr	förra	V;ACT;NFIN;COMPOUND	V;ACT;NFIN
