fyllt	ERR
fylltu	V.PTCP;PST;DAT;SG
fylltu	V;IND;PST;3;PL
fylltu	V.PTCP;PST;GEN;PL
fylltu	V;SBJV;PST;3;PL
fylltu	V.PTCP;PST;NOM;PL
fylltu	V.PTCP;PST;ACC;PL
fylltu	V.PTCP;PST;GEN;SG
fylltu	V.PTCP;PST;DAT;PL
fylltu	V.PTCP;PST;ACC;SG
fylltu	V;IMP;2;SG
fyllti	V;SBJV;PST;1;SG
fyllti	V.PTCP;PST;NOM;SG
fyllti	V;IND;PST;3;SG
fyllti	V;SBJV;PST;3;SG
fyllti	V;NFIN
fyllti	V;IND;PST;1;SG
fylli	V;IND;PRS;1;SG
fylli	V;SBJV;PRS;1;SG
fylli	V;SBJV;PRS;3;PL
fylli	V;SBJV;PRS;3;SG
fylli	V;NFIN
fyllir	V;SBJV;PRS;2;SG
fyllir	V;IND;PRS;2;SG
fyllir	V;IND;PRS;3;SG
fyllir	V;NFIN
fyllist	V;IND;PRS;1;SG
fyllist	V;SBJV;PRS;2;PL
fyllist	V;IND;PRS;2;SG
fyllist	V;IMP;2;PL
fyllist	V;SBJV;PRS;1;SG
fyllist	V;IND;PRS;3;SG
fyllist	V;SBJV;PRS;3;PL
fyllist	V;SBJV;PRS;3;SG
fyllist	V;SBJV;PRS;2;SG
fyllist	V;IND;PRS;2;PL
hressti	UNK
hresstist	UNK
dáin	V.PTCP;PST;ACC;PL
dáin	V.PTCP;PST;NOM;SG
dáin	V.PTCP;PST;NOM;PL
dáin	ADJ;NOM;PL
dáin	ADJ;ACC;PL
dáin	ADJ;NOM;SG
dáð	N;INDF;DAT;SG
dáð	V.PTCP;PST;ACC;PL
dáð	N;INDF;ACC;SG
dáð	V.PTCP;PST;NOM;SG
dáð	V.CVB
dáð	V.PTCP;PST;ACC;SG
dáð	N;INDF;NOM;SG
dáð	V.PTCP;PST;NOM;PL
dáðu	V.PTCP;PST;DAT;SG
dáðu	V;IND;PST;3;PL
dáðu	V.PTCP;PST;GEN;PL
dáðu	V;SBJV;PST;3;PL
dáðu	V.PTCP;PST;NOM;PL
dáðu	V.PTCP;PST;ACC;PL
dáðu	V.PTCP;PST;GEN;SG
dáðu	V.PTCP;PST;DAT;PL
dáðu	V.PTCP;PST;ACC;SG
dáðu	V;IMP;2;SG
dána	V.PTCP;PST;DAT;SG
dána	ADJ;GEN;SG
dána	ADJ;ACC;PL
dána	ADJ;NOM;SG
dána	V.PTCP;PST;ACC;PL
dána	V.PTCP;PST;GEN;SG
dána	V.PTCP;PST;NOM;SG
dána	V.PTCP;PST;ACC;SG
dána	ADJ;ACC;SG
dána	ADJ;DAT;SG
dáinn	V.PTCP;PST;ACC;SG
dáinn	V.PTCP;PST;NOM;SG
dáinn	ADJ;ACC;SG
dáinn	ADJ;NOM;SG
dáið	N;DEF;NOM;SG
dáið	N;DEF;ACC;SG
dáið	V;SBJV;PRS;2;PL
dáið	V.CVB
dáið	V;IMP;2;PL
dáið	ADJ;NOM;SG
dáið	V.PTCP;PST;NOM;SG
dáið	V.PTCP;PST;ACC;SG
dáið	ADJ;ACC;SG
dáið	V;IND;PRS;2;PL
leyf	ERR
leyfi	N;INDF;DAT;SG
leyfi	V;IND;PRS;1;SG
leyfi	N;INDF;NOM;PL
leyfi	V;SBJV;PRS;1;SG
leyfi	N;INDF;ACC;SG
leyfi	N;INDF;ACC;PL
leyfi	V;SBJV;PRS;3;PL
leyfi	V;SBJV;PRS;3;SG
leyfi	N;INDF;NOM;SG
leyfið	N;DEF;NOM;SG
leyfið	N;DEF;ACC;SG
leyfið	V;SBJV;PRS;2;PL
leyfið	V;IMP;2;PL
leyfið	V;IND;PRS;2;PL
leyfist	UNK
leyfðu	V.PTCP;PST;DAT;SG
leyfðu	V;IND;PST;3;PL
leyfðu	V.PTCP;PST;GEN;PL
leyfðu	V;SBJV;PST;3;PL
leyfðu	V.PTCP;PST;NOM;PL
leyfðu	V.PTCP;PST;ACC;PL
leyfðu	V.PTCP;PST;GEN;SG
leyfðu	V.PTCP;PST;DAT;PL
leyfðu	V.PTCP;PST;ACC;SG
leyfðu	V;IMP;2;SG
leyfði	V;SBJV;PST;1;SG
leyfði	V.PTCP;PST;NOM;SG
leyfði	V;IND;PST;3;SG
leyfði	V;SBJV;PST;3;SG
leyfði	V;IND;PST;1;SG
leyft	ERR
leyfa	N;INDF;GEN;PL
leyfa	V;IND;PRS;3;PL
leyfa	V;NFIN
leyfum	V;SBJV;PRS;1;PL
leyfum	N;INDF;DAT;PL
leyfum	V;IND;PRS;1;PL
grét	ERR
grétu	ERR
lög	ERR
lögð	V.PTCP;PST;ACC;PL
lögð	V.PTCP;PST;NOM;SG
lögð	V.PTCP;PST;NOM;PL
lögðu	V.PTCP;PST;DAT;SG
lögðu	V;IND;PST;3;PL
lögðu	V.PTCP;PST;GEN;PL
lögðu	V.PTCP;PST;NOM;PL
lögðu	V.PTCP;PST;ACC;PL
lögðu	V.PTCP;PST;GEN;SG
lögðu	V.PTCP;PST;DAT;PL
lögðu	V.PTCP;PST;ACC;SG
lögum	ERR
breyta	N;INDF;GEN;PL
breyta	N;INDF;NOM;SG
breyta	V;IND;PRS;3;PL
breyta	V;NFIN
breyti	ERR
breytið	ERR
breytist	V;IND;PRS;1;SG
breytist	V;SBJV;PRS;2;PL
breytist	V;IND;PRS;2;SG
breytist	V;IMP;2;PL
breytist	V;SBJV;PRS;1;SG
breytist	V;IND;PRS;3;SG
breytist	V;SBJV;PRS;3;PL
breytist	V;SBJV;PRS;3;SG
breytist	V;SBJV;PRS;2;SG
breytist	V;IND;PRS;2;PL
breytir	ERR
breytt	V.CVB
breytt	ADJ;NOM;PL
breytt	V.PTCP;PST;NOM;PL
breytt	ADJ;ACC;PL
breytt	ADJ;NOM;SG
breytt	V.PTCP;PST;ACC;PL
breytt	V.PTCP;PST;NOM;SG
breytt	V.PTCP;PST;ACC;SG
breytt	ADJ;ACC;SG
breyttu	V;IND;PST;3;PL
breyttu	V.PTCP;PST;GEN;PL
breyttu	ADJ;GEN;SG
breyttu	ADJ;NOM;PL
breyttu	ADJ;ACC;PL
breyttu	V.PTCP;PST;NOM;PL
breyttu	V.PTCP;PST;GEN;SG
breyttu	ADJ;GEN;PL
breyttu	V.PTCP;PST;DAT;PL
breyttu	V;IMP;2;SG
breyttu	V.PTCP;PST;DAT;SG
breyttu	V;SBJV;PST;3;PL
breyttu	V.PTCP;PST;ACC;PL
breyttu	ADJ;DAT;PL
breyttu	V.PTCP;PST;ACC;SG
breyttu	ADJ;ACC;SG
breyttu	ADJ;DAT;SG
breytti	V;SBJV;PST;1;SG
breytti	V.PTCP;PST;NOM;SG
breytti	V;IND;PST;3;SG
breytti	V;SBJV;PST;3;SG
breytti	V;IND;PST;1;SG
breytti	ADJ;NOM;SG
breytum	V;SBJV;PRS;1;PL
breytum	N;INDF;DAT;PL
breytum	V;IND;PRS;1;PL
síið	UNK
síðu	N;INDF;DAT;SG
síðu	N;INDF;GEN;SG
síðu	N;INDF;ACC;SG
síst	UNK
sín	PRN;ACC;PL
sín	PRN;NOM;PL
sín	DET;NOM;SG
sín	DET;NOM;PL
sín	PRN;GEN;SG
sín	PRN;NOM;SG
sín	DET;ACC;PL
sín	PRN;GEN;PL
sína	PRN;ACC;SG
sína	PRN;ACC;PL
sína	DET;ACC;PL
sína	DET;ACC;SG
særið	ERR
sært	ERR
svíkið	ERR
svíkur	ERR
svíkja	ERR
gjör	ERR
gjörð	ERR
gjörði	V;SBJV;PST;1;SG
gjörði	V.PTCP;PST;NOM;SG
gjörði	V;IND;PST;3;SG
gjörði	V;SBJV;PST;3;SG
gjörði	V;NFIN
gjörði	V;IND;PST;1;SG
gjörðu	V.PTCP;PST;DAT;SG
gjörðu	V;IND;PST;3;PL
gjörðu	V.PTCP;PST;GEN;PL
gjörðu	V;SBJV;PST;3;PL
gjörðu	V.PTCP;PST;NOM;PL
gjörðu	V.PTCP;PST;ACC;PL
gjörðu	V.PTCP;PST;GEN;SG
gjörðu	V.PTCP;PST;DAT;PL
gjörðu	V.PTCP;PST;ACC;SG
gjörðu	V;IMP;2;SG
gjöri	V;IND;PRS;1;SG
gjöri	V;SBJV;PRS;1;SG
gjöri	V;SBJV;PRS;3;PL
gjöri	V;SBJV;PRS;3;SG
gjöri	V;NFIN
gjörist	V;IND;PRS;1;SG
gjörist	V;SBJV;PRS;2;PL
gjörist	V;IND;PRS;2;SG
gjörist	V;SBJV;PRS;1;SG
gjörist	V;IND;PRS;3;SG
gjörist	V;SBJV;PRS;3;PL
gjörist	V;SBJV;PRS;3;SG
gjörist	V;SBJV;PRS;2;SG
gjörist	V;IND;PRS;2;PL
gjörir	V;SBJV;PRS;2;SG
gjörir	V;IND;PRS;2;SG
gjörir	V;IND;PRS;3;SG
gjörir	V;NFIN
gjörið	ERR
gjöra	V;IND;PRS;3;PL
gjöra	V;NFIN
gjörast	V;IND;PRS;3;PL
gjörast	V;NFIN
gjörst	ERR
gjörum	ERR
gjört	ERR
landshöfðingi	UNK
landshöfðingja	UNK
landshöfðinginn	UNK
varðforingi	UNK
varðforingja	UNK
varðforinginn	UNK
hylli	ERR
hylltu	UNK
stökk	N;INDF;NOM;PL
stökk	N;INDF;ACC;SG
stökk	V;IND;PST;3;SG
stökk	N;INDF;ACC;PL
stökk	N;INDF;NOM;SG
stökk	V;IND;PST;1;SG
stökk	V;IMP;2;SG
stökkti	V;SBJV;PST;3;SG
stökkti	V;SBJV;PST;1;SG
stökkti	V;IND;PST;3;SG
stökkti	V;IND;PST;1;SG
stökktu	V;SBJV;PST;3;PL
stökktu	V;IND;PST;3;PL
stökktu	V;IMP;2;SG
æpa	ERR
æpti	V;SBJV;PST;3;SG
æpti	V;SBJV;PST;1;SG
æpti	V;IND;PST;3;SG
æpti	V;IND;PST;1;SG
æptu	V;SBJV;PST;3;PL
æptu	V;IND;PST;3;PL
æptu	V;IMP;2;SG
æpir	ERR
lést	V;IND;PST;2;SG
lést	V;IND;PST;3;SG
lést	V;IND;PST;1;SG
léstu	UNK
miða	N;INDF;DAT;SG
miða	N;INDF;ACC;SG
miða	N;INDF;ACC;PL
miða	N;DEF;GEN;SG
miða	N;INDF;GEN;SG
miða	N;INDF;GEN;PL
miðja	ERR
miðið	UNK
tré	ERR
tréð	ERR
kem	ERR
kemur	ERR
kemst	V;IND;PRS;1;SG
kemst	V;IND;PRS;2;SG
kemst	V;IND;PRS;3;SG
bæ	UNK
bæn	ERR
bæna	ERR
bæi	ERR
bæinn	ERR
bæði	V;SBJV;PST;1;SG
bæði	PRN;INDF;NOM;PL
bæði	V;SBJV;PST;3;SG
bæði	DET;INDF;NOM;PL
bæði	DET;INDF;ACC;PL
bæði	PRN;INDF;ACC;PL
býr	ERR
býrð	ERR
býrðu	UNK
hógvær	UNK
hógværð	UNK
hógværir	UNK
gleyma	ERR
gleymast	V;IND;PRS;3;PL
gleymast	V;NFIN
gleymi	ERR
gleymið	ERR
gleymir	ERR
gleymt	ERR
hug	ERR
hugðu	UNK
hugði	UNK
huga	N;INDF;DAT;SG
huga	N;INDF;ACC;SG
huga	N;INDF;ACC;PL
huga	N;INDF;GEN;SG
huga	N;INDF;GEN;PL
hugur	ERR
hugi	N;INDF;NOM;SG
hugi	N;INDF;ACC;PL
víðfrægja	UNK
víðfrægði	UNK
víðfrægðu	UNK
víðfrægt	UNK
æsa	UNK
æsast	UNK
æsir	UNK
æsti	ERR
æstu	ERR
fjarlægir	V;SBJV;PRS;2;SG
fjarlægir	V;IND;PRS;2;SG
fjarlægir	ADJ;NOM;PL
fjarlægir	V;IND;PRS;3;SG
fjarlægur	ERR
fjarlægð	N;INDF;DAT;SG
fjarlægð	V.PTCP;PST;ACC;PL
fjarlægð	N;INDF;ACC;SG
fjarlægð	V.PTCP;PST;NOM;SG
fjarlægð	N;INDF;NOM;SG
fjarlægð	V.PTCP;PST;NOM;PL
fjarlægt	V.PTCP;PST;NOM;SG
fjarlægt	V.CVB
fjarlægt	V.PTCP;PST;ACC;SG
fjarlægt	ADJ;ACC;SG
fjarlægt	ADJ;NOM;SG
grafa	ERR
grafir	ERR
grafinn	ADJ;ACC;SG
grafinn	ADJ;NOM;SG
grafið	ERR
fullkomin	ERR
fullkomna	ERR
fullkomið	ERR
fullkominn	ADJ;ACC;SG
fullkominn	ADJ;NOM;SG
dró	ERR
dróst	V;IND;PST;2;SG
dróst	V;IND;PST;3;SG
dróst	V;IND;PST;1;SG
hvíl	UNK
hvílir	UNK
hvílist	UNK
hvíla	ERR
hvílast	UNK
hvílu	N;INDF;DAT;SG
hvílu	N;INDF;GEN;SG
hvílu	N;INDF;ACC;SG
hvílt	UNK
tólf	ERR
tólfti	ADJ;NOM;SG
kvænti	ERR
kvæntur	V.PTCP;PST;NOM;SG
kvæntur	ADJ;NOM;SG
kvæntist	V;IND;PST;2;SG
kvæntist	V;SBJV;PST;1;SG
kvæntist	V;IND;PST;3;SG
kvæntist	V;SBJV;PST;3;SG
kvæntist	V;SBJV;PST;2;SG
kvæntist	V;IND;PST;1;SG
kvæntir	ERR
sel	ERR
selur	ERR
selt	ERR
selja	ERR
hagnýti	ERR
hagnýtt	ERR
beit	ERR
beitt	UNK
beita	ERR
birta	V.PTCP;PST;ACC;PL
birta	V.PTCP;PST;GEN;SG
birta	V.PTCP;PST;DAT;SG
birta	V;IND;PRS;3;PL
birta	V.PTCP;PST;NOM;SG
birta	V.PTCP;PST;ACC;SG
birta	V;NFIN
birtast	V;IND;PRS;3;PL
birtast	V;NFIN
birtur	V.PTCP;PST;NOM;SG
birtum	V;SBJV;PRS;1;PL
birtum	V.PTCP;PST;GEN;SG
birtum	V;SBJV;PST;1;PL
birtum	V;IND;PST;1;PL
birtum	V.PTCP;PST;GEN;PL
birtum	V;IND;PRS;1;PL
birti	V;IND;PRS;1;SG
birti	V;SBJV;PST;1;SG
birti	V;IND;PST;1;SG
birti	V;SBJV;PRS;1;SG
birti	V.PTCP;PST;NOM;SG
birti	V;IND;PST;3;SG
birti	V;SBJV;PRS;3;PL
birti	V;SBJV;PST;3;SG
birti	V;SBJV;PRS;3;SG
birtist	V;IND;PST;2;SG
birtist	V;IND;PRS;1;SG
birtist	V;SBJV;PST;1;SG
birtist	V;SBJV;PRS;2;PL
birtist	V;SBJV;PST;2;SG
birtist	V;IND;PRS;2;SG
birtist	V;IND;PST;1;SG
birtist	V;SBJV;PRS;1;SG
birtist	V;IND;PRS;3;SG
birtist	V;SBJV;PRS;3;PL
birtist	V;IND;PST;3;SG
birtist	V;SBJV;PST;3;SG
birtist	V;SBJV;PRS;3;SG
birtist	V;SBJV;PRS;2;SG
birtist	V;IND;PRS;2;PL
birtir	V;IND;PST;2;SG
birtir	V;IND;PRS;3;SG
birtir	V;SBJV;PST;2;SG
birtir	V;IND;PRS;2;SG
birtir	V;SBJV;PRS;2;SG
birtir	V.PTCP;PST;NOM;PL
horfa	ERR
horfin	ERR
horfið	V;IMP;2;PL
horfið	V;SBJV;PRS;2;PL
horfið	ADJ;NOM;SG
horfið	ADJ;ACC;SG
horfið	V;IND;PRS;2;PL
horfir	ERR
horfðu	V;SBJV;PST;3;PL
horfðu	V;IND;PST;3;PL
horfðu	V;IMP;2;SG
horfði	V;SBJV;PST;3;SG
horfði	V;SBJV;PST;1;SG
horfði	V;IND;PST;3;SG
horfði	V;IND;PST;1;SG
horfum	V;SBJV;PRS;1;PL
horfum	N;INDF;DAT;PL
horfum	V;IND;PRS;1;PL
horft	V.CVB
mæta	ERR
mætt	ERR
mættu	V;SBJV;PST;3;PL
mætur	ERR
mætir	ERR
misgjöri	UNK
misgjörir	UNK
misgjörð	UNK
Fór	ERR
Fórn	ERR
fregn	ERR
fregnin	ERR
fregnir	ERR
gift	V.CVB
gift	ADJ;NOM;PL
gift	ADJ;ACC;PL
gift	ADJ;NOM;SG
gift	V.PTCP;PST;NOM;PL
gift	V.PTCP;PST;ACC;PL
gift	V.PTCP;PST;NOM;SG
gift	V.PTCP;PST;ACC;SG
gift	ADJ;ACC;SG
gift	V;IMP;2;SG
gifta	ADJ;DAT;SG
gifta	V.PTCP;PST;DAT;SG
gifta	V;IND;PRS;3;PL
gifta	ADJ;GEN;SG
gifta	ADJ;ACC;PL
gifta	ADJ;NOM;SG
gifta	V.PTCP;PST;ACC;PL
gifta	V.PTCP;PST;GEN;SG
gifta	V.PTCP;PST;NOM;SG
gifta	V.PTCP;PST;ACC;SG
gifta	ADJ;ACC;SG
gifta	V;NFIN
giftast	V;IND;PRS;3;PL
giftast	V;NFIN
giftist	V;IND;PST;2;SG
giftist	V;IND;PRS;1;SG
giftist	V;SBJV;PST;1;SG
giftist	V;SBJV;PRS;2;PL
giftist	V;SBJV;PST;2;SG
giftist	V;IND;PRS;2;SG
giftist	V;IND;PST;1;SG
giftist	V;SBJV;PRS;1;SG
giftist	V;IND;PRS;3;SG
giftist	V;SBJV;PRS;3;PL
giftist	V;IND;PST;3;SG
giftist	V;SBJV;PST;3;SG
giftist	V;SBJV;PRS;3;SG
giftist	V;SBJV;PRS;2;SG
giftist	V;IND;PRS;2;PL
hallmæla	UNK
hallmælt	UNK
missa	ERR
missum	ERR
misst	V.CVB
missti	V;SBJV;PST;1;SG
missti	V;IND;PST;3;SG
missti	V;SBJV;PST;3;SG
missti	V;NFIN
missti	V;IND;PST;1;SG
missi	N;INDF;DAT;SG
missi	V;IND;PRS;1;SG
missi	N;INDF;ACC;SG
missi	V;SBJV;PRS;1;SG
missi	V;SBJV;PRS;3;PL
missi	V;SBJV;PRS;3;SG
missi	V;NFIN
missið	ERR
missir	V;IND;PRS;3;SG
missir	V;SBJV;PRS;2;SG
missir	V;IND;PRS;2;SG
missir	N;INDF;NOM;SG
missir	V;NFIN
fremja	ERR
fremst	UNK
fremst	ADJ;NOM;PL
fremst	ADJ;ACC;SG
fremst	ADJ;ACC;PL
fremst	ADJ;NOM;SG
fremur	UNK
fremur	V;IND;PRS;2;SG
fremur	V;IND;PRS;3;SG
fylgdist	V;IND;PST;2;SG
fylgdist	V;SBJV;PST;1;SG
fylgdist	V;IND;PST;3;SG
fylgdist	V;SBJV;PST;3;SG
fylgdist	V;SBJV;PST;2;SG
fylgdist	V;IND;PST;1;SG
fylgdum	V;SBJV;PST;1;PL
fylgdum	V.PTCP;PST;GEN;SG
fylgdum	V;IND;PST;1;PL
fylgdum	V.PTCP;PST;GEN;PL
fylgdum	N;INDF;DAT;PL
Fyllist	V;IND;PRS;1;SG
Fyllist	V;SBJV;PRS;2;PL
Fyllist	V;IND;PRS;2;SG
Fyllist	V;IMP;2;PL
Fyllist	V;SBJV;PRS;1;SG
Fyllist	V;IND;PRS;3;SG
Fyllist	V;SBJV;PRS;3;PL
Fyllist	V;SBJV;PRS;3;SG
Fyllist	V;SBJV;PRS;2;SG
Fyllist	V;IND;PRS;2;PL
Fyllið	ERR
bjó	ERR
bjóð	ERR
bjóst	V;IND;PST;2;SG
bjóst	V;IND;PST;3;SG
bjóst	V;IND;PST;1;SG
hreif	UNK
hreifst	UNK
hreykinn	ADJ;ACC;SG
hreykinn	ADJ;NOM;SG
hreykir	UNK
hreykið	ERR
hreykja	UNK
vill	ERR
villu	N;INDF;DAT;SG
villu	N;INDF;GEN;SG
villu	N;INDF;ACC;SG
villist	UNK
villa	ERR
villast	UNK
villst	UNK
þrá	ERR
þráð	ERR
þráðu	UNK
þrái	ERR
þráir	ERR
þráið	UNK
þráum	ERR
brotinn	ERR
brott	UNK
brotist	ERR
brotið	N;DEF;NOM;SG
brotið	N;DEF;ACC;SG
brotið	V.PTCP;PST;NOM;SG
brotið	V.CVB
brotið	V.PTCP;PST;ACC;SG
söfnuð	V.PTCP;PST;ACC;PL
söfnuð	N;INDF;ACC;SG
söfnuð	V.PTCP;PST;NOM;SG
söfnuð	V.PTCP;PST;NOM;PL
söfnuðu	V.PTCP;PST;DAT;SG
söfnuðu	V;IND;PST;3;PL
söfnuðu	V.PTCP;PST;GEN;PL
söfnuðu	V;SBJV;PST;3;PL
söfnuðu	V.PTCP;PST;NOM;PL
söfnuðu	V.PTCP;PST;ACC;PL
söfnuðu	V.PTCP;PST;GEN;SG
söfnuðu	V.PTCP;PST;DAT;PL
söfnuðu	V.PTCP;PST;ACC;SG
tjaldbúð	UNK
tjaldbúðir	UNK
tjaldbúðin	UNK
þykir	ERR
þykist	V;IND;PRS;1;SG
þykist	V;SBJV;PRS;2;PL
þykist	V;IND;PRS;2;SG
þykist	V;SBJV;PRS;1;SG
þykist	V;IND;PRS;3;SG
þykist	V;SBJV;PRS;3;PL
þykist	V;SBJV;PRS;3;SG
þykist	V;SBJV;PRS;2;SG
þykist	V;IND;PRS;2;PL
þykja	ERR
var	V;IND;PST;3;SG
var	V;IND;PST;1;SG
varð	ERR
varði	ERR
varna	N;INDF;GEN;PL
varna	N;DEF;GEN;PL
varst	V;IND;PST;2;SG
vara	N;INDF;GEN;PL
vara	N;INDF;NOM;SG
varast	UNK
varist	ERR
varið	ERR
varir	ERR
tek	ERR
tekur	ERR
tekst	V;IND;PRS;1;SG
tekst	V;IND;PRS;2;SG
tekst	V;IND;PRS;3;SG
tekin	ERR
tekinn	ERR
tekið	ERR
réttlæta	UNK
réttlæti	UNK
réttlætið	UNK
réttlætist	UNK
réttlætir	UNK
réttlætt	UNK
réttlætti	UNK
réttlætast	UNK
kný	ERR
knýja	ERR
knýið	ERR
Margir	ERR
Margt	ERR
Fyrir	UNK
Fyrst	UNK
Fyrst	ADJ;NOM;PL
Fyrst	ADJ;ACC;SG
Fyrst	ADJ;ACC;PL
Fyrst	ADJ;NOM;SG
finn	ERR
finnum	ERR
finnur	ERR
finni	ERR
finnið	ERR
finna	ERR
finnast	V;IND;PRS;3;PL
finnast	V;NFIN
finnst	V;IND;PRS;1;SG
finnst	V;IND;PRS;2;SG
finnst	V;IND;PRS;3;SG
finnst	V;NFIN
rík	ERR
ríkt	V.CVB
ríkt	ADJ;ACC;SG
ríkt	ADJ;NOM;SG
ríktu	V;SBJV;PST;3;PL
ríktu	V;IND;PST;3;PL
ríktu	V;IMP;2;SG
ríkti	V;SBJV;PST;3;SG
ríkti	V;SBJV;PST;1;SG
ríkti	V;IND;PST;3;SG
ríkti	V;IND;PST;1;SG
ríki	N;INDF;DAT;SG
ríki	V;IND;PRS;1;SG
ríki	ADJ;NOM;SG
ríki	N;INDF;NOM;PL
ríki	V;SBJV;PRS;1;SG
ríki	N;INDF;ACC;SG
ríki	N;INDF;ACC;PL
ríki	V;SBJV;PRS;3;PL
ríki	V;SBJV;PRS;3;SG
ríki	N;INDF;NOM;SG
ríkir	V;SBJV;PRS;2;SG
ríkir	V;IND;PRS;2;SG
ríkir	ADJ;NOM;PL
ríkir	V;IND;PRS;3;SG
ríkið	N;DEF;NOM;SG
ríkið	N;DEF;ACC;SG
ríkið	V;SBJV;PRS;2;PL
ríkið	V;IMP;2;PL
ríkið	V;IND;PRS;2;PL
ríkja	N;INDF;GEN;PL
ríkja	V;IND;PRS;3;PL
ríkja	V;NFIN
ríku	ERR
ríkum	ERR
ríkur	ERR
ríka	ERR
skal	V;IND;PRS;1;SG
skal	V;IND;PRS;3;SG
skalt	V;IND;PRS;2;SG
skaltu	UNK
syngi	V;SBJV;PRS;1;SG
syngi	V;SBJV;PST;1;SG
syngi	V;SBJV;PRS;3;PL
syngi	V;SBJV;PST;3;SG
syngi	V;SBJV;PRS;3;SG
syngja	ERR
Vissuð	V;SBJV;PST;2;PL
Vissuð	V;IND;PST;2;PL
sver	ERR
sverð	N;INDF;NOM;PL
sverð	N;INDF;ACC;SG
sverð	N;INDF;ACC;PL
sverð	V;IND;PRS;2;SG
sverð	N;INDF;NOM;SG
sverði	ERR
sverja	ERR
drap	ERR
drapst	V;IND;PST;2;SG
drapst	V;IND;PST;3;SG
drapst	V;IND;PST;1;SG
biðjast	V;IND;PRS;3;PL
biðjast	V;NFIN
biðji	ERR
biðjist	V;SBJV;PRS;1;SG
biðjist	V;IMP;2;PL
biðjist	V;SBJV;PRS;3;PL
biðjist	V;SBJV;PRS;2;PL
biðjist	V;SBJV;PRS;3;SG
biðjist	V;SBJV;PRS;2;SG
biðjist	V;IND;PRS;2;PL
biðjið	ERR
hundraðshöfðingi	UNK
hundraðshöfðingja	UNK
hundraðshöfðinginn	UNK
dreif	V;IND;PST;1;SG
dreif	V;IND;PST;3;SG
dreif	V;IMP;2;SG
dreifst	V.CVB
dreifst	V;IND;PST;2;SG
grýta	UNK
grýtt	UNK
grýttu	UNK
grýtti	UNK
grýtum	UNK
grýtir	UNK
brýna	ERR
brýnt	ERR
brýni	ERR
lýsa	ERR
lýst	V;IND;PRS;1;SG
lýst	V.PTCP;PST;ACC;PL
lýst	V.PTCP;PST;NOM;SG
lýst	V.CVB
lýst	V.PTCP;PST;ACC;SG
lýst	V.PTCP;PST;NOM;PL
lýsti	V;SBJV;PST;1;SG
lýsti	V.PTCP;PST;NOM;SG
lýsti	V;IND;PST;3;SG
lýsti	V;SBJV;PST;3;SG
lýsti	V;IND;PST;1;SG
lýsi	ERR
lýsir	ERR
þreyta	ERR
þreytum	UNK
þreytst	UNK
þreytist	UNK
þreytast	UNK
bið	ERR
biðja	ERR
biðu	ERR
biður	ERR
biði	ERR
biðst	V;IND;PRS;1;SG
biðst	V;IND;PRS;2;SG
biðst	V;IND;PRS;3;SG
rætast	UNK
rætt	ERR
rætist	UNK
rætst	UNK
rætur	ERR
krafa	ERR
kraft	ERR
krafin	ERR
krafinn	ERR
krafist	ERR
salt	N;INDF;ACC;SG
salt	N;INDF;NOM;SG
salt	ADJ;ACC;SG
salt	ADJ;NOM;SG
saltur	ERR
saltast	ADJ;ACC;SG
saltast	ADJ;NOM;SG
saltið	ERR
þurfa	ERR
þurft	V.CVB
þurftu	ERR
þurfti	ERR
þurfi	ERR
þurfið	ERR
þurfum	ERR
lít	ERR
líti	ERR
lítið	UNK
lítið	ADJ;ACC;SG
lítið	V;SBJV;PRS;2;PL
lítið	ADJ;NOM;SG
lítið	V;IMP;2;PL
lítið	V;IND;PRS;2;PL
lítinn	ERR
líta	ERR
lítt	UNK
útrýma	ERR
útrýmt	V.CVB
lind	ERR
lindin	ERR
lindir	ERR
drukkin	V.PTCP;PST;ACC;PL
drukkin	V.PTCP;PST;NOM;SG
drukkin	V.PTCP;PST;NOM;PL
drukkin	ADJ;NOM;PL
drukkin	ADJ;ACC;PL
drukkin	ADJ;NOM;SG
drukkna	V.PTCP;PST;DAT;SG
drukkna	ADJ;GEN;SG
drukkna	ADJ;ACC;PL
drukkna	ADJ;NOM;SG
drukkna	V.PTCP;PST;ACC;PL
drukkna	V.PTCP;PST;GEN;SG
drukkna	V.PTCP;PST;NOM;SG
drukkna	V.PTCP;PST;ACC;SG
drukkna	ADJ;ACC;SG
drukkna	ADJ;DAT;SG
drukku	ERR
drukkum	ERR
drukkið	V.PTCP;PST;NOM;SG
drukkið	V.CVB
drukkið	V.PTCP;PST;ACC;SG
drukkið	ADJ;ACC;SG
drukkið	ADJ;NOM;SG
skyrpa	UNK
skyrpti	UNK
gæta	ERR
gæti	V;IND;PRS;1;SG
gæti	V;SBJV;PRS;1;SG
gæti	V;SBJV;PST;1;SG
gæti	V;SBJV;PRS;3;PL
gæti	V;SBJV;PST;3;SG
gæti	V;SBJV;PRS;3;SG
gæti	V;NFIN
gætið	ERR
gætir	V;IND;PRS;3;SG
gætir	V;SBJV;PST;2;SG
gætir	V;IND;PRS;2;SG
gætir	V;SBJV;PRS;2;SG
gætir	V;NFIN
gætu	V;SBJV;PST;3;PL
gætum	V;SBJV;PRS;1;PL
gætum	V;SBJV;PST;1;PL
gætum	V;IND;PRS;1;PL
gætur	UNK
gætt	V.CVB
gættu	V;SBJV;PST;3;PL
