limpió	limpio	POS=1;SRC_LABEL=15;TGT_LABEL=10
limpió	limpios	POS=1;SRC_LABEL=15;TGT_LABEL=3
limpió	limpie	POS=1;SRC_LABEL=15;TGT_LABEL=22
limpió	limpió	POS=1;SRC_LABEL=15;TGT_LABEL=15
pasa	pasa	POS=1;SRC_LABEL=11;TGT_LABEL=11
pasa	pasar	POS=1;SRC_LABEL=11;TGT_LABEL=14
pasa	pasará	POS=1;SRC_LABEL=11;TGT_LABEL=1
pasa	pasarán	POS=1;SRC_LABEL=11;TGT_LABEL=23
pasa	pasara	POS=1;SRC_LABEL=11;TGT_LABEL=8
pasa	pasaron	POS=1;SRC_LABEL=11;TGT_LABEL=0
pasa	pasado	POS=1;SRC_LABEL=11;TGT_LABEL=13
pasa	pasados	POS=1;SRC_LABEL=11;TGT_LABEL=18
pasa	pasas	POS=1;SRC_LABEL=11;TGT_LABEL=24
pasa	pasan	POS=1;SRC_LABEL=11;TGT_LABEL=16
pasa	pasando	POS=1;SRC_LABEL=11;TGT_LABEL=12
pasa	pasaba	POS=1;SRC_LABEL=11;TGT_LABEL=5
pasa	pasaban	POS=1;SRC_LABEL=11;TGT_LABEL=6
pasa	pasamos	POS=1;SRC_LABEL=11;TGT_LABEL=4
pasa	pasó	POS=1;SRC_LABEL=11;TGT_LABEL=15
pasa	pasé	POS=1;SRC_LABEL=11;TGT_LABEL=20
pasa	pase	POS=1;SRC_LABEL=11;TGT_LABEL=22
pasa	pasen	POS=1;SRC_LABEL=11;TGT_LABEL=17
pasa	paso	POS=1;SRC_LABEL=11;TGT_LABEL=10
pasa	pasos	POS=1;SRC_LABEL=11;TGT_LABEL=3
pasar	pasa	POS=1;SRC_LABEL=14;TGT_LABEL=11
pasar	pasar	POS=1;SRC_LABEL=14;TGT_LABEL=14
pasar	pasará	POS=1;SRC_LABEL=14;TGT_LABEL=1
pasar	pasarán	POS=1;SRC_LABEL=14;TGT_LABEL=23
pasar	pasara	POS=1;SRC_LABEL=14;TGT_LABEL=8
pasar	pasaron	POS=1;SRC_LABEL=14;TGT_LABEL=0
pasar	pasado	POS=1;SRC_LABEL=14;TGT_LABEL=13
pasar	pasados	POS=1;SRC_LABEL=14;TGT_LABEL=18
pasar	pasas	POS=1;SRC_LABEL=14;TGT_LABEL=24
pasar	pasan	POS=1;SRC_LABEL=14;TGT_LABEL=16
pasar	pasando	POS=1;SRC_LABEL=14;TGT_LABEL=12
pasar	pasaba	POS=1;SRC_LABEL=14;TGT_LABEL=5
pasar	pasaban	POS=1;SRC_LABEL=14;TGT_LABEL=6
pasar	pasamos	POS=1;SRC_LABEL=14;TGT_LABEL=4
pasar	pasó	POS=1;SRC_LABEL=14;TGT_LABEL=15
pasar	pasé	POS=1;SRC_LABEL=14;TGT_LABEL=20
pasar	pase	POS=1;SRC_LABEL=14;TGT_LABEL=22
pasar	pasen	POS=1;SRC_LABEL=14;TGT_LABEL=17
pasar	paso	POS=1;SRC_LABEL=14;TGT_LABEL=10
pasar	pasos	POS=1;SRC_LABEL=14;TGT_LABEL=3
pasará	pasa	POS=1;SRC_LABEL=1;TGT_LABEL=11
pasará	pasar	POS=1;SRC_LABEL=1;TGT_LABEL=14
pasará	pasará	POS=1;SRC_LABEL=1;TGT_LABEL=1
pasará	pasarán	POS=1;SRC_LABEL=1;TGT_LABEL=23
pasará	pasara	POS=1;SRC_LABEL=1;TGT_LABEL=8
pasará	pasaron	POS=1;SRC_LABEL=1;TGT_LABEL=0
pasará	pasado	POS=1;SRC_LABEL=1;TGT_LABEL=13
pasará	pasados	POS=1;SRC_LABEL=1;TGT_LABEL=18
pasará	pasas	POS=1;SRC_LABEL=1;TGT_LABEL=24
pasará	pasan	POS=1;SRC_LABEL=1;TGT_LABEL=16
pasará	pasando	POS=1;SRC_LABEL=1;TGT_LABEL=12
pasará	pasaba	POS=1;SRC_LABEL=1;TGT_LABEL=5
pasará	pasaban	POS=1;SRC_LABEL=1;TGT_LABEL=6
pasará	pasamos	POS=1;SRC_LABEL=1;TGT_LABEL=4
pasará	pasó	POS=1;SRC_LABEL=1;TGT_LABEL=15
pasará	pasé	POS=1;SRC_LABEL=1;TGT_LABEL=20
pasará	pase	POS=1;SRC_LABEL=1;TGT_LABEL=22
pasará	pasen	POS=1;SRC_LABEL=1;TGT_LABEL=17
pasará	paso	POS=1;SRC_LABEL=1;TGT_LABEL=10
pasará	pasos	POS=1;SRC_LABEL=1;TGT_LABEL=3
pasarán	pasa	POS=1;SRC_LABEL=23;TGT_LABEL=11
pasarán	pasar	POS=1;SRC_LABEL=23;TGT_LABEL=14
pasarán	pasará	POS=1;SRC_LABEL=23;TGT_LABEL=1
pasarán	pasarán	POS=1;SRC_LABEL=23;TGT_LABEL=23
pasarán	pasara	POS=1;SRC_LABEL=23;TGT_LABEL=8
pasarán	pasaron	POS=1;SRC_LABEL=23;TGT_LABEL=0
pasarán	pasado	POS=1;SRC_LABEL=23;TGT_LABEL=13
pasarán	pasados	POS=1;SRC_LABEL=23;TGT_LABEL=18
pasarán	pasas	POS=1;SRC_LABEL=23;TGT_LABEL=24
pasarán	pasan	POS=1;SRC_LABEL=23;TGT_LABEL=16
pasarán	pasando	POS=1;SRC_LABEL=23;TGT_LABEL=12
pasarán	pasaba	POS=1;SRC_LABEL=23;TGT_LABEL=5
pasarán	pasaban	POS=1;SRC_LABEL=23;TGT_LABEL=6
pasarán	pasamos	POS=1;SRC_LABEL=23;TGT_LABEL=4
pasarán	pasó	POS=1;SRC_LABEL=23;TGT_LABEL=15
pasarán	pasé	POS=1;SRC_LABEL=23;TGT_LABEL=20
pasarán	pase	POS=1;SRC_LABEL=23;TGT_LABEL=22
pasarán	pasen	POS=1;SRC_LABEL=23;TGT_LABEL=17
pasarán	paso	POS=1;SRC_LABEL=23;TGT_LABEL=10
pasarán	pasos	POS=1;SRC_LABEL=23;TGT_LABEL=3
pasara	pasa	POS=1;SRC_LABEL=8;TGT_LABEL=11
pasara	pasar	POS=1;SRC_LABEL=8;TGT_LABEL=14
pasara	pasará	POS=1;SRC_LABEL=8;TGT_LABEL=1
pasara	pasarán	POS=1;SRC_LABEL=8;TGT_LABEL=23
pasara	pasara	POS=1;SRC_LABEL=8;TGT_LABEL=8
pasara	pasaron	POS=1;SRC_LABEL=8;TGT_LABEL=0
pasara	pasado	POS=1;SRC_LABEL=8;TGT_LABEL=13
pasara	pasados	POS=1;SRC_LABEL=8;TGT_LABEL=18
pasara	pasas	POS=1;SRC_LABEL=8;TGT_LABEL=24
pasara	pasan	POS=1;SRC_LABEL=8;TGT_LABEL=16
pasara	pasando	POS=1;SRC_LABEL=8;TGT_LABEL=12
pasara	pasaba	POS=1;SRC_LABEL=8;TGT_LABEL=5
pasara	pasaban	POS=1;SRC_LABEL=8;TGT_LABEL=6
pasara	pasamos	POS=1;SRC_LABEL=8;TGT_LABEL=4
pasara	pasó	POS=1;SRC_LABEL=8;TGT_LABEL=15
pasara	pasé	POS=1;SRC_LABEL=8;TGT_LABEL=20
pasara	pase	POS=1;SRC_LABEL=8;TGT_LABEL=22
pasara	pasen	POS=1;SRC_LABEL=8;TGT_LABEL=17
pasara	paso	POS=1;SRC_LABEL=8;TGT_LABEL=10
pasara	pasos	POS=1;SRC_LABEL=8;TGT_LABEL=3
pasaron	pasa	POS=1;SRC_LABEL=0;TGT_LABEL=11
pasaron	pasar	POS=1;SRC_LABEL=0;TGT_LABEL=14
pasaron	pasará	POS=1;SRC_LABEL=0;TGT_LABEL=1
pasaron	pasarán	POS=1;SRC_LABEL=0;TGT_LABEL=23
pasaron	pasara	POS=1;SRC_LABEL=0;TGT_LABEL=8
pasaron	pasaron	POS=1;SRC_LABEL=0;TGT_LABEL=0
pasaron	pasado	POS=1;SRC_LABEL=0;TGT_LABEL=13
pasaron	pasados	POS=1;SRC_LABEL=0;TGT_LABEL=18
pasaron	pasas	POS=1;SRC_LABEL=0;TGT_LABEL=24
pasaron	pasan	POS=1;SRC_LABEL=0;TGT_LABEL=16
pasaron	pasando	POS=1;SRC_LABEL=0;TGT_LABEL=12
pasaron	pasaba	POS=1;SRC_LABEL=0;TGT_LABEL=5
pasaron	pasaban	POS=1;SRC_LABEL=0;TGT_LABEL=6
pasaron	pasamos	POS=1;SRC_LABEL=0;TGT_LABEL=4
pasaron	pasó	POS=1;SRC_LABEL=0;TGT_LABEL=15
pasaron	pasé	POS=1;SRC_LABEL=0;TGT_LABEL=20
pasaron	pase	POS=1;SRC_LABEL=0;TGT_LABEL=22
pasaron	pasen	POS=1;SRC_LABEL=0;TGT_LABEL=17
pasaron	paso	POS=1;SRC_LABEL=0;TGT_LABEL=10
pasaron	pasos	POS=1;SRC_LABEL=0;TGT_LABEL=3
pasado	pasa	POS=1;SRC_LABEL=13;TGT_LABEL=11
pasado	pasar	POS=1;SRC_LABEL=13;TGT_LABEL=14
pasado	pasará	POS=1;SRC_LABEL=13;TGT_LABEL=1
pasado	pasarán	POS=1;SRC_LABEL=13;TGT_LABEL=23
pasado	pasara	POS=1;SRC_LABEL=13;TGT_LABEL=8
pasado	pasaron	POS=1;SRC_LABEL=13;TGT_LABEL=0
pasado	pasado	POS=1;SRC_LABEL=13;TGT_LABEL=13
pasado	pasados	POS=1;SRC_LABEL=13;TGT_LABEL=18
pasado	pasas	POS=1;SRC_LABEL=13;TGT_LABEL=24
pasado	pasan	POS=1;SRC_LABEL=13;TGT_LABEL=16
pasado	pasando	POS=1;SRC_LABEL=13;TGT_LABEL=12
pasado	pasaba	POS=1;SRC_LABEL=13;TGT_LABEL=5
pasado	pasaban	POS=1;SRC_LABEL=13;TGT_LABEL=6
pasado	pasamos	POS=1;SRC_LABEL=13;TGT_LABEL=4
pasado	pasó	POS=1;SRC_LABEL=13;TGT_LABEL=15
pasado	pasé	POS=1;SRC_LABEL=13;TGT_LABEL=20
pasado	pase	POS=1;SRC_LABEL=13;TGT_LABEL=22
pasado	pasen	POS=1;SRC_LABEL=13;TGT_LABEL=17
pasado	paso	POS=1;SRC_LABEL=13;TGT_LABEL=10
pasado	pasos	POS=1;SRC_LABEL=13;TGT_LABEL=3
pasados	pasa	POS=1;SRC_LABEL=18;TGT_LABEL=11
pasados	pasar	POS=1;SRC_LABEL=18;TGT_LABEL=14
pasados	pasará	POS=1;SRC_LABEL=18;TGT_LABEL=1
pasados	pasarán	POS=1;SRC_LABEL=18;TGT_LABEL=23
pasados	pasara	POS=1;SRC_LABEL=18;TGT_LABEL=8
pasados	pasaron	POS=1;SRC_LABEL=18;TGT_LABEL=0
pasados	pasado	POS=1;SRC_LABEL=18;TGT_LABEL=13
pasados	pasados	POS=1;SRC_LABEL=18;TGT_LABEL=18
pasados	pasas	POS=1;SRC_LABEL=18;TGT_LABEL=24
pasados	pasan	POS=1;SRC_LABEL=18;TGT_LABEL=16
pasados	pasando	POS=1;SRC_LABEL=18;TGT_LABEL=12
pasados	pasaba	POS=1;SRC_LABEL=18;TGT_LABEL=5
pasados	pasaban	POS=1;SRC_LABEL=18;TGT_LABEL=6
pasados	pasamos	POS=1;SRC_LABEL=18;TGT_LABEL=4
pasados	pasó	POS=1;SRC_LABEL=18;TGT_LABEL=15
pasados	pasé	POS=1;SRC_LABEL=18;TGT_LABEL=20
pasados	pase	POS=1;SRC_LABEL=18;TGT_LABEL=22
pasados	pasen	POS=1;SRC_LABEL=18;TGT_LABEL=17
pasados	paso	POS=1;SRC_LABEL=18;TGT_LABEL=10
pasados	pasos	POS=1;SRC_LABEL=18;TGT_LABEL=3
pasas	pasa	POS=1;SRC_LABEL=24;TGT_LABEL=11
pasas	pasar	POS=1;SRC_LABEL=24;TGT_LABEL=14
pasas	pasará	POS=1;SRC_LABEL=24;TGT_LABEL=1
pasas	pasarán	POS=1;SRC_LABEL=24;TGT_LABEL=23
pasas	pasara	POS=1;SRC_LABEL=24;TGT_LABEL=8
pasas	pasaron	POS=1;SRC_LABEL=24;TGT_LABEL=0
pasas	pasado	POS=1;SRC_LABEL=24;TGT_LABEL=13
pasas	pasados	POS=1;SRC_LABEL=24;TGT_LABEL=18
pasas	pasas	POS=1;SRC_LABEL=24;TGT_LABEL=24
pasas	pasan	POS=1;SRC_LABEL=24;TGT_LABEL=16
pasas	pasando	POS=1;SRC_LABEL=24;TGT_LABEL=12
pasas	pasaba	POS=1;SRC_LABEL=24;TGT_LABEL=5
pasas	pasaban	POS=1;SRC_LABEL=24;TGT_LABEL=6
pasas	pasamos	POS=1;SRC_LABEL=24;TGT_LABEL=4
pasas	pasó	POS=1;SRC_LABEL=24;TGT_LABEL=15
pasas	pasé	POS=1;SRC_LABEL=24;TGT_LABEL=20
pasas	pase	POS=1;SRC_LABEL=24;TGT_LABEL=22
pasas	pasen	POS=1;SRC_LABEL=24;TGT_LABEL=17
pasas	paso	POS=1;SRC_LABEL=24;TGT_LABEL=10
pasas	pasos	POS=1;SRC_LABEL=24;TGT_LABEL=3
pasan	pasa	POS=1;SRC_LABEL=16;TGT_LABEL=11
pasan	pasar	POS=1;SRC_LABEL=16;TGT_LABEL=14
pasan	pasará	POS=1;SRC_LABEL=16;TGT_LABEL=1
pasan	pasarán	POS=1;SRC_LABEL=16;TGT_LABEL=23
pasan	pasara	POS=1;SRC_LABEL=16;TGT_LABEL=8
pasan	pasaron	POS=1;SRC_LABEL=16;TGT_LABEL=0
pasan	pasado	POS=1;SRC_LABEL=16;TGT_LABEL=13
pasan	pasados	POS=1;SRC_LABEL=16;TGT_LABEL=18
pasan	pasas	POS=1;SRC_LABEL=16;TGT_LABEL=24
pasan	pasan	POS=1;SRC_LABEL=16;TGT_LABEL=16
pasan	pasando	POS=1;SRC_LABEL=16;TGT_LABEL=12
pasan	pasaba	POS=1;SRC_LABEL=16;TGT_LABEL=5
pasan	pasaban	POS=1;SRC_LABEL=16;TGT_LABEL=6
pasan	pasamos	POS=1;SRC_LABEL=16;TGT_LABEL=4
pasan	pasó	POS=1;SRC_LABEL=16;TGT_LABEL=15
pasan	pasé	POS=1;SRC_LABEL=16;TGT_LABEL=20
pasan	pase	POS=1;SRC_LABEL=16;TGT_LABEL=22
pasan	pasen	POS=1;SRC_LABEL=16;TGT_LABEL=17
pasan	paso	POS=1;SRC_LABEL=16;TGT_LABEL=10
pasan	pasos	POS=1;SRC_LABEL=16;TGT_LABEL=3
pasando	pasa	POS=1;SRC_LABEL=12;TGT_LABEL=11
pasando	pasar	POS=1;SRC_LABEL=12;TGT_LABEL=14
pasando	pasará	POS=1;SRC_LABEL=12;TGT_LABEL=1
pasando	pasarán	POS=1;SRC_LABEL=12;TGT_LABEL=23
pasando	pasara	POS=1;SRC_LABEL=12;TGT_LABEL=8
pasando	pasaron	POS=1;SRC_LABEL=12;TGT_LABEL=0
pasando	pasado	POS=1;SRC_LABEL=12;TGT_LABEL=13
pasando	pasados	POS=1;SRC_LABEL=12;TGT_LABEL=18
pasando	pasas	POS=1;SRC_LABEL=12;TGT_LABEL=24
pasando	pasan	POS=1;SRC_LABEL=12;TGT_LABEL=16
pasando	pasando	POS=1;SRC_LABEL=12;TGT_LABEL=12
pasando	pasaba	POS=1;SRC_LABEL=12;TGT_LABEL=5
pasando	pasaban	POS=1;SRC_LABEL=12;TGT_LABEL=6
pasando	pasamos	POS=1;SRC_LABEL=12;TGT_LABEL=4
pasando	pasó	POS=1;SRC_LABEL=12;TGT_LABEL=15
pasando	pasé	POS=1;SRC_LABEL=12;TGT_LABEL=20
pasando	pase	POS=1;SRC_LABEL=12;TGT_LABEL=22
pasando	pasen	POS=1;SRC_LABEL=12;TGT_LABEL=17
pasando	paso	POS=1;SRC_LABEL=12;TGT_LABEL=10
pasando	pasos	POS=1;SRC_LABEL=12;TGT_LABEL=3
pasaba	pasa	POS=1;SRC_LABEL=5;TGT_LABEL=11
pasaba	pasar	POS=1;SRC_LABEL=5;TGT_LABEL=14
pasaba	pasará	POS=1;SRC_LABEL=5;TGT_LABEL=1
pasaba	pasarán	POS=1;SRC_LABEL=5;TGT_LABEL=23
pasaba	pasara	POS=1;SRC_LABEL=5;TGT_LABEL=8
pasaba	pasaron	POS=1;SRC_LABEL=5;TGT_LABEL=0
pasaba	pasado	POS=1;SRC_LABEL=5;TGT_LABEL=13
pasaba	pasados	POS=1;SRC_LABEL=5;TGT_LABEL=18
pasaba	pasas	POS=1;SRC_LABEL=5;TGT_LABEL=24
pasaba	pasan	POS=1;SRC_LABEL=5;TGT_LABEL=16
pasaba	pasando	POS=1;SRC_LABEL=5;TGT_LABEL=12
pasaba	pasaba	POS=1;SRC_LABEL=5;TGT_LABEL=5
pasaba	pasaban	POS=1;SRC_LABEL=5;TGT_LABEL=6
pasaba	pasamos	POS=1;SRC_LABEL=5;TGT_LABEL=4
pasaba	pasó	POS=1;SRC_LABEL=5;TGT_LABEL=15
pasaba	pasé	POS=1;SRC_LABEL=5;TGT_LABEL=20
pasaba	pase	POS=1;SRC_LABEL=5;TGT_LABEL=22
pasaba	pasen	POS=1;SRC_LABEL=5;TGT_LABEL=17
pasaba	paso	POS=1;SRC_LABEL=5;TGT_LABEL=10
pasaba	pasos	POS=1;SRC_LABEL=5;TGT_LABEL=3
pasaban	pasa	POS=1;SRC_LABEL=6;TGT_LABEL=11
pasaban	pasar	POS=1;SRC_LABEL=6;TGT_LABEL=14
pasaban	pasará	POS=1;SRC_LABEL=6;TGT_LABEL=1
pasaban	pasarán	POS=1;SRC_LABEL=6;TGT_LABEL=23
pasaban	pasara	POS=1;SRC_LABEL=6;TGT_LABEL=8
pasaban	pasaron	POS=1;SRC_LABEL=6;TGT_LABEL=0
pasaban	pasado	POS=1;SRC_LABEL=6;TGT_LABEL=13
pasaban	pasados	POS=1;SRC_LABEL=6;TGT_LABEL=18
pasaban	pasas	POS=1;SRC_LABEL=6;TGT_LABEL=24
pasaban	pasan	POS=1;SRC_LABEL=6;TGT_LABEL=16
pasaban	pasando	POS=1;SRC_LABEL=6;TGT_LABEL=12
pasaban	pasaba	POS=1;SRC_LABEL=6;TGT_LABEL=5
pasaban	pasaban	POS=1;SRC_LABEL=6;TGT_LABEL=6
pasaban	pasamos	POS=1;SRC_LABEL=6;TGT_LABEL=4
pasaban	pasó	POS=1;SRC_LABEL=6;TGT_LABEL=15
pasaban	pasé	POS=1;SRC_LABEL=6;TGT_LABEL=20
pasaban	pase	POS=1;SRC_LABEL=6;TGT_LABEL=22
pasaban	pasen	POS=1;SRC_LABEL=6;TGT_LABEL=17
pasaban	paso	POS=1;SRC_LABEL=6;TGT_LABEL=10
pasaban	pasos	POS=1;SRC_LABEL=6;TGT_LABEL=3
pasamos	pasa	POS=1;SRC_LABEL=4;TGT_LABEL=11
pasamos	pasar	POS=1;SRC_LABEL=4;TGT_LABEL=14
pasamos	pasará	POS=1;SRC_LABEL=4;TGT_LABEL=1
pasamos	pasarán	POS=1;SRC_LABEL=4;TGT_LABEL=23
pasamos	pasara	POS=1;SRC_LABEL=4;TGT_LABEL=8
pasamos	pasaron	POS=1;SRC_LABEL=4;TGT_LABEL=0
pasamos	pasado	POS=1;SRC_LABEL=4;TGT_LABEL=13
pasamos	pasados	POS=1;SRC_LABEL=4;TGT_LABEL=18
pasamos	pasas	POS=1;SRC_LABEL=4;TGT_LABEL=24
pasamos	pasan	POS=1;SRC_LABEL=4;TGT_LABEL=16
pasamos	pasando	POS=1;SRC_LABEL=4;TGT_LABEL=12
pasamos	pasaba	POS=1;SRC_LABEL=4;TGT_LABEL=5
pasamos	pasaban	POS=1;SRC_LABEL=4;TGT_LABEL=6
pasamos	pasamos	POS=1;SRC_LABEL=4;TGT_LABEL=4
pasamos	pasó	POS=1;SRC_LABEL=4;TGT_LABEL=15
pasamos	pasé	POS=1;SRC_LABEL=4;TGT_LABEL=20
pasamos	pase	POS=1;SRC_LABEL=4;TGT_LABEL=22
pasamos	pasen	POS=1;SRC_LABEL=4;TGT_LABEL=17
pasamos	paso	POS=1;SRC_LABEL=4;TGT_LABEL=10
pasamos	pasos	POS=1;SRC_LABEL=4;TGT_LABEL=3
pasó	pasa	POS=1;SRC_LABEL=15;TGT_LABEL=11
pasó	pasar	POS=1;SRC_LABEL=15;TGT_LABEL=14
pasó	pasará	POS=1;SRC_LABEL=15;TGT_LABEL=1
pasó	pasarán	POS=1;SRC_LABEL=15;TGT_LABEL=23
pasó	pasara	POS=1;SRC_LABEL=15;TGT_LABEL=8
pasó	pasaron	POS=1;SRC_LABEL=15;TGT_LABEL=0
pasó	pasado	POS=1;SRC_LABEL=15;TGT_LABEL=13
pasó	pasados	POS=1;SRC_LABEL=15;TGT_LABEL=18
pasó	pasas	POS=1;SRC_LABEL=15;TGT_LABEL=24
pasó	pasan	POS=1;SRC_LABEL=15;TGT_LABEL=16
pasó	pasando	POS=1;SRC_LABEL=15;TGT_LABEL=12
pasó	pasaba	POS=1;SRC_LABEL=15;TGT_LABEL=5
pasó	pasaban	POS=1;SRC_LABEL=15;TGT_LABEL=6
pasó	pasamos	POS=1;SRC_LABEL=15;TGT_LABEL=4
pasó	pasó	POS=1;SRC_LABEL=15;TGT_LABEL=15
pasó	pasé	POS=1;SRC_LABEL=15;TGT_LABEL=20
pasó	pase	POS=1;SRC_LABEL=15;TGT_LABEL=22
pasó	pasen	POS=1;SRC_LABEL=15;TGT_LABEL=17
pasó	paso	POS=1;SRC_LABEL=15;TGT_LABEL=10
pasó	pasos	POS=1;SRC_LABEL=15;TGT_LABEL=3
pasé	pasa	POS=1;SRC_LABEL=20;TGT_LABEL=11
pasé	pasar	POS=1;SRC_LABEL=20;TGT_LABEL=14
pasé	pasará	POS=1;SRC_LABEL=20;TGT_LABEL=1
pasé	pasarán	POS=1;SRC_LABEL=20;TGT_LABEL=23
pasé	pasara	POS=1;SRC_LABEL=20;TGT_LABEL=8
pasé	pasaron	POS=1;SRC_LABEL=20;TGT_LABEL=0
pasé	pasado	POS=1;SRC_LABEL=20;TGT_LABEL=13
pasé	pasados	POS=1;SRC_LABEL=20;TGT_LABEL=18
pasé	pasas	POS=1;SRC_LABEL=20;TGT_LABEL=24
pasé	pasan	POS=1;SRC_LABEL=20;TGT_LABEL=16
pasé	pasando	POS=1;SRC_LABEL=20;TGT_LABEL=12
pasé	pasaba	POS=1;SRC_LABEL=20;TGT_LABEL=5
pasé	pasaban	POS=1;SRC_LABEL=20;TGT_LABEL=6
pasé	pasamos	POS=1;SRC_LABEL=20;TGT_LABEL=4
pasé	pasó	POS=1;SRC_LABEL=20;TGT_LABEL=15
pasé	pasé	POS=1;SRC_LABEL=20;TGT_LABEL=20
pasé	pase	POS=1;SRC_LABEL=20;TGT_LABEL=22
pasé	pasen	POS=1;SRC_LABEL=20;TGT_LABEL=17
pasé	paso	POS=1;SRC_LABEL=20;TGT_LABEL=10
pasé	pasos	POS=1;SRC_LABEL=20;TGT_LABEL=3
pase	pasa	POS=1;SRC_LABEL=22;TGT_LABEL=11
pase	pasar	POS=1;SRC_LABEL=22;TGT_LABEL=14
pase	pasará	POS=1;SRC_LABEL=22;TGT_LABEL=1
pase	pasarán	POS=1;SRC_LABEL=22;TGT_LABEL=23
pase	pasara	POS=1;SRC_LABEL=22;TGT_LABEL=8
pase	pasaron	POS=1;SRC_LABEL=22;TGT_LABEL=0
pase	pasado	POS=1;SRC_LABEL=22;TGT_LABEL=13
pase	pasados	POS=1;SRC_LABEL=22;TGT_LABEL=18
pase	pasas	POS=1;SRC_LABEL=22;TGT_LABEL=24
pase	pasan	POS=1;SRC_LABEL=22;TGT_LABEL=16
pase	pasando	POS=1;SRC_LABEL=22;TGT_LABEL=12
pase	pasaba	POS=1;SRC_LABEL=22;TGT_LABEL=5
pase	pasaban	POS=1;SRC_LABEL=22;TGT_LABEL=6
pase	pasamos	POS=1;SRC_LABEL=22;TGT_LABEL=4
pase	pasó	POS=1;SRC_LABEL=22;TGT_LABEL=15
pase	pasé	POS=1;SRC_LABEL=22;TGT_LABEL=20
pase	pase	POS=1;SRC_LABEL=22;TGT_LABEL=22
pase	pasen	POS=1;SRC_LABEL=22;TGT_LABEL=17
pase	paso	POS=1;SRC_LABEL=22;TGT_LABEL=10
pase	pasos	POS=1;SRC_LABEL=22;TGT_LABEL=3
pasen	pasa	POS=1;SRC_LABEL=17;TGT_LABEL=11
pasen	pasar	POS=1;SRC_LABEL=17;TGT_LABEL=14
pasen	pasará	POS=1;SRC_LABEL=17;TGT_LABEL=1
pasen	pasarán	POS=1;SRC_LABEL=17;TGT_LABEL=23
pasen	pasara	POS=1;SRC_LABEL=17;TGT_LABEL=8
pasen	pasaron	POS=1;SRC_LABEL=17;TGT_LABEL=0
pasen	pasado	POS=1;SRC_LABEL=17;TGT_LABEL=13
pasen	pasados	POS=1;SRC_LABEL=17;TGT_LABEL=18
pasen	pasas	POS=1;SRC_LABEL=17;TGT_LABEL=24
pasen	pasan	POS=1;SRC_LABEL=17;TGT_LABEL=16
pasen	pasando	POS=1;SRC_LABEL=17;TGT_LABEL=12
pasen	pasaba	POS=1;SRC_LABEL=17;TGT_LABEL=5
pasen	pasaban	POS=1;SRC_LABEL=17;TGT_LABEL=6
pasen	pasamos	POS=1;SRC_LABEL=17;TGT_LABEL=4
pasen	pasó	POS=1;SRC_LABEL=17;TGT_LABEL=15
pasen	pasé	POS=1;SRC_LABEL=17;TGT_LABEL=20
pasen	pase	POS=1;SRC_LABEL=17;TGT_LABEL=22
pasen	pasen	POS=1;SRC_LABEL=17;TGT_LABEL=17
pasen	paso	POS=1;SRC_LABEL=17;TGT_LABEL=10
pasen	pasos	POS=1;SRC_LABEL=17;TGT_LABEL=3
paso	pasa	POS=1;SRC_LABEL=10;TGT_LABEL=11
paso	pasar	POS=1;SRC_LABEL=10;TGT_LABEL=14
paso	pasará	POS=1;SRC_LABEL=10;TGT_LABEL=1
paso	pasarán	POS=1;SRC_LABEL=10;TGT_LABEL=23
paso	pasara	POS=1;SRC_LABEL=10;TGT_LABEL=8
paso	pasaron	POS=1;SRC_LABEL=10;TGT_LABEL=0
paso	pasado	POS=1;SRC_LABEL=10;TGT_LABEL=13
paso	pasados	POS=1;SRC_LABEL=10;TGT_LABEL=18
paso	pasas	POS=1;SRC_LABEL=10;TGT_LABEL=24
paso	pasan	POS=1;SRC_LABEL=10;TGT_LABEL=16
paso	pasando	POS=1;SRC_LABEL=10;TGT_LABEL=12
paso	pasaba	POS=1;SRC_LABEL=10;TGT_LABEL=5
paso	pasaban	POS=1;SRC_LABEL=10;TGT_LABEL=6
paso	pasamos	POS=1;SRC_LABEL=10;TGT_LABEL=4
paso	pasó	POS=1;SRC_LABEL=10;TGT_LABEL=15
paso	pasé	POS=1;SRC_LABEL=10;TGT_LABEL=20
paso	pase	POS=1;SRC_LABEL=10;TGT_LABEL=22
paso	pasen	POS=1;SRC_LABEL=10;TGT_LABEL=17
paso	paso	POS=1;SRC_LABEL=10;TGT_LABEL=10
paso	pasos	POS=1;SRC_LABEL=10;TGT_LABEL=3
pasos	pasa	POS=1;SRC_LABEL=3;TGT_LABEL=11
pasos	pasar	POS=1;SRC_LABEL=3;TGT_LABEL=14
pasos	pasará	POS=1;SRC_LABEL=3;TGT_LABEL=1
pasos	pasarán	POS=1;SRC_LABEL=3;TGT_LABEL=23
pasos	pasara	POS=1;SRC_LABEL=3;TGT_LABEL=8
pasos	pasaron	POS=1;SRC_LABEL=3;TGT_LABEL=0
pasos	pasado	POS=1;SRC_LABEL=3;TGT_LABEL=13
pasos	pasados	POS=1;SRC_LABEL=3;TGT_LABEL=18
pasos	pasas	POS=1;SRC_LABEL=3;TGT_LABEL=24
pasos	pasan	POS=1;SRC_LABEL=3;TGT_LABEL=16
pasos	pasando	POS=1;SRC_LABEL=3;TGT_LABEL=12
pasos	pasaba	POS=1;SRC_LABEL=3;TGT_LABEL=5
