jaga	jagas	V;NFIN	V;PASS;IND;PRS	C
förtrycka	förtryckas	V;NFIN	V;PASS;NFIN	C
säkra	säkrades	V;NFIN	V;PASS;IND;PST	C
foga	fogas	V;NFIN	V;PASS;NFIN	C
trycka	trycka	V;NFIN	V;ACT;NFIN	C
uppenbara	uppenbaras	V;NFIN	V;PASS;NFIN	C
utgöra	utgöra	V;NFIN	V;ACT;NFIN	C
antända	antänder	V;NFIN	V;ACT;IND;PRS	C
lösa	lös	V;NFIN	V;IMP	C
blotta	blotta	V;NFIN	V;ACT;NFIN	C
duka	dukades	V;NFIN	V;PASS;IND;PST	C
anställa	anställa	V;NFIN	V;ACT;NFIN	C
säker	säker	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
öppna	öppna	V;NFIN	V;ACT;NFIN	C
söka	söka	V;NFIN	V;ACT;NFIN	C
vise	visen	N;NFIN	N;DEF;NOM;SG	C
utfärda	utfärdas	V;NFIN	V;PASS;NFIN	C
rena	renade	V;NFIN	V;ACT;IND;PST	C
beskärd	beskärt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
lösa	lös	V;NFIN	V;IMP	C
blotta	blotta	V;NFIN	V;ACT;NFIN	C
fylld	fyllde	ADJ;NFIN	ADJ;DEF;MASC;SG	C
läsa	lästes	V;NFIN	V;PASS;IND;PST	C
fira	firas	V;NFIN	V;PASS;NFIN	C
ax	ax	N;NFIN	N;INDF;NOM;PL	C
upphäva	upphävdes	V;NFIN	V;PASS;IND;PST	C
antända	antänder	V;NFIN	V;ACT;IND;PRS	C
förtrycka	förtryckas	V;NFIN	V;PASS;NFIN	C
tala	talade	V;NFIN	V;ACT;IND;PST	C
uppenbara	uppenbaras	V;NFIN	V;PASS;NFIN	C
koka	kokades	V;NFIN	V;PASS;IND;PST	C
öppna	öppna	V;NFIN	V;ACT;NFIN	C
rena	renade	V;NFIN	V;ACT;IND;PST	C
rättfärdiga	rättfärdigade	V;NFIN	V;ACT;IND;PST	C
ax	ax	N;NFIN	N;INDF;NOM;PL	C
låg	lågt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
lärd	lärd	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
forma	formas	V;NFIN	V;PASS;IND;PRS	C
använda	använd	V;NFIN	V;IMP	C
lösa	lös	V;NFIN	V;IMP	C
lös	löse	ADJ;NFIN	ADJ;DEF;MASC;SG	C
blotta	blottas	V;NFIN	V;PASS;IND;PRS	C
tung	tungt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
förkunna	förkunnar	V;NFIN	V;ACT;IND;PRS	C
möta	möttes	V;NFIN	V;PASS;IND;PST	C
släkte	släktes	N;NFIN	N;INDF;GEN;SG	C
blotta	blottas	V;NFIN	V;PASS;NFIN	C
offra	offras	V;NFIN	V;PASS;NFIN	C
öppna	öppnas	V;NFIN	V;PASS;IND;PRS	C
vädur	väduren	N;NFIN	N;DEF;NOM;SG	C
tala	talade	V;NFIN	V;ACT;IND;PST	C
stöta	stöttes	V;NFIN	V;PASS;IND;PST	C
odjur	odjurs	N;NFIN	N;INDF;GEN;PL	C
öppna	öppnas	V;NFIN	V;PASS;IND;PRS	C
antända	antänder	V;NFIN	V;ACT;IND;PRS	C
röva	rövade	V;NFIN	V;ACT;IND;PST	C
förmörka	förmörkades	V;NFIN	V;PASS;IND;PST	C
fästa	fästas	V;NFIN	V;PASS;NFIN	C
förmörka	förmörka	V;NFIN	V;IMP	C
gemak	gemaket	N;NFIN	N;DEF;NOM;SG	C
beskärd	beskärt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
åra	åran	N;NFIN	N;DEF;NOM;SG	C
trycka	trycka	V;NFIN	V;ACT;NFIN	C
fatta	fattade	V;NFIN	V;ACT;IND;PST	C
blotta	blotta	V;NFIN	V;ACT;NFIN	C
dräpa	dräptes	V;NFIN	V;PASS;IND;PST	C
beskärd	beskärt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
spänd	spände	ADJ;NFIN	ADJ;DEF;MASC;SG	C
äppelträd	äppelträds	N;NFIN	N;INDF;GEN;PL	C
rena	renade	V;NFIN	V;ACT;IND;PST	C
bevara	bevaras	V;NFIN	V;PASS;IND;PRS	C
beskärd	beskärt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
bevara	bevaras	V;NFIN	V;PASS;IND;PRS	C
fatta	fattade	V;NFIN	V;ACT;IND;PST	C
snöre	snöre	N;NFIN	N;INDF;NOM;SG	C
lös	löse	ADJ;NFIN	ADJ;DEF;MASC;SG	C
fästa	fästas	V;NFIN	V;PASS;NFIN	C
drog	drogens	N;NFIN	N;DEF;GEN;SG	C
stöta	stöttes	V;NFIN	V;PASS;IND;PST	C
undantagen	undantaget	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
svänga	svängdes	V;NFIN	V;PASS;IND;PST	C
öppna	öppnas	V;NFIN	V;PASS;IND;PRS	C
vädur	väduren	N;NFIN	N;DEF;NOM;SG	C
upplösa	upplösas	V;NFIN	V;PASS;NFIN	C
gäcka	gäckade	V;NFIN	V;ACT;IND;PST	C
trycka	trycka	V;NFIN	V;ACT;NFIN	C
utgöra	utgöra	V;NFIN	V;ACT;NFIN	C
röva	röva	V;NFIN	V;ACT;NFIN	C
täck	täckt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
namne	namnens	N;NFIN	N;DEF;GEN;SG	C
läsa	lästes	V;NFIN	V;PASS;IND;PST	C
lösa	lös	V;NFIN	V;IMP	C
minska	minskade	V;NFIN	V;ACT;IND;PST	C
vävstol	vävstol	N;NFIN	N;INDF;NOM;SG	C
kommutera	kommuterar	V;NFIN	V;ACT;IND;PRS	C
redigeringskrig	redigeringskrigs	N;NFIN	N;INDF;GEN;SG	C
pärm	pärmars	N;NFIN	N;INDF;GEN;PL	C
sexhörning	sexhörningars	N;NFIN	N;INDF;GEN;PL	C
dal	dalarna	N;NFIN	N;DEF;NOM;PL	C
yla	ylande	V.PTCP;NFIN	V.PTCP;PRS	C
indiska	indiskorna	N;NFIN	N;DEF;NOM;PL	C
redaktionssekreterare	redaktionssekreteraren	N;NFIN	N;DEF;NOM;SG	C
masochist	masochisten	N;NFIN	N;DEF;NOM;SG	C
bordlägga	bordlägga	V;NFIN	V;ACT;NFIN	C
väljare	väljares	N;NFIN	N;INDF;GEN;PL	C
patrullera	patrullerar	V;NFIN	V;ACT;IND;PRS	C
busschaufför	busschaufförs	N;NFIN	N;INDF;GEN;SG	C
kirra	kirrade	V;NFIN	V;ACT;IND;PST	C
holonym	holonymens	N;NFIN	N;DEF;GEN;SG	C
avgud	avgudens	N;NFIN	N;DEF;GEN;SG	C
ungkarl	ungkarlens	N;NFIN	N;DEF;GEN;SG	C
hotfull	hotfull	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
muskedunder	muskedundren	N;NFIN	N;DEF;NOM;PL	C
omnämnande	omnämnandes	N;NFIN	N;INDF;GEN;SG	C
kanslisekreterare	kanslisekreterare	N;NFIN	N;INDF;NOM;PL	C
preliminär	preliminäre	ADJ;NFIN	ADJ;DEF;MASC;SG	C
utspela	utspelad	V.PTCP;NFIN	V.PTCP;PST	C
mopp	mopps	N;NFIN	N;INDF;GEN;SG	C
arbetskamrat	arbetskamraterna	N;NFIN	N;DEF;NOM;PL	C
beaktandeled	beaktandeleds	N;NFIN	N;INDF;GEN;PL	C
beskrivningsspråk	beskrivningsspråk	N;NFIN	N;INDF;NOM;PL	C
fakultetsnämnd	fakultetsnämnden	N;NFIN	N;DEF;NOM;SG	C
radian	radian	N;NFIN	N;INDF;NOM;SG	C
sanda	sandades	V;NFIN	V;PASS;IND;PST	C
ytteröra	ytterörats	N;NFIN	N;DEF;GEN;SG	C
skotsk	skotskt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
pingis	pingis	N;NFIN	N;INDF;NOM;SG	C
meter	meterna	N;NFIN	N;DEF;NOM;PL	C
varulv	varulvarna	N;NFIN	N;DEF;NOM;PL	C
förspel	förspel	N;NFIN	N;INDF;NOM;SG	C
terroriserande	terroriserande	ADJ;NFIN	ADJ;DEF;MASC;SG	C
undervattensbåt	undervattensbåts	N;NFIN	N;INDF;GEN;SG	C
slutlig	slutlige	ADJ;NFIN	ADJ;DEF;MASC;SG	C
tillgängliggöra	tillgängliggjord	V.PTCP;NFIN	V.PTCP;PST	C
byråkratisk	byråkratiske	ADJ;NFIN	ADJ;DEF;MASC;SG	C
viktig	viktige	ADJ;NFIN	ADJ;DEF;MASC;SG	C
repmånad	repmånaden	N;NFIN	N;DEF;NOM;SG	C
konsekvent	konsekvente	ADJ;NFIN	ADJ;DEF;MASC;SG	C
preliminärskatt	preliminärskatt	N;NFIN	N;INDF;NOM;SG	C
beställd	beställde	ADJ;NFIN	ADJ;DEF;MASC;SG	C
ambassadsekreterare	ambassadsekreterares	N;NFIN	N;INDF;GEN;SG	C
källing	källingars	N;NFIN	N;INDF;GEN;PL	C
förled	förledets	N;NFIN	N;DEF;GEN;SG	C
färgbild	färgbild	N;NFIN	N;INDF;NOM;SG	C
ponera	ponerar	V;NFIN	V;ACT;IND;PRS	C
efor	efor	N;NFIN	N;INDF;NOM;SG	C
förenkla	förenklar	V;NFIN	V;ACT;IND;PRS	C
musikallåt	musikallåtar	N;NFIN	N;INDF;NOM;PL	C
daggkåpa	daggkåpan	N;NFIN	N;DEF;NOM;SG	C
snökedja	snökedjorna	N;NFIN	N;DEF;NOM;PL	C
koffert	koffertarna	N;NFIN	N;DEF;NOM;PL	C
grand	grandets	N;NFIN	N;DEF;GEN;SG	C
ister	isters	N;NFIN	N;INDF;GEN;SG	C
konvertera	konverterad	V.PTCP;NFIN	V.PTCP;PST	C
elverk	elverken	N;NFIN	N;DEF;NOM;PL	C
förnimma	förnimmande	V.PTCP;NFIN	V.PTCP;PRS	C
fångenskap	fångenskaps	N;NFIN	N;INDF;GEN;SG	C
gestaltning	gestaltning	N;NFIN	N;INDF;NOM;SG	C
framsäte	framsäten	N;NFIN	N;INDF;NOM;PL	C
korniska	korniskan	N;NFIN	N;DEF;NOM;SG	C
alkoholism	alkoholismens	N;NFIN	N;DEF;GEN;SG	C
tryckare	tryckarens	N;NFIN	N;DEF;GEN;SG	C
nyansera	nyanseras	V;NFIN	V;PASS;IND;PRS	C
vektorfält	vektorfälts	N;NFIN	N;INDF;GEN;PL	C
egyptologi	egyptologis	N;NFIN	N;INDF;GEN;SG	C
piercing	piercingars	N;NFIN	N;INDF;GEN;PL	C
ändligdimensionell	ändligdimensionellt	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
faktisk	faktisk	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
författning	författningen	N;NFIN	N;DEF;NOM;SG	C
cab	cabbarna	N;NFIN	N;DEF;NOM;PL	C
flädermärgskula	flädermärgskulors	N;NFIN	N;INDF;GEN;PL	C
forskningsbibliotek	forskningsbibliotek	N;NFIN	N;INDF;NOM;SG	C
vishet	vishets	N;NFIN	N;INDF;GEN;SG	C
historisk	historisk	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
ymnighet	ymnighetens	N;NFIN	N;DEF;GEN;SG	C
hyresvärd	hyresvärden	N;NFIN	N;DEF;NOM;SG	C
förenkla	förenklad	V.PTCP;NFIN	V.PTCP;PST	C
kompilera	kompilerar	V;NFIN	V;ACT;IND;PRS	C
massaker	massakerns	N;NFIN	N;DEF;GEN;SG	C
terapeut	terapeuts	N;NFIN	N;INDF;GEN;SG	C
blidka	blidkad	V.PTCP;NFIN	V.PTCP;PST	C
kartografisk	kartografisk	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
örfil	örfilarna	N;NFIN	N;DEF;NOM;PL	C
förvåna	förvånade	V;NFIN	V;ACT;IND;PST	C
höghjuling	höghjuling	N;NFIN	N;INDF;NOM;SG	C
kemikalie	kemikaliens	N;NFIN	N;DEF;GEN;SG	C
avhärvlad	avhärvlat	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
ratificera	ratificera	V;NFIN	V;IMP	C
sköte	skötet	N;NFIN	N;DEF;NOM;SG	C
halsband	halsband	N;NFIN	N;INDF;NOM;SG	C
koncentrera	koncentrera	V;NFIN	V;ACT;NFIN	C
golfklubb	golfklubbens	N;NFIN	N;DEF;GEN;SG	C
determinant	determinanter	N;NFIN	N;INDF;NOM;PL	C
bakgrundsstrålning	bakgrundsstrålnings	N;NFIN	N;INDF;GEN;SG	C
kvantifiera	kvantifiera	V;NFIN	V;ACT;NFIN	C
embarkeringskort	embarkeringskort	N;NFIN	N;INDF;NOM;SG	C
eskimå	eskimåer	N;NFIN	N;INDF;NOM;PL	C
påve	påves	N;NFIN	N;INDF;GEN;SG	C
polarforskning	polarforsknings	N;NFIN	N;INDF;GEN;SG	C
besegra	besegra	V;NFIN	V;ACT;NFIN	C
pennal	pennalens	N;NFIN	N;DEF;GEN;SG	C
assistera	assisterade	V;NFIN	V;ACT;IND;PST	C
skulptör	skulptörs	N;NFIN	N;INDF;GEN;SG	C
bov	bovs	N;NFIN	N;INDF;GEN;SG	C
clowneri	clowneriet	N;NFIN	N;DEF;NOM;SG	C
bryggkaffe	bryggkaffet	N;NFIN	N;DEF;NOM;SG	C
svepa	svepande	V.PTCP;NFIN	V.PTCP;PRS	C
satsa	satsar	V;NFIN	V;ACT;IND;PRS	C
particip	particips	N;NFIN	N;INDF;GEN;SG	C
vakans	vakansers	N;NFIN	N;INDF;GEN;PL	C
bestå	bestå	V;NFIN	V;IMP	C
omdefiniera	omdefinierande	V.PTCP;NFIN	V.PTCP;PRS	C
doktrin	doktriners	N;NFIN	N;INDF;GEN;PL	C
eolsharpa	eolsharpors	N;NFIN	N;INDF;GEN;PL	C
stjärt	stjärten	N;NFIN	N;DEF;NOM;SG	C
radavstånd	radavståndet	N;NFIN	N;DEF;NOM;SG	C
villkor	villkoren	N;NFIN	N;DEF;NOM;PL	C
nejlika	nejlikan	N;NFIN	N;DEF;NOM;SG	C
kvadda	kvaddar	V;NFIN	V;ACT;IND;PRS	C
retsticka	retsticka	N;NFIN	N;INDF;NOM;SG	C
förgifta	förgiftad	V.PTCP;NFIN	V.PTCP;PST	C
isoton	isotoner	N;NFIN	N;INDF;NOM;PL	C
vattenkonst	vattenkonster	N;NFIN	N;INDF;NOM;PL	C
överlevnad	överlevnad	N;NFIN	N;INDF;NOM;SG	C
formel	formeln	N;NFIN	N;DEF;NOM;SG	C
mysa	mysande	V.PTCP;NFIN	V.PTCP;PRS	C
valross	valrossars	N;NFIN	N;INDF;GEN;PL	C
kär	käre	ADJ;NFIN	ADJ;DEF;MASC;SG	C
agitator	agitatorer	N;NFIN	N;INDF;NOM;PL	C
retronym	retronymens	N;NFIN	N;DEF;GEN;SG	C
dua	duande	V.PTCP;NFIN	V.PTCP;PRS	C
klämdag	klämdagar	N;NFIN	N;INDF;NOM;PL	C
sudda	sudda	V;NFIN	V;ACT;NFIN	C
X-kromosom	X-kromosom	N;NFIN	N;INDF;NOM;SG	C
blåhake	blåhakarna	N;NFIN	N;DEF;NOM;PL	C
twittra	twittrande	V.PTCP;NFIN	V.PTCP;PRS	C
trädstam	trädstammen	N;NFIN	N;DEF;NOM;SG	C
domän	domänerna	N;NFIN	N;DEF;NOM;PL	C
kvantitet	kvantiteter	N;NFIN	N;INDF;NOM;PL	C
altruist	altruisters	N;NFIN	N;INDF;GEN;PL	C
tjugofemöring	tjugofemöringens	N;NFIN	N;DEF;GEN;SG	C
barrskog	barrskog	N;NFIN	N;INDF;NOM;SG	C
massförstörelsevapen	massförstörelsevapen	N;NFIN	N;INDF;NOM;PL	C
noggrann	noggranne	ADJ;NFIN	ADJ;DEF;MASC;SG	C
epitet	epitetet	N;NFIN	N;DEF;NOM;SG	C
bokris	bokrisen	N;NFIN	N;DEF;NOM;SG	C
fungera	fungerade	V;NFIN	V;ACT;IND;PST	C
oskadliggöra	oskadliggjorde	V;NFIN	V;ACT;IND;PST	C
färgad	färgad	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
korsord	korsordet	N;NFIN	N;DEF;NOM;SG	C
sed	sedens	N;NFIN	N;DEF;GEN;SG	C
fackverk	fackverk	N;NFIN	N;INDF;NOM;PL	C
grundämne	grundämnet	N;NFIN	N;DEF;NOM;SG	C
katalansk	katalansk	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
bigami	bigamis	N;NFIN	N;INDF;GEN;SG	C
såpbubbla	såpbubblors	N;NFIN	N;INDF;GEN;PL	C
webbplats	webbplatser	N;NFIN	N;INDF;NOM;PL	C
tröghet	tröghet	N;NFIN	N;INDF;NOM;SG	C
utkomma	utkommen	V.PTCP;NFIN	V.PTCP;PST	C
åklaga	åklagar	V;NFIN	V;ACT;IND;PRS	C
stråle	strålen	N;NFIN	N;DEF;NOM;SG	C
galleria	galleriorna	N;NFIN	N;DEF;NOM;PL	C
mö	möers	N;NFIN	N;INDF;GEN;PL	C
åtala	åtalar	V;NFIN	V;ACT;IND;PRS	C
sexpack	sexpacks	N;NFIN	N;INDF;GEN;PL	C
leverera	leverera	V;NFIN	V;IMP	C
brandvägg	brandväggar	N;NFIN	N;INDF;NOM;PL	C
allmänspråklig	allmänspråklige	ADJ;NFIN	ADJ;DEF;MASC;SG	C
byrådirektör	byrådirektörer	N;NFIN	N;INDF;NOM;PL	C
kines	kines	N;NFIN	N;INDF;NOM;SG	C
rödhake	rödhakars	N;NFIN	N;INDF;GEN;PL	C
tillgodogöra	tillgodogör	V;NFIN	V;ACT;IND;PRS	C
qvadrat	qvadrats	N;NFIN	N;INDF;GEN;SG	C
lama	lamans	N;NFIN	N;DEF;GEN;SG	C
betecknad	betecknad	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
svavelväte	svavelvätes	N;NFIN	N;INDF;GEN;SG	C
åttondel	åttondelars	N;NFIN	N;INDF;GEN;PL	C
samfund	samfunds	N;NFIN	N;INDF;GEN;PL	C
åtnjuta	åtnjuta	V;NFIN	V;ACT;NFIN	C
småvilt	småvilts	N;NFIN	N;INDF;GEN;SG	C
uppställa	uppställde	V;NFIN	V;ACT;IND;PST	C
underskrift	underskriften	N;NFIN	N;DEF;NOM;SG	C
gross	grossen	N;NFIN	N;DEF;NOM;PL	C
skört	skörtet	N;NFIN	N;DEF;NOM;SG	C
spåra	spåra	V;NFIN	V;IMP	C
pack	pack	N;NFIN	N;INDF;NOM;SG	C
slipa	slipas	V;NFIN	V;PASS;IND;PRS	C
citrusfrukt	citrusfrukters	N;NFIN	N;INDF;GEN;PL	C
atomfysik	atomfysik	N;NFIN	N;INDF;NOM;SG	C
kristadelfian	kristadelfians	N;NFIN	N;INDF;GEN;SG	C
vinterdäck	vinterdäckets	N;NFIN	N;DEF;GEN;SG	C
specialtecken	specialtecken	N;NFIN	N;INDF;NOM;PL	C
federation	federationer	N;NFIN	N;INDF;NOM;PL	C
knäveck	knäveckets	N;NFIN	N;DEF;GEN;SG	C
kil	kilarna	N;NFIN	N;DEF;NOM;PL	C
ballong	ballonger	N;NFIN	N;INDF;NOM;PL	C
tv	tv:n	N;NFIN	N;DEF;NOM;SG	C
dräng	drängs	N;NFIN	N;INDF;GEN;SG	C
kuf	kufarna	N;NFIN	N;DEF;NOM;PL	C
borda	bordas	V;NFIN	V;PASS;IND;PRS	C
benämna	benämnande	V.PTCP;NFIN	V.PTCP;PRS	C
resecheck	resecheckars	N;NFIN	N;INDF;GEN;PL	C
spanjor	spanjors	N;NFIN	N;INDF;GEN;SG	C
fakultet	fakultet	N;NFIN	N;INDF;NOM;SG	C
ripjakt	ripjaktens	N;NFIN	N;DEF;GEN;SG	C
infiltrera	infiltrerades	V;NFIN	V;PASS;IND;PST	C
brassa	brassades	V;NFIN	V;PASS;IND;PST	C
bombardera	bombarderades	V;NFIN	V;PASS;IND;PST	C
antropologi	antropologin	N;NFIN	N;DEF;NOM;SG	C
bergochdalbana	bergochdalbanorna	N;NFIN	N;DEF;NOM;PL	C
frisör	frisörens	N;NFIN	N;DEF;GEN;SG	C
fotgängare	fotgängarna	N;NFIN	N;DEF;NOM;PL	C
docera	docerande	V.PTCP;NFIN	V.PTCP;PRS	C
cypriotiska	cypriotiska	N;NFIN	N;INDF;NOM;SG	C
signera	signerade	V;NFIN	V;ACT;IND;PST	C
förtöva	förtövande	V.PTCP;NFIN	V.PTCP;PRS	C
beskyddare	beskyddare	N;NFIN	N;INDF;NOM;PL	C
referera	refererande	V.PTCP;NFIN	V.PTCP;PRS	C
blöda	blödd	V.PTCP;NFIN	V.PTCP;PST	C
kommunikation	kommunikations	N;NFIN	N;INDF;GEN;SG	C
stridsmedel	stridsmedel	N;NFIN	N;INDF;NOM;PL	C
flunsa	flunsors	N;NFIN	N;INDF;GEN;PL	C
pråm	pråmar	N;NFIN	N;INDF;NOM;PL	C
uppmana	uppmana	V;NFIN	V;ACT;NFIN	C
tänkare	tänkare	N;NFIN	N;INDF;NOM;PL	C
västlig	västlig	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
asbest	asbestens	N;NFIN	N;DEF;GEN;SG	C
mugg	muggar	N;NFIN	N;INDF;NOM;PL	C
mopp	moppars	N;NFIN	N;INDF;GEN;PL	C
mittpunkt	mittpunkten	N;NFIN	N;DEF;NOM;SG	C
5-öring	5-öring	N;NFIN	N;INDF;NOM;SG	C
kolumnbredd	kolumnbredd	N;NFIN	N;INDF;NOM;SG	C
nykter	nyktre	ADJ;NFIN	ADJ;DEF;MASC;SG	C
torkare	torkare	N;NFIN	N;INDF;NOM;PL	C
manchester	manchesters	N;NFIN	N;INDF;GEN;SG	C
laotiska	laotiskans	N;NFIN	N;DEF;GEN;SG	C
rumän	rumänen	N;NFIN	N;DEF;NOM;SG	C
tatuerare	tatuerares	N;NFIN	N;INDF;GEN;SG	C
accent	accenterna	N;NFIN	N;DEF;NOM;PL	C
chipspåse	chipspåsars	N;NFIN	N;INDF;GEN;PL	C
örtagård	örtagårdar	N;NFIN	N;INDF;NOM;PL	C
kraftkabel	kraftkabeln	N;NFIN	N;DEF;NOM;SG	C
jod	jodens	N;NFIN	N;DEF;GEN;SG	C
falsifierad	falsifierade	ADJ;NFIN	ADJ;DEF;MASC;SG	C
närstående	närstående	N;NFIN	N;INDF;NOM;SG	C
mandat	mandatet	N;NFIN	N;DEF;NOM;SG	C
dörja	dörjande	V.PTCP;NFIN	V.PTCP;PRS	C
trumpetare	trumpetare	N;NFIN	N;INDF;NOM;SG	C
rannsaka	rannsakas	V;NFIN	V;PASS;NFIN	C
anrättning	anrättningar	N;NFIN	N;INDF;NOM;PL	C
töras	tordes	V;NFIN	V;ACT;IND;PST	C
epistel	epistel	N;NFIN	N;INDF;NOM;SG	C
uggla	ugglors	N;NFIN	N;INDF;GEN;PL	C
cichlid	cichlids	N;NFIN	N;INDF;GEN;SG	C
tyristor	tyristorerna	N;NFIN	N;DEF;NOM;PL	C
ryggsim	ryggsimmet	N;NFIN	N;DEF;NOM;SG	C
duett	duetterna	N;NFIN	N;DEF;NOM;PL	C
koncentration	koncentrationerna	N;NFIN	N;DEF;NOM;PL	C
energifråga	energifrågor	N;NFIN	N;INDF;NOM;PL	C
sidensvans	sidensvansar	N;NFIN	N;INDF;NOM;PL	C
tvilling	tvillingar	N;NFIN	N;INDF;NOM;PL	C
värmebehandla	värmebehandlar	V;NFIN	V;ACT;IND;PRS	C
rappa	rappande	V.PTCP;NFIN	V.PTCP;PRS	C
ampere	amperena	N;NFIN	N;DEF;NOM;PL	C
diskutera	diskuteras	V;NFIN	V;PASS;IND;PRS	C
gasta	gastade	V;NFIN	V;ACT;IND;PST	C
citronsyra	citronsyrans	N;NFIN	N;DEF;GEN;SG	C
musikinstrument	musikinstruments	N;NFIN	N;INDF;GEN;SG	C
inäga	inägas	N;NFIN	N;INDF;GEN;SG	C
ventil	ventilens	N;NFIN	N;DEF;GEN;SG	C
bildsida	bildsidor	N;NFIN	N;INDF;NOM;PL	C
kvantifiera	kvantifierade	V;NFIN	V;ACT;IND;PST	C
morfism	morfismerna	N;NFIN	N;DEF;NOM;PL	C
mysterium	mysterier	N;NFIN	N;INDF;NOM;PL	C
byråassistent	byråassistents	N;NFIN	N;INDF;GEN;SG	C
guldfisk	guldfiskarna	N;NFIN	N;DEF;NOM;PL	C
truga	trugad	V.PTCP;NFIN	V.PTCP;PST	C
åskväder	åskväder	N;NFIN	N;INDF;NOM;PL	C
limpa	limpans	N;NFIN	N;DEF;GEN;SG	C
leksak	leksakerna	N;NFIN	N;DEF;NOM;PL	C
defenestrera	defenestrerad	V.PTCP;NFIN	V.PTCP;PST	C
altruistisk	altruistisk	ADJ;NFIN	ADJ;INDF;MASC+FEM;SG	C
överse	översedd	V.PTCP;NFIN	V.PTCP;PST	C
stickmygga	stickmyggor	N;NFIN	N;INDF;NOM;PL	C
skymma	skymd	V.PTCP;NFIN	V.PTCP;PST	C
kolonist	kolonistens	N;NFIN	N;DEF;GEN;SG	C
svastika	svastikans	N;NFIN	N;DEF;GEN;SG	C
brunbjörn	brunbjörnar	N;NFIN	N;INDF;NOM;PL	C
debattör	debattörer	N;NFIN	N;INDF;NOM;PL	C
homograf	homografens	N;NFIN	N;DEF;GEN;SG	C
näpen	näpet	ADJ;NFIN	ADJ;INDF;NEUT;SG	C
provisorium	provisoriers	N;NFIN	N;INDF;GEN;PL	C
glåpord	glåpords	N;NFIN	N;INDF;GEN;SG	C
annex	annexet	N;NFIN	N;DEF;NOM;SG	C
must	mustens	N;NFIN	N;DEF;GEN;SG	C
lav	lavs	N;NFIN	N;INDF;GEN;SG	C
örtagård	örtagårdars	N;NFIN	N;INDF;GEN;PL	C
arrestera	arrestera	V;NFIN	V;IMP	C
butikskedja	butikskedja	N;NFIN	N;INDF;NOM;SG	C
etikett	etiketterna	N;NFIN	N;DEF;NOM;PL	C
utesluta	utesluts	V;NFIN	V;PASS;IND;PRS	C
befordran	befordran	N;NFIN	N;INDF;NOM;SG	C
terrorism	terrorismens	N;NFIN	N;DEF;GEN;SG	C
omdefiniera	omdefinierades	V;NFIN	V;PASS;IND;PST	C
riksantikvarie	riksantikvarien	N;NFIN	N;DEF;NOM;SG	C
tillgänglighet	tillgänglighet	N;NFIN	N;INDF;NOM;SG	C
sprängmedel	sprängmedel	N;NFIN	N;INDF;NOM;PL	C
bagatell	bagatells	N;NFIN	N;INDF;GEN;SG	C
delgrupp	delgrupp	N;NFIN	N;INDF;NOM;SG	C
diesel	diesel	N;NFIN	N;INDF;NOM;SG	C
kapitalist	kapitalisterna	N;NFIN	N;DEF;NOM;PL	C
sy	syddes	V;NFIN	V;PASS;IND;PST	C
bridge	bridge	N;NFIN	N;INDF;NOM;SG	C
ovana	ovanor	N;NFIN	N;INDF;NOM;PL	C
cykelhandlare	cykelhandlaren	N;NFIN	N;DEF;NOM;SG	C
deklarera	deklarera	V;NFIN	V;ACT;NFIN	C
notställ	notställ	N;NFIN	N;INDF;NOM;SG	C
lodjur	lodjuret	N;NFIN	N;DEF;NOM;SG	C
vidhäfta	vidhäftande	V.PTCP;NFIN	V.PTCP;PRS	C
återbesök	återbesöken	N;NFIN	N;DEF;NOM;PL	C
socialförsäkringsminister	socialförsäkringsministrar	N;NFIN	N;INDF;NOM;PL	C
medelhav	medelhavs	N;NFIN	N;INDF;GEN;SG	C
rättvisa	rättvisan	N;NFIN	N;DEF;NOM;SG	C
fanfaronad	fanfaronads	N;NFIN	N;INDF;GEN;SG	C
nertid	nertiders	N;NFIN	N;INDF;GEN;PL	C
trofasthet	trofasthet	N;NFIN	N;INDF;NOM;SG	C
äss	ässen	N;NFIN	N;DEF;NOM;PL	C
högskolestyrelse	högskolestyrelses	N;NFIN	N;INDF;GEN;SG	C
