schlachtet	schlachte	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG
schlachtet	schlachtest	V;SBJV;PRS;2;PL	V;SBJV;PRS;2;SG
schlachtet	schlachten	V;SBJV;PRS;2;PL	N;DAT;PL
schlachtest	schlachte	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG
schlachtest	schlachtet	V;SBJV;PRS;2;SG	V;SBJV;PRS;2;PL
schlachtest	schlachten	V;SBJV;PRS;2;SG	N;DAT;PL
schlachten	schlachte	N;DAT;PL	V;SBJV;PRS;1;SG
schlachten	schlachtet	N;DAT;PL	V;SBJV;PRS;2;PL
schlachten	schlachtest	N;DAT;PL	V;SBJV;PRS;2;SG
verkehre	verkehren	V;SBJV;PRS;1;SG	N;DAT;PL
verkehre	verkehrt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
verkehre	verkehrte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG
verkehre	verkehrten	V;SBJV;PRS;1;SG	V;SBJV;PST;3;PL
verkehren	verkehre	N;DAT;PL	V;SBJV;PRS;1;SG
verkehren	verkehrt	N;DAT;PL	V;IND;PRS;2;PL
verkehren	verkehrte	N;DAT;PL	V;SBJV;PST;1;SG
verkehren	verkehrten	N;DAT;PL	V;SBJV;PST;3;PL
verkehrt	verkehre	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
verkehrt	verkehren	V;IND;PRS;2;PL	N;DAT;PL
verkehrt	verkehrte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
verkehrt	verkehrten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL
verkehrte	verkehre	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG
verkehrte	verkehren	V;SBJV;PST;1;SG	N;DAT;PL
verkehrte	verkehrt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
verkehrte	verkehrten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL
verkehrten	verkehre	V;SBJV;PST;3;PL	V;SBJV;PRS;1;SG
verkehrten	verkehren	V;SBJV;PST;3;PL	N;DAT;PL
verkehrten	verkehrt	V;SBJV;PST;3;PL	V;IND;PRS;2;PL
verkehrten	verkehrte	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG
Können	Könnet	N;DAT;PL	V;SBJV;PRS;2;PL
Können	Könnt	N;DAT;PL	V;IND;PRS;2;PL
Könnet	Können	V;SBJV;PRS;2;PL	N;DAT;PL
Könnet	Könnt	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL
Könnt	Können	V;IND;PRS;2;PL	N;DAT;PL
Könnt	Könnet	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL
troff	troffen	N;NOM;SG	N;DAT;PL
troffen	troff	N;DAT;PL	N;NOM;SG
Aufsehen	Aufseher	N;DAT;PL	ADJ;GEN;SG
Aufseher	Aufsehen	ADJ;GEN;SG	N;DAT;PL
betrüge	betrügen	V;SBJV;PRS;1;SG	N;DAT;PL
betrüge	betrügt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
betrügen	betrüge	N;DAT;PL	V;SBJV;PRS;1;SG
betrügen	betrügt	N;DAT;PL	V;IND;PRS;2;PL
betrügt	betrüge	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
betrügt	betrügen	V;IND;PRS;2;PL	N;DAT;PL
Sekte	Sekten	V;SBJV;PRS;1;SG	N;DAT;PL
Sekten	Sekte	N;DAT;PL	V;SBJV;PRS;1;SG
opfere	opfert	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
opfere	opferte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG
opfere	opferten	V;SBJV;PRS;1;SG	V;SBJV;PST;3;PL
opfere	opfern	V;SBJV;PRS;1;SG	N;DAT;PL
opfere	opferst	V;SBJV;PRS;1;SG	V;IND;PRS;2;SG
opfert	opfere	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
opfert	opferte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
opfert	opferten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL
opfert	opfern	V;IND;PRS;2;PL	N;DAT;PL
opfert	opferst	V;IND;PRS;2;PL	V;IND;PRS;2;SG
opferte	opfere	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG
opferte	opfert	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
opferte	opferten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL
opferte	opfern	V;SBJV;PST;1;SG	N;DAT;PL
opferte	opferst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG
opferten	opfere	V;SBJV;PST;3;PL	V;SBJV;PRS;1;SG
opferten	opfert	V;SBJV;PST;3;PL	V;IND;PRS;2;PL
opferten	opferte	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG
opferten	opfern	V;SBJV;PST;3;PL	N;DAT;PL
opferten	opferst	V;SBJV;PST;3;PL	V;IND;PRS;2;SG
opfern	opfere	N;DAT;PL	V;SBJV;PRS;1;SG
opfern	opfert	N;DAT;PL	V;IND;PRS;2;PL
opfern	opferte	N;DAT;PL	V;SBJV;PST;1;SG
opfern	opferten	N;DAT;PL	V;SBJV;PST;3;PL
opfern	opferst	N;DAT;PL	V;IND;PRS;2;SG
opferst	opfere	V;IND;PRS;2;SG	V;SBJV;PRS;1;SG
opferst	opfert	V;IND;PRS;2;SG	V;IND;PRS;2;PL
opferst	opferte	V;IND;PRS;2;SG	V;SBJV;PST;1;SG
opferst	opferten	V;IND;PRS;2;SG	V;SBJV;PST;3;PL
opferst	opfern	V;IND;PRS;2;SG	N;DAT;PL
verdamme	verdammt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
verdamme	verdammte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG
verdamme	verdammten	V;SBJV;PRS;1;SG	V;SBJV;PST;3;PL
verdamme	verdammen	V;SBJV;PRS;1;SG	N;DAT;PL
verdamme	verdammst	V;SBJV;PRS;1;SG	V;IND;PRS;2;SG
verdammt	verdamme	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
verdammt	verdammte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
verdammt	verdammten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL
verdammt	verdammen	V;IND;PRS;2;PL	N;DAT;PL
verdammt	verdammst	V;IND;PRS;2;PL	V;IND;PRS;2;SG
verdammte	verdamme	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG
verdammte	verdammt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
verdammte	verdammten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL
verdammte	verdammen	V;SBJV;PST;1;SG	N;DAT;PL
verdammte	verdammst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG
verdammten	verdamme	V;SBJV;PST;3;PL	V;SBJV;PRS;1;SG
verdammten	verdammt	V;SBJV;PST;3;PL	V;IND;PRS;2;PL
verdammten	verdammte	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG
verdammten	verdammen	V;SBJV;PST;3;PL	N;DAT;PL
verdammten	verdammst	V;SBJV;PST;3;PL	V;IND;PRS;2;SG
verdammen	verdamme	N;DAT;PL	V;SBJV;PRS;1;SG
verdammen	verdammt	N;DAT;PL	V;IND;PRS;2;PL
verdammen	verdammte	N;DAT;PL	V;SBJV;PST;1;SG
verdammen	verdammten	N;DAT;PL	V;SBJV;PST;3;PL
verdammen	verdammst	N;DAT;PL	V;IND;PRS;2;SG
verdammst	verdamme	V;IND;PRS;2;SG	V;SBJV;PRS;1;SG
verdammst	verdammt	V;IND;PRS;2;SG	V;IND;PRS;2;PL
verdammst	verdammte	V;IND;PRS;2;SG	V;SBJV;PST;1;SG
verdammst	verdammten	V;IND;PRS;2;SG	V;SBJV;PST;3;PL
verdammst	verdammen	V;IND;PRS;2;SG	N;DAT;PL
beklagen	beklagt	N;DAT;PL	V;IND;PRS;2;PL
beklagen	beklagte	N;DAT;PL	V;SBJV;PST;1;SG
beklagen	beklagten	N;DAT;PL	V;SBJV;PST;3;PL
beklagt	beklagen	V;IND;PRS;2;PL	N;DAT;PL
beklagt	beklagte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
beklagt	beklagten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL
beklagte	beklagen	V;SBJV;PST;1;SG	N;DAT;PL
beklagte	beklagt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
beklagte	beklagten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL
beklagten	beklagen	V;SBJV;PST;3;PL	N;DAT;PL
beklagten	beklagt	V;SBJV;PST;3;PL	V;IND;PRS;2;PL
beklagten	beklagte	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG
nachfolgen	nachfolgt	N;DAT;PL	V;IND;PRS;2;PL
nachfolgen	nachfolgte	N;DAT;PL	V;SBJV;PST;1;SG
nachfolgen	nachfolgten	N;DAT;PL	V;SBJV;PST;3;PL
nachfolgt	nachfolgen	V;IND;PRS;2;PL	N;DAT;PL
nachfolgt	nachfolgte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
nachfolgt	nachfolgten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL
nachfolgte	nachfolgen	V;SBJV;PST;1;SG	N;DAT;PL
nachfolgte	nachfolgt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
nachfolgte	nachfolgten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL
nachfolgten	nachfolgen	V;SBJV;PST;3;PL	N;DAT;PL
nachfolgten	nachfolgt	V;SBJV;PST;3;PL	V;IND;PRS;2;PL
nachfolgten	nachfolgte	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG
verjage	verjagt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
verjage	verjagte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG
verjage	verjagten	V;SBJV;PRS;1;SG	V;SBJV;PST;3;PL
verjage	verjagen	V;SBJV;PRS;1;SG	N;DAT;PL
verjagt	verjage	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
verjagt	verjagte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
verjagt	verjagten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL
verjagt	verjagen	V;IND;PRS;2;PL	N;DAT;PL
verjagte	verjage	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG
verjagte	verjagt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
verjagte	verjagten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL
verjagte	verjagen	V;SBJV;PST;1;SG	N;DAT;PL
verjagten	verjage	V;SBJV;PST;3;PL	V;SBJV;PRS;1;SG
verjagten	verjagt	V;SBJV;PST;3;PL	V;IND;PRS;2;PL
verjagten	verjagte	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG
verjagten	verjagen	V;SBJV;PST;3;PL	N;DAT;PL
verjagen	verjage	N;DAT;PL	V;SBJV;PRS;1;SG
verjagen	verjagt	N;DAT;PL	V;IND;PRS;2;PL
verjagen	verjagte	N;DAT;PL	V;SBJV;PST;1;SG
verjagen	verjagten	N;DAT;PL	V;SBJV;PST;3;PL
Lästerung	Lästerungen	N;NOM;SG	N;DAT;PL
Lästerungen	Lästerung	N;DAT;PL	N;NOM;SG
prächtig	prächtige	N;NOM;SG	V;SBJV;PRS;1;SG
prächtig	prächtigen	N;NOM;SG	N;DAT;PL
prächtig	prächtiges	N;NOM;SG	ADJ;ACC;SG
prächtige	prächtig	V;SBJV;PRS;1;SG	N;NOM;SG
prächtige	prächtigen	V;SBJV;PRS;1;SG	N;DAT;PL
prächtige	prächtiges	V;SBJV;PRS;1;SG	ADJ;ACC;SG
prächtigen	prächtig	N;DAT;PL	N;NOM;SG
prächtigen	prächtige	N;DAT;PL	V;SBJV;PRS;1;SG
prächtigen	prächtiges	N;DAT;PL	ADJ;ACC;SG
prächtiges	prächtig	ADJ;ACC;SG	N;NOM;SG
prächtiges	prächtige	ADJ;ACC;SG	V;SBJV;PRS;1;SG
prächtiges	prächtigen	ADJ;ACC;SG	N;DAT;PL
hinkam	hinkamen	N;NOM;SG	N;DAT;PL
hinkamen	hinkam	N;DAT;PL	N;NOM;SG
Rand	Rande	N;NOM;SG	V;SBJV;PRS;1;SG
Rande	Rand	V;SBJV;PRS;1;SG	N;NOM;SG
schmelzen	schmelzt	N;DAT;PL	V;IND;PRS;2;PL
schmelzt	schmelzen	V;IND;PRS;2;PL	N;DAT;PL
ungefälschtem	ungefälschter	ADJ;DAT;SG	ADJ;GEN;SG
ungefälschter	ungefälschtem	ADJ;GEN;SG	ADJ;DAT;SG
Satzung	Satzungen	N;NOM;SG	N;DAT;PL
Satzungen	Satzung	N;DAT;PL	N;NOM;SG
überhebe	überheben	V;SBJV;PRS;1;SG	N;DAT;PL
überhebe	überhebt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
überheben	überhebe	N;DAT;PL	V;SBJV;PRS;1;SG
überheben	überhebt	N;DAT;PL	V;IND;PRS;2;PL
überhebt	überhebe	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
überhebt	überheben	V;IND;PRS;2;PL	N;DAT;PL
Aue	Aus	V;SBJV;PRS;1;SG	N;SG;COMPOUND
Aue	Auen	V;SBJV;PRS;1;SG	N;DAT;PL
Aus	Aue	N;SG;COMPOUND	V;SBJV;PRS;1;SG
Aus	Auen	N;SG;COMPOUND	N;DAT;PL
Auen	Aue	N;DAT;PL	V;SBJV;PRS;1;SG
Auen	Aus	N;DAT;PL	N;SG;COMPOUND
beschäme	beschämt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
beschäme	beschämen	V;SBJV;PRS;1;SG	N;DAT;PL
beschäme	beschämet	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;PL
beschämt	beschäme	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
beschämt	beschämen	V;IND;PRS;2;PL	N;DAT;PL
beschämt	beschämet	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL
beschämen	beschäme	N;DAT;PL	V;SBJV;PRS;1;SG
beschämen	beschämt	N;DAT;PL	V;IND;PRS;2;PL
beschämen	beschämet	N;DAT;PL	V;SBJV;PRS;2;PL
beschämet	beschäme	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG
beschämet	beschämt	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL
beschämet	beschämen	V;SBJV;PRS;2;PL	N;DAT;PL
versenke	versenken	V;SBJV;PRS;1;SG	N;DAT;PL
versenke	versenkt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
versenke	versenkten	V;SBJV;PRS;1;SG	V;SBJV;PST;3;PL
versenken	versenke	N;DAT;PL	V;SBJV;PRS;1;SG
versenken	versenkt	N;DAT;PL	V;IND;PRS;2;PL
versenken	versenkten	N;DAT;PL	V;SBJV;PST;3;PL
versenkt	versenke	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
versenkt	versenken	V;IND;PRS;2;PL	N;DAT;PL
versenkt	versenkten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL
versenkten	versenke	V;SBJV;PST;3;PL	V;SBJV;PRS;1;SG
versenkten	versenken	V;SBJV;PST;3;PL	N;DAT;PL
versenkten	versenkt	V;SBJV;PST;3;PL	V;IND;PRS;2;PL
flog	flogen	N;NOM;SG	N;DAT;PL
flogen	flog	N;DAT;PL	N;NOM;SG
Demant	Demanten	N;NOM;SG	N;DAT;PL
Demanten	Demant	N;DAT;PL	N;NOM;SG
Höre	Hörer	V;SBJV;PRS;1;SG	ADJ;GEN;SG
Höre	Höret	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;PL
Höre	Hören	V;SBJV;PRS;1;SG	N;DAT;PL
Höre	Hört	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
Höre	Hörst	V;SBJV;PRS;1;SG	V;IND;PRS;2;SG
Hörer	Höre	ADJ;GEN;SG	V;SBJV;PRS;1;SG
Hörer	Höret	ADJ;GEN;SG	V;SBJV;PRS;2;PL
Hörer	Hören	ADJ;GEN;SG	N;DAT;PL
Hörer	Hört	ADJ;GEN;SG	V;IND;PRS;2;PL
Hörer	Hörst	ADJ;GEN;SG	V;IND;PRS;2;SG
Höret	Höre	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG
Höret	Hörer	V;SBJV;PRS;2;PL	ADJ;GEN;SG
Höret	Hören	V;SBJV;PRS;2;PL	N;DAT;PL
Höret	Hört	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL
Höret	Hörst	V;SBJV;PRS;2;PL	V;IND;PRS;2;SG
Hören	Höre	N;DAT;PL	V;SBJV;PRS;1;SG
Hören	Hörer	N;DAT;PL	ADJ;GEN;SG
Hören	Höret	N;DAT;PL	V;SBJV;PRS;2;PL
Hören	Hört	N;DAT;PL	V;IND;PRS;2;PL
Hören	Hörst	N;DAT;PL	V;IND;PRS;2;SG
Hört	Höre	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
Hört	Hörer	V;IND;PRS;2;PL	ADJ;GEN;SG
Hört	Höret	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL
Hört	Hören	V;IND;PRS;2;PL	N;DAT;PL
Hört	Hörst	V;IND;PRS;2;PL	V;IND;PRS;2;SG
Hörst	Höre	V;IND;PRS;2;SG	V;SBJV;PRS;1;SG
Hörst	Hörer	V;IND;PRS;2;SG	ADJ;GEN;SG
Hörst	Höret	V;IND;PRS;2;SG	V;SBJV;PRS;2;PL
Hörst	Hören	V;IND;PRS;2;SG	N;DAT;PL
Hörst	Hört	V;IND;PRS;2;SG	V;IND;PRS;2;PL
lerne	lernst	V;SBJV;PRS;1;SG	V;IND;PRS;2;SG
lerne	lernet	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;PL
lerne	lernen	V;SBJV;PRS;1;SG	N;DAT;PL
lerne	lernt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
lerne	lernte	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG
lerne	lernten	V;SBJV;PRS;1;SG	V;SBJV;PST;3;PL
lernst	lerne	V;IND;PRS;2;SG	V;SBJV;PRS;1;SG
lernst	lernet	V;IND;PRS;2;SG	V;SBJV;PRS;2;PL
lernst	lernen	V;IND;PRS;2;SG	N;DAT;PL
lernst	lernt	V;IND;PRS;2;SG	V;IND;PRS;2;PL
lernst	lernte	V;IND;PRS;2;SG	V;SBJV;PST;1;SG
lernst	lernten	V;IND;PRS;2;SG	V;SBJV;PST;3;PL
lernet	lerne	V;SBJV;PRS;2;PL	V;SBJV;PRS;1;SG
lernet	lernst	V;SBJV;PRS;2;PL	V;IND;PRS;2;SG
lernet	lernen	V;SBJV;PRS;2;PL	N;DAT;PL
lernet	lernt	V;SBJV;PRS;2;PL	V;IND;PRS;2;PL
lernet	lernte	V;SBJV;PRS;2;PL	V;SBJV;PST;1;SG
lernet	lernten	V;SBJV;PRS;2;PL	V;SBJV;PST;3;PL
lernen	lerne	N;DAT;PL	V;SBJV;PRS;1;SG
lernen	lernst	N;DAT;PL	V;IND;PRS;2;SG
lernen	lernet	N;DAT;PL	V;SBJV;PRS;2;PL
lernen	lernt	N;DAT;PL	V;IND;PRS;2;PL
lernen	lernte	N;DAT;PL	V;SBJV;PST;1;SG
lernen	lernten	N;DAT;PL	V;SBJV;PST;3;PL
lernt	lerne	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
lernt	lernst	V;IND;PRS;2;PL	V;IND;PRS;2;SG
lernt	lernet	V;IND;PRS;2;PL	V;SBJV;PRS;2;PL
lernt	lernen	V;IND;PRS;2;PL	N;DAT;PL
lernt	lernte	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
lernt	lernten	V;IND;PRS;2;PL	V;SBJV;PST;3;PL
lernte	lerne	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG
lernte	lernst	V;SBJV;PST;1;SG	V;IND;PRS;2;SG
lernte	lernet	V;SBJV;PST;1;SG	V;SBJV;PRS;2;PL
lernte	lernen	V;SBJV;PST;1;SG	N;DAT;PL
lernte	lernt	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
lernte	lernten	V;SBJV;PST;1;SG	V;SBJV;PST;3;PL
lernten	lerne	V;SBJV;PST;3;PL	V;SBJV;PRS;1;SG
lernten	lernst	V;SBJV;PST;3;PL	V;IND;PRS;2;SG
lernten	lernet	V;SBJV;PST;3;PL	V;SBJV;PRS;2;PL
lernten	lernen	V;SBJV;PST;3;PL	N;DAT;PL
lernten	lernt	V;SBJV;PST;3;PL	V;IND;PRS;2;PL
lernten	lernte	V;SBJV;PST;3;PL	V;SBJV;PST;1;SG
genügen	genügt	N;DAT;PL	V;IND;PRS;2;PL
genügt	genügen	V;IND;PRS;2;PL	N;DAT;PL
zusammenkomme	zusammenkommen	V;SBJV;PRS;1;SG	N;DAT;PL
zusammenkomme	zusammenkommt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
zusammenkommen	zusammenkomme	N;DAT;PL	V;SBJV;PRS;1;SG
zusammenkommen	zusammenkommt	N;DAT;PL	V;IND;PRS;2;PL
zusammenkommt	zusammenkomme	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
zusammenkommt	zusammenkommen	V;IND;PRS;2;PL	N;DAT;PL
verfalle	verfallen	V;SBJV;PRS;1;SG	N;DAT;PL
verfallen	verfalle	N;DAT;PL	V;SBJV;PRS;1;SG
grau	graue	N;NOM;SG	V;SBJV;PRS;1;SG
grau	grauen	N;NOM;SG	N;DAT;PL
grau	graues	N;NOM;SG	ADJ;ACC;SG
grau	graut	N;NOM;SG	V;IND;PRS;2;PL
grau	graute	N;NOM;SG	V;SBJV;PST;1;SG
graue	grau	V;SBJV;PRS;1;SG	N;NOM;SG
graue	grauen	V;SBJV;PRS;1;SG	N;DAT;PL
graue	graues	V;SBJV;PRS;1;SG	ADJ;ACC;SG
graue	graut	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
graue	graute	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG
grauen	grau	N;DAT;PL	N;NOM;SG
grauen	graue	N;DAT;PL	V;SBJV;PRS;1;SG
grauen	graues	N;DAT;PL	ADJ;ACC;SG
grauen	graut	N;DAT;PL	V;IND;PRS;2;PL
grauen	graute	N;DAT;PL	V;SBJV;PST;1;SG
graues	grau	ADJ;ACC;SG	N;NOM;SG
graues	graue	ADJ;ACC;SG	V;SBJV;PRS;1;SG
graues	grauen	ADJ;ACC;SG	N;DAT;PL
graues	graut	ADJ;ACC;SG	V;IND;PRS;2;PL
graues	graute	ADJ;ACC;SG	V;SBJV;PST;1;SG
graut	grau	V;IND;PRS;2;PL	N;NOM;SG
graut	graue	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
graut	grauen	V;IND;PRS;2;PL	N;DAT;PL
graut	graues	V;IND;PRS;2;PL	ADJ;ACC;SG
graut	graute	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
graute	grau	V;SBJV;PST;1;SG	N;NOM;SG
graute	graue	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG
graute	grauen	V;SBJV;PST;1;SG	N;DAT;PL
graute	graues	V;SBJV;PST;1;SG	ADJ;ACC;SG
graute	graut	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
Gläubige	Gläubigen	V;SBJV;PRS;1;SG	N;DAT;PL
Gläubige	Gläubiger	V;SBJV;PRS;1;SG	ADJ;GEN;SG
Gläubigen	Gläubige	N;DAT;PL	V;SBJV;PRS;1;SG
Gläubigen	Gläubiger	N;DAT;PL	ADJ;GEN;SG
Gläubiger	Gläubige	ADJ;GEN;SG	V;SBJV;PRS;1;SG
Gläubiger	Gläubigen	ADJ;GEN;SG	N;DAT;PL
lastbare	lastbaren	V;SBJV;PRS;1;SG	N;DAT;PL
lastbaren	lastbare	N;DAT;PL	V;SBJV;PRS;1;SG
zinsbar	zinsbarer	N;NOM;SG	ADJ;GEN;SG
zinsbarer	zinsbar	ADJ;GEN;SG	N;NOM;SG
Schaubrot	Schaubrote	N;NOM;SG	V;SBJV;PRS;1;SG
Schaubrot	Schaubroten	N;NOM;SG	N;DAT;PL
Schaubrote	Schaubrot	V;SBJV;PRS;1;SG	N;NOM;SG
Schaubrote	Schaubroten	V;SBJV;PRS;1;SG	N;DAT;PL
Schaubroten	Schaubrot	N;DAT;PL	N;NOM;SG
Schaubroten	Schaubrote	N;DAT;PL	V;SBJV;PRS;1;SG
Gerstenbrot	Gerstenbrote	N;NOM;SG	V;SBJV;PRS;1;SG
Gerstenbrot	Gerstenbroten	N;NOM;SG	N;DAT;PL
Gerstenbrote	Gerstenbrot	V;SBJV;PRS;1;SG	N;NOM;SG
Gerstenbrote	Gerstenbroten	V;SBJV;PRS;1;SG	N;DAT;PL
Gerstenbroten	Gerstenbrot	N;DAT;PL	N;NOM;SG
Gerstenbroten	Gerstenbrote	N;DAT;PL	V;SBJV;PRS;1;SG
Habe	Habt	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
Habe	Haben	V;SBJV;PRS;1;SG	N;DAT;PL
Habt	Habe	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
Habt	Haben	V;IND;PRS;2;PL	N;DAT;PL
Haben	Habe	N;DAT;PL	V;SBJV;PRS;1;SG
Haben	Habt	N;DAT;PL	V;IND;PRS;2;PL
Sabbattag	Sabbattage	N;NOM;SG	V;SBJV;PRS;1;SG
Sabbattag	Sabbattages	N;NOM;SG	ADJ;ACC;SG
Sabbattag	Sabbattags	N;NOM;SG	N;SG;COMPOUND
Sabbattage	Sabbattag	V;SBJV;PRS;1;SG	N;NOM;SG
Sabbattage	Sabbattages	V;SBJV;PRS;1;SG	ADJ;ACC;SG
Sabbattage	Sabbattags	V;SBJV;PRS;1;SG	N;SG;COMPOUND
Sabbattages	Sabbattag	ADJ;ACC;SG	N;NOM;SG
Sabbattages	Sabbattage	ADJ;ACC;SG	V;SBJV;PRS;1;SG
Sabbattages	Sabbattags	ADJ;ACC;SG	N;SG;COMPOUND
Sabbattags	Sabbattag	N;SG;COMPOUND	N;NOM;SG
Sabbattags	Sabbattage	N;SG;COMPOUND	V;SBJV;PRS;1;SG
Sabbattags	Sabbattages	N;SG;COMPOUND	ADJ;ACC;SG
Waise	Waisen	V;SBJV;PRS;1;SG	N;DAT;PL
Waisen	Waise	N;DAT;PL	V;SBJV;PRS;1;SG
Gesell	Geselle	N;NOM;SG	V;SBJV;PRS;1;SG
Gesell	Gesellen	N;NOM;SG	N;DAT;PL
Geselle	Gesell	V;SBJV;PRS;1;SG	N;NOM;SG
Geselle	Gesellen	V;SBJV;PRS;1;SG	N;DAT;PL
Gesellen	Gesell	N;DAT;PL	N;NOM;SG
Gesellen	Geselle	N;DAT;PL	V;SBJV;PRS;1;SG
Geschwätz	Geschwätze	N;NOM;SG	V;SBJV;PRS;1;SG
Geschwätz	Geschwätzes	N;NOM;SG	ADJ;ACC;SG
Geschwätze	Geschwätz	V;SBJV;PRS;1;SG	N;NOM;SG
Geschwätze	Geschwätzes	V;SBJV;PRS;1;SG	ADJ;ACC;SG
Geschwätzes	Geschwätz	ADJ;ACC;SG	N;NOM;SG
Geschwätzes	Geschwätze	ADJ;ACC;SG	V;SBJV;PRS;1;SG
Sitte	Sitten	V;SBJV;PRS;1;SG	N;DAT;PL
Sitten	Sitte	N;DAT;PL	V;SBJV;PRS;1;SG
würze	würzen	V;SBJV;PRS;1;SG	N;DAT;PL
würzen	würze	N;DAT;PL	V;SBJV;PRS;1;SG
lief	liefe	N;NOM;SG	V;SBJV;PRS;1;SG
lief	liefet	N;NOM;SG	V;SBJV;PRS;2;PL
lief	liefen	N;NOM;SG	N;DAT;PL
lief	liefst	N;NOM;SG	V;IND;PRS;2;SG
