krefja	krefst	PRN;INDF;ACC;PL	V;IND;PRS;1;SG
auður	auði	V;IND;PRS;2;SG	V;SBJV;PRS;3;PL
auður	auðið	V;IND;PRS;2;SG	V;IND;PRS;2;PL
auður	auðinn	V;IND;PRS;2;SG	ADJ;NOM;SG
auðn	auð	PRN;INDF;ACC;SG	V;IMP;2;SG
auðn	auður	PRN;INDF;ACC;SG	V;IND;PRS;2;SG
auðn	auði	PRN;INDF;ACC;SG	V;SBJV;PRS;3;PL
auðn	auðið	PRN;INDF;ACC;SG	V;IND;PRS;2;PL
auðn	auðinn	PRN;INDF;ACC;SG	ADJ;NOM;SG
auði	auð	V;SBJV;PRS;3;PL	V;IMP;2;SG
auði	auður	V;SBJV;PRS;3;PL	V;IND;PRS;2;SG
auði	auðn	V;SBJV;PRS;3;PL	PRN;INDF;ACC;SG
auði	auðið	V;SBJV;PRS;3;PL	V;IND;PRS;2;PL
auði	auðinn	V;SBJV;PRS;3;PL	ADJ;NOM;SG
auðið	auð	V;IND;PRS;2;PL	V;IMP;2;SG
auðið	auður	V;IND;PRS;2;PL	V;IND;PRS;2;SG
auðið	auðn	V;IND;PRS;2;PL	PRN;INDF;ACC;SG
auðið	auði	V;IND;PRS;2;PL	V;SBJV;PRS;3;PL
auðið	auðinn	V;IND;PRS;2;PL	ADJ;NOM;SG
auðinn	auð	ADJ;NOM;SG	V;IMP;2;SG
auðinn	auður	ADJ;NOM;SG	V;IND;PRS;2;SG
auðinn	auðn	ADJ;NOM;SG	PRN;INDF;ACC;SG
auðinn	auði	ADJ;NOM;SG	V;SBJV;PRS;3;PL
auðinn	auðið	ADJ;NOM;SG	V;IND;PRS;2;PL
kunngjöra	kunngjöri	V;NFIN	V;SBJV;PRS;3;PL
kunngjöra	kunngjörið	V;NFIN	V;IND;PRS;2;PL
kunngjöra	kunngjörði	V;NFIN	V;SBJV;PST;1;SG
kunngjöra	kunngjörðu	V;NFIN	V.PTCP;PST;DAT;PL
kunngjöra	kunngjört	V;NFIN	V.PTCP;PST;ACC;SG
kunngjöri	kunngjöra	V;SBJV;PRS;3;PL	V;NFIN
kunngjöri	kunngjörið	V;SBJV;PRS;3;PL	V;IND;PRS;2;PL
kunngjöri	kunngjörði	V;SBJV;PRS;3;PL	V;SBJV;PST;1;SG
kunngjöri	kunngjörðu	V;SBJV;PRS;3;PL	V.PTCP;PST;DAT;PL
kunngjöri	kunngjört	V;SBJV;PRS;3;PL	V.PTCP;PST;ACC;SG
kunngjörið	kunngjöra	V;IND;PRS;2;PL	V;NFIN
kunngjörið	kunngjöri	V;IND;PRS;2;PL	V;SBJV;PRS;3;PL
kunngjörið	kunngjörði	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
kunngjörið	kunngjörðu	V;IND;PRS;2;PL	V.PTCP;PST;DAT;PL
kunngjörið	kunngjört	V;IND;PRS;2;PL	V.PTCP;PST;ACC;SG
kunngjörði	kunngjöra	V;SBJV;PST;1;SG	V;NFIN
kunngjörði	kunngjöri	V;SBJV;PST;1;SG	V;SBJV;PRS;3;PL
kunngjörði	kunngjörið	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
kunngjörði	kunngjörðu	V;SBJV;PST;1;SG	V.PTCP;PST;DAT;PL
kunngjörði	kunngjört	V;SBJV;PST;1;SG	V.PTCP;PST;ACC;SG
kunngjörðu	kunngjöra	V.PTCP;PST;DAT;PL	V;NFIN
kunngjörðu	kunngjöri	V.PTCP;PST;DAT;PL	V;SBJV;PRS;3;PL
kunngjörðu	kunngjörið	V.PTCP;PST;DAT;PL	V;IND;PRS;2;PL
kunngjörðu	kunngjörði	V.PTCP;PST;DAT;PL	V;SBJV;PST;1;SG
kunngjörðu	kunngjört	V.PTCP;PST;DAT;PL	V.PTCP;PST;ACC;SG
kunngjört	kunngjöra	V.PTCP;PST;ACC;SG	V;NFIN
kunngjört	kunngjöri	V.PTCP;PST;ACC;SG	V;SBJV;PRS;3;PL
kunngjört	kunngjörið	V.PTCP;PST;ACC;SG	V;IND;PRS;2;PL
kunngjört	kunngjörði	V.PTCP;PST;ACC;SG	V;SBJV;PST;1;SG
kunngjört	kunngjörðu	V.PTCP;PST;ACC;SG	V.PTCP;PST;DAT;PL
nytsamleg	nytsamlegt	V;IMP;2;SG	V.PTCP;PST;ACC;SG
nytsamlegt	nytsamleg	V.PTCP;PST;ACC;SG	V;IMP;2;SG
skjóta	skjótt	V;NFIN	V.PTCP;PST;ACC;SG
skjóta	skjótum	V;NFIN	V;SBJV;PRS;1;PL
skjóta	skjótur	V;NFIN	V;IND;PRS;2;SG
skjóta	skjóti	V;NFIN	V;SBJV;PRS;3;PL
skjóta	skjótast	V;NFIN	V;IND;PRS;3;PL
skjótt	skjóta	V.PTCP;PST;ACC;SG	V;NFIN
skjótt	skjótum	V.PTCP;PST;ACC;SG	V;SBJV;PRS;1;PL
skjótt	skjótur	V.PTCP;PST;ACC;SG	V;IND;PRS;2;SG
skjótt	skjóti	V.PTCP;PST;ACC;SG	V;SBJV;PRS;3;PL
skjótt	skjótast	V.PTCP;PST;ACC;SG	V;IND;PRS;3;PL
skjótum	skjóta	V;SBJV;PRS;1;PL	V;NFIN
skjótum	skjótt	V;SBJV;PRS;1;PL	V.PTCP;PST;ACC;SG
skjótum	skjótur	V;SBJV;PRS;1;PL	V;IND;PRS;2;SG
skjótum	skjóti	V;SBJV;PRS;1;PL	V;SBJV;PRS;3;PL
skjótum	skjótast	V;SBJV;PRS;1;PL	V;IND;PRS;3;PL
skjótur	skjóta	V;IND;PRS;2;SG	V;NFIN
skjótur	skjótt	V;IND;PRS;2;SG	V.PTCP;PST;ACC;SG
skjótur	skjótum	V;IND;PRS;2;SG	V;SBJV;PRS;1;PL
skjótur	skjóti	V;IND;PRS;2;SG	V;SBJV;PRS;3;PL
skjótur	skjótast	V;IND;PRS;2;SG	V;IND;PRS;3;PL
skjóti	skjóta	V;SBJV;PRS;3;PL	V;NFIN
skjóti	skjótt	V;SBJV;PRS;3;PL	V.PTCP;PST;ACC;SG
skjóti	skjótum	V;SBJV;PRS;3;PL	V;SBJV;PRS;1;PL
skjóti	skjótur	V;SBJV;PRS;3;PL	V;IND;PRS;2;SG
skjóti	skjótast	V;SBJV;PRS;3;PL	V;IND;PRS;3;PL
skjótast	skjóta	V;IND;PRS;3;PL	V;NFIN
skjótast	skjótt	V;IND;PRS;3;PL	V.PTCP;PST;ACC;SG
skjótast	skjótum	V;IND;PRS;3;PL	V;SBJV;PRS;1;PL
skjótast	skjótur	V;IND;PRS;3;PL	V;IND;PRS;2;SG
skjótast	skjóti	V;IND;PRS;3;PL	V;SBJV;PRS;3;PL
vil	vilja	V;IMP;2;SG	PRN;INDF;ACC;PL
vil	vilt	V;IMP;2;SG	V.PTCP;PST;ACC;SG
vil	viltu	V;IMP;2;SG	V;IND;PST;3;PL
vilja	vil	PRN;INDF;ACC;PL	V;IMP;2;SG
vilja	vilt	PRN;INDF;ACC;PL	V.PTCP;PST;ACC;SG
vilja	viltu	PRN;INDF;ACC;PL	V;IND;PST;3;PL
vilt	vil	V.PTCP;PST;ACC;SG	V;IMP;2;SG
vilt	vilja	V.PTCP;PST;ACC;SG	PRN;INDF;ACC;PL
vilt	viltu	V.PTCP;PST;ACC;SG	V;IND;PST;3;PL
viltu	vil	V;IND;PST;3;PL	V;IMP;2;SG
viltu	vilja	V;IND;PST;3;PL	PRN;INDF;ACC;PL
viltu	vilt	V;IND;PST;3;PL	V.PTCP;PST;ACC;SG
lækinn	lækna	ADJ;NOM;SG	V.PTCP;PST;GEN;SG
lækinn	lækir	ADJ;NOM;SG	V;SBJV;PRS;2;SG
lækna	lækinn	V.PTCP;PST;GEN;SG	ADJ;NOM;SG
lækna	lækir	V.PTCP;PST;GEN;SG	V;SBJV;PRS;2;SG
lækir	lækinn	V;SBJV;PRS;2;SG	ADJ;NOM;SG
lækir	lækna	V;SBJV;PRS;2;SG	V.PTCP;PST;GEN;SG
ber	beri	V;IMP;2;SG	V;SBJV;PRS;3;PL
ber	berið	V;IMP;2;SG	V;IND;PRS;2;PL
ber	berst	V;IMP;2;SG	V;IND;PRS;1;SG
ber	bera	V;IMP;2;SG	V;NFIN
ber	berast	V;IMP;2;SG	V;IND;PRS;3;PL
ber	berja	V;IMP;2;SG	PRN;INDF;ACC;PL
ber	berum	V;IMP;2;SG	V;SBJV;PRS;1;PL
ber	bert	V;IMP;2;SG	V.PTCP;PST;ACC;SG
ber	berð	V;IMP;2;SG	N;INDF;NOM;SG
beri	ber	V;SBJV;PRS;3;PL	V;IMP;2;SG
beri	berið	V;SBJV;PRS;3;PL	V;IND;PRS;2;PL
beri	berst	V;SBJV;PRS;3;PL	V;IND;PRS;1;SG
beri	bera	V;SBJV;PRS;3;PL	V;NFIN
beri	berast	V;SBJV;PRS;3;PL	V;IND;PRS;3;PL
beri	berja	V;SBJV;PRS;3;PL	PRN;INDF;ACC;PL
beri	berum	V;SBJV;PRS;3;PL	V;SBJV;PRS;1;PL
beri	bert	V;SBJV;PRS;3;PL	V.PTCP;PST;ACC;SG
beri	berð	V;SBJV;PRS;3;PL	N;INDF;NOM;SG
berið	ber	V;IND;PRS;2;PL	V;IMP;2;SG
berið	beri	V;IND;PRS;2;PL	V;SBJV;PRS;3;PL
berið	berst	V;IND;PRS;2;PL	V;IND;PRS;1;SG
berið	bera	V;IND;PRS;2;PL	V;NFIN
berið	berast	V;IND;PRS;2;PL	V;IND;PRS;3;PL
berið	berja	V;IND;PRS;2;PL	PRN;INDF;ACC;PL
berið	berum	V;IND;PRS;2;PL	V;SBJV;PRS;1;PL
berið	bert	V;IND;PRS;2;PL	V.PTCP;PST;ACC;SG
berið	berð	V;IND;PRS;2;PL	N;INDF;NOM;SG
berst	ber	V;IND;PRS;1;SG	V;IMP;2;SG
berst	beri	V;IND;PRS;1;SG	V;SBJV;PRS;3;PL
berst	berið	V;IND;PRS;1;SG	V;IND;PRS;2;PL
berst	bera	V;IND;PRS;1;SG	V;NFIN
berst	berast	V;IND;PRS;1;SG	V;IND;PRS;3;PL
berst	berja	V;IND;PRS;1;SG	PRN;INDF;ACC;PL
berst	berum	V;IND;PRS;1;SG	V;SBJV;PRS;1;PL
berst	bert	V;IND;PRS;1;SG	V.PTCP;PST;ACC;SG
berst	berð	V;IND;PRS;1;SG	N;INDF;NOM;SG
bera	ber	V;NFIN	V;IMP;2;SG
bera	beri	V;NFIN	V;SBJV;PRS;3;PL
bera	berið	V;NFIN	V;IND;PRS;2;PL
bera	berst	V;NFIN	V;IND;PRS;1;SG
bera	berast	V;NFIN	V;IND;PRS;3;PL
bera	berja	V;NFIN	PRN;INDF;ACC;PL
bera	berum	V;NFIN	V;SBJV;PRS;1;PL
bera	bert	V;NFIN	V.PTCP;PST;ACC;SG
bera	berð	V;NFIN	N;INDF;NOM;SG
berast	ber	V;IND;PRS;3;PL	V;IMP;2;SG
berast	beri	V;IND;PRS;3;PL	V;SBJV;PRS;3;PL
berast	berið	V;IND;PRS;3;PL	V;IND;PRS;2;PL
berast	berst	V;IND;PRS;3;PL	V;IND;PRS;1;SG
berast	bera	V;IND;PRS;3;PL	V;NFIN
berast	berja	V;IND;PRS;3;PL	PRN;INDF;ACC;PL
berast	berum	V;IND;PRS;3;PL	V;SBJV;PRS;1;PL
berast	bert	V;IND;PRS;3;PL	V.PTCP;PST;ACC;SG
berast	berð	V;IND;PRS;3;PL	N;INDF;NOM;SG
berja	ber	PRN;INDF;ACC;PL	V;IMP;2;SG
berja	beri	PRN;INDF;ACC;PL	V;SBJV;PRS;3;PL
berja	berið	PRN;INDF;ACC;PL	V;IND;PRS;2;PL
berja	berst	PRN;INDF;ACC;PL	V;IND;PRS;1;SG
berja	bera	PRN;INDF;ACC;PL	V;NFIN
berja	berast	PRN;INDF;ACC;PL	V;IND;PRS;3;PL
berja	berum	PRN;INDF;ACC;PL	V;SBJV;PRS;1;PL
berja	bert	PRN;INDF;ACC;PL	V.PTCP;PST;ACC;SG
berja	berð	PRN;INDF;ACC;PL	N;INDF;NOM;SG
berum	ber	V;SBJV;PRS;1;PL	V;IMP;2;SG
berum	beri	V;SBJV;PRS;1;PL	V;SBJV;PRS;3;PL
berum	berið	V;SBJV;PRS;1;PL	V;IND;PRS;2;PL
berum	berst	V;SBJV;PRS;1;PL	V;IND;PRS;1;SG
berum	bera	V;SBJV;PRS;1;PL	V;NFIN
berum	berast	V;SBJV;PRS;1;PL	V;IND;PRS;3;PL
berum	berja	V;SBJV;PRS;1;PL	PRN;INDF;ACC;PL
berum	bert	V;SBJV;PRS;1;PL	V.PTCP;PST;ACC;SG
berum	berð	V;SBJV;PRS;1;PL	N;INDF;NOM;SG
bert	ber	V.PTCP;PST;ACC;SG	V;IMP;2;SG
bert	beri	V.PTCP;PST;ACC;SG	V;SBJV;PRS;3;PL
bert	berið	V.PTCP;PST;ACC;SG	V;IND;PRS;2;PL
bert	berst	V.PTCP;PST;ACC;SG	V;IND;PRS;1;SG
bert	bera	V.PTCP;PST;ACC;SG	V;NFIN
bert	berast	V.PTCP;PST;ACC;SG	V;IND;PRS;3;PL
bert	berja	V.PTCP;PST;ACC;SG	PRN;INDF;ACC;PL
bert	berum	V.PTCP;PST;ACC;SG	V;SBJV;PRS;1;PL
bert	berð	V.PTCP;PST;ACC;SG	N;INDF;NOM;SG
berð	ber	N;INDF;NOM;SG	V;IMP;2;SG
berð	beri	N;INDF;NOM;SG	V;SBJV;PRS;3;PL
berð	berið	N;INDF;NOM;SG	V;IND;PRS;2;PL
berð	berst	N;INDF;NOM;SG	V;IND;PRS;1;SG
berð	bera	N;INDF;NOM;SG	V;NFIN
berð	berast	N;INDF;NOM;SG	V;IND;PRS;3;PL
berð	berja	N;INDF;NOM;SG	PRN;INDF;ACC;PL
berð	berum	N;INDF;NOM;SG	V;SBJV;PRS;1;PL
berð	bert	N;INDF;NOM;SG	V.PTCP;PST;ACC;SG
tilheyra	tilheyrum	V;NFIN	V;SBJV;PRS;1;PL
tilheyra	tilheyrir	V;NFIN	V;SBJV;PRS;2;SG
tilheyra	tilheyrið	V;NFIN	V;IND;PRS;2;PL
tilheyrum	tilheyra	V;SBJV;PRS;1;PL	V;NFIN
tilheyrum	tilheyrir	V;SBJV;PRS;1;PL	V;SBJV;PRS;2;SG
tilheyrum	tilheyrið	V;SBJV;PRS;1;PL	V;IND;PRS;2;PL
tilheyrir	tilheyra	V;SBJV;PRS;2;SG	V;NFIN
tilheyrir	tilheyrum	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;PL
tilheyrir	tilheyrið	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL
tilheyrið	tilheyra	V;IND;PRS;2;PL	V;NFIN
tilheyrið	tilheyrum	V;IND;PRS;2;PL	V;SBJV;PRS;1;PL
tilheyrið	tilheyrir	V;IND;PRS;2;PL	V;SBJV;PRS;2;SG
byggir	byggð	V;SBJV;PRS;2;SG	N;INDF;NOM;SG
byggir	byggði	V;SBJV;PRS;2;SG	V;SBJV;PST;1;SG
byggir	byggðu	V;SBJV;PRS;2;SG	V.PTCP;PST;DAT;PL
byggir	byggið	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL
byggir	byggist	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG
byggir	byggja	V;SBJV;PRS;2;SG	PRN;INDF;ACC;PL
byggir	byggt	V;SBJV;PRS;2;SG	V.PTCP;PST;ACC;SG
byggð	byggir	N;INDF;NOM;SG	V;SBJV;PRS;2;SG
byggð	byggði	N;INDF;NOM;SG	V;SBJV;PST;1;SG
byggð	byggðu	N;INDF;NOM;SG	V.PTCP;PST;DAT;PL
byggð	byggið	N;INDF;NOM;SG	V;IND;PRS;2;PL
byggð	byggist	N;INDF;NOM;SG	V;SBJV;PRS;1;SG
byggð	byggja	N;INDF;NOM;SG	PRN;INDF;ACC;PL
byggð	byggt	N;INDF;NOM;SG	V.PTCP;PST;ACC;SG
byggði	byggir	V;SBJV;PST;1;SG	V;SBJV;PRS;2;SG
byggði	byggð	V;SBJV;PST;1;SG	N;INDF;NOM;SG
byggði	byggðu	V;SBJV;PST;1;SG	V.PTCP;PST;DAT;PL
byggði	byggið	V;SBJV;PST;1;SG	V;IND;PRS;2;PL
byggði	byggist	V;SBJV;PST;1;SG	V;SBJV;PRS;1;SG
byggði	byggja	V;SBJV;PST;1;SG	PRN;INDF;ACC;PL
byggði	byggt	V;SBJV;PST;1;SG	V.PTCP;PST;ACC;SG
byggðu	byggir	V.PTCP;PST;DAT;PL	V;SBJV;PRS;2;SG
byggðu	byggð	V.PTCP;PST;DAT;PL	N;INDF;NOM;SG
byggðu	byggði	V.PTCP;PST;DAT;PL	V;SBJV;PST;1;SG
byggðu	byggið	V.PTCP;PST;DAT;PL	V;IND;PRS;2;PL
byggðu	byggist	V.PTCP;PST;DAT;PL	V;SBJV;PRS;1;SG
byggðu	byggja	V.PTCP;PST;DAT;PL	PRN;INDF;ACC;PL
byggðu	byggt	V.PTCP;PST;DAT;PL	V.PTCP;PST;ACC;SG
byggið	byggir	V;IND;PRS;2;PL	V;SBJV;PRS;2;SG
byggið	byggð	V;IND;PRS;2;PL	N;INDF;NOM;SG
byggið	byggði	V;IND;PRS;2;PL	V;SBJV;PST;1;SG
byggið	byggðu	V;IND;PRS;2;PL	V.PTCP;PST;DAT;PL
byggið	byggist	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
byggið	byggja	V;IND;PRS;2;PL	PRN;INDF;ACC;PL
byggið	byggt	V;IND;PRS;2;PL	V.PTCP;PST;ACC;SG
byggist	byggir	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG
byggist	byggð	V;SBJV;PRS;1;SG	N;INDF;NOM;SG
byggist	byggði	V;SBJV;PRS;1;SG	V;SBJV;PST;1;SG
byggist	byggðu	V;SBJV;PRS;1;SG	V.PTCP;PST;DAT;PL
byggist	byggið	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
byggist	byggja	V;SBJV;PRS;1;SG	PRN;INDF;ACC;PL
byggist	byggt	V;SBJV;PRS;1;SG	V.PTCP;PST;ACC;SG
byggja	byggir	PRN;INDF;ACC;PL	V;SBJV;PRS;2;SG
byggja	byggð	PRN;INDF;ACC;PL	N;INDF;NOM;SG
byggja	byggði	PRN;INDF;ACC;PL	V;SBJV;PST;1;SG
byggja	byggðu	PRN;INDF;ACC;PL	V.PTCP;PST;DAT;PL
byggja	byggið	PRN;INDF;ACC;PL	V;IND;PRS;2;PL
byggja	byggist	PRN;INDF;ACC;PL	V;SBJV;PRS;1;SG
byggja	byggt	PRN;INDF;ACC;PL	V.PTCP;PST;ACC;SG
byggt	byggir	V.PTCP;PST;ACC;SG	V;SBJV;PRS;2;SG
byggt	byggð	V.PTCP;PST;ACC;SG	N;INDF;NOM;SG
byggt	byggði	V.PTCP;PST;ACC;SG	V;SBJV;PST;1;SG
byggt	byggðu	V.PTCP;PST;ACC;SG	V.PTCP;PST;DAT;PL
byggt	byggið	V.PTCP;PST;ACC;SG	V;IND;PRS;2;PL
byggt	byggist	V.PTCP;PST;ACC;SG	V;SBJV;PRS;1;SG
byggt	byggja	V.PTCP;PST;ACC;SG	PRN;INDF;ACC;PL
uppfræðir	uppfræðist	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG
uppfræðist	uppfræðir	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG
ofsækir	ofsækja	V;SBJV;PRS;2;SG	PRN;INDF;ACC;PL
ofsækja	ofsækir	PRN;INDF;ACC;PL	V;SBJV;PRS;2;SG
tem	temja	V;IMP;2;SG	PRN;INDF;ACC;PL
temja	tem	PRN;INDF;ACC;PL	V;IMP;2;SG
tæla	tælast	V;NFIN	V;IND;PRS;3;PL
tæla	tæli	V;NFIN	V;SBJV;PRS;3;PL
tæla	tælir	V;NFIN	V;SBJV;PRS;2;SG
tælast	tæla	V;IND;PRS;3;PL	V;NFIN
tælast	tæli	V;IND;PRS;3;PL	V;SBJV;PRS;3;PL
tælast	tælir	V;IND;PRS;3;PL	V;SBJV;PRS;2;SG
tæli	tæla	V;SBJV;PRS;3;PL	V;NFIN
tæli	tælast	V;SBJV;PRS;3;PL	V;IND;PRS;3;PL
tæli	tælir	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;SG
tælir	tæla	V;SBJV;PRS;2;SG	V;NFIN
tælir	tælast	V;SBJV;PRS;2;SG	V;IND;PRS;3;PL
tælir	tæli	V;SBJV;PRS;2;SG	V;SBJV;PRS;3;PL
Syndin	Syndir	ADJ;ACC;PL	V;SBJV;PRS;2;SG
Syndir	Syndin	V;SBJV;PRS;2;SG	ADJ;ACC;PL
skrá	skráð	V;IMP;2;SG	N;INDF;NOM;SG
skráð	skrá	N;INDF;NOM;SG	V;IMP;2;SG
Lík	Líkt	V;IMP;2;SG	V.PTCP;PST;ACC;SG
Líkt	Lík	V.PTCP;PST;ACC;SG	V;IMP;2;SG
þá	þáði	V;IMP;2;SG	V;SBJV;PST;1;SG
þáði	þá	V;SBJV;PST;1;SG	V;IMP;2;SG
þrengir	þrengt	V;SBJV;PRS;2;SG	V.PTCP;PST;ACC;SG
þrengir	þrengja	V;SBJV;PRS;2;SG	PRN;INDF;ACC;PL
þrengt	þrengir	V.PTCP;PST;ACC;SG	V;SBJV;PRS;2;SG
þrengt	þrengja	V.PTCP;PST;ACC;SG	PRN;INDF;ACC;PL
þrengja	þrengir	PRN;INDF;ACC;PL	V;SBJV;PRS;2;SG
þrengja	þrengt	PRN;INDF;ACC;PL	V.PTCP;PST;ACC;SG
endurnær	endurnært	V;IMP;2;SG	V.PTCP;PST;ACC;SG
endurnært	endurnær	V.PTCP;PST;ACC;SG	V;IMP;2;SG
hleyp	hleypur	V;IMP;2;SG	V;IND;PRS;2;SG
hleyp	hleypa	V;IMP;2;SG	V;NFIN
hleyp	hleypt	V;IMP;2;SG	V.PTCP;PST;ACC;SG
hleyp	hleyptu	V;IMP;2;SG	V;IND;PST;3;PL
hleypur	hleyp	V;IND;PRS;2;SG	V;IMP;2;SG
hleypur	hleypa	V;IND;PRS;2;SG	V;NFIN
hleypur	hleypt	V;IND;PRS;2;SG	V.PTCP;PST;ACC;SG
hleypur	hleyptu	V;IND;PRS;2;SG	V;IND;PST;3;PL
hleypa	hleyp	V;NFIN	V;IMP;2;SG
hleypa	hleypur	V;NFIN	V;IND;PRS;2;SG
hleypa	hleypt	V;NFIN	V.PTCP;PST;ACC;SG
hleypa	hleyptu	V;NFIN	V;IND;PST;3;PL
hleypt	hleyp	V.PTCP;PST;ACC;SG	V;IMP;2;SG
hleypt	hleypur	V.PTCP;PST;ACC;SG	V;IND;PRS;2;SG
hleypt	hleypa	V.PTCP;PST;ACC;SG	V;NFIN
hleypt	hleyptu	V.PTCP;PST;ACC;SG	V;IND;PST;3;PL
hleyptu	hleyp	V;IND;PST;3;PL	V;IMP;2;SG
hleyptu	hleypur	V;IND;PST;3;PL	V;IND;PRS;2;SG
hleyptu	hleypa	V;IND;PST;3;PL	V;NFIN
hleyptu	hleypt	V;IND;PST;3;PL	V.PTCP;PST;ACC;SG
tak	taki	V;IMP;2;SG	V;SBJV;PRS;3;PL
tak	takir	V;IMP;2;SG	V;SBJV;PRS;2;SG
tak	takist	V;IMP;2;SG	V;SBJV;PRS;1;SG
tak	takið	V;IMP;2;SG	V;IND;PRS;2;PL
tak	taktu	V;IMP;2;SG	V;IND;PST;3;PL
tak	taka	V;IMP;2;SG	V;NFIN
taki	tak	V;SBJV;PRS;3;PL	V;IMP;2;SG
taki	takir	V;SBJV;PRS;3;PL	V;SBJV;PRS;2;SG
taki	takist	V;SBJV;PRS;3;PL	V;SBJV;PRS;1;SG
taki	takið	V;SBJV;PRS;3;PL	V;IND;PRS;2;PL
taki	taktu	V;SBJV;PRS;3;PL	V;IND;PST;3;PL
taki	taka	V;SBJV;PRS;3;PL	V;NFIN
takir	tak	V;SBJV;PRS;2;SG	V;IMP;2;SG
takir	taki	V;SBJV;PRS;2;SG	V;SBJV;PRS;3;PL
takir	takist	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG
takir	takið	V;SBJV;PRS;2;SG	V;IND;PRS;2;PL
takir	taktu	V;SBJV;PRS;2;SG	V;IND;PST;3;PL
takir	taka	V;SBJV;PRS;2;SG	V;NFIN
takist	tak	V;SBJV;PRS;1;SG	V;IMP;2;SG
takist	taki	V;SBJV;PRS;1;SG	V;SBJV;PRS;3;PL
takist	takir	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG
takist	takið	V;SBJV;PRS;1;SG	V;IND;PRS;2;PL
takist	taktu	V;SBJV;PRS;1;SG	V;IND;PST;3;PL
takist	taka	V;SBJV;PRS;1;SG	V;NFIN
takið	tak	V;IND;PRS;2;PL	V;IMP;2;SG
takið	taki	V;IND;PRS;2;PL	V;SBJV;PRS;3;PL
takið	takir	V;IND;PRS;2;PL	V;SBJV;PRS;2;SG
takið	takist	V;IND;PRS;2;PL	V;SBJV;PRS;1;SG
takið	taktu	V;IND;PRS;2;PL	V;IND;PST;3;PL
takið	taka	V;IND;PRS;2;PL	V;NFIN
taktu	tak	V;IND;PST;3;PL	V;IMP;2;SG
taktu	taki	V;IND;PST;3;PL	V;SBJV;PRS;3;PL
taktu	takir	V;IND;PST;3;PL	V;SBJV;PRS;2;SG
taktu	takist	V;IND;PST;3;PL	V;SBJV;PRS;1;SG
taktu	takið	V;IND;PST;3;PL	V;IND;PRS;2;PL
taktu	taka	V;IND;PST;3;PL	V;NFIN
taka	tak	V;NFIN	V;IMP;2;SG
taka	taki	V;NFIN	V;SBJV;PRS;3;PL
taka	takir	V;NFIN	V;SBJV;PRS;2;SG
taka	takist	V;NFIN	V;SBJV;PRS;1;SG
taka	takið	V;NFIN	V;IND;PRS;2;PL
taka	taktu	V;NFIN	V;IND;PST;3;PL
fýsir	fýsn	V;SBJV;PRS;2;SG	PRN;INDF;ACC;SG
fýsir	fýsna	V;SBJV;PRS;2;SG	V.PTCP;PST;GEN;SG
fýsir	fýsti	V;SBJV;PRS;2;SG	V;IND;PST;3;SG
fýsn	fýsir	PRN;INDF;ACC;SG	V;SBJV;PRS;2;SG
fýsn	fýsna	PRN;INDF;ACC;SG	V.PTCP;PST;GEN;SG
fýsn	fýsti	PRN;INDF;ACC;SG	V;IND;PST;3;SG
fýsna	fýsir	V.PTCP;PST;GEN;SG	V;SBJV;PRS;2;SG
fýsna	fýsn	V.PTCP;PST;GEN;SG	PRN;INDF;ACC;SG
fýsna	fýsti	V.PTCP;PST;GEN;SG	V;IND;PST;3;SG
fýsti	fýsir	V;IND;PST;3;SG	V;SBJV;PRS;2;SG
fýsti	fýsn	V;IND;PST;3;SG	PRN;INDF;ACC;SG
fýsti	fýsna	V;IND;PST;3;SG	V.PTCP;PST;GEN;SG
skildir	skildist	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;SG
skildir	skildum	V;SBJV;PRS;2;SG	V;SBJV;PRS;1;PL
skildist	skildir	V;SBJV;PRS;1;SG	V;SBJV;PRS;2;SG
skildist	skildum	V;SBJV;PRS;1;SG	V;SBJV;PRS;1;PL
skildum	skildir	V;SBJV;PRS;1;PL	V;SBJV;PRS;2;SG
skildum	skildist	V;SBJV;PRS;1;PL	V;SBJV;PRS;1;SG
kom	komi	V;IMP;2;SG	V;SBJV;PRS;3;PL
kom	komin	V;IMP;2;SG	ADJ;ACC;PL
kom	kominn	V;IMP;2;SG	ADJ;NOM;SG
kom	komið	V;IMP;2;SG	V;IND;PRS;2;PL
kom	komist	V;IMP;2;SG	V;SBJV;PRS;1;SG
kom	komna	V;IMP;2;SG	V.PTCP;PST;GEN;SG
kom	koma	V;IMP;2;SG	V;NFIN
