src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,annotation
förlåtet,förlåten,2_9,ADJ;DEF;SPRL,2_1,N;DEF;NOM;SG
högtider,högtidens,2_5,N;INDF;NOM;PL,2_6,N;DEF;GEN;SG
baken,bak,0_2,?,0_0,ADJ;DEF;COMPV
sova,sovo,2_10,?,2_4,?
hugga,huggna,2_10,?,2_7,ADJ;INDF;PL
ikläder,ikläda,1_5,ADJ;INDF;NEUT;SG;SPRL,1_2,V;ACT;NFIN
bildat,bildas,0_13,V.CVB;ACT,0_5,V;PASS;IND;PRS
tabernaklets,tabernaklet,2_2,N;INDF;GEN;SG,2_0,N;INDF;NOM;SG
ovädrets,ovädret,2_2,N;INDF;GEN;SG,2_0,N;INDF;NOM;SG
framleva,framlevat,0_14,V;IMP,0_13,V.CVB;ACT
döm,dömt,1_6,ADJ;INDF;MASC+FEM;SG,1_9,ADJ;INDF;NEUT;SG
villa,ville,0_14,V;IMP,0_0,ADJ;DEF;COMPV
stadgas,stadgad,0_5,V;PASS;IND;PRS,0_7,V.PTCP;PST
förehaves,förehavande,1_8,N;DEF;GEN;PL,1_4,?
fålen,fåle,2_1,N;DEF;NOM;SG,2_0,N;INDF;NOM;SG
klappe,klappa,0_0,ADJ;DEF;COMPV,0_14,V;IMP
utgjutet,utgjutit,2_9,ADJ;DEF;SPRL,2_8,?
dräper,dräpen,1_5,ADJ;INDF;NEUT;SG;SPRL,1_3,?
ställen,ställe,1_3,?,1_0,ADJ;DEF;MASC;SG;SPRL
drage,drager,2_0,N;INDF;NOM;SG,2_5,N;INDF;NOM;PL
nitälska,nitälskat,0_14,V;IMP,0_13,V.CVB;ACT
befriat,befriade,0_13,V.CVB;ACT,0_11,V;ACT;IND;PST
djuret,djurets,2_9,ADJ;DEF;SPRL,2_15,?
mångas,mången,0_5,V;PASS;IND;PRS,0_2,?
fördärvad,fördärven,0_7,V.PTCP;PST,0_2,?
kalla,kallade,0_14,V;IMP,0_11,V;ACT;IND;PST
aktades,aktad,0_15,V;PASS;IND;PST,0_7,V.PTCP;PST
bjälkarna,bjälke,0_10,N;DEF;NOM;PL,0_0,ADJ;DEF;COMPV
upplåtit,upplåtet,2_8,?,2_9,ADJ;DEF;SPRL
delarna,delar,0_10,N;DEF;NOM;PL,0_12,V;ACT;IND;PRS
farande,fares,1_4,?,1_8,N;DEF;GEN;PL
tjänar,tjäne,0_12,V;ACT;IND;PRS,0_0,ADJ;DEF;COMPV
gensträvigt,gensträvige,1_9,ADJ;INDF;NEUT;SG,1_0,ADJ;DEF;MASC;SG;SPRL
friska,frisk,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG
förbannas,förbannade,0_5,V;PASS;IND;PRS,0_11,V;ACT;IND;PST
rullen,rullas,0_2,?,0_5,V;PASS;IND;PRS
förhindra,förhindrades,0_14,V;IMP,0_15,V;PASS;IND;PST
tjurarna,tjur,0_10,N;DEF;NOM;PL,0_0,ADJ;DEF;COMPV
skilj,skilja,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN
ränna,rännorna,2_10,?,2_12,?
mött,mötte,1_9,ADJ;INDF;NEUT;SG,1_1,ADJ;DEF;MASC;SG
akas,akar,1_14,V.CVB;PASS,1_5,ADJ;INDF;NEUT;SG;SPRL
ogudaktiga,ogudaktigt,1_2,V;ACT;NFIN,1_9,ADJ;INDF;NEUT;SG
bjudet,bjudes,2_9,ADJ;DEF;SPRL,2_11,?
förvisad,förvisade,0_7,V.PTCP;PST,0_11,V;ACT;IND;PST
plåga,plågades,0_14,V;IMP,0_15,V;PASS;IND;PST
förökade,föröken,0_11,V;ACT;IND;PST,0_2,?
förordna,förordnat,0_14,V;IMP,0_13,V.CVB;ACT
frikostig,frikostige,1_6,ADJ;INDF;MASC+FEM;SG,1_0,ADJ;DEF;MASC;SG;SPRL
fördärv,fördärvad,0_0,ADJ;DEF;COMPV,0_7,V.PTCP;PST
slitit,slites,2_8,?,2_11,?
rullande,rullen,0_9,V.PTCP;PRS,0_2,?
uttydde,uttyd,1_1,ADJ;DEF;MASC;SG,1_6,ADJ;INDF;MASC+FEM;SG
uppenbarad,uppenbaras,0_7,V.PTCP;PST,0_5,V;PASS;IND;PRS
längtan,längten,0_0,ADJ;DEF;COMPV,0_2,?
avlägsna,avlägsen,2_7,ADJ;INDF;PL,2_1,N;DEF;NOM;SG
femtedel,femtedelen,0_0,ADJ;DEF;COMPV,0_2,?
ljusstake,ljusstakar,0_0,ADJ;DEF;COMPV,0_12,V;ACT;IND;PRS
enes,ena,1_8,N;DEF;GEN;PL,1_2,V;ACT;NFIN
ropet,ropas,0_3,ADJ;INDF;MASC+FEM;SG;SPRL,0_5,V;PASS;IND;PRS
sedd,seden,1_0,ADJ;DEF;MASC;SG;SPRL,1_3,?
maaseja,maasejas,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN
hoppande,hoppades,0_9,V.PTCP;PRS,0_15,V;PASS;IND;PST
stolta,stolen,1_2,V;ACT;NFIN,1_3,?
fäster,fästas,2_5,N;INDF;NOM;PL,2_14,?
drivas,driv,2_14,?,2_0,N;INDF;NOM;SG
byggande,byggde,1_4,?,1_1,ADJ;DEF;MASC;SG
prästen,präster,2_1,N;DEF;NOM;SG,2_5,N;INDF;NOM;PL
förbittra,förbittrades,0_14,V;IMP,0_15,V;PASS;IND;PST
uppföras,uppfört,1_12,V;PASS;NFIN,1_9,ADJ;INDF;NEUT;SG
suck,suckar,0_0,ADJ;DEF;COMPV,0_12,V;ACT;IND;PRS
vinge,vingar,0_0,ADJ;DEF;COMPV,0_12,V;ACT;IND;PRS
frigivas,frigiven,0_5,V;PASS;IND;PRS,0_2,?
föraktat,förakt,0_13,V.CVB;ACT,0_0,ADJ;DEF;COMPV
orättrådig,orättrådighet,1_6,ADJ;INDF;MASC+FEM;SG,1_11,?
röres,rörde,1_8,N;DEF;GEN;PL,1_1,ADJ;DEF;MASC;SG
byggas,byggda,1_12,V;PASS;NFIN,1_15,ADJ;DEF
släppe,släppt,1_0,ADJ;DEF;MASC;SG;SPRL,1_9,ADJ;INDF;NEUT;SG
sila,silas,2_10,?,2_14,?
vunnit,vunna,2_8,?,2_10,?
sänkas,sänker,1_12,V;PASS;NFIN,1_5,ADJ;INDF;NEUT;SG;SPRL
spelen,spelade,0_2,?,0_11,V;ACT;IND;PST
vållade,vållen,0_11,V;ACT;IND;PST,0_2,?
arbetarna,arbetade,0_10,N;DEF;NOM;PL,0_11,V;ACT;IND;PST
anställt,anställda,1_9,ADJ;INDF;NEUT;SG,1_15,ADJ;DEF
ljusstaken,ljusstakar,0_2,?,0_12,V;ACT;IND;PRS
förfärar,förfärat,0_12,V;ACT;IND;PRS,0_13,V.CVB;ACT
höjer,höje,1_5,ADJ;INDF;NEUT;SG;SPRL,1_0,ADJ;DEF;MASC;SG;SPRL
borgen,borgarna,0_2,?,0_10,N;DEF;NOM;PL
ålägga,ålägges,1_2,V;ACT;NFIN,1_8,N;DEF;GEN;PL
befall,befallde,1_6,ADJ;INDF;MASC+FEM;SG,1_1,ADJ;DEF;MASC;SG
liksidig,liksidigt,1_6,ADJ;INDF;MASC+FEM;SG,1_9,ADJ;INDF;NEUT;SG
vittnat,vittnade,0_13,V.CVB;ACT,0_11,V;ACT;IND;PST
rigla,riglat,0_14,V;IMP,0_13,V.CVB;ACT
gudfruktigt,gudfruktiga,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN
jublar,juble,0_12,V;ACT;IND;PRS,0_0,ADJ;DEF;COMPV
knopparna,knopp,0_10,N;DEF;NOM;PL,0_0,ADJ;DEF;COMPV
skylt,skyla,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN
uppvaknar,uppvaknade,0_12,V;ACT;IND;PRS,0_11,V;ACT;IND;PST
mönstrade,mönstrades,0_11,V;ACT;IND;PST,0_15,V;PASS;IND;PST
förborgade,förborgad,1_1,ADJ;DEF;MASC;SG,1_0,ADJ;DEF;MASC;SG;SPRL
köpman,köpmans,2_0,N;INDF;NOM;SG,2_2,N;INDF;GEN;SG
kenans,kenan,1_14,V.CVB;PASS,1_6,ADJ;INDF;MASC+FEM;SG
miste,mist,1_1,ADJ;DEF;MASC;SG,1_9,ADJ;INDF;NEUT;SG
tröst,tröstade,0_0,ADJ;DEF;COMPV,0_11,V;ACT;IND;PST
spänner,spänn,1_5,ADJ;INDF;NEUT;SG;SPRL,1_6,ADJ;INDF;MASC+FEM;SG
återspeglar,återspegla,0_12,V;ACT;IND;PRS,0_14,V;IMP
församlingstjänare,församlingstjänares,2_0,N;INDF;NOM;SG,2_11,?
våd,våda,2_0,N;INDF;NOM;SG,2_10,?
högtidsskaror,högtidsskaran,2_13,ADJ;INDF;PL;SPRL,2_0,N;INDF;NOM;SG
starkt,starka,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN
fogades,fogar,0_15,V;PASS;IND;PST,0_12,V;ACT;IND;PRS
stenklyfta,stenklyftor,2_10,?,2_13,ADJ;INDF;PL;SPRL
förlåter,förlåtet,2_5,N;INDF;NOM;PL,2_9,ADJ;DEF;SPRL
försökte,försöker,1_1,ADJ;DEF;MASC;SG,1_5,ADJ;INDF;NEUT;SG;SPRL
uppväcker,uppväcka,1_5,ADJ;INDF;NEUT;SG;SPRL,1_2,V;ACT;NFIN
segern,segerns,2_0,N;INDF;NOM;SG,2_2,N;INDF;GEN;SG
trängt,trängta,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN
segerrika,segerrik,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG
hundarna,hundars,0_10,N;DEF;NOM;PL,0_8,N;INDF;GEN;PL
bevara,bevaren,0_14,V;IMP,0_2,?
hugger,hugges,2_5,N;INDF;NOM;PL,2_11,?
vanärar,vanärade,0_12,V;ACT;IND;PRS,0_11,V;ACT;IND;PST
släkterna,släkte,2_3,ADJ;INDF;MASC;SG;COMPV,2_0,N;INDF;NOM;SG
uppfyller,uppfyllde,1_5,ADJ;INDF;NEUT;SG;SPRL,1_1,ADJ;DEF;MASC;SG
blotten,blottas,0_2,?,0_5,V;PASS;IND;PRS
utfärden,utfärdade,0_2,?,0_11,V;ACT;IND;PST
babels,babel,2_2,N;INDF;GEN;SG,2_0,N;INDF;NOM;SG
berömt,beröm,1_9,ADJ;INDF;NEUT;SG,1_6,ADJ;INDF;MASC+FEM;SG
stötta,stötte,1_2,V;ACT;NFIN,1_1,ADJ;DEF;MASC;SG
göra,göre,1_2,V;ACT;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL
gomorra,gomorras,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN
stadgad,stadgan,0_7,V.PTCP;PST,0_0,ADJ;DEF;COMPV
libyerna,libyer,2_3,ADJ;INDF;MASC;SG;COMPV,2_5,N;INDF;NOM;PL
tvingade,tvingar,0_11,V;ACT;IND;PST,0_12,V;ACT;IND;PRS
verkar,verken,0_12,V;ACT;IND;PRS,0_2,?
ladorna,lador,2_12,?,2_13,ADJ;INDF;PL;SPRL
anatot,anatots,2_0,N;INDF;NOM;SG,2_2,N;INDF;GEN;SG
vedergällt,vedergälla,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN
begabbande,begabba,0_9,V.PTCP;PRS,0_14,V;IMP
röres,rörande,1_8,N;DEF;GEN;PL,1_4,?
utsläckes,utsläcker,1_8,N;DEF;GEN;PL,1_5,ADJ;INDF;NEUT;SG;SPRL
knorrar,knorrade,0_12,V;ACT;IND;PRS,0_11,V;ACT;IND;PST
fjättrar,fjättra,0_12,V;ACT;IND;PRS,0_14,V;IMP
skapat,skapad,0_13,V.CVB;ACT,0_7,V.PTCP;PST
släpade,släpet,0_11,V;ACT;IND;PST,0_3,ADJ;INDF;MASC+FEM;SG;SPRL
dagakarls,dagakarlens,2_2,N;INDF;GEN;SG,2_6,N;DEF;GEN;SG
ljugit,ljuger,2_8,?,2_5,N;INDF;NOM;PL
fördöma,fördömen,1_2,V;ACT;NFIN,1_3,?
dragas,drage,2_14,?,2_0,N;INDF;NOM;SG
ställda,ställt,1_15,ADJ;DEF,1_9,ADJ;INDF;NEUT;SG
funnen,funne,2_1,N;DEF;NOM;SG,2_0,N;INDF;NOM;SG
stött,stötta,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN
förtäljen,förtäljt,1_3,?,1_9,ADJ;INDF;NEUT;SG
sippors,sippora,1_14,V.CVB;PASS,1_2,V;ACT;NFIN
underkastat,underkastas,0_13,V.CVB;ACT,0_5,V;PASS;IND;PRS
eleasars,eleasar,0_8,N;INDF;GEN;PL,0_12,V;ACT;IND;PRS
beredd,beredda,1_0,ADJ;DEF;MASC;SG;SPRL,1_15,ADJ;DEF
höjt,höjer,1_9,ADJ;INDF;NEUT;SG,1_5,ADJ;INDF;NEUT;SG;SPRL
kallades,kallad,0_15,V;PASS;IND;PST,0_7,V.PTCP;PST
uppeggade,uppegga,0_11,V;ACT;IND;PST,0_14,V;IMP
sjunkit,sjunker,2_8,?,2_5,N;INDF;NOM;PL
fullbordad,fullbordan,0_7,V.PTCP;PST,0_0,ADJ;DEF;COMPV
förhärjade,förhärjat,0_11,V;ACT;IND;PST,0_13,V.CVB;ACT
dörr,dörren,0_0,ADJ;DEF;COMPV,0_2,?
redde,reden,1_1,ADJ;DEF;MASC;SG,1_3,?
uppgives,uppgivens,2_11,?,2_6,N;DEF;GEN;SG
årsgammalt,årsgammal,1_9,ADJ;INDF;NEUT;SG,1_6,ADJ;INDF;MASC+FEM;SG
hopar,hopa,0_12,V;ACT;IND;PRS,0_14,V;IMP
gasell,gasellen,2_0,N;INDF;NOM;SG,2_1,N;DEF;NOM;SG
omkommit,omkommo,2_8,?,2_4,?
slutat,slutade,0_13,V.CVB;ACT,0_11,V;ACT;IND;PST
förbunden,förbund,2_1,N;DEF;NOM;SG,2_0,N;INDF;NOM;SG
lagens,laga,0_6,ADJ;INDF;NEUT;SG;COMPV,0_14,V;IMP
ivriga,ivrig,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG
tjuren,tjurens,0_2,?,0_6,ADJ;INDF;NEUT;SG;COMPV
åter,åt,2_5,N;INDF;NOM;PL,2_0,N;INDF;NOM;SG
fräckas,fräck,1_12,V;PASS;NFIN,1_6,ADJ;INDF;MASC+FEM;SG
baka,bakas,0_14,V;IMP,0_5,V;PASS;IND;PRS
hängt,hängde,1_9,ADJ;INDF;NEUT;SG,1_1,ADJ;DEF;MASC;SG
förkunnades,förkunnare,0_15,V;PASS;IND;PST,0_1,ADJ;INDF;MASC+FEM;SG;COMPV
bakar,bak,0_12,V;ACT;IND;PRS,0_0,ADJ;DEF;COMPV
svaras,svarande,0_5,V;PASS;IND;PRS,0_9,V.PTCP;PRS
berg,berget,2_0,N;INDF;NOM;SG,2_9,ADJ;DEF;SPRL
granatträden,granatträdet,2_1,N;DEF;NOM;SG,2_9,ADJ;DEF;SPRL
mannen,mannens,0_2,?,0_6,ADJ;INDF;NEUT;SG;COMPV
tillgivit,tillgiver,2_8,?,2_5,N;INDF;NOM;PL
menar,menat,0_12,V;ACT;IND;PRS,0_13,V.CVB;ACT
ohelgat,ohelgad,0_13,V.CVB;ACT,0_7,V.PTCP;PST
landets,land,2_15,?,2_0,N;INDF;NOM;SG
känden,kända,2_1,N;DEF;NOM;SG,2_10,?
träldom,träldomens,2_0,N;INDF;NOM;SG,2_6,N;DEF;GEN;SG
frukten,fruktan,0_2,?,0_0,ADJ;DEF;COMPV
dröj,dröja,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN
stadgarna,stadgat,0_10,N;DEF;NOM;PL,0_13,V.CVB;ACT
job,jobs,2_0,N;INDF;NOM;SG,2_2,N;INDF;GEN;SG
stångar,stång,0_12,V;ACT;IND;PRS,0_0,ADJ;DEF;COMPV
utsago,utsagor,2_4,?,2_13,ADJ;INDF;PL;SPRL
husets,husas,2_15,?,2_14,?
bevisat,bevisa,0_13,V.CVB;ACT,0_14,V;IMP
avbilderna,avbilder,2_3,ADJ;INDF;MASC;SG;COMPV,2_5,N;INDF;NOM;PL
mogna,mogen,2_7,ADJ;INDF;PL,2_1,N;DEF;NOM;SG
ljudit,ljuda,2_8,?,2_10,?
inredde,inreda,1_1,ADJ;DEF;MASC;SG,1_2,V;ACT;NFIN
svagare,svagas,1_13,ADJ;INDF;PL;COMPV,1_12,V;PASS;NFIN
häftigare,häftig,1_13,ADJ;INDF;PL;COMPV,1_6,ADJ;INDF;MASC+FEM;SG
lämnat,lämnas,0_13,V.CVB;ACT,0_5,V;PASS;IND;PRS
kval,kvalen,1_6,ADJ;INDF;MASC+FEM;SG,1_3,?
sträcka,sträcker,1_2,V;ACT;NFIN,1_5,ADJ;INDF;NEUT;SG;SPRL
prisar,prisad,0_12,V;ACT;IND;PRS,0_7,V.PTCP;PST
snabb,snabba,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN
tillsluta,tillsluter,2_10,?,2_5,N;INDF;NOM;PL
åkerstycket,åkerstycke,2_9,ADJ;DEF;SPRL,2_0,N;INDF;NOM;SG
visar,visad,0_12,V;ACT;IND;PRS,0_7,V.PTCP;PST
brottsligt,brottsliga,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN
eldslåga,eldslågor,2_10,?,2_13,ADJ;INDF;PL;SPRL
rikes,rikare,1_8,N;DEF;GEN;PL,1_13,ADJ;INDF;PL;COMPV
fostran,fostren,0_0,ADJ;DEF;COMPV,0_2,?
leven,leva,1_3,?,1_2,V;ACT;NFIN
smides,smide,2_11,?,2_0,N;INDF;NOM;SG
herden,herdar,0_2,?,0_12,V;ACT;IND;PRS
lägrat,lägrad,0_13,V.CVB;ACT,0_7,V.PTCP;PST
sannfärdiga,sannfärdig,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG
kinden,kinder,2_1,N;DEF;NOM;SG,2_5,N;INDF;NOM;PL
stänkes,stänka,1_8,N;DEF;GEN;PL,1_2,V;ACT;NFIN
taget,tagas,2_9,ADJ;DEF;SPRL,2_14,?
återstod,återstodo,2_0,N;INDF;NOM;SG,2_4,?
intagas,intager,2_14,?,2_5,N;INDF;NOM;PL
lagen,laga,0_2,?,0_14,V;IMP
insatt,insatte,1_9,ADJ;INDF;NEUT;SG,1_1,ADJ;DEF;MASC;SG
förfarna,förfara,2_7,ADJ;INDF;PL,2_10,?
inviga,invigas,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN
filisté,filistéerna,2_0,N;INDF;NOM;SG,2_3,ADJ;INDF;MASC;SG;COMPV
bergen,bergets,2_1,N;DEF;NOM;SG,2_15,?
släktet,släkt,2_9,ADJ;DEF;SPRL,2_0,N;INDF;NOM;SG
rannsakar,rannsaken,0_12,V;ACT;IND;PRS,0_2,?
bygg,bygga,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN
förbidan,förbidade,0_0,ADJ;DEF;COMPV,0_11,V;ACT;IND;PST
betänkt,betänken,1_9,ADJ;INDF;NEUT;SG,1_3,?
förbunds,förbundets,2_2,N;INDF;GEN;SG,2_15,?
vägd,väga,1_0,ADJ;DEF;MASC;SG;SPRL,1_2,V;ACT;NFIN
mura,murars,0_14,V;IMP,0_8,N;INDF;GEN;PL
avskilda,avskild,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG
hänt,hända,1_9,ADJ;INDF;NEUT;SG,1_15,ADJ;DEF
tyngde,tyngda,1_1,ADJ;DEF;MASC;SG,1_15,ADJ;DEF
dragit,dragna,2_8,?,2_7,ADJ;INDF;PL
människosonens,människoson,2_6,N;DEF;GEN;SG,2_0,N;INDF;NOM;SG
fostrad,fostrar,0_7,V.PTCP;PST,0_12,V;ACT;IND;PRS
räddat,räddare,0_13,V.CVB;ACT,0_1,ADJ;INDF;MASC+FEM;SG;COMPV
anas,anda,1_12,V;PASS;NFIN,1_15,ADJ;DEF
fresten,frestas,0_2,?,0_5,V;PASS;IND;PRS
jefunnes,jefunne,2_2,N;INDF;GEN;SG,2_0,N;INDF;NOM;SG
tekoa,tekoas,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN
inbärgade,inbärgen,0_11,V;ACT;IND;PST,0_2,?
bat,bar,0_13,V.CVB;ACT,0_12,V;ACT;IND;PRS
blottar,blottas,0_12,V;ACT;IND;PRS,0_5,V;PASS;IND;PRS
glädje,glädjens,2_0,N;INDF;NOM;SG,2_6,N;DEF;GEN;SG
fattat,fattades,0_13,V.CVB;ACT,0_15,V;PASS;IND;PST
behövas,behöva,1_12,V;PASS;NFIN,1_2,V;ACT;NFIN
vaktar,vaktade,0_12,V;ACT;IND;PRS,0_11,V;ACT;IND;PST
visad,vise,0_7,V.PTCP;PST,0_0,ADJ;DEF;COMPV
visat,visan,0_13,V.CVB;ACT,0_0,ADJ;DEF;COMPV
gudars,gudarna,0_8,N;INDF;GEN;PL,0_10,N;DEF;NOM;PL
etiopiens,etiopier,2_6,N;DEF;GEN;SG,2_5,N;INDF;NOM;PL
hästar,hästens,0_12,V;ACT;IND;PRS,0_6,ADJ;INDF;NEUT;SG;COMPV
lejonens,lejonen,2_6,N;DEF;GEN;SG,2_1,N;DEF;NOM;SG
tvingat,tvingade,0_13,V.CVB;ACT,0_11,V;ACT;IND;PST
släpet,släpas,0_3,ADJ;INDF;MASC+FEM;SG;SPRL,0_5,V;PASS;IND;PRS
mur,murare,0_0,ADJ;DEF;COMPV,0_1,ADJ;INDF;MASC+FEM;SG;COMPV
bevisning,bevisa,0_4,?,0_14,V;IMP
efterföljd,efterföljde,1_0,ADJ;DEF;MASC;SG;SPRL,1_1,ADJ;DEF;MASC;SG
salmona,salmone,1_2,V;ACT;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL
upprättar,upprättad,0_12,V;ACT;IND;PRS,0_7,V.PTCP;PST
lovade,loven,0_11,V;ACT;IND;PST,0_2,?
stäng,stänger,1_6,ADJ;INDF;MASC+FEM;SG,1_5,ADJ;INDF;NEUT;SG;SPRL
tänkt,tänke,1_9,ADJ;INDF;NEUT;SG,1_0,ADJ;DEF;MASC;SG;SPRL
ödelagd,ödelagda,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN
sjönko,sjönk,2_4,?,2_0,N;INDF;NOM;SG
murar,murarna,0_12,V;ACT;IND;PRS,0_10,N;DEF;NOM;PL
köp,köpen,1_6,ADJ;INDF;MASC+FEM;SG,1_3,?
lägret,lägre,0_3,ADJ;INDF;MASC+FEM;SG;SPRL,0_0,ADJ;DEF;COMPV
upptänden,upptänd,2_1,N;DEF;NOM;SG,2_0,N;INDF;NOM;SG
präktigare,präktiga,1_13,ADJ;INDF;PL;COMPV,1_2,V;ACT;NFIN
förkunnat,förkunnas,0_13,V.CVB;ACT,0_5,V;PASS;IND;PRS
göras,gör,1_12,V;PASS;NFIN,1_6,ADJ;INDF;MASC+FEM;SG
berget,bergets,2_9,ADJ;DEF;SPRL,2_15,?
dömt,dömes,1_9,ADJ;INDF;NEUT;SG,1_8,N;DEF;GEN;PL
fastnat,fastnade,0_13,V.CVB;ACT,0_11,V;ACT;IND;PST
skuldoffersvädur,skuldoffersväduren,2_0,N;INDF;NOM;SG,2_1,N;DEF;NOM;SG
starkhet,starka,1_11,?,1_2,V;ACT;NFIN
anser,ansa,1_5,ADJ;INDF;NEUT;SG;SPRL,1_2,V;ACT;NFIN
sönderbrutet,sönderbrutna,2_9,ADJ;DEF;SPRL,2_7,ADJ;INDF;PL
året,åro,2_9,ADJ;DEF;SPRL,2_4,?
uttalar,uttalade,0_12,V;ACT;IND;PRS,0_11,V;ACT;IND;PST
halte,halta,1_1,ADJ;DEF;MASC;SG,1_2,V;ACT;NFIN
molnens,molnet,2_6,N;DEF;GEN;SG,2_9,ADJ;DEF;SPRL
ugglan,uggla,0_0,ADJ;DEF;COMPV,0_14,V;IMP
gerars,ger,0_8,N;INDF;GEN;PL,0_0,ADJ;DEF;COMPV
gudfruktiga,gudfruktigt,1_2,V;ACT;NFIN,1_9,ADJ;INDF;NEUT;SG
skifte,skiftat,0_0,ADJ;DEF;COMPV,0_13,V.CVB;ACT
sebas,sebat,0_5,V;PASS;IND;PRS,0_13,V.CVB;ACT
gräte,gräten,2_0,N;INDF;NOM;SG,2_1,N;DEF;NOM;SG
kallas,kallar,0_5,V;PASS;IND;PRS,0_12,V;ACT;IND;PRS
var,vari,1_6,ADJ;INDF;MASC+FEM;SG,1_10,?
förtär,förtärde,1_6,ADJ;INDF;MASC+FEM;SG,1_1,ADJ;DEF;MASC;SG
fångarna,fång,0_10,N;DEF;NOM;PL,0_0,ADJ;DEF;COMPV
skrämmes,skrämma,1_8,N;DEF;GEN;PL,1_2,V;ACT;NFIN
vimlar,vimla,0_12,V;ACT;IND;PRS,0_14,V;IMP
anställdes,anställda,1_7,?,1_15,ADJ;DEF
väggen,vägg,0_2,?,0_0,ADJ;DEF;COMPV
jispa,jispan,0_14,V;IMP,0_0,ADJ;DEF;COMPV
stöter,stöten,1_5,ADJ;INDF;NEUT;SG;SPRL,1_3,?
stadgen,stadgan,0_2,?,0_0,ADJ;DEF;COMPV
förrådde,förrådda,1_1,ADJ;DEF;MASC;SG,1_15,ADJ;DEF
ärat,är,0_13,V.CVB;ACT,0_0,ADJ;DEF;COMPV
utbytte,utbyter,1_1,ADJ;DEF;MASC;SG,1_5,ADJ;INDF;NEUT;SG;SPRL
flyttades,flyttas,1_7,?,1_14,V.CVB;PASS
bortkastade,bortkastat,1_1,ADJ;DEF;MASC;SG,1_9,ADJ;INDF;NEUT;SG
styggelser,styggelsen,2_5,N;INDF;NOM;PL,2_1,N;DEF;NOM;SG
drag,drager,2_0,N;INDF;NOM;SG,2_5,N;INDF;NOM;PL
hörande,hördes,1_4,?,1_7,?
vitare,vitt,1_13,ADJ;INDF;PL;COMPV,1_9,ADJ;INDF;NEUT;SG
nitälsken,nitälskande,0_2,?,0_9,V.PTCP;PRS
utkorade,utkoras,0_11,V;ACT;IND;PST,0_5,V;PASS;IND;PRS
sköld,sköldars,0_0,ADJ;DEF;COMPV,0_8,N;INDF;GEN;PL
axen,axens,2_1,N;DEF;NOM;SG,2_6,N;DEF;GEN;SG
rätter,rättens,2_5,N;INDF;NOM;PL,2_6,N;DEF;GEN;SG
intag,intagit,2_0,N;INDF;NOM;SG,2_8,?
bevarade,bevarad,0_11,V;ACT;IND;PST,0_7,V.PTCP;PST
gagn,gagnade,0_0,ADJ;DEF;COMPV,0_11,V;ACT;IND;PST
kalv,kalvars,0_0,ADJ;DEF;COMPV,0_8,N;INDF;GEN;PL
rev,revo,2_0,N;INDF;NOM;SG,2_4,?
slumrat,slumrar,0_13,V.CVB;ACT,0_12,V;ACT;IND;PRS
skattmästare,skattmästarna,2_0,N;INDF;NOM;SG,2_7,ADJ;INDF;PL
nilflod,nilflodens,2_0,N;INDF;NOM;SG,2_6,N;DEF;GEN;SG
stark,starkare,1_6,ADJ;INDF;MASC+FEM;SG,1_13,ADJ;INDF;PL;COMPV
fötter,fött,2_5,N;INDF;NOM;PL,2_0,N;INDF;NOM;SG
uppskrivna,uppskrivet,2_7,ADJ;INDF;PL,2_9,ADJ;DEF;SPRL
rådfrågat,rådfrågade,0_13,V.CVB;ACT,0_11,V;ACT;IND;PST
samlade,samlades,0_11,V;ACT;IND;PST,0_15,V;PASS;IND;PST
ankar,ankaren,2_0,N;INDF;NOM;SG,2_1,N;DEF;NOM;SG
sträcke,sträckt,1_0,ADJ;DEF;MASC;SG;SPRL,1_9,ADJ;INDF;NEUT;SG
tränga,tränges,1_2,V;ACT;NFIN,1_8,N;DEF;GEN;PL
