src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,annotation
stundir,stundin,4_12,?,4_11,N;DEF;NOM;PL
guðs,guði,2_10,N;INDF;GEN;SG,2_15,N;INDF;DAT;SG
skipar,skips,2_13,?,2_10,N;INDF;GEN;SG
einlægum,einlægri,0_6,V;IND;PRS;1;PL,0_0,?
verkanna,verk,2_1,?,2_7,N;INDF;ACC;SG
fögrudyr,fögrudyrum,4_10,N;INDF;NOM;SG,4_5,N;INDF;DAT;PL
einar,einu,0_10,V.PTCP;PRS,0_9,V;IND;PST;3;PL
þreyið,þreyir,3_2,?,3_4,?
þunguð,þungur,0_1,V;IND;PST;2;PL,0_3,V;IND;PRS;3;SG
regn,regnið,1_18,V;IMP;2;SG,1_12,V;IMP;2;PL
undur,undan,0_3,V;IND;PRS;3;SG,0_2,V;SBJV;PST;1;PL
reiðu,reiðir,4_7,?,4_12,?
óstyrk,óstyrka,0_13,V;IND;PST;3;SG,0_5,V;NFIN
gróðursettu,gróðursetta,0_9,V;IND;PST;3;PL,0_5,V;NFIN
skírir,skírast,1_4,V;SBJV;PRS;2;SG,1_19,?
vegur,veginn,4_4,?,4_15,?
höggormum,höggormi,2_3,?,2_15,N;INDF;DAT;SG
illra,illar,0_8,?,0_10,V.PTCP;PRS
lyktir,lykta,0_4,V;SBJV;PST;2;SG,0_5,V;NFIN
fyrirgefi,fyrirgef,1_16,V;SBJV;PRS;3;PL,1_18,V;IMP;2;SG
allt,allar,0_12,?,0_10,V.PTCP;PRS
læsir,læst,1_4,V;SBJV;PRS;2;SG,1_8,V.CVB
máltíð,máltíða,4_10,N;INDF;NOM;SG,4_2,N;INDF;GEN;PL
miskunnaði,miskunn,1_3,V;SBJV;PST;3;SG,1_18,V;IMP;2;SG
vinur,vini,0_3,V;IND;PRS;3;SG,0_11,V;SBJV;PST;1;SG
brauðið,brauðum,2_0,N;DEF;NOM;SG,2_3,?
heitir,heita,1_4,V;SBJV;PRS;2;SG,1_9,V;IND;PRS;3;PL
greiðið,greiði,1_12,V;IMP;2;PL,1_16,V;SBJV;PRS;3;PL
stært,stæri,0_12,?,0_11,V;SBJV;PST;1;SG
sakfellið,sakfellt,1_12,V;IMP;2;PL,1_8,V.CVB
allar,alls,0_10,V.PTCP;PRS,0_14,?
öldungur,öldunga,4_4,?,4_2,N;INDF;GEN;PL
dómar,dóms,2_13,?,2_10,N;INDF;GEN;SG
vantrúaði,vantrú,1_3,V;SBJV;PST;3;SG,1_18,V;IMP;2;SG
ríkum,ríki,1_13,V;SBJV;PRS;1;PL,1_16,V;SBJV;PRS;3;PL
óstyrkir,óstyrkar,0_4,V;SBJV;PST;2;SG,0_10,V.PTCP;PRS
þyrsti,þyrstir,0_11,V;SBJV;PST;1;SG,0_4,V;SBJV;PST;2;SG
líkar,líkin,1_17,V;IND;PRS;2;SG,1_7,?
melkísedek,melkísedeks,3_0,V;IND;PRS;1;SG,3_7,?
verslaði,versla,1_3,V;SBJV;PST;3;SG,1_9,V;IND;PRS;3;PL
syndug,syndugs,0_13,V;IND;PST;3;SG,0_14,?
væntið,væntir,1_12,V;IMP;2;PL,1_4,V;SBJV;PRS;2;SG
suma,sumu,0_5,V;NFIN,0_9,V;IND;PST;3;PL
varðveitið,varðveitir,1_12,V;IMP;2;PL,1_4,V;SBJV;PRS;2;SG
leitið,leit,1_12,V;IMP;2;PL,1_18,V;IMP;2;SG
lærisveinunum,lærisveini,2_6,?,2_15,N;INDF;DAT;SG
forgengilegt,forgengilegan,0_12,?,0_2,V;SBJV;PST;1;PL
samkundustjóri,samkundustjórunum,4_14,V;SBJV;PRS;3;SG,4_13,N;DEF;DAT;PL
ávaxtaði,ávaxtast,3_11,V;IND;PST;1;SG,3_14,V;IND;PST;2;SG
vonum,vonin,4_5,N;INDF;DAT;PL,4_11,N;DEF;NOM;PL
kröftug,kröftugt,0_13,V;IND;PST;3;SG,0_12,?
geri,gerir,1_16,V;SBJV;PRS;3;PL,1_4,V;SBJV;PRS;2;SG
laus,lausir,0_13,V;IND;PST;3;SG,0_4,V;SBJV;PST;2;SG
smiður,smiðinn,2_9,?,2_11,N;DEF;ACC;SG
vind,vindur,4_10,N;INDF;NOM;SG,4_4,?
synd,syndina,4_10,N;INDF;NOM;SG,4_9,?
kapps,kappa,2_10,N;INDF;GEN;SG,2_2,N;INDF;ACC;PL
þjóðum,þjóð,4_5,N;INDF;DAT;PL,4_10,N;INDF;NOM;SG
einan,ein,0_2,V;SBJV;PST;1;PL,0_13,V;IND;PST;3;SG
eilífs,eilífar,0_14,?,0_10,V.PTCP;PRS
réttlátra,réttláts,0_8,?,0_14,?
annarri,annarra,0_0,?,0_8,?
settuð,settum,1_1,?,1_13,V;SBJV;PRS;1;PL
hefði,hefðum,0_11,V;SBJV;PST;1;SG,0_6,V;IND;PRS;1;PL
embættum,embætti,1_13,V;SBJV;PRS;1;PL,1_16,V;SBJV;PRS;3;PL
rangláti,ranglátu,0_11,V;SBJV;PST;1;SG,0_9,V;IND;PST;3;PL
góða,góðum,0_5,V;NFIN,0_6,V;IND;PRS;1;PL
heim,heimur,2_7,N;INDF;ACC;SG,2_9,?
loka,lokum,1_9,V;IND;PRS;3;PL,1_13,V;SBJV;PRS;1;PL
líkin,líki,1_7,?,1_16,V;SBJV;PRS;3;PL
mannlegu,mannlegan,0_9,V;IND;PST;3;PL,0_2,V;SBJV;PST;1;PL
seif,seifs,3_0,V;IND;PRS;1;SG,3_7,?
hefja,hef,3_8,?,3_0,V;IND;PRS;1;SG
samkundu,samkundunum,4_7,?,4_13,N;DEF;DAT;PL
alda,aldur,0_5,V;NFIN,0_3,V;IND;PRS;3;SG
þegir,þegin,1_4,V;SBJV;PRS;2;SG,1_7,?
herliðinu,herlið,2_12,N;DEF;DAT;SG,2_7,N;INDF;ACC;SG
heim,heima,2_7,N;INDF;ACC;SG,2_2,N;INDF;ACC;PL
fjötrum,fjötrað,1_13,V;SBJV;PRS;1;PL,1_0,?
skrýði,skrýðir,1_16,V;SBJV;PRS;3;PL,1_4,V;SBJV;PRS;2;SG
ótrúum,ótrúir,0_6,V;IND;PRS;1;PL,0_4,V;SBJV;PST;2;SG
eiðs,eið,2_10,N;INDF;GEN;SG,2_7,N;INDF;ACC;SG
orða,orðin,2_2,N;INDF;ACC;PL,2_14,N;DEF;ACC;PL
sálu,sálina,4_7,?,4_9,?
bið,biði,1_18,V;IMP;2;SG,1_16,V;SBJV;PRS;3;PL
varðveitt,varðveitist,1_8,V.CVB,1_11,V;IND;PRS;2;PL
breyttu,breytum,1_5,V;SBJV;PST;3;PL,1_13,V;SBJV;PRS;1;PL
færður,færðu,0_3,V;IND;PRS;3;SG,0_9,V;IND;PST;3;PL
krossfestuð,krossfestu,0_1,V;IND;PST;2;PL,0_9,V;IND;PST;3;PL
lýða,lýði,2_2,N;INDF;ACC;PL,2_15,N;INDF;DAT;SG
bæna,bæði,3_6,?,3_11,V;IND;PST;1;SG
tortími,tortímt,1_16,V;SBJV;PRS;3;PL,1_8,V.CVB
dæmisöguna,dæmisögu,3_6,?,3_0,V;IND;PRS;1;SG
syndugs,syndug,0_14,?,0_13,V;IND;PST;3;SG
róið,rót,1_12,V;IMP;2;PL,1_8,V.CVB
þolgæðið,þolgæði,3_2,?,3_0,V;IND;PRS;1;SG
sauða,sauðina,4_2,N;INDF;GEN;PL,4_9,?
þjóna,þjónunum,2_2,N;INDF;ACC;PL,2_6,?
visnu,visnað,1_10,?,1_0,?
kappa,kapp,2_2,N;INDF;ACC;PL,2_7,N;INDF;ACC;SG
greiðir,greið,1_4,V;SBJV;PRS;2;SG,1_18,V;IMP;2;SG
safnast,safnaði,1_19,?,1_3,V;SBJV;PST;3;SG
andinn,andar,2_11,N;DEF;ACC;SG,2_13,?
gyðingar,gyðings,2_13,?,2_10,N;INDF;GEN;SG
vegna,vegurinn,4_6,?,4_1,?
akkerin,akkerum,4_11,N;DEF;NOM;PL,4_5,N;INDF;DAT;PL
sjúkleiki,sjúkleik,2_15,N;INDF;DAT;SG,2_7,N;INDF;ACC;SG
heima,heim,2_2,N;INDF;ACC;PL,2_7,N;INDF;ACC;SG
komu,komuð,1_10,?,1_1,?
brjóttu,brjótið,1_5,V;SBJV;PST;3;PL,1_12,V;IMP;2;PL
lesinn,lesið,1_14,?,1_12,V;IMP;2;PL
höggormar,höggormurinn,2_13,?,2_4,?
búa,búinn,1_9,V;IND;PRS;3;PL,1_14,?
táknin,táknið,2_14,N;DEF;ACC;PL,2_0,N;DEF;NOM;SG
hvern,hvert,3_10,?,3_12,?
þorps,þorpin,2_10,N;INDF;GEN;SG,2_14,N;DEF;ACC;PL
verum,verur,0_6,V;IND;PRS;1;PL,0_3,V;IND;PRS;3;SG
sterkir,sterkri,0_4,V;SBJV;PST;2;SG,0_0,?
stríði,stríðið,2_15,N;INDF;DAT;SG,2_0,N;DEF;NOM;SG
bátar,bátsins,2_13,?,2_16,N;DEF;GEN;SG
vörunum,vörum,2_6,?,2_3,?
dyrum,dyrunum,4_5,N;INDF;DAT;PL,4_13,N;DEF;DAT;PL
bita,bitra,0_5,V;NFIN,0_8,?
orðanna,orðunum,2_1,?,2_6,?
lofts,loftið,2_10,N;INDF;GEN;SG,2_0,N;DEF;NOM;SG
þráið,þráir,1_12,V;IMP;2;PL,1_4,V;SBJV;PRS;2;SG
ofsókn,ofsóknir,0_13,V;IND;PST;3;SG,0_4,V;SBJV;PST;2;SG
arf,arfurinn,2_7,N;INDF;ACC;SG,2_4,?
blessið,blessar,1_12,V;IMP;2;PL,1_17,V;IND;PRS;2;SG
þráir,þráum,1_4,V;SBJV;PRS;2;SG,1_13,V;SBJV;PRS;1;PL
miðju,miðjan,0_9,V;IND;PST;3;PL,0_2,V;SBJV;PST;1;PL
máttug,máttugur,0_13,V;IND;PST;3;SG,0_3,V;IND;PRS;3;SG
ornaði,orna,3_11,V;IND;PST;1;SG,3_0,V;IND;PRS;1;SG
fátækur,fátæk,0_3,V;IND;PRS;3;SG,0_13,V;IND;PST;3;SG
þolið,þola,1_12,V;IMP;2;PL,1_9,V;IND;PRS;3;PL
talaði,talað,1_3,V;SBJV;PST;3;SG,1_0,?
lífláts,lífláti,2_10,N;INDF;GEN;SG,2_15,N;INDF;DAT;SG
gyðinga,gyðingi,2_2,N;INDF;ACC;PL,2_15,N;INDF;DAT;SG
kletti,kletturinn,2_15,N;INDF;DAT;SG,2_4,?
brunninn,brunn,4_15,?,4_10,N;INDF;NOM;SG
skuldið,skuld,4_0,V;SBJV;PRS;2;PL,4_10,N;INDF;NOM;SG
síðan,síðar,0_2,V;SBJV;PST;1;PL,0_10,V.PTCP;PRS
ávarpaði,ávarpið,1_3,V;SBJV;PST;3;SG,1_12,V;IMP;2;PL
ávarpaði,ávarpa,1_3,V;SBJV;PST;3;SG,1_9,V;IND;PRS;3;PL
mestu,mestur,0_9,V;IND;PST;3;PL,0_3,V;IND;PRS;3;SG
festist,festu,1_11,V;IND;PRS;2;PL,1_10,?
betri,betra,1_16,V;SBJV;PRS;3;PL,1_9,V;IND;PRS;3;PL
gala,galt,1_9,V;IND;PRS;3;PL,1_8,V.CVB
inna,inni,0_5,V;NFIN,0_11,V;SBJV;PST;1;SG
brauðbita,brauðbitum,0_5,V;NFIN,0_6,V;IND;PRS;1;PL
lokuð,lokum,1_1,?,1_13,V;SBJV;PRS;1;PL
misgjörir,misgjöri,1_4,V;SBJV;PRS;2;SG,1_16,V;SBJV;PRS;3;PL
lýður,lýða,2_9,?,2_2,N;INDF;ACC;PL
þarf,þarfir,0_13,V;IND;PST;3;SG,0_4,V;SBJV;PST;2;SG
brauðin,brauðsins,2_14,N;DEF;ACC;PL,2_16,N;DEF;GEN;SG
slíkum,slíku,0_6,V;IND;PRS;1;PL,0_9,V;IND;PST;3;PL
slíkar,slíka,0_10,V.PTCP;PRS,0_5,V;NFIN
ákveðin,ákveður,4_11,N;DEF;NOM;PL,4_4,?
auki,auka,1_16,V;SBJV;PRS;3;PL,1_9,V;IND;PRS;3;PL
konungur,konungar,2_9,?,2_13,?
endurlausnina,endurlausn,4_9,?,4_10,N;INDF;NOM;SG
tvíeggjað,tvíeggjaða,0_13,V;IND;PST;3;SG,0_5,V;NFIN
sálina,sálir,4_9,?,4_12,?
gæta,gætur,1_9,V;IND;PRS;3;PL,1_6,?
veikur,veiku,0_3,V;IND;PRS;3;SG,0_9,V;IND;PST;3;PL
bindið,binda,1_12,V;IMP;2;PL,1_9,V;IND;PRS;3;PL
rannsaka,rannsaki,1_9,V;IND;PRS;3;PL,1_16,V;SBJV;PRS;3;PL
metið,metast,1_12,V;IMP;2;PL,1_19,?
þorpið,þorpinu,2_0,N;DEF;NOM;SG,2_12,N;DEF;DAT;SG
skrýdd,skrýdda,0_13,V;IND;PST;3;SG,0_5,V;NFIN
opinberast,opinberir,1_19,?,1_4,V;SBJV;PRS;2;SG
verks,verkið,2_10,N;INDF;GEN;SG,2_0,N;DEF;NOM;SG
tákna,tákn,2_2,N;INDF;ACC;PL,2_7,N;INDF;ACC;SG
landið,landinu,2_0,N;DEF;NOM;SG,2_12,N;DEF;DAT;SG
sjálfan,sjálfa,0_2,V;SBJV;PST;1;PL,0_5,V;NFIN
góða,góðra,0_5,V;NFIN,0_8,?
verur,veran,0_3,V;IND;PRS;3;SG,0_2,V;SBJV;PST;1;PL
hórdómur,hórdómi,2_9,?,2_15,N;INDF;DAT;SG
bókar,bókina,4_8,N;INDF;NOM;PL,4_9,?
staðin,stað,4_11,N;DEF;NOM;PL,4_10,N;INDF;NOM;SG
spádómur,spádóma,0_3,V;IND;PRS;3;SG,0_5,V;NFIN
þjóð,þjóðir,4_10,N;INDF;NOM;SG,4_12,?
auðug,auðugur,0_13,V;IND;PST;3;SG,0_3,V;IND;PRS;3;SG
kjötið,kjöts,2_0,N;DEF;NOM;SG,2_10,N;INDF;GEN;SG
fólks,fólk,2_10,N;INDF;GEN;SG,2_7,N;INDF;ACC;SG
samverkamanni,samverkamann,2_15,N;INDF;DAT;SG,2_7,N;INDF;ACC;SG
treysta,treyst,0_5,V;NFIN,0_13,V;IND;PST;3;SG
fyrirgefum,fyrirgefin,1_13,V;SBJV;PRS;1;PL,1_7,?
postuladóms,postuladómi,2_10,N;INDF;GEN;SG,2_15,N;INDF;DAT;SG
heiðri,heiðna,3_1,V;SBJV;PRS;1;SG,3_6,?
málmur,málmi,0_3,V;IND;PRS;3;SG,0_11,V;SBJV;PST;1;SG
þessu,þessar,0_9,V;IND;PST;3;PL,0_10,V.PTCP;PRS
lofaði,lofi,1_3,V;SBJV;PST;3;SG,1_16,V;SBJV;PRS;3;PL
genginn,gengu,1_14,?,1_10,?
mæla,mælt,1_9,V;IND;PRS;3;PL,1_8,V.CVB
leyf,leyfi,1_18,V;IMP;2;SG,1_16,V;SBJV;PRS;3;PL
ásteytingarsteininn,ásteytingarsteini,2_11,N;DEF;ACC;SG,2_15,N;INDF;DAT;SG
gríski,grísku,0_11,V;SBJV;PST;1;SG,0_9,V;IND;PST;3;PL
breytist,breytum,1_11,V;IND;PRS;2;PL,1_13,V;SBJV;PRS;1;PL
óhreina,óhreint,0_5,V;NFIN,0_12,?
neinn,nein,4_15,?,4_11,N;DEF;NOM;PL
vætta,vætti,1_9,V;IND;PRS;3;PL,1_16,V;SBJV;PRS;3;PL
lærisveinn,lærisveins,2_8,V;SBJV;PST;2;PL,2_10,N;INDF;GEN;SG
söfnuður,söfnuðina,4_4,?,4_9,?
hæsta,hæstum,1_9,V;IND;PRS;3;PL,1_13,V;SBJV;PRS;1;PL
lifnaður,lifnaða,0_3,V;IND;PRS;3;SG,0_5,V;NFIN
eilífum,eilífu,0_6,V;IND;PRS;1;PL,0_9,V;IND;PST;3;PL
aflar,aflað,1_17,V;IND;PRS;2;SG,1_0,?
lýtalaus,lýtalausir,0_13,V;IND;PST;3;SG,0_4,V;SBJV;PST;2;SG
berið,berum,1_12,V;IMP;2;PL,1_13,V;SBJV;PRS;1;PL
skýt,skýi,1_8,V.CVB,1_16,V;SBJV;PRS;3;PL
skírst,skíra,1_15,?,1_9,V;IND;PRS;3;PL
slíkra,slíkt,0_8,?,0_12,?
örlát,örlátlega,0_13,V;IND;PST;3;SG,0_7,?
táknunum,táknin,2_6,?,2_14,N;DEF;ACC;PL
gyðinga,gyðingur,2_2,N;INDF;ACC;PL,2_9,?
fremja,fremst,3_8,?,3_14,V;IND;PST;2;SG
samverjar,samverji,1_17,V;IND;PRS;2;SG,1_16,V;SBJV;PRS;3;PL
hvílu,hvílast,1_10,?,1_19,?
hópa,hópur,4_2,N;INDF;GEN;PL,4_4,?
veröldin,veröld,4_11,N;DEF;NOM;PL,4_10,N;INDF;NOM;SG
skömmu,skömm,0_9,V;IND;PST;3;PL,0_13,V;IND;PST;3;SG
sjálfra,sjálfur,0_8,?,0_3,V;IND;PRS;3;SG
sátta,sátt,4_2,N;INDF;GEN;PL,4_10,N;INDF;NOM;SG
fiska,fiskurinn,4_2,N;INDF;GEN;PL,4_1,?
borga,borgunum,4_2,N;INDF;GEN;PL,4_13,N;DEF;DAT;PL
óbyggðan,óbyggð,0_2,V;SBJV;PST;1;PL,0_13,V;IND;PST;3;SG
auka,aukast,1_9,V;IND;PRS;3;PL,1_19,?
prédikað,prédikið,1_0,?,1_12,V;IMP;2;PL
hughreystu,hughreystið,1_10,?,1_12,V;IMP;2;PL
þakkað,þakkið,1_0,?,1_12,V;IMP;2;PL
horfa,horfin,1_9,V;IND;PRS;3;PL,1_7,?
réttu,réttur,1_10,?,1_6,?
fátækt,fátæki,0_12,?,0_11,V;SBJV;PST;1;SG
hyggi,hyggst,1_16,V;SBJV;PRS;3;PL,1_15,?
munns,munnur,2_10,N;INDF;GEN;SG,2_9,?
muntu,munið,1_5,V;SBJV;PST;3;PL,1_12,V;IMP;2;PL
lögmálinu,lögmáli,2_12,N;DEF;DAT;SG,2_15,N;INDF;DAT;SG
títus,títusar,4_10,N;INDF;NOM;SG,4_8,N;INDF;NOM;PL
átum,átuð,0_6,V;IND;PRS;1;PL,0_1,V;IND;PST;2;PL
hughreystið,hughreystu,1_12,V;IMP;2;PL,1_10,?
játningu,játningar,0_9,V;IND;PST;3;PL,0_10,V.PTCP;PRS
banasár,banasári,2_7,N;INDF;ACC;SG,2_15,N;INDF;DAT;SG
dauðlega,dauð,0_7,?,0_13,V;IND;PST;3;SG
tímóteus,tímóteusar,4_10,N;INDF;NOM;SG,4_8,N;INDF;NOM;PL
vora,vors,0_5,V;NFIN,0_14,?
hæfileikum,hæfileiki,1_13,V;SBJV;PRS;1;PL,1_16,V;SBJV;PRS;3;PL
brauðum,brauðsins,2_3,?,2_16,N;DEF;GEN;SG
þungan,þunga,0_2,V;SBJV;PST;1;PL,0_5,V;NFIN
hugsar,hugsið,1_17,V;IND;PRS;2;SG,1_12,V;IMP;2;PL
boðið,boðin,1_12,V;IMP;2;PL,1_7,?
hálfa,hálfan,0_5,V;NFIN,0_2,V;SBJV;PST;1;PL
byggðum,byggðu,0_6,V;IND;PRS;1;PL,0_9,V;IND;PST;3;PL
færir,færu,1_4,V;SBJV;PRS;2;SG,1_10,?
látum,látið,1_13,V;SBJV;PRS;1;PL,1_12,V;IMP;2;PL
erfiðar,erfiðað,1_17,V;IND;PRS;2;SG,1_0,?
afhent,afhenti,2_7,N;INDF;ACC;SG,2_15,N;INDF;DAT;SG
huggast,huggaði,1_19,?,1_3,V;SBJV;PST;3;SG
svik,svikinn,4_10,N;INDF;NOM;SG,4_15,?
heila,heilar,0_5,V;NFIN,0_10,V.PTCP;PRS
fremur,fremri,3_5,?,3_1,V;SBJV;PRS;1;SG
syndin,syndanna,4_11,N;DEF;NOM;PL,4_3,N;DEF;GEN;PL
voruð,voru,0_1,V;IND;PST;2;PL,0_9,V;IND;PST;3;PL
varðveitast,varðveitir,1_19,?,1_4,V;SBJV;PRS;2;SG
beygja,beygt,1_2,?,1_8,V.CVB
kvöldverð,kvöldverður,4_10,N;INDF;NOM;SG,4_4,?
fát,fáir,1_8,V.CVB,1_4,V;SBJV;PRS;2;SG
sneið,sneiða,1_18,V;IMP;2;SG,1_9,V;IND;PRS;3;PL
árin,ára,2_14,N;DEF;ACC;PL,2_2,N;INDF;ACC;PL
talentu,talentuna,3_0,V;IND;PRS;1;SG,3_6,?
loftinu,loftið,2_12,N;DEF;DAT;SG,2_0,N;DEF;NOM;SG
geymir,geymt,1_4,V;SBJV;PRS;2;SG,1_8,V.CVB
finnur,finna,1_6,?,1_9,V;IND;PRS;3;PL
sættir,sættast,1_4,V;SBJV;PRS;2;SG,1_19,?
meiru,meir,0_9,V;IND;PST;3;PL,0_13,V;IND;PST;3;SG
stundu,stundið,4_7,?,4_0,V;SBJV;PRS;2;PL
kvartið,kvarta,1_12,V;IMP;2;PL,1_9,V;IND;PRS;3;PL
eyðimörk,eyðimörkina,4_10,N;INDF;NOM;SG,4_9,?
fullreyndin,fullreyndur,4_11,N;DEF;NOM;PL,4_4,?
getinn,getað,1_14,?,1_0,?
skírt,skírist,1_8,V.CVB,1_11,V;IND;PRS;2;PL
dauði,dauð,0_11,V;SBJV;PST;1;SG,0_13,V;IND;PST;3;SG
stríðs,stríð,2_10,N;INDF;GEN;SG,2_7,N;INDF;ACC;SG
hverju,hverjir,0_9,V;IND;PST;3;PL,0_4,V;SBJV;PST;2;SG
gyðingur,gyðinga,2_9,?,2_2,N;INDF;ACC;PL
spilltum,spillti,0_6,V;IND;PRS;1;PL,0_11,V;SBJV;PST;1;SG
flýi,flýr,3_0,V;IND;PRS;1;SG,3_4,?
minnist,minni,1_11,V;IND;PRS;2;PL,1_16,V;SBJV;PRS;3;PL
kaupi,kaupa,1_16,V;SBJV;PRS;3;PL,1_9,V;IND;PRS;3;PL
líkið,líkja,1_12,V;IMP;2;PL,1_2,?
breytum,breyta,1_13,V;SBJV;PRS;1;PL,1_9,V;IND;PRS;3;PL
heilir,heil,0_4,V;SBJV;PST;2;SG,0_13,V;IND;PST;3;SG
rúmið,rúmt,1_12,V;IMP;2;PL,1_8,V.CVB
skírast,skíru,1_19,?,1_10,?
sjúkir,sjúkur,0_4,V;SBJV;PST;2;SG,0_3,V;IND;PRS;3;SG
brauðinu,brauð,2_12,N;DEF;DAT;SG,2_7,N;INDF;ACC;SG
fengi,fenginn,1_16,V;SBJV;PRS;3;PL,1_14,?
réttláti,réttlát,0_11,V;SBJV;PST;1;SG,0_13,V;IND;PST;3;SG
klæddan,klædduð,0_2,V;SBJV;PST;1;PL,0_1,V;IND;PST;2;PL
biðst,biður,1_15,?,1_6,?
dauðir,dauðra,0_4,V;SBJV;PST;2;SG,0_8,?
heilaga,heilags,0_5,V;NFIN,0_14,?
sýni,sýnum,1_16,V;SBJV;PRS;3;PL,1_13,V;SBJV;PRS;1;PL
dæmdur,dæmdan,0_3,V;IND;PRS;3;SG,0_2,V;SBJV;PST;1;PL
heims,heim,2_10,N;INDF;GEN;SG,2_7,N;INDF;ACC;SG
öldungunum,öldungi,4_13,N;DEF;DAT;PL,4_14,V;SBJV;PRS;3;SG
gefin,gefi,1_7,?,1_16,V;SBJV;PRS;3;PL
klæða,klæðum,1_9,V;IND;PRS;3;PL,1_13,V;SBJV;PRS;1;PL
illar,illur,0_10,V.PTCP;PRS,0_3,V;IND;PRS;3;SG
safnar,safnist,1_17,V;IND;PRS;2;SG,1_11,V;IND;PRS;2;PL
krossfesti,krossfestir,0_11,V;SBJV;PST;1;SG,0_4,V;SBJV;PST;2;SG
bjargar,bjarga,1_17,V;IND;PRS;2;SG,1_9,V;IND;PRS;3;PL
munu,munuð,1_10,?,1_1,?
hreinu,hrein,0_9,V;IND;PST;3;PL,0_13,V;IND;PST;3;SG
haf,hafði,3_0,V;IND;PRS;1;SG,3_11,V;IND;PST;1;SG
borinn,borið,1_14,?,1_12,V;IMP;2;PL
óbyrjur,óbyrja,0_3,V;IND;PRS;3;SG,0_5,V;NFIN
yfirvöld,yfirvöldum,4_10,N;INDF;NOM;SG,4_5,N;INDF;DAT;PL
hati,hatað,1_16,V;SBJV;PRS;3;PL,1_0,?
hvílíkir,hvílíka,0_4,V;SBJV;PST;2;SG,0_5,V;NFIN
réttar,rétta,1_17,V;IND;PRS;2;SG,1_9,V;IND;PRS;3;PL
svara,svarar,1_9,V;IND;PRS;3;PL,1_17,V;IND;PRS;2;SG
réttlæti,réttlæta,1_16,V;SBJV;PRS;3;PL,1_9,V;IND;PRS;3;PL
opinberast,opinberaði,1_19,?,1_3,V;SBJV;PST;3;SG
húsbónda,húsbóndinn,2_2,N;INDF;ACC;PL,2_11,N;DEF;ACC;SG
finnum,finna,1_13,V;SBJV;PRS;1;PL,1_9,V;IND;PRS;3;PL
hinir,hina,0_4,V;SBJV;PST;2;SG,0_5,V;NFIN
gyðingum,gyðingar,2_3,?,2_13,?
sjálfu,sjálfir,0_9,V;IND;PST;3;PL,0_4,V;SBJV;PST;2;SG
heitar,heitin,1_17,V;IND;PRS;2;SG,1_7,?
skyldi,skylduð,0_11,V;SBJV;PST;1;SG,0_1,V;IND;PST;2;PL
spámannanna,spámann,2_1,?,2_7,N;INDF;ACC;SG
forgengilegu,forgengilegt,0_9,V;IND;PST;3;PL,0_12,?
brennt,brennu,0_12,?,0_9,V;IND;PST;3;PL
skírið,skírt,1_12,V;IMP;2;PL,1_8,V.CVB
þessum,þessu,0_6,V;IND;PRS;1;PL,0_9,V;IND;PST;3;PL
galílei,galílea,0_11,V;SBJV;PST;1;SG,0_5,V;NFIN
lofi,lofar,1_16,V;SBJV;PRS;3;PL,1_17,V;IND;PRS;2;SG
gerist,geri,1_11,V;IND;PRS;2;PL,1_16,V;SBJV;PRS;3;PL
fyrirheitum,fyrirheitinu,2_3,?,2_12,N;DEF;DAT;SG
anna,annað,1_9,V;IND;PRS;3;PL,1_0,?
öldungunum,öldungurinn,4_13,N;DEF;DAT;PL,4_1,?
óbyggðum,óbyggð,0_6,V;IND;PRS;1;PL,0_13,V;IND;PST;3;SG
þjóðir,þjóða,4_12,?,4_2,N;INDF;GEN;PL
móðir,móður,0_4,V;SBJV;PST;2;SG,0_3,V;IND;PRS;3;SG
fánýtt,fánýtri,0_12,?,0_0,?
trausts,trausti,0_14,?,0_11,V;SBJV;PST;1;SG
aftraði,aftrar,1_3,V;SBJV;PST;3;SG,1_17,V;IND;PRS;2;SG
húsið,húsinu,2_0,N;DEF;NOM;SG,2_12,N;DEF;DAT;SG
verður,verðum,2_9,?,2_3,?
þistla,þistlum,0_5,V;NFIN,0_6,V;IND;PRS;1;PL
fólkinu,fólks,2_12,N;DEF;DAT;SG,2_10,N;INDF;GEN;SG
örugga,öruggt,0_5,V;NFIN,0_12,?
bátur,bátinn,2_9,?,2_11,N;DEF;ACC;SG
þurfi,þurftu,1_16,V;SBJV;PRS;3;PL,1_5,V;SBJV;PST;3;PL
gleði,gleðja,3_0,V;IND;PRS;1;SG,3_8,?
vorum,vor,0_6,V;IND;PRS;1;PL,0_13,V;IND;PST;3;SG
vondri,vondur,0_0,?,0_3,V;IND;PRS;3;SG
lýtalausir,lýtalaus,0_4,V;SBJV;PST;2;SG,0_13,V;IND;PST;3;SG
hreinsa,hreinsað,1_9,V;IND;PRS;3;PL,1_0,?
kærleikurinn,kærleiks,2_4,?,2_10,N;INDF;GEN;SG
aldar,aldur,0_10,V.PTCP;PRS,0_3,V;IND;PRS;3;SG
góðar,góðan,0_10,V.PTCP;PRS,0_2,V;SBJV;PST;1;PL
virði,virðast,1_16,V;SBJV;PRS;3;PL,1_19,?
dags,daga,2_10,N;INDF;GEN;SG,2_2,N;INDF;ACC;PL
verk,verki,2_7,N;INDF;ACC;SG,2_15,N;INDF;DAT;SG
