src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,annotation
leget,lege,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
das,dan,1_0,?,1_4,V;IND;PRS;3;PL
baches,bach,0_11,?,0_13,V;IMP;2;SG
fastet,faste,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
öffnen,öffnet,0_0,V;NFIN,0_14,V;SBJV;PRS;2;PL
säst,säe,0_3,V;IND;PRS;2;SG,0_10,V;SBJV;PRS;1;SG
fliehen,flieht,0_0,V;NFIN,0_12,V;IND;PRS;2;PL
beschneiden,beschneidung,0_0,V;NFIN,0_1,?
gebotest,gebots,0_5,V;SBJV;PRS;2;SG,0_9,V;IND;PRS;3;SG
harrten,harret,0_8,V;SBJV;PST;3;PL,0_14,V;SBJV;PRS;2;PL
angesicht,angesichtern,0_13,V;IMP;2;SG,0_6,V;SBJV;PRS;1;PL
möchte,möchten,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
herden,herd,0_0,V;NFIN,0_13,V;IMP;2;SG
anrichten,anrichte,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
täter,tätest,0_7,V;IND;PST;3;SG,0_5,V;SBJV;PRS;2;SG
verzagt,verzagten,0_12,V;IND;PRS;2;PL,0_8,V;SBJV;PST;3;PL
duldet,duldete,0_12,V;IND;PRS;2;PL,0_4,V;SBJV;PST;3;SG
wärt,wäre,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
beer,beeren,0_13,V;IMP;2;SG,0_0,V;NFIN
tisches,tisch,0_11,?,0_13,V;IMP;2;SG
handelte,handelten,0_4,V;SBJV;PST;3;SG,0_8,V;SBJV;PST;3;PL
zeuget,zeugest,0_14,V;SBJV;PRS;2;PL,0_5,V;SBJV;PRS;2;SG
eingehe,eingeht,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL
gichtbrüchige,gichtbrüchigen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
aufrichtet,aufrichtest,0_14,V;SBJV;PRS;2;PL,0_5,V;SBJV;PRS;2;SG
aufstehet,aufstehen,0_14,V;SBJV;PRS;2;PL,0_0,V;NFIN
ertrag,ertrage,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG
gehöre,gehör,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG
fressen,fresser,0_0,V;NFIN,0_7,V;IND;PST;3;SG
gemeine,gemeiner,0_10,V;SBJV;PRS;1;SG,0_7,V;IND;PST;3;SG
finger,fingen,0_7,V;IND;PST;3;SG,0_0,V;NFIN
rufst,rufen,0_3,V;IND;PRS;2;SG,0_0,V;NFIN
dieses,dieser,0_11,?,0_7,V;IND;PST;3;SG
geboten,gebotest,0_0,V;NFIN,0_5,V;SBJV;PRS;2;SG
bewahren,bewahrte,0_0,V;NFIN,0_4,V;SBJV;PST;3;SG
umgänge,umgängen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
wohltun,wohltut,0_0,V;NFIN,0_12,V;IND;PRS;2;PL
laut,lauern,0_12,V;IND;PRS;2;PL,0_6,V;SBJV;PRS;1;PL
opfert,opfere,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
niedere,nieder,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG
helles,hellem,0_11,?,0_2,?
helfe,helfern,0_10,V;SBJV;PRS;1;SG,0_6,V;SBJV;PRS;1;PL
gebt,geber,0_12,V;IND;PRS;2;PL,0_7,V;IND;PST;3;SG
leinenen,leinen,0_0,V;NFIN,0_13,V;IMP;2;SG
bauern,baute,0_6,V;SBJV;PRS;1;PL,0_4,V;SBJV;PST;3;SG
krümme,krümmte,0_10,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;3;SG
nährte,nähret,0_4,V;SBJV;PST;3;SG,0_14,V;SBJV;PRS;2;PL
liebhabt,liebhaber,0_12,V;IND;PRS;2;PL,0_7,V;IND;PST;3;SG
baue,baust,0_10,V;SBJV;PRS;1;SG,0_3,V;IND;PRS;2;SG
lästerung,lästerte,0_1,?,0_4,V;SBJV;PST;3;SG
liebe,liebt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL
wiederkamt,wiederkamen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN
hilft,hilf,0_12,V;IND;PRS;2;PL,0_13,V;IMP;2;SG
anzeigte,anzeigen,0_4,V;SBJV;PST;3;SG,0_0,V;NFIN
undeutlich,undeutlichen,0_13,V;IMP;2;SG,0_0,V;NFIN
werkzeugen,werkzeuge,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
haue,haust,0_10,V;SBJV;PRS;1;SG,0_3,V;IND;PRS;2;SG
verwahre,verwahrten,0_10,V;SBJV;PRS;1;SG,0_8,V;SBJV;PST;3;PL
dicht,dichten,0_12,V;IND;PRS;2;PL,0_8,V;SBJV;PST;3;PL
gewinne,gewinns,0_10,V;SBJV;PRS;1;SG,0_9,V;IND;PRS;3;SG
errege,erregen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
flammen,flamme,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
anrichtet,anrichten,0_14,V;SBJV;PRS;2;PL,0_0,V;NFIN
bekümmerst,bekümmere,0_3,V;IND;PRS;2;SG,0_10,V;SBJV;PRS;1;SG
lösung,löst,0_1,?,0_12,V;IND;PRS;2;PL
stürzte,stürzt,0_4,V;SBJV;PST;3;SG,0_12,V;IND;PRS;2;PL
ephraims,ephraimiter,1_0,?,1_3,?
löse,löste,0_10,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;3;SG
tat,taten,0_13,V;IMP;2;SG,0_0,V;NFIN
streites,streit,0_11,?,0_13,V;IMP;2;SG
sahst,sahet,0_3,V;IND;PRS;2;SG,0_14,V;SBJV;PRS;2;PL
bereden,bered,0_0,V;NFIN,0_13,V;IMP;2;SG
erzeigen,erzeiget,0_0,V;NFIN,0_14,V;SBJV;PRS;2;PL
gefleckten,gefleckt,0_0,V;NFIN,0_13,V;IMP;2;SG
wirkung,wirkst,0_1,?,0_3,V;IND;PRS;2;SG
entronnen,entronnenen,0_13,V;IMP;2;SG,0_0,V;NFIN
grieche,griechen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
borger,borgst,0_7,V;IND;PST;3;SG,0_3,V;IND;PRS;2;SG
schlachtung,schlachtest,0_1,?,0_5,V;SBJV;PRS;2;SG
siegten,siegte,0_8,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;3;SG
meinst,meinten,0_3,V;IND;PRS;2;SG,0_8,V;SBJV;PST;3;PL
handelte,handelt,0_4,V;SBJV;PST;3;SG,0_12,V;IND;PRS;2;PL
amoritern,amoriter,1_4,V;IND;PRS;3;PL,1_5,V;SBJV;PST;2;PL
männern,männer,0_6,V;SBJV;PRS;1;PL,0_7,V;IND;PST;3;SG
gitter,gitters,1_5,V;SBJV;PST;2;PL,1_0,?
teppichs,teppich,0_9,V;IND;PRS;3;SG,0_13,V;IMP;2;SG
verklagt,verklagten,0_12,V;IND;PRS;2;PL,0_8,V;SBJV;PST;3;PL
kurze,kurzem,0_10,V;SBJV;PRS;1;SG,0_2,?
grausame,grausamer,0_10,V;SBJV;PRS;1;SG,0_7,V;IND;PST;3;SG
jauchzten,jauchzte,0_8,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;3;SG
gemästet,gemästeter,0_13,V;IMP;2;SG,0_7,V;IND;PST;3;SG
teufel,teufels,1_5,V;SBJV;PST;2;PL,1_0,?
vertilgt,vertilgten,0_12,V;IND;PRS;2;PL,0_8,V;SBJV;PST;3;PL
bette,bett,0_4,V;SBJV;PST;3;SG,0_12,V;IND;PRS;2;PL
über,üben,0_7,V;IND;PST;3;SG,0_0,V;NFIN
handelt,handeln,0_12,V;IND;PRS;2;PL,0_0,V;NFIN
neuer,neu,0_7,V;IND;PST;3;SG,0_13,V;IMP;2;SG
krähen,krähte,0_0,V;NFIN,0_4,V;SBJV;PST;3;SG
schöpfest,schöpften,0_5,V;SBJV;PRS;2;SG,0_8,V;SBJV;PST;3;PL
dient,dienet,0_12,V;IND;PRS;2;PL,0_14,V;SBJV;PRS;2;PL
zieh,ziehest,0_13,V;IMP;2;SG,0_5,V;SBJV;PRS;2;SG
kämpfte,kämpft,0_4,V;SBJV;PST;3;SG,0_12,V;IND;PRS;2;PL
weggingen,wegging,0_0,V;NFIN,0_13,V;IMP;2;SG
verlähmt,verlähmte,0_12,V;IND;PRS;2;PL,0_4,V;SBJV;PST;3;SG
gießen,gießet,0_0,V;NFIN,0_14,V;SBJV;PRS;2;PL
salbte,salbung,0_4,V;SBJV;PST;3;SG,0_1,?
folgt,folgen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN
hängten,hängte,0_8,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;3;SG
leitest,leitet,0_5,V;SBJV;PRS;2;SG,0_14,V;SBJV;PRS;2;PL
reizten,reizt,0_8,V;SBJV;PST;3;PL,0_12,V;IND;PRS;2;PL
erweckst,erweckten,0_3,V;IND;PRS;2;SG,0_8,V;SBJV;PST;3;PL
verstecken,versteckte,0_0,V;NFIN,0_4,V;SBJV;PST;3;SG
allgemeine,allgemeinen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
grämen,gräme,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
kann,kannten,0_13,V;IMP;2;SG,0_8,V;SBJV;PST;3;PL
buchen,buch,0_0,V;NFIN,0_13,V;IMP;2;SG
bienen,biene,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
nötiger,nötigte,0_7,V;IND;PST;3;SG,0_4,V;SBJV;PST;3;SG
verantworte,verantworten,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
beschweren,beschwert,0_0,V;NFIN,0_12,V;IND;PRS;2;PL
getränk,getränkt,0_13,V;IMP;2;SG,0_12,V;IND;PRS;2;PL
geizes,geizen,0_11,?,0_0,V;NFIN
grünt,grüner,0_12,V;IND;PRS;2;PL,0_7,V;IND;PST;3;SG
überantworte,überantwortet,0_10,V;SBJV;PRS;1;SG,0_14,V;SBJV;PRS;2;PL
ziehst,ziehet,0_3,V;IND;PRS;2;SG,0_14,V;SBJV;PRS;2;PL
vergängliche,vergänglich,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG
bilsa,bilsan,1_5,V;SBJV;PST;2;PL,1_4,V;IND;PRS;3;PL
dienst,dienten,0_3,V;IND;PRS;2;SG,0_8,V;SBJV;PST;3;PL
lieb,liebet,0_13,V;IMP;2;SG,0_14,V;SBJV;PRS;2;PL
grüße,grüßet,0_10,V;SBJV;PRS;1;SG,0_14,V;SBJV;PRS;2;PL
streiter,streits,0_7,V;IND;PST;3;SG,0_9,V;IND;PRS;3;SG
wunderbare,wunderbaren,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
auslegte,auslege,0_4,V;SBJV;PST;3;SG,0_10,V;SBJV;PRS;1;SG
süßes,süß,0_11,?,0_13,V;IMP;2;SG
glaubest,glaubet,0_5,V;SBJV;PRS;2;SG,0_14,V;SBJV;PRS;2;PL
augenlidern,augenlider,1_4,V;IND;PRS;3;PL,1_5,V;SBJV;PST;2;PL
ausführe,ausführte,0_10,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;3;SG
demütigte,demütiget,0_4,V;SBJV;PST;3;SG,0_14,V;SBJV;PRS;2;PL
glaubte,glaubten,0_4,V;SBJV;PST;3;SG,0_8,V;SBJV;PST;3;PL
bezahle,bezahlt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL
meine,meinte,0_10,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;3;SG
steinhaufe,steinhaufen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
süße,süßen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
herrschte,herrsche,0_4,V;SBJV;PST;3;SG,0_10,V;SBJV;PRS;1;SG
kauften,kauft,0_8,V;SBJV;PST;3;PL,0_12,V;IND;PRS;2;PL
ehrest,ehrt,0_5,V;SBJV;PRS;2;SG,0_12,V;IND;PRS;2;PL
zählen,zählt,0_0,V;NFIN,0_12,V;IND;PRS;2;PL
weises,weise,0_11,?,0_10,V;SBJV;PRS;1;SG
verhinderten,verhindert,0_0,V;NFIN,0_13,V;IMP;2;SG
stille,stilles,0_10,V;SBJV;PRS;1;SG,0_11,?
stämmen,stämme,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
zagt,zaget,0_12,V;IND;PRS;2;PL,0_14,V;SBJV;PRS;2;PL
sprengten,sprengen,0_8,V;SBJV;PST;3;PL,0_0,V;NFIN
öffne,öffnet,0_10,V;SBJV;PRS;1;SG,0_14,V;SBJV;PRS;2;PL
vaters,vater,1_0,?,1_5,V;SBJV;PST;2;PL
pflegten,pfleger,0_8,V;SBJV;PST;3;PL,0_7,V;IND;PST;3;SG
gießt,gießest,0_12,V;IND;PRS;2;PL,0_5,V;SBJV;PRS;2;SG
zwinger,zwingst,0_7,V;IND;PST;3;SG,0_3,V;IND;PRS;2;SG
erzürnt,erzürnst,0_12,V;IND;PRS;2;PL,0_3,V;IND;PRS;2;SG
pfeilern,pfeiler,0_6,V;SBJV;PRS;1;PL,0_7,V;IND;PST;3;SG
seufzet,seufzest,0_14,V;SBJV;PRS;2;PL,0_5,V;SBJV;PRS;2;SG
sterne,stern,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG
bewahrten,bewahrte,0_8,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;3;SG
sprengt,sprengen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN
dreier,dreien,0_7,V;IND;PST;3;SG,0_0,V;NFIN
zwinge,zwinger,0_10,V;SBJV;PRS;1;SG,0_7,V;IND;PST;3;SG
verberge,verbergt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL
kleider,kleidet,0_7,V;IND;PST;3;SG,0_14,V;SBJV;PRS;2;PL
verlobte,verloben,0_4,V;SBJV;PST;3;SG,0_0,V;NFIN
verwirfst,verwirft,0_3,V;IND;PRS;2;SG,0_12,V;IND;PRS;2;PL
borte,born,0_4,V;SBJV;PST;3;SG,0_0,V;NFIN
besitzen,besitzest,0_0,V;NFIN,0_5,V;SBJV;PRS;2;SG
dienst,diene,0_3,V;IND;PRS;2;SG,0_10,V;SBJV;PRS;1;SG
lehret,lehre,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
bauet,baute,0_14,V;SBJV;PRS;2;PL,0_4,V;SBJV;PST;3;SG
rufst,rufe,0_3,V;IND;PRS;2;SG,0_10,V;SBJV;PRS;1;SG
prüfen,prüfe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
vertilgst,vertilge,0_3,V;IND;PRS;2;SG,0_10,V;SBJV;PRS;1;SG
gerichtet,gerichten,0_14,V;SBJV;PRS;2;PL,0_0,V;NFIN
lebten,lebt,0_8,V;SBJV;PST;3;PL,0_12,V;IND;PRS;2;PL
entsündigung,entsündigten,0_1,?,0_8,V;SBJV;PST;3;PL
winkte,winkten,0_4,V;SBJV;PST;3;SG,0_8,V;SBJV;PST;3;PL
haderte,haderst,0_4,V;SBJV;PST;3;SG,0_3,V;IND;PRS;2;SG
herabkommen,herabkomme,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
wärmte,wärme,0_4,V;SBJV;PST;3;SG,0_10,V;SBJV;PRS;1;SG
gekochten,gekocht,0_0,V;NFIN,0_13,V;IMP;2;SG
machet,mache,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
verzagten,verzagen,0_8,V;SBJV;PST;3;PL,0_0,V;NFIN
umkommst,umkommen,0_3,V;IND;PRS;2;SG,0_0,V;NFIN
wacht,wachs,0_12,V;IND;PRS;2;PL,0_9,V;IND;PRS;3;SG
haustüren,haustür,0_0,V;NFIN,0_13,V;IMP;2;SG
zürnt,zürne,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
darf,darfst,0_13,V;IMP;2;SG,0_3,V;IND;PRS;2;SG
gereuen,gereut,0_0,V;NFIN,0_12,V;IND;PRS;2;PL
verjage,verjagten,0_10,V;SBJV;PRS;1;SG,0_8,V;SBJV;PST;3;PL
übet,über,0_14,V;SBJV;PRS;2;PL,0_7,V;IND;PST;3;SG
glieder,glied,0_7,V;IND;PST;3;SG,0_13,V;IMP;2;SG
vertilge,vertilgst,0_10,V;SBJV;PRS;1;SG,0_3,V;IND;PRS;2;SG
käufers,käufer,1_0,?,1_5,V;SBJV;PST;2;PL
glaubst,glaubte,0_3,V;IND;PRS;2;SG,0_4,V;SBJV;PST;3;SG
geringes,geringem,0_11,?,0_2,?
blut,bluten,0_13,V;IMP;2;SG,0_0,V;NFIN
prediger,predigt,0_7,V;IND;PST;3;SG,0_12,V;IND;PRS;2;PL
verfolgt,verfolgst,0_12,V;IND;PRS;2;PL,0_3,V;IND;PRS;2;SG
glaube,glaubt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL
zankten,zankt,0_8,V;SBJV;PST;3;PL,0_12,V;IND;PRS;2;PL
pflegern,pflegen,0_6,V;SBJV;PRS;1;PL,0_0,V;NFIN
eng,enge,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG
scheuern,scheu,0_6,V;SBJV;PRS;1;PL,0_13,V;IMP;2;SG
stecke,steckte,0_10,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;3;SG
hodavja,hodavjas,1_5,V;SBJV;PST;2;PL,1_0,?
raubten,raub,0_8,V;SBJV;PST;3;PL,0_13,V;IMP;2;SG
bestimmten,bestimmt,0_8,V;SBJV;PST;3;PL,0_12,V;IND;PRS;2;PL
fremd,fremdes,0_13,V;IMP;2;SG,0_11,?
besserung,besserten,0_1,?,0_8,V;SBJV;PST;3;PL
heide,heiden,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
zedern,zeder,0_6,V;SBJV;PRS;1;PL,0_7,V;IND;PST;3;SG
meine,meinest,0_10,V;SBJV;PRS;1;SG,0_5,V;SBJV;PRS;2;SG
drängern,drängen,0_6,V;SBJV;PRS;1;PL,0_0,V;NFIN
fluchet,fluche,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
sterbest,sterben,0_5,V;SBJV;PRS;2;SG,0_0,V;NFIN
nachjage,nachjagten,0_10,V;SBJV;PRS;1;SG,0_8,V;SBJV;PST;3;PL
erhöht,erhöhe,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
konntet,konntest,0_14,V;SBJV;PRS;2;PL,0_5,V;SBJV;PRS;2;SG
sichern,sichem,0_6,V;SBJV;PRS;1;PL,0_2,?
neuer,neuem,0_7,V;IND;PST;3;SG,0_2,?
inwendige,inwendiges,0_10,V;SBJV;PRS;1;SG,0_11,?
verbrannt,verbrannten,0_13,V;IMP;2;SG,0_0,V;NFIN
gefäße,gefäßen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
frevles,frevle,0_11,?,0_10,V;SBJV;PRS;1;SG
lateinische,lateinischer,0_10,V;SBJV;PRS;1;SG,0_7,V;IND;PST;3;SG
zusage,zusagt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL
löser,löst,0_7,V;IND;PST;3;SG,0_12,V;IND;PRS;2;PL
besitzet,besitze,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
jüngeren,jüngern,0_0,V;NFIN,0_0,V;NFIN
erstarrt,erstarret,0_12,V;IND;PRS;2;PL,0_14,V;SBJV;PRS;2;PL
hingehet,hingehe,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
gehorche,gehorchest,0_10,V;SBJV;PRS;1;SG,0_5,V;SBJV;PRS;2;SG
salz,salzen,0_13,V;IMP;2;SG,0_0,V;NFIN
sanfter,sanft,0_7,V;IND;PST;3;SG,0_13,V;IMP;2;SG
besen,beste,0_0,V;NFIN,0_4,V;SBJV;PST;3;SG
verwirrt,verwirre,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
geschoß,geschoßt,0_13,V;IMP;2;SG,0_12,V;IND;PRS;2;PL
äußere,äußern,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
könnt,könnest,0_12,V;IND;PRS;2;PL,0_5,V;SBJV;PRS;2;SG
kindern,kind,0_6,V;SBJV;PRS;1;PL,0_13,V;IMP;2;SG
zuphs,zuph,1_0,?,1_5,V;SBJV;PST;2;PL
gegossenen,gegossenes,0_0,V;NFIN,0_11,?
angesichter,angesichtes,0_7,V;IND;PST;3;SG,0_11,?
schlagest,schlagen,0_5,V;SBJV;PRS;2;SG,0_0,V;NFIN
schickte,schicke,0_4,V;SBJV;PST;3;SG,0_10,V;SBJV;PRS;1;SG
kauf,kaufen,0_13,V;IMP;2;SG,0_0,V;NFIN
erbarmet,erbarmte,0_14,V;SBJV;PRS;2;PL,0_4,V;SBJV;PST;3;SG
höret,hörst,0_14,V;SBJV;PRS;2;PL,0_3,V;IND;PRS;2;SG
warte,waret,0_4,V;SBJV;PST;3;SG,0_14,V;SBJV;PRS;2;PL
hallen,hall,0_0,V;NFIN,0_13,V;IMP;2;SG
tot,totes,0_13,V;IMP;2;SG,0_11,?
simeonitern,simeoniter,1_4,V;IND;PRS;3;PL,1_5,V;SBJV;PST;2;PL
hassern,hasse,0_6,V;SBJV;PRS;1;PL,0_10,V;SBJV;PRS;1;SG
tätest,täten,0_5,V;SBJV;PRS;2;SG,0_0,V;NFIN
ezem,ezer,0_2,?,0_7,V;IND;PST;3;SG
leibeigenen,leibeigene,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
zanken,zankes,0_0,V;NFIN,0_11,?
dienest,dient,0_5,V;SBJV;PRS;2;SG,0_12,V;IND;PRS;2;PL
unbefleckt,unbefleckter,0_13,V;IMP;2;SG,0_7,V;IND;PST;3;SG
wäre,wären,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
lohnen,lohnes,0_0,V;NFIN,0_11,?
wirkten,wirkte,0_8,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;3;SG
standet,stande,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG
betrübst,betrübte,0_3,V;IND;PRS;2;SG,0_4,V;SBJV;PST;3;SG
unteren,untere,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
schmäher,schmähst,0_7,V;IND;PST;3;SG,0_3,V;IND;PRS;2;SG
versuche,versucher,0_10,V;SBJV;PRS;1;SG,0_7,V;IND;PST;3;SG
klugen,klug,0_0,V;NFIN,0_13,V;IMP;2;SG
tauge,taugen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
stärke,stärken,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
raten,rate,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
pflügt,pflüger,0_12,V;IND;PRS;2;PL,0_7,V;IND;PST;3;SG
verachtet,verachtung,0_14,V;SBJV;PRS;2;PL,0_1,?
hölzernen,hölzernes,0_0,V;NFIN,0_11,?
schlage,schlagen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
zerbrochenen,zerbrochene,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
hießen,hieß,0_0,V;NFIN,0_13,V;IMP;2;SG
still,stiller,0_13,V;IMP;2;SG,0_7,V;IND;PST;3;SG
weigerte,weigerten,0_4,V;SBJV;PST;3;SG,0_8,V;SBJV;PST;3;PL
verborgenen,verborgenes,0_0,V;NFIN,0_11,?
erwachte,erwache,0_4,V;SBJV;PST;3;SG,0_10,V;SBJV;PRS;1;SG
fragst,fragen,0_3,V;IND;PRS;2;SG,0_0,V;NFIN
leuchter,leuchte,0_7,V;IND;PST;3;SG,0_10,V;SBJV;PRS;1;SG
verfaulen,verfault,0_0,V;NFIN,0_12,V;IND;PRS;2;PL
durchläutert,durchläuterte,0_12,V;IND;PRS;2;PL,0_4,V;SBJV;PST;3;SG
fasten,fastest,0_0,V;NFIN,0_5,V;SBJV;PRS;2;SG
hebe,hebt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL
zwölften,zwölfte,0_8,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;3;SG
baanas,baana,1_0,?,1_5,V;SBJV;PST;2;PL
vorbild,vorbilde,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG
menschenkinder,menschenkindern,0_7,V;IND;PST;3;SG,0_6,V;SBJV;PRS;1;PL
geber,geben,0_7,V;IND;PST;3;SG,0_0,V;NFIN
stande,stand,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG
vorbildes,vorbilder,0_11,?,0_7,V;IND;PST;3;SG
ladest,lade,0_5,V;SBJV;PRS;2;SG,0_10,V;SBJV;PRS;1;SG
verlangen,verlangt,0_0,V;NFIN,0_12,V;IND;PRS;2;PL
entfallen,entfalle,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
verständig,verständigen,0_13,V;IMP;2;SG,0_0,V;NFIN
hörest,hörten,0_5,V;SBJV;PRS;2;SG,0_8,V;SBJV;PST;3;PL
keltert,kelterten,0_12,V;IND;PRS;2;PL,0_8,V;SBJV;PST;3;PL
harten,hart,0_8,V;SBJV;PST;3;PL,0_12,V;IND;PRS;2;PL
auftäten,auftäte,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
festem,festen,0_2,?,0_0,V;NFIN
unerträglichen,unerträgliche,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
versenkt,versenkten,0_12,V;IND;PRS;2;PL,0_8,V;SBJV;PST;3;PL
krämers,krämer,1_0,?,1_5,V;SBJV;PST;2;PL
fanden,fand,0_0,V;NFIN,0_13,V;IMP;2;SG
jauchze,jauchzet,0_10,V;SBJV;PRS;1;SG,0_14,V;SBJV;PRS;2;PL
freien,freiten,0_0,V;NFIN,0_8,V;SBJV;PST;3;PL
dürres,dürrem,0_11,?,0_2,?
heeres,heere,0_11,?,0_10,V;SBJV;PRS;1;SG
verschwinden,verschwindet,0_0,V;NFIN,0_12,V;IND;PRS;2;PL
ausgeschüttet,ausgeschütteten,0_13,V;IMP;2;SG,0_0,V;NFIN
hürden,hürde,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
geräts,gerät,0_9,V;IND;PRS;3;SG,0_13,V;IMP;2;SG
eid,eides,0_13,V;IMP;2;SG,0_11,?
verwahrten,verwahre,0_8,V;SBJV;PST;3;PL,0_10,V;SBJV;PRS;1;SG
gog,gogs,1_5,V;SBJV;PST;2;PL,1_0,?
throne,throns,0_10,V;SBJV;PRS;1;SG,0_9,V;IND;PRS;3;SG
reiches,reicht,0_11,?,0_12,V;IND;PRS;2;PL
bewegten,bewegen,0_8,V;SBJV;PST;3;PL,0_0,V;NFIN
johanan,johanans,1_4,V;IND;PRS;3;PL,1_0,?
flucher,fluchet,0_7,V;IND;PST;3;SG,0_14,V;SBJV;PRS;2;PL
zerbrochen,zerbrochenes,0_13,V;IMP;2;SG,0_11,?
anfing,anfingen,0_13,V;IMP;2;SG,0_0,V;NFIN
berechja,berechjas,1_5,V;SBJV;PST;2;PL,1_0,?
bleibe,bleiben,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN
solches,solchem,0_11,?,0_2,?
jiswi,jiswa,1_1,?,1_2,?
hellen,helle,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG
überschwenglich,überschwengliche,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG
