src word,tgt word,src slot,src predicted MSD,tgt slot,tgt predicted MSD,annotation
поясе,поясом,2_6,N;ESS;SG,2_14,N;INS;SG
мерою,меры,2_22,?,2_0,N;NOM;PL
истинен,истинное,1_21,ADJ;MASC;SG;LGSPEC1,1_8,ADJ;NOM;NEUT;SG
етама,етам,2_17,N;GEN;SG,2_7,N;NOM;SG
отойдя,отойду,0_2,V.CVB;PRS,0_1,V;PRS;1;SG
здравого,здравы,2_8,ADJ;ANIM;ACC;MASC;SG,2_0,N;NOM;PL
неради,нерадит,3_13,V;IMP;2;SG,3_9,V;FUT;3;SG
варакова,варак,2_12,?,2_7,N;NOM;SG
разрушайте,разрушать,3_8,V.PTCP;GEN;PL,3_29,?
сотворен,сотворились,3_28,V.PTCP;MASC;SG;LGSPEC1,3_23,V.PTCP;NOM;NEUT;SG
мертв,мертвыми,2_7,N;NOM;SG,2_19,ADJ;INS;PL
завладели,завладел,0_17,V;PST;PL,0_8,?
клавдий,клавдии,1_15,V.PTCP;ACT;PST,1_12,?
асы,асу,1_3,?,1_9,?
телице,телица,2_6,N;ESS;SG,2_17,N;GEN;SG
составлял,составляем,0_8,?,0_14,V;PRS;1;PL
иноплеменным,иноплеменными,2_16,ADJ;DAT;PL,2_19,ADJ;INS;PL
богатые,богатый,2_1,ADJ;ACC;INAN;PL,2_9,ADJ;INAN;ACC;MASC;SG
ризах,ризы,2_10,N;ESS;PL,2_0,N;NOM;PL
построишь,построение,3_11,V;FUT;2;SG,3_1,N;ACC;SG
беззаконная,беззаконно,2_2,ADJ;NOM;FEM;SG,2_21,ADJ;NEUT;SG;LGSPEC1
ложным,ложного,1_5,ADJ;INS;NEUT;SG,1_6,ADJ;GEN;NEUT;SG
негодный,негодное,1_13,ADJ;NOM;MASC;SG,1_8,ADJ;NOM;NEUT;SG
сиклей,сиклю,4_14,?,4_9,V.PTCP;INS;NEUT;SG
приближаете,приближаться,0_5,V;PRS;2;PL,0_25,V.PTCP;INS;PL
блуждающей,блуждающим,1_22,ADJ;GEN;FEM;SG,1_14,ADJ;INS;MASC;SG
беззаконники,беззаконников,2_0,N;NOM;PL,2_4,N;GEN;PL
прекраснейшая,прекраснейшую,2_2,ADJ;NOM;FEM;SG,2_11,ADJ;ACC;FEM;SG
питали,питать,3_31,?,3_29,?
утоления,утолится,3_2,N;ACC;PL,3_18,?
дворов,двором,2_4,N;GEN;PL,2_14,N;INS;SG
заключают,заключая,3_12,V;PRS;3;PL,3_4,?
богатого,богатый,2_8,ADJ;ANIM;ACC;MASC;SG,2_9,ADJ;INAN;ACC;MASC;SG
употребляй,употребляется,0_0,?,0_9,V.PTCP;PASS;PST
граде,град,2_6,N;ESS;SG,2_7,N;NOM;SG
иероваал,иероваалова,2_7,N;NOM;SG,2_12,?
месопотамию,месопотамии,4_9,V.PTCP;INS;NEUT;SG,4_0,N;ACC;ANIM;SG
зелен,зеленого,2_7,N;NOM;SG,2_8,ADJ;ANIM;ACC;MASC;SG
нарушен,нарушение,3_28,V.PTCP;MASC;SG;LGSPEC1,3_1,N;ACC;SG
слухи,слух,2_0,N;NOM;PL,2_7,N;NOM;SG
совершишь,совершится,3_11,V;FUT;2;SG,3_18,?
давали,давили,3_31,?,3_14,?
показывая,показываться,0_2,V.CVB;PRS,0_25,V.PTCP;INS;PL
гордою,гордо,2_22,?,2_21,ADJ;NEUT;SG;LGSPEC1
возвещено,возвещайте,3_5,V.PTCP;NEUT;SG;LGSPEC1,3_8,V.PTCP;GEN;PL
орал,орать,3_7,V.PTCP;GEN;MASC;SG,3_29,?
собирал,собирает,0_8,?,0_28,V;PRS;3;SG
полагается,полагаются,0_9,V.PTCP;PASS;PST,0_18,V.PTCP;NOM;PL
скрыли,скрылись,0_17,V;PST;PL,0_24,?
поклониться,поклонятся,3_20,V.PTCP;NOM;FEM;SG,3_22,ADJ;DAT;MASC;SG
сейте,сеешь,0_6,V;IMP;2;PL,0_19,V;PRS;2;SG
знакомыми,знакомых,2_19,ADJ;INS;PL,2_3,ADJ;GEN;PL
левитами,левита,2_18,N;INS;PL,2_17,N;GEN;SG
суетные,суетен,1_11,ADJ;NOM;PL,1_21,ADJ;MASC;SG;LGSPEC1
еллина,еллинов,2_17,N;GEN;SG,2_4,N;GEN;PL
надменный,надменные,1_13,ADJ;NOM;MASC;SG,1_11,ADJ;NOM;PL
соделаю,соделается,0_1,V;PRS;1;SG,0_9,V.PTCP;PASS;PST
угодных,угодное,1_7,ADJ;ESS;PL,1_8,ADJ;NOM;NEUT;SG
песнью,песне,4_13,V.PTCP;INS;MASC;SG,4_11,V.PTCP;ACC;FEM;SG
живот,животное,1_0,V.PTCP;DAT;FEM;SG,1_8,ADJ;NOM;NEUT;SG
развеет,развеется,0_28,V;PRS;3;SG,0_9,V.PTCP;PASS;PST
посылали,посылала,0_17,V;PST;PL,0_16,V;PST;SG;FEM
возьмут,возьмем,0_13,?,0_14,V;PRS;1;PL
великую,велик,2_11,ADJ;ACC;FEM;SG,2_7,N;NOM;SG
изгнаны,изгнана,1_3,?,1_29,?
белые,белая,2_1,ADJ;ACC;INAN;PL,2_2,ADJ;NOM;FEM;SG
море,морем,4_11,V.PTCP;ACC;FEM;SG,4_5,V.PTCP;DAT;MASC;SG
исполнишь,исполнит,3_11,V;FUT;2;SG,3_9,V;FUT;3;SG
наготу,наготе,2_20,N;DAT;SG,2_6,N;ESS;SG
умывальниц,умывальницу,2_7,N;NOM;SG,2_20,N;DAT;SG
подстерегать,подстерегаешь,0_21,V;NFIN,0_19,V;PRS;2;SG
возложить,возложили,3_10,?,3_14,?
ветры,ветре,2_0,N;NOM;PL,2_6,N;ESS;SG
возлюбленных,возлюбленною,2_3,ADJ;GEN;PL,2_22,?
наполнены,наполнив,3_3,V.PTCP;PL;LGSPEC1,3_19,V.PTCP;FEM;SG;LGSPEC1
посвяти,посвятить,0_2,V.CVB;PRS,0_21,V;NFIN
отходила,отходите,3_6,?,3_26,V;FUT;2;PL
несправедливо,несправедливый,2_21,ADJ;NEUT;SG;LGSPEC1,2_9,ADJ;INAN;ACC;MASC;SG
южными,южную,2_19,ADJ;INS;PL,2_11,ADJ;ACC;FEM;SG
любила,любили,3_6,?,3_14,?
хорошего,хороших,1_1,ADJ;GEN;MASC;SG,1_30,ADJ;ACC;ANIM;PL
холме,холму,2_6,N;ESS;SG,2_20,N;DAT;SG
тяжелые,тяжелый,2_1,ADJ;ACC;INAN;PL,2_9,ADJ;INAN;ACC;MASC;SG
слуги,слугою,2_0,N;NOM;PL,2_22,?
кедрах,кедры,2_10,N;ESS;PL,2_0,N;NOM;PL
падали,падения,3_31,?,3_2,N;ACC;PL
жезл,жезлы,2_7,N;NOM;SG,2_0,N;NOM;PL
некотором,некоторую,2_14,N;INS;SG,2_11,ADJ;ACC;FEM;SG
молоти,молотил,3_13,V;IMP;2;SG,3_30,V;PST;SG;MASC
друге,друга,2_6,N;ESS;SG,2_17,N;GEN;SG
отнимали,отниму,3_31,?,3_0,V;FUT;1;SG
какая,каков,2_2,ADJ;NOM;FEM;SG,2_4,N;GEN;PL
ревнуя,ревнуют,0_2,V.CVB;PRS,0_12,?
смертного,смерти,1_6,ADJ;GEN;NEUT;SG,1_16,V.PTCP;GEN;NEUT;SG
хашмоне,хашмоны,2_6,N;ESS;SG,2_0,N;NOM;PL
удерживаете,удерживающий,0_5,V;PRS;2;PL,0_3,V.PTCP;ACT;PRS
верей,верным,1_22,ADJ;GEN;FEM;SG,1_5,ADJ;INS;NEUT;SG
продаются,продающих,0_18,V.PTCP;NOM;PL,0_23,?
убивающий,убивайте,0_3,V.PTCP;ACT;PRS,0_6,V;IMP;2;PL
буйную,буйна,1_31,?,1_17,ADJ;FEM;SG;LGSPEC1
произносишь,произносить,3_11,V;FUT;2;SG,3_10,?
всякого,всяк,2_8,ADJ;ANIM;ACC;MASC;SG,2_7,N;NOM;SG
терпят,терпение,3_24,V;FUT;3;PL,3_1,N;ACC;SG
иоппию,иоппии,4_9,V.PTCP;INS;NEUT;SG,4_0,N;ACC;ANIM;SG
мучится,мучился,3_18,?,3_21,V.PTCP;INAN;ACC;MASC;SG
поймают,поймать,3_12,V;PRS;3;PL,3_29,?
положились,положил,3_23,V.PTCP;NOM;NEUT;SG,3_30,V;PST;SG;MASC
рама,рамы,2_17,N;GEN;SG,2_0,N;NOM;PL
истуканы,истукану,2_0,N;NOM;PL,2_20,N;DAT;SG
заниматься,занимают,0_25,V.PTCP;INS;PL,0_12,?
отпадения,отпадении,3_2,N;ACC;PL,3_16,V.PTCP;ACC;ANIM;PL
сотворены,сотворила,3_3,V.PTCP;PL;LGSPEC1,3_6,?
небес,небесных,1_0,V.PTCP;DAT;FEM;SG,1_7,ADJ;ESS;PL
приблизит,приблизятся,3_9,V;FUT;3;SG,3_22,ADJ;DAT;MASC;SG
трубном,трубный,1_4,ADJ;ESS;MASC;SG,1_13,ADJ;NOM;MASC;SG
мира,мирные,1_29,?,1_11,ADJ;NOM;PL
владеющих,владение,0_23,?,0_15,?
омовения,омовение,4_1,ADJ;DAT;NEUT;SG,4_11,V.PTCP;ACC;FEM;SG
посланным,посланные,1_5,ADJ;INS;NEUT;SG,1_11,ADJ;NOM;PL
военачальниками,военачальнику,2_18,N;INS;PL,2_20,N;DAT;SG
другую,другой,2_11,ADJ;ACC;FEM;SG,2_13,ADJ;ESS;FEM;SG
проклинающие,проклинайте,0_7,?,0_6,V;IMP;2;PL
удерживать,удерживал,0_21,V;NFIN,0_8,?
сарепты,сарепту,2_0,N;NOM;PL,2_20,N;DAT;SG
возлюбленную,возлюбленной,2_11,ADJ;ACC;FEM;SG,2_13,ADJ;ESS;FEM;SG
топоры,топор,2_0,N;NOM;PL,2_7,N;NOM;SG
колеблются,колеблется,0_18,V.PTCP;NOM;PL,0_9,V.PTCP;PASS;PST
постоянного,постоянными,1_6,ADJ;GEN;NEUT;SG,1_19,V.PTCP;PASS;PRS
обширную,обширной,2_11,ADJ;ACC;FEM;SG,2_13,ADJ;ESS;FEM;SG
защищу,защищение,3_0,V;FUT;1;SG,3_1,N;ACC;SG
разорены,разорил,3_3,V.PTCP;PL;LGSPEC1,3_30,V;PST;SG;MASC
погубишь,погубит,3_11,V;FUT;2;SG,3_9,V;FUT;3;SG
полудня,полудню,4_1,ADJ;DAT;NEUT;SG,4_9,V.PTCP;INS;NEUT;SG
сосчитаться,сосчитай,0_25,V.PTCP;INS;PL,0_0,?
причинил,причинит,3_30,V;PST;SG;MASC,3_9,V;FUT;3;SG
саула,саулова,2_17,N;GEN;SG,2_12,?
разорите,разорен,3_26,V;FUT;2;PL,3_28,V.PTCP;MASC;SG;LGSPEC1
попирает,попирай,0_28,V;PRS;3;SG,0_0,?
главную,главах,1_31,?,1_10,?
населились,населю,3_23,V.PTCP;NOM;NEUT;SG,3_0,V;FUT;1;SG
иеремия,иеремии,1_23,V.PTCP;INS;FEM;SG,1_12,?
замечать,замечая,0_21,V;NFIN,0_2,V.CVB;PRS
глубоком,глубокая,2_14,N;INS;SG,2_2,ADJ;NOM;FEM;SG
жнецов,жнецам,2_4,N;GEN;PL,2_15,N;DAT;PL
открывал,открывайте,3_7,V.PTCP;GEN;MASC;SG,3_8,V.PTCP;GEN;PL
полно,полу,1_33,N;ACC;INAN;PL,1_9,?
наваф,навафа,2_7,N;NOM;SG,2_17,N;GEN;SG
воздаешь,воздает,0_19,V;PRS;2;SG,0_28,V;PRS;3;SG
опустошайте,опустошай,3_8,V.PTCP;GEN;PL,3_17,V.PTCP;DAT;NEUT;SG
пары,парою,2_0,N;NOM;PL,2_22,?
полагаться,полагая,0_25,V.PTCP;INS;PL,0_2,V.CVB;PRS
объявила,объявишь,3_6,?,3_11,V;FUT;2;SG
просит,просите,3_9,V;FUT;3;SG,3_26,V;FUT;2;PL
приму,примите,0_1,V;PRS;1;SG,0_26,?
строение,строить,3_1,N;ACC;SG,3_10,?
благословляются,благословляется,0_18,V.PTCP;NOM;PL,0_9,V.PTCP;PASS;PST
сотворил,сотворить,3_30,V;PST;SG;MASC,3_10,?
риммоне,риммону,2_6,N;ESS;SG,2_20,N;DAT;SG
елнафана,елнафан,2_17,N;GEN;SG,2_7,N;NOM;SG
сделаются,сделались,0_18,V.PTCP;NOM;PL,0_24,?
филистимского,филистимскою,2_8,ADJ;ANIM;ACC;MASC;SG,2_22,?
написанного,написанные,1_6,ADJ;GEN;NEUT;SG,1_11,ADJ;NOM;PL
помост,помоста,2_7,N;NOM;SG,2_17,N;GEN;SG
забудешь,забудут,0_19,V;PRS;2;SG,0_13,?
замедлю,замедли,3_0,V;FUT;1;SG,3_13,V;IMP;2;SG
благодеяниях,благодеяниями,4_7,V.PTCP;GEN;FEM;SG,4_8,V.PTCP;ESS;PL
собирание,собирать,0_15,?,0_21,V;NFIN
отвратить,отвратили,3_10,?,3_14,?
чаше,чаш,2_6,N;ESS;SG,2_7,N;NOM;SG
стерегу,стерегла,0_1,V;PRS;1;SG,0_16,V;PST;SG;FEM
занималась,заниматься,0_27,V.PTCP;ESS;MASC;SG,0_25,V.PTCP;INS;PL
уповает,уповало,0_28,V;PRS;3;SG,0_4,V;PST;SG;NEUT
красного,красной,1_6,ADJ;GEN;NEUT;SG,1_25,ADJ;DAT;FEM;SG
разумей,разумен,1_22,ADJ;GEN;FEM;SG,1_21,ADJ;MASC;SG;LGSPEC1
уразумения,уразумел,0_10,V.PTCP;ESS;NEUT;SG,0_8,?
исполняющих,исполняющий,0_23,?,0_3,V.PTCP;ACT;PRS
ранами,рана,1_34,V.PTCP;ACC;INAN;PL,1_29,?
вспомнила,вспомнили,3_6,?,3_14,?
приклонил,приклоню,3_30,V;PST;SG;MASC,3_0,V;FUT;1;SG
уставу,уставов,2_20,N;DAT;SG,2_4,N;GEN;PL
члены,членами,2_0,N;NOM;PL,2_18,N;INS;PL
реши,решит,3_13,V;IMP;2;SG,3_9,V;FUT;3;SG
адами,аду,2_18,N;INS;PL,2_20,N;DAT;SG
отверсты,отверстым,2_0,N;NOM;PL,2_16,ADJ;DAT;PL
спрашивая,спрашиваешь,0_2,V.CVB;PRS,0_19,V;PRS;2;SG
мятежное,мятежный,1_8,ADJ;NOM;NEUT;SG,1_13,ADJ;NOM;MASC;SG
несут,несу,0_13,?,0_1,V;PRS;1;SG
переставал,перестав,3_7,V.PTCP;GEN;MASC;SG,3_25,?
упрашивал,упрашивали,2_7,N;NOM;SG,2_0,N;NOM;PL
цветы,цветами,2_0,N;NOM;PL,2_18,N;INS;PL
заключим,заключает,3_15,V;FUT;1;PL,3_27,?
освещают,освещает,3_12,V;PRS;3;PL,3_27,?
лежим,лежите,3_15,V;FUT;1;PL,3_26,V;FUT;2;PL
владеешь,владеть,0_19,V;PRS;2;SG,0_21,V;NFIN
отмщен,отмщайте,3_28,V.PTCP;MASC;SG;LGSPEC1,3_8,V.PTCP;GEN;PL
уважать,уважении,3_29,?,3_16,V.PTCP;ACC;ANIM;PL
умный,умную,1_13,ADJ;NOM;MASC;SG,1_31,?
камне,камни,4_11,V.PTCP;ACC;FEM;SG,4_0,N;ACC;ANIM;SG
назначил,назначено,3_30,V;PST;SG;MASC,3_5,V.PTCP;NEUT;SG;LGSPEC1
томиться,томится,3_20,V.PTCP;NOM;FEM;SG,3_18,?
совершен,совершено,3_28,V.PTCP;MASC;SG;LGSPEC1,3_5,V.PTCP;NEUT;SG;LGSPEC1
запретить,запретил,0_21,V;NFIN,0_8,?
пещера,пещерах,2_17,N;GEN;SG,2_10,N;ESS;PL
затрубите,затрубит,3_26,V;FUT;2;PL,3_9,V;FUT;3;SG
проводить,проводите,3_10,?,3_26,V;FUT;2;PL
соберут,соберите,0_13,?,0_26,?
терафимов,терафима,2_4,N;GEN;PL,2_17,N;GEN;SG
шума,шумной,1_29,?,1_25,ADJ;DAT;FEM;SG
посланного,посланных,1_6,ADJ;GEN;NEUT;SG,1_7,ADJ;ESS;PL
коварными,коварным,1_19,V.PTCP;PASS;PRS,1_5,ADJ;INS;NEUT;SG
варит,вари,3_9,V;FUT;3;SG,3_13,V;IMP;2;SG
испугалась,испугались,0_27,V.PTCP;ESS;MASC;SG,0_24,?
убивайте,убивали,0_6,V;IMP;2;PL,0_17,V;PST;PL
стези,стезям,4_0,N;ACC;ANIM;SG,4_12,N;ACC;ANIM;PL
уповало,уповать,0_4,V;PST;SG;NEUT,0_21,V;NFIN
утих,утихло,0_2,V.CVB;PRS,0_4,V;PST;SG;NEUT
наступишь,наступил,3_11,V;FUT;2;SG,3_30,V;PST;SG;MASC
проповедано,проповеданного,1_27,?,1_6,ADJ;GEN;NEUT;SG
светлую,светлое,2_11,ADJ;ACC;FEM;SG,2_5,ADJ;ACC;NEUT;SG
вывеет,вывело,0_28,V;PRS;3;SG,0_4,V;PST;SG;NEUT
отворить,отворите,3_10,?,3_26,V;FUT;2;PL
преуспевай,преуспевать,0_0,?,0_21,V;NFIN
заведывавшие,заведывавших,4_11,V.PTCP;ACC;FEM;SG,4_4,?
называет,называешь,0_28,V;PRS;3;SG,0_19,V;PRS;2;SG
осквернился,осквернишь,3_21,V.PTCP;INAN;ACC;MASC;SG,3_11,V;FUT;2;SG
тысяченачальником,тысяченачальнику,2_14,N;INS;SG,2_20,N;DAT;SG
поститься,постятся,3_20,V.PTCP;NOM;FEM;SG,3_22,ADJ;DAT;MASC;SG
нарушить,нарушиться,3_10,?,3_20,V.PTCP;NOM;FEM;SG
оказывают,оказывай,0_12,?,0_0,?
обитающих,обитания,0_23,?,0_10,V.PTCP;ESS;NEUT;SG
первосвященниками,первосвященниках,2_18,N;INS;PL,2_10,N;ESS;PL
считайте,считая,0_6,V;IMP;2;PL,0_2,V.CVB;PRS
оставишь,оставится,3_11,V;FUT;2;SG,3_18,?
гробницах,гробнице,2_10,N;ESS;PL,2_6,N;ESS;SG
разделены,разделили,3_3,V.PTCP;PL;LGSPEC1,3_14,?
внимал,внимающий,0_8,?,0_3,V.PTCP;ACT;PRS
худым,худо,2_16,ADJ;DAT;PL,2_21,ADJ;NEUT;SG;LGSPEC1
иоахаз,иоахазов,2_7,N;NOM;SG,2_4,N;GEN;PL
услаждать,услаждения,3_29,?,3_2,N;ACC;PL
пленным,плена,1_5,ADJ;INS;NEUT;SG,1_29,?
угодное,угодным,1_8,ADJ;NOM;NEUT;SG,1_5,ADJ;INS;NEUT;SG
быстрые,быстрого,2_1,ADJ;ACC;INAN;PL,2_8,ADJ;ANIM;ACC;MASC;SG
употребляйте,употребляются,0_6,V;IMP;2;PL,0_18,V.PTCP;NOM;PL
уразумей,уразумеешь,0_0,?,0_19,V;PRS;2;SG
унижай,унижены,3_17,V.PTCP;DAT;NEUT;SG,3_3,V.PTCP;PL;LGSPEC1
пьют,пьете,0_12,?,0_5,V;PRS;2;PL
выходим,выходит,3_15,V;FUT;1;PL,3_9,V;FUT;3;SG
вспомнишь,вспомнят,3_11,V;FUT;2;SG,3_24,V;FUT;3;PL
близкой,близкая,2_13,ADJ;ESS;FEM;SG,2_2,ADJ;NOM;FEM;SG
возбудить,возбудив,0_21,V;NFIN,0_20,V.CVB;PST
продли,продлиться,0_2,V.CVB;PRS,0_25,V.PTCP;INS;PL
кожаную,кожаный,2_11,ADJ;ACC;FEM;SG,2_9,ADJ;INAN;ACC;MASC;SG
построились,построении,3_23,V.PTCP;NOM;NEUT;SG,3_16,V.PTCP;ACC;ANIM;PL
островов,островам,2_4,N;GEN;PL,2_15,N;DAT;PL
огромным,огромную,2_16,ADJ;DAT;PL,2_11,ADJ;ACC;FEM;SG
мертвыми,мертво,2_19,ADJ;INS;PL,2_21,ADJ;NEUT;SG;LGSPEC1
наг,нага,2_7,N;NOM;SG,2_17,N;GEN;SG
обреченных,обречены,1_7,ADJ;ESS;PL,1_3,?
немощах,немощен,1_10,?,1_21,ADJ;MASC;SG;LGSPEC1
худую,худые,2_11,ADJ;ACC;FEM;SG,2_1,ADJ;ACC;INAN;PL
греха,грех,2_17,N;GEN;SG,2_7,N;NOM;SG
родословие,родословию,1_28,V.PTCP;DAT;PL,1_26,?
иерихона,иерихоне,2_17,N;GEN;SG,2_6,N;ESS;SG
дубрава,дубравных,1_29,?,1_7,ADJ;ESS;PL
поспешай,поспешал,3_17,V.PTCP;DAT;NEUT;SG,3_7,V.PTCP;GEN;MASC;SG
внимай,внимает,0_0,?,0_28,V;PRS;3;SG
проповедуется,проповедуем,0_9,V.PTCP;PASS;PST,0_14,V;PRS;1;PL
вступал,вступил,3_7,V.PTCP;GEN;MASC;SG,3_30,V;PST;SG;MASC
первою,первом,2_22,?,2_14,N;INS;SG
собрались,собрал,0_24,?,0_8,?
обличайте,обличить,3_8,V.PTCP;GEN;PL,3_10,?
стерегли,стерег,0_17,V;PST;PL,0_2,V.CVB;PRS
восьмом,восьмого,2_14,N;INS;SG,2_8,ADJ;ANIM;ACC;MASC;SG
заповеди,заповедей,4_0,N;ACC;ANIM;SG,4_14,?
пасхи,пасхе,2_0,N;NOM;PL,2_6,N;ESS;SG
пьете,пьют,0_5,V;PRS;2;PL,0_12,?
готовые,готовую,2_1,ADJ;ACC;INAN;PL,2_11,ADJ;ACC;FEM;SG
спасены,спас,3_3,V.PTCP;PL;LGSPEC1,3_25,?
моя,мое,4_1,ADJ;DAT;NEUT;SG,4_11,V.PTCP;ACC;FEM;SG
учу,учишь,3_0,V;FUT;1;SG,3_11,V;FUT;2;SG
блудодействуешь,блудодействуя,0_19,V;PRS;2;SG,0_2,V.CVB;PRS
худые,худую,2_1,ADJ;ACC;INAN;PL,2_11,ADJ;ACC;FEM;SG
именитых,именитые,2_3,ADJ;GEN;PL,2_1,ADJ;ACC;INAN;PL
оскверниться,осквернился,3_20,V.PTCP;NOM;FEM;SG,3_21,V.PTCP;INAN;ACC;MASC;SG
отложен,отложится,3_28,V.PTCP;MASC;SG;LGSPEC1,3_18,?
девицы,девицу,2_0,N;NOM;PL,2_20,N;DAT;SG
матфана,матфанию,1_29,?,1_26,?
вождь,вождем,4_15,N;ACC;INAN;SG,4_5,V.PTCP;DAT;MASC;SG
рыба,рыбу,1_29,?,1_9,?
глубокую,глубокой,2_11,ADJ;ACC;FEM;SG,2_13,ADJ;ESS;FEM;SG
ослах,ослами,2_10,N;ESS;PL,2_18,N;INS;PL
соединения,соединен,3_2,N;ACC;PL,3_28,V.PTCP;MASC;SG;LGSPEC1
умрут,умрем,0_13,?,0_14,V;PRS;1;PL
надменные,надменны,1_11,ADJ;NOM;PL,1_24,ADJ;PL;LGSPEC1
взяты,взято,2_0,N;NOM;PL,2_21,ADJ;NEUT;SG;LGSPEC1
елишамы,елишама,2_0,N;NOM;PL,2_17,N;GEN;SG
письмена,письмени,2_17,N;GEN;SG,2_0,N;NOM;PL
поручения,поручение,3_2,N;ACC;PL,3_1,N;ACC;SG
озиил,озиила,2_7,N;NOM;SG,2_17,N;GEN;SG
соблюдения,соблюдение,3_2,N;ACC;PL,3_1,N;ACC;SG
теле,телом,2_6,N;ESS;SG,2_14,N;INS;SG
внимая,внимают,0_2,V.CVB;PRS,0_12,?
угнетении,угнетать,3_16,V.PTCP;ACC;ANIM;PL,3_29,?
хлебным,хлебную,1_5,ADJ;INS;NEUT;SG,1_31,?
производил,производит,3_30,V;PST;SG;MASC,3_9,V;FUT;3;SG
достойной,достойна,2_13,ADJ;ESS;FEM;SG,2_17,N;GEN;SG
призвали,призвание,0_17,V;PST;PL,0_15,?
евнуха,евнухов,2_17,N;GEN;SG,2_4,N;GEN;PL
ненавидят,ненавидишь,3_24,V;FUT;3;PL,3_11,V;FUT;2;SG
престолов,престоле,2_4,N;GEN;PL,2_6,N;ESS;SG
девою,деве,2_22,?,2_6,N;ESS;SG
совершается,совершать,0_9,V.PTCP;PASS;PST,0_21,V;NFIN
поздно,поздний,1_27,?,1_15,V.PTCP;ACT;PST
иноплеменников,иноплеменник,2_4,N;GEN;PL,2_7,N;NOM;SG
святый,святыми,2_9,ADJ;INAN;ACC;MASC;SG,2_19,ADJ;INS;PL
приступила,приступите,3_6,?,3_26,V;FUT;2;PL
неправды,неправду,2_0,N;NOM;PL,2_20,N;DAT;SG
никакого,никакая,2_8,ADJ;ANIM;ACC;MASC;SG,2_2,ADJ;NOM;FEM;SG
отвратить,отвратите,3_10,?,3_26,V;FUT;2;PL
упадут,упадет,0_13,?,0_28,V;PRS;3;SG
терпит,терпите,3_9,V;FUT;3;SG,3_26,V;FUT;2;PL
блаженным,блаженный,1_5,ADJ;INS;NEUT;SG,1_13,ADJ;NOM;MASC;SG
пост,постятся,3_25,?,3_22,ADJ;DAT;MASC;SG
угодными,угодным,1_19,V.PTCP;PASS;PRS,1_5,ADJ;INS;NEUT;SG
глиняным,глиняною,2_16,ADJ;DAT;PL,2_22,?
призывающие,призывает,0_7,?,0_28,V;PRS;3;SG
споры,спорные,1_3,?,1_11,ADJ;NOM;PL
потрясал,потряс,3_7,V.PTCP;GEN;MASC;SG,3_25,?
перейдете,перейдя,0_5,V;PRS;2;PL,0_2,V.CVB;PRS
государя,государям,4_1,ADJ;DAT;NEUT;SG,4_12,N;ACC;ANIM;PL
вступила,вступят,3_6,?,3_24,V;FUT;3;PL
воспоминать,воспоминания,0_21,V;NFIN,0_10,V.PTCP;ESS;NEUT;SG
заключать,заключен,3_29,?,3_28,V.PTCP;MASC;SG;LGSPEC1
медным,медными,1_5,ADJ;INS;NEUT;SG,1_19,V.PTCP;PASS;PRS
рождать,рождая,0_21,V;NFIN,0_2,V.CVB;PRS
вознесем,вознесут,0_14,V;PRS;1;PL,0_13,?
простирая,простирай,0_2,V.CVB;PRS,0_0,?
животного,животными,1_6,ADJ;GEN;NEUT;SG,1_19,V.PTCP;PASS;PRS
спрашивали,спрашиваешь,0_17,V;PST;PL,0_19,V;PRS;2;SG
бросив,бросают,3_19,V.PTCP;FEM;SG;LGSPEC1,3_12,V;PRS;3;PL
войдете,войдите,0_5,V;PRS;2;PL,0_26,?
десяти,десятое,2_0,N;NOM;PL,2_5,ADJ;ACC;NEUT;SG
приходил,приходит,3_30,V;PST;SG;MASC,3_9,V;FUT;3;SG
ездить,ездил,3_10,?,3_30,V;PST;SG;MASC
возлюбленные,возлюбленных,2_1,ADJ;ACC;INAN;PL,2_3,ADJ;GEN;PL
вручили,вручил,3_14,?,3_30,V;PST;SG;MASC
выступал,выступит,3_7,V.PTCP;GEN;MASC;SG,3_9,V;FUT;3;SG
пребывает,пребываем,0_28,V;PRS;3;SG,0_14,V;PRS;1;PL
возлагай,возлагали,0_0,?,0_17,V;PST;PL
беззаконию,беззакониями,4_9,V.PTCP;INS;NEUT;SG,4_8,V.PTCP;ESS;PL
годия,год,1_23,V.PTCP;INS;FEM;SG,1_0,V.PTCP;DAT;FEM;SG
израильтянам,израильтяне,2_15,N;DAT;PL,2_6,N;ESS;SG
построят,построил,3_24,V;FUT;3;PL,3_30,V;PST;SG;MASC
повредить,повредил,0_21,V;NFIN,0_8,?
петра,петру,2_17,N;GEN;SG,2_20,N;DAT;SG
левиин,левиина,2_7,N;NOM;SG,2_17,N;GEN;SG
кричал,кричали,3_7,V.PTCP;GEN;MASC;SG,3_31,?
выслушаю,выслушали,0_1,V;PRS;1;SG,0_17,V;PST;PL
нарушай,нарушили,3_17,V.PTCP;DAT;NEUT;SG,3_14,?
здорового,здоровую,2_8,ADJ;ANIM;ACC;MASC;SG,2_11,ADJ;ACC;FEM;SG
пророчествующих,пророчествуем,0_23,?,0_14,V;PRS;1;PL
лахисом,лахис,2_14,N;INS;SG,2_7,N;NOM;SG
убиты,убитый,2_0,N;NOM;PL,2_9,ADJ;INAN;ACC;MASC;SG
сына,сыну,2_17,N;GEN;SG,2_20,N;DAT;SG
всякого,всякою,2_8,ADJ;ANIM;ACC;MASC;SG,2_22,?
