наступить,наступишь,0_31,0_15
прославиться,прославился,0_20,0_18
истину,истина,0_23,0_13
мор,море,1_1,1_10
Сарою,Саре,2_4,2_0
подходят,подходить,0_29,0_31
пяту,пяты,2_19,2_3
Восоры,Восорова,2_3,2_5
ложа,ложных,0_13,0_19
сотрудников,сотрудника,2_1,2_6
ответ,ответу,0_26,0_23
снабди,снабдили,0_1,0_0
речных,речи,0_19,0_1
рассмотри,рассмотрите,0_1,0_6
верховной,верховные,2_2,2_8
бросила,бросили,0_9,0_0
хлебного,хлебы,0_10,0_1
природа,природные,0_13,0_21
ударить,ударишь,0_31,0_15
пределами,пределу,2_17,2_19
горды,гордые,2_3,2_8
уразумеет,уразуметь,1_3,1_14
природных,природа,0_19,0_13
мытари,мытарей,1_22,1_18
полевой,полевую,2_2,2_13
властелинов,властелин,2_1,2_18
севера,север,0_13,0_26
ветров,ветра,2_1,2_6
пасла,паслись,1_16,1_17
разговаривают,разговаривали,1_0,1_6
избирают,избирай,1_0,1_1
владейте,владел,1_5,1_4
исполнила,исполнят,0_9,0_29
неверен,неверный,0_24,0_12
объяснил,объяснить,0_4,0_31
испытывайте,испытываю,1_5,1_2
нарывами,нарыв,2_17,2_18
Елисавету,Елисавета,2_19,2_6
разрушение,разрушал,0_7,0_4
приступила,приступают,0_9,0_2
Научу,Научит,0_23,0_16
птице,птицами,2_0,2_17
Троады,Троаде,2_3,2_0
сознается,сознаю,1_12,1_2
споры,спор,0_1,0_26
твердую,тверда,2_13,2_6
Цивеонова,Цивеон,2_5,2_18
нечистой,нечистых,2_2,2_1
Лотова,Лоту,2_5,2_19
самые,самой,2_8,2_2
глава,глав,0_13,0_26
вода,вод,0_13,0_26
правильные,правильным,2_8,2_16
равниною,равнинах,2_4,2_10
ослицах,ослицу,2_10,2_19
сосудами,сосуды,2_17,2_3
Давире,Давиром,2_0,2_14
тою,той,1_2,1_1
принесли,принесете,1_6,1_19
добр,добру,2_18,2_19
зятю,зять,1_2,1_1
устроил,устроении,0_4,0_5
превращают,превращает,0_2,0_14
дивное,дивный,0_3,0_12
подойдут,подойдешь,1_0,1_23
произносили,произносит,0_0,0_16
нечистой,нечистые,2_2,2_8
моление,молим,0_7,0_17
залогами,залог,2_17,2_18
собственных,собственного,2_1,2_7
прекратились,прекратишь,0_25,0_15
железное,железных,0_3,0_19
било,бил,1_15,1_4
блуждает,блуждали,1_3,1_6
вступился,вступи,0_18,0_1
рассуждению,рассуждение,1_2,1_10
Симеон,Симеонова,2_18,2_5
уцелел,уцелело,1_4,1_15
певцам,певцам,2_11,2_11
трубного,труби,0_10,0_1
второе,вторая,2_15,2_9
туч,тучное,0_26,0_3
поспешив,поспешите,0_30,0_6
верил,верный,0_4,0_12
зданий,зданием,1_1,1_13
судный,суди,0_12,0_1
окончи,окончен,0_1,0_24
разрешились,разрешите,0_25,0_6
почтили,почтишь,0_0,0_15
смерти,смертное,0_1,0_3
напоминал,напоминает,1_4,1_3
жезле,жезлов,2_0,2_1
молодом,молодая,2_14,2_9
считается,считаем,1_12,1_13
надменный,надменного,0_12,0_10
несмысленным,несмысленные,2_16,2_8
лжесвидетелей,лжесвидетеля,1_18,1_20
лукавым,лукавые,2_16,2_8
благословит,благословила,0_16,0_9
лисица,лисицы,2_6,2_3
очистите,очистится,0_6,0_8
собирающий,собирания,1_21,1_8
называемое,называемые,2_15,2_8
сделает,сделать,1_3,1_14
столпы,столпом,2_3,2_14
прославляем,прославляли,1_13,1_6
угодных,угодного,0_19,0_10
открывай,открывайте,1_1,1_5
попаду,попаду,1_2,1_2
гробов,гробом,2_1,2_14
обитаемой,обитаема,2_2,2_6
служить,служения,0_31,0_11
отворили,отворила,0_0,0_9
шаг,шаг,2_18,2_18
блажен,блаженного,0_26,0_10
убедила,убедили,0_9,0_0
запрещу,запрещал,0_23,0_4
беременны,беременную,2_3,2_13
синагогу,синагогах,2_19,2_10
вкусив,вкус,0_30,0_26
сокровенное,сокровенном,2_15,2_14
стопы,стопам,2_3,2_11
трудного,труд,0_10,0_26
начерпать,начерпать,1_14,1_14
вооружит,вооружите,0_16,0_6
возвеличится,возвеличения,0_8,0_11
изнеженную,изнеженная,2_13,2_9
многи,многое,2_3,2_15
Ангелы,Ангелом,2_3,2_14
иссушил,иссушу,0_4,0_23
приготовили,приготовит,0_0,0_16
посвящает,посвящают,1_3,1_0
поразят,поразила,0_29,0_9
мышцу,мышц,2_19,2_18
красивым,красивых,2_16,2_1
составим,составить,0_17,0_31
государь,государи,1_1,1_22
отвес,отвесят,0_26,0_29
праздники,праздником,2_3,2_14
готовые,готового,2_8,2_7
укоренится,укоренил,0_8,0_4
нитей,нити,1_18,1_22
кора,кору,2_6,2_19
Иродиаду,Иродиады,2_19,2_3
четырнадцати,четырнадцатый,2_3,2_12
наказываем,наказываем,1_13,1_13
отличный,отличает,0_12,0_14
завещеваю,завещевает,1_2,1_3
призришь,призри,0_15,0_1
сера,сера,0_13,0_13
попирает,попирают,1_3,1_0
цело,целом,2_0,2_14
телами,телах,2_17,2_10
нашу,нашей,1_2,1_18
ученику,учениках,2_19,2_10
овцах,овцам,2_10,2_11
устроишь,устроил,0_15,0_4
мучил,мучиться,0_4,0_20
осматривал,осматривающий,1_4,1_21
благоговели,благоговеет,1_6,1_3
научает,научились,0_14,0_25
возмущении,возмущает,0_5,0_14
четырнадцатую,четырнадцати,2_13,2_3
запасы,запасами,2_3,2_17
беременной,беременные,2_2,2_8
стеснены,стеснили,0_27,0_0
исполнится,исполниться,0_8,0_20
стары,старый,2_3,2_12
рабом,рабов,2_14,2_1
взорами,взором,2_17,2_14
притесняющий,притесняющий,1_21,1_21
волах,волам,2_10,2_11
храбрых,храбрые,2_1,2_8
изменились,изменить,0_25,0_31
заключила,заключите,0_9,0_6
раздражится,раздражает,0_8,0_14
Симеонова,Симеон,2_5,2_18
возмущения,возмущали,0_11,0_0
укрепили,укрепи,0_0,0_1
вылил,вылил,0_4,0_4
обманывают,обманывай,1_0,1_1
разрушение,разрушают,0_7,0_2
долгой,долго,2_2,2_0
столбы,столбе,2_3,2_0
сокрушились,сокрушают,0_25,0_2
опустошать,опустошает,0_22,0_14
последуя,последует,1_20,1_3
совести,совесть,1_22,1_1
наполнить,наполните,0_31,0_6
разрушает,разрушил,0_14,0_4
опустошит,опустошит,0_16,0_16
семействами,семейств,2_17,2_18
заключи,заключить,0_1,0_31
поклонится,поклонения,0_8,0_11
вымету,выметают,0_23,0_2
луки,лука,2_3,2_6
пророчествуешь,пророчествуйте,1_23,1_5
получите,получают,0_6,0_2
думать,думают,1_14,1_0
полагаем,полагай,1_13,1_1
народное,народные,0_3,0_21
показывает,показываете,1_3,1_19
продолжаешь,продолжались,1_23,1_17
осквернился,оскверниться,0_18,0_20
напишите,напишешь,1_24,1_23
пьяные,пьян,2_8,2_18
пришлют,пришлет,1_0,1_3
утешают,утешишь,0_2,0_15
восходи,восходите,0_1,0_6
Гад,Гадова,2_18,2_5
воздайте,воздают,1_5,1_0
подложу,подложи,0_23,0_1
погребения,погребен,0_11,0_24
скроешь,скроем,1_23,1_13
разрушили,разрушится,0_0,0_8
север,северным,0_26,0_28
многолюден,многолюдного,0_24,0_10
возроптал,возроптали,1_1,1_22
отпустили,отпустишь,0_0,0_15
стариками,старики,2_17,2_3
открыли,открылись,1_6,1_17
встретите,встретит,0_6,0_16
сходили,сходились,0_0,0_25
рассказывают,рассказывал,1_0,1_4
окружила,окружить,0_9,0_31
полагая,полагают,1_20,1_0
вынеся,вынесут,1_20,1_0
утешает,утешены,0_14,0_27
вкладывания,вкладывается,1_8,1_12
пасите,паслись,1_24,1_17
аспиды,аспидов,2_3,2_1
восклицайте,восклицать,1_5,1_14
отнят,отнятое,2_18,2_15
большом,большую,2_14,2_13
Навуфея,Навуфею,1_20,1_2
чистоту,чистоте,2_19,2_0
Фимнафу,Фимнафе,2_19,2_0
иною,иных,2_4,2_1
выбросил,выбросят,0_4,0_29
простирала,простирай,1_16,1_1
чищу,чище,2_19,2_0
Уззу,Уззу,2_19,2_19
немощен,немощных,0_24,0_19
Твое,Твои,1_10,1_22
весах,весами,2_10,2_17
переменит,перемен,0_16,0_26
возвращает,возвращу,0_14,0_23
Иеровоамов,Иеровоаму,2_1,2_19
гнусной,гнусное,2_2,2_15
немноги,немногое,2_3,2_15
обществе,общества,2_0,2_6
лишать,лишится,0_22,0_8
осквернит,осквернится,0_16,0_8
приступал,приступим,0_4,0_17
говорите,говорят,0_6,0_29
пишу,пиши,1_2,1_22
Саваофом,Саваофа,2_14,2_6
малые,малом,2_8,2_14
Дане,Дан,2_0,2_18
спи,спал,0_1,0_4
водворится,водворил,0_8,0_4
пася,паслись,1_20,1_17
удалили,удалился,0_0,0_18
главным,глава,0_28,0_13
посрамить,посрами,0_31,0_1
душами,душу,2_17,2_19
страдают,страдай,1_0,1_1
Гаттаавы,Гаттааве,2_3,2_0
уподобились,уподобился,0_25,0_18
Асаию,Асаила,1_2,1_16
покорится,покорении,0_8,0_5
сходи,сходите,0_1,0_6
сражение,сражает,0_7,0_14
допускают,допускать,1_0,1_14
духовный,духовным,0_12,0_28
покорились,покорить,0_25,0_31
производите,производил,0_6,0_4
волхвов,волхвах,2_1,2_10
восхвален,восхвалит,0_24,0_16
благодеяниями,благодеяния,1_7,1_20
собирай,собирания,1_1,1_8
посев,посева,2_18,2_6
покупает,покупали,0_14,0_0
Галгал,Галгалу,2_18,2_19
реками,рек,2_17,2_18
подумали,подумайте,1_6,1_5
гадают,гады,0_2,0_1
закон,закону,0_26,0_23
играют,играют,0_2,0_2
ведения,веди,0_11,0_1
обирать,обирай,1_14,1_1
сынах,сыне,2_10,2_0
построить,построил,0_31,0_4
Сераию,Сераии,1_2,1_22
сынам,сынов,2_11,2_1
обыкновенного,обыкновенного,0_10,0_10
груды,груд,0_1,0_26
выросли,выросло,1_6,1_15
опалит,опал,0_16,0_26
притчи,притчу,2_3,2_19
Ефремлян,Ефремляне,2_18,2_0
нечестивых,нечестивы,2_1,2_3
вин,вине,2_18,2_0
заключили,заключила,0_0,0_9
посылаем,посылаем,1_13,1_13
осквернит,осквернят,0_16,0_29
закрывал,закрыв,0_4,0_26
известен,известным,0_24,0_28
сокрытые,сокрыт,2_8,2_18
вложи,вложил,0_1,0_4
меры,мер,0_1,0_26
жен,жен,0_26,0_26
которые,которою,2_8,2_4
задерживается,задерживать,1_12,1_14
простирая,простираешь,1_20,1_23
заречный,заречным,2_12,2_16
золотую,золота,2_13,2_6
назначены,назначили,0_27,0_0
честен,чести,0_24,0_1
замысла,замыслов,2_6,2_1
пренебрегать,пренебрегал,0_22,0_4
суди,суду,0_1,0_23
расскажешь,расскажи,1_23,1_22
Енох,Еноха,2_18,2_6
преступить,преступал,0_31,0_4
Ара,Арах,2_6,2_10
сохранят,сохранение,0_29,0_7
Навалом,Навал,2_14,2_18
живом,живи,2_14,2_3
гора,горы,2_6,2_3
медным,меди,0_28,0_1
влагать,влаги,0_22,0_1
отвори,отворил,0_1,0_4
перейдете,перейдем,1_19,1_13
возьмется,возьмет,1_12,1_3
отяготить,отяготили,0_31,0_0
раскрывали,раскрывает,0_0,0_14
цветы,цветов,2_3,2_1
несет,несите,1_3,1_24
превращает,превращали,0_14,0_0
согрешили,согрешит,0_0,0_16
спас,спасены,0_26,0_27
принесете,принесите,1_19,1_24
дар,дар,2_18,2_18
кожах,кожи,2_10,2_3
защищайте,защищают,1_5,1_0
запад,запад,0_26,0_26
одержимый,одержимых,2_12,2_1
отвержена,отвержен,0_13,0_26
работали,работ,0_0,0_26
Апостолам,Апостолы,2_11,2_3
пир,пиры,2_18,2_3
Ровоамова,Ровоаме,2_5,2_0
угнетает,угнетен,0_14,0_24
хор,хора,2_18,2_6
освещали,освещают,0_0,0_2
наши,наш,1_22,1_1
блаженных,блажен,0_19,0_26
латах,латы,2_10,2_3
испытывающий,испытывайте,1_21,1_5
исполнил,исполнят,0_4,0_29
Финееса,Финеесова,2_6,2_5
избирать,избирали,1_14,1_6
выступ,выступ,0_26,0_26
добродетели,добродетель,1_22,1_1
рода,родных,0_13,0_19
возвестила,возвестите,0_9,0_6
товар,товаров,2_18,2_1
выйдешь,выйдем,1_23,1_13
разрушили,разрушен,0_0,0_24
путевые,путевой,2_8,2_2
отвергать,отвергает,0_22,0_14
сильна,сильные,2_6,2_8
посрамишь,посрамят,0_15,0_29
проповедуем,проповедуешь,1_13,1_23
глав,главы,0_26,0_1
Иоафама,Иоафаме,2_6,2_0
опустошили,опустошил,0_0,0_4
покориться,покорил,0_20,0_4
смирится,смириться,0_8,0_20
Какова,Какой,2_5,2_2
наполнены,наполнены,0_27,0_27
сведи,сведет,1_22,1_3
писцом,писцу,2_14,2_19
принимаем,принимайте,1_13,1_5
больного,больного,0_10,0_10
строил,строения,0_4,0_11
приду,придем,1_2,1_13
хорош,хорош,2_18,2_18
сапфирами,сапфира,2_17,2_6
путешествия,путешествиях,1_20,1_9
ожесточил,ожесточать,0_4,0_22
научает,научили,0_14,0_0
разорение,разорим,0_7,0_17
изваял,изваяния,1_4,1_8
восстали,восстал,1_6,1_4
добрым,доброго,2_16,2_7
стражам,стража,2_11,2_6
исчисление,исчисления,0_7,0_11
твердый,твердую,2_12,2_13
носу,нос,0_23,0_26
Верии,Верии,1_22,1_22
измена,изменение,0_13,0_7
нечистых,нечистые,2_1,2_8
носился,носил,0_18,0_4
смертоносного,смертоносное,2_7,2_15
поешь,пола,1_23,1_16
обнажен,обнажил,0_24,0_4
первородное,первородным,0_3,0_28
Моавитянам,Моавитян,2_11,2_18
действуем,действуй,1_13,1_1
говоришь,говорила,0_15,0_9
необрезанные,необрезанных,0_21,0_19
золотые,золотое,2_8,2_15
пороге,порога,2_0,2_6
печеной,печеным,2_2,2_16
стане,станах,2_0,2_10
ветрам,ветру,2_11,2_19
лизать,лизали,1_14,1_6
решиться,решились,0_20,0_25
черные,черное,2_8,2_15
покрывающий,покрывать,1_21,1_14
найду,найдем,1_2,1_13
богах,богам,2_10,2_11
огородах,огороде,2_10,2_0
уведомили,уведомил,0_0,0_4
расхищают,расхищения,0_2,0_11
укрепились,укрепи,0_25,0_1
раз,разным,0_26,0_28
олень,оленя,1_1,1_20
падает,падают,0_14,0_2
ухо,уха,2_0,2_6
приступать,приступал,0_22,0_4
поносит,поносить,0_16,0_31
обрекает,обрекает,0_14,0_14
ласкательства,ласкательством,2_6,2_14
слезы,слез,2_3,2_18
зубам,зубов,2_11,2_1
возбуждали,возбуждение,0_0,0_7
природа,природный,0_13,0_12
внимал,внимают,1_4,1_0
накажут,накажешь,1_0,1_23
внушить,внушили,0_31,0_0
очищены,очищу,0_27,0_23
Надавом,Надава,2_14,2_6
хранение,хранения,0_7,0_11
слушаешь,слушали,1_23,1_6
ложа,ложный,0_13,0_12
обличать,обличит,0_22,0_16
стороною,сторону,2_4,2_19
телохранителей,телохранители,1_18,1_22
труб,труба,0_26,0_13
звука,звуки,2_6,2_3
растения,растают,0_11,0_2
уповая,уповали,1_20,1_6
творения,творят,0_11,0_29
грешный,грешное,0_12,0_3
говориться,говорила,0_20,0_9
Рама,Рамою,2_6,2_4
холодный,холод,0_12,0_26
затворяете,затворяющий,1_19,1_21
выстроили,выстроились,0_0,0_25
резных,резать,0_19,0_22
цел,целую,2_18,2_13
ранах,рана,2_10,2_6
Нехеламитянине,Нехеламитянине,2_0,2_0
согрешила,согрешения,0_9,0_11
обвязана,обвязан,2_6,2_18
лицами,лицо,2_17,2_0
медное,медный,0_3,0_12
доказать,доказали,1_14,1_6
смиренномудрие,смиренномудрие,2_20,2_20
Заповедь,Заповедью,1_1,1_2
находит,находила,0_16,0_9
учит,учили,0_16,0_0
влезли,влезут,1_6,1_0
приходи,приходите,0_1,0_6
отказать,отказал,1_14,1_4
Ефрем,Ефреме,2_18,2_0
читаешь,читают,1_23,1_0
свидетелях,свидетелями,1_9,1_7
удерживает,удерживайте,1_3,1_5
Славы,Славим,0_1,0_17
трудные,труд,0_21,0_26
телам,телами,2_11,2_17
каждых,каждый,2_1,2_12
скверны,скверно,2_3,2_0
неправде,неправда,2_0,2_6
отверзал,отверзает,0_4,0_14
год,году,0_26,0_23
виссон,виссона,0_26,0_13
невежества,невежеству,2_6,2_19
рыдает,рыдают,1_3,1_0
прям,прямые,2_18,2_8
коня,кони,1_20,1_22
под,подал,0_26,0_4
вкусят,вкус,0_29,0_26
очищать,очищены,0_22,0_27
вредные,вредит,0_21,0_16
такая,таком,2_9,2_14
пророком,пророка,2_14,2_6
скроем,скрою,1_13,1_2
надменным,надменного,0_28,0_10
неразумный,неразумен,0_12,0_24
стеснили,стеснения,0_0,0_11
захватить,захватив,0_31,0_30
грозен,грозы,0_24,0_1
лицу,лицами,2_19,2_17
составит,составу,0_16,0_23
повеление,повеления,0_7,0_11
Авирон,Авирона,2_18,2_6
смерти,смертным,0_1,0_28
мужчин,мужчину,2_18,2_19
первосвященник,первосвященника,2_18,2_6
объясним,объяснить,0_17,0_31
каждый,каждое,2_12,2_15
сиклями,сикля,1_7,1_20
Завулону,Завулона,2_19,2_6
поспешал,поспешим,0_4,0_17
ненаказанно,ненаказанно,2_0,2_0
смею,смеем,1_2,1_13
отнимает,отнимал,0_14,0_4
чистого,чисты,2_7,2_3
Кидарова,Кидар,2_5,2_18
опустошение,опустошения,0_7,0_11
сотрудник,сотруднику,2_18,2_19
соблюдает,соблюдите,0_14,0_6
ударил,ударят,0_4,0_29
построен,построят,0_24,0_29
привлекал,привлек,0_4,0_26
положим,положен,0_17,0_24
одет,одет,2_18,2_18
получения,получишь,0_11,0_15
обновить,обнови,0_31,0_1
знал,знали,0_4,0_0
вразумиться,вразумил,0_20,0_4
страдая,страдают,1_20,1_0
уразумеют,уразуметь,1_0,1_14
скрывается,скрывались,1_12,1_17
бесчислен,бесчислен,0_24,0_24
побегу,побеге,2_19,2_0
лесах,лес,2_10,2_18
встретит,встретить,0_16,0_31
багряное,багряную,2_15,2_13
мужчине,мужчинам,2_0,2_11
Сигора,Сигоре,2_6,2_0
входу,входят,0_23,0_29
прибегают,прибегает,0_2,0_14
обратил,обратились,0_4,0_25
молотит,молоти,0_16,0_1
Дамаску,Дамаска,2_19,2_6
расположил,расположили,0_4,0_0
ногу,ног,2_19,2_18
Сана,Сан,2_6,2_18
Открой,Открой,1_1,1_1
приклонены,приклонили,0_27,0_0
Иссахарова,Иссахара,2_5,2_6
обижать,обижает,0_22,0_14
мучиться,мучение,0_20,0_7
насыщении,насыщения,0_5,0_11
признайте,признать,1_5,1_14
разбила,разбить,0_9,0_31
глав,глава,0_26,0_13
подавать,подавал,0_22,0_4
входила,входить,0_9,0_31
Иоакимова,Иоаким,2_5,2_18
жареного,жареных,2_7,2_1
прорицателя,прорицателей,1_20,1_18
лихву,лихвы,2_19,2_3
отвечать,отвечу,0_22,0_23
топчут,топчи,1_0,1_22
умножает,умножать,0_14,0_22
худо,худого,2_0,2_7
бросил,бросает,0_4,0_14
отдается,отдала,1_12,1_16
испытывали,испытывал,1_6,1_4
святыне,святыни,1_10,1_22
белое,белая,2_15,2_9
иное,иные,2_15,2_8
Знамений,Знамений,1_1,1_1
бедре,бедр,2_0,2_18
благотворите,благотвори,0_6,0_1
бритву,бритвою,2_19,2_4
трубят,труба,0_29,0_13
показываю,показывает,1_2,1_3
постелей,постелей,1_18,1_18
води,вод,0_1,0_26
оскверните,осквернится,0_6,0_8
внимай,внимая,1_1,1_20
нечистая,нечистый,2_9,2_12
фараон,фараоном,2_18,2_14
совершен,совершить,0_24,0_31
репейника,репейником,2_6,2_14
верных,верным,0_19,0_28
многочисленное,многочислен,0_3,0_26
владеть,владей,1_14,1_1
признаешь,признаю,1_23,1_2
служил,служение,0_4,0_7
добру,доброй,2_19,2_2
истреби,истребят,0_1,0_29
питай,питал,1_1,1_4
оставляя,оставляем,1_20,1_13
великолепным,великолепное,0_28,0_3
подавал,подав,0_4,0_26
отроковиц,отроковице,2_18,2_0
поднято,поднятых,2_0,2_1
труби,труба,0_1,0_13
ревнуешь,ревнуйте,1_23,1_5
отвесил,отвесят,0_4,0_29
правых,правами,2_1,2_17
устроят,устроят,0_29,0_29
несла,неси,1_16,1_22
прославляется,прославляю,1_12,1_2
мудрых,мудры,2_1,2_3
осадные,осадить,0_21,0_31
вод,водным,0_26,0_28
известный,известен,0_12,0_24
притеснении,притеснил,0_5,0_4
расселине,расселинах,2_0,2_10
затрубили,затрубят,0_0,0_29
поражение,поражать,0_7,0_22
добродетельных,добродетельную,2_1,2_13
ослы,ослом,2_3,2_14
слушало,слушая,1_15,1_20
домашним,домашним,1_1,1_1
отвращу,отвращает,0_23,0_14
казни,казнях,1_22,1_9
расположении,расположите,0_5,0_6
истребится,истребим,0_8,0_17
успокоить,успокоение,0_31,0_7
бия,били,1_20,1_6
осквернить,осквернят,0_31,0_29
сверкает,сверкающий,1_3,1_21
посохи,посох,2_3,2_18
долинам,долине,2_11,2_0
Хелдая,Хелдай,1_20,1_1
латы,лат,2_3,2_18
правы,правым,2_3,2_16
корм,кормят,0_26,0_29
лежите,лежи,0_6,0_1
бороде,бороды,2_0,2_3
распространили,распространил,0_0,0_4
творите,творение,0_6,0_7
сократил,сократил,0_4,0_4
хлеб,хлебным,0_26,0_28
поражал,поражу,0_4,0_23
Мир,Миры,2_18,2_3
областеначальником,областеначальнику,2_14,2_19
обличились,обличает,0_25,0_14
разум,разумные,0_26,0_21
взываем,взываю,1_13,1_2
внеси,внесу,0_1,0_23
святою,святым,2_4,2_16
похоронен,похоронен,0_24,0_24
юго,юге,2_0,2_0
поддерживать,поддерживали,1_14,1_6
узнаем,узнай,1_13,1_1
Чермным,Чермное,2_16,2_15
опусти,опусти,0_1,0_1
многолюдный,многолюдное,0_12,0_3
хитона,хитоны,2_6,2_3
считаем,считают,1_13,1_0
подножию,подножии,1_2,1_22
влекло,влекла,1_15,1_16
умертвит,умертвишь,0_16,0_15
разрешает,разрешишь,0_14,0_15
развратился,развратился,0_18,0_18
развеет,развею,1_3,1_2
крестит,крестишь,0_16,0_15
благодарение,благодарения,0_7,0_11
согрешать,согрешил,0_22,0_4
исцелились,исцели,0_25,0_1
наделаем,наделала,1_13,1_16
предопределил,предопределения,0_4,0_11
позовет,позову,1_3,1_2
колодезем,колодезю,1_13,1_2
воспоминайте,воспоминать,1_5,1_14
расторгли,расторг,1_6,1_1
строение,строил,0_7,0_4
предложить,предложения,0_31,0_11
согласен,согласные,0_24,0_21
сухою,сухо,2_4,2_0
написали,написать,1_6,1_14
отпустил,отпустили,0_4,0_0
спрашивать,спрашиваете,1_14,1_19
пленит,пленный,0_16,0_12
задумал,задумаешь,1_4,1_23
рассеянного,рассеянных,2_7,2_1
познайте,познают,1_5,1_0
Ариила,Ариил,2_6,2_18
веруем,верующий,1_13,1_21
остальною,остальным,2_4,2_16
добре,добрую,2_0,2_13
умри,умрете,1_22,1_19
Вугеянина,Вугеянину,2_6,2_19
дротика,дротик,2_6,2_18
обнажу,обнажи,0_23,0_1
Ванея,Ванее,1_20,1_10
собираешь,собирания,1_23,1_8
отвратительные,отвратительною,2_8,2_4
ободрал,ободри,0_4,0_1
хулить,хулится,0_31,0_8
вопроси,вопросил,0_1,0_4
соедини,соединения,0_1,0_11
сварливая,сварлив,2_9,2_18
вера,верного,0_13,0_10
скоте,скотах,2_0,2_10
лисица,лисице,2_6,2_0
хранения,хранится,0_11,0_8
помните,помним,0_6,0_17
возвратишь,возвратит,0_15,0_16
коленах,колено,2_10,2_0
налагайте,налагать,1_5,1_14
главных,глав,0_19,0_26
потомками,потомкам,2_17,2_11
призывать,призывает,1_14,1_3
вопросили,вопросив,0_0,0_30
отвратительною,отвратительная,2_4,2_9
Гергесея,Гергесеи,1_20,1_22
кров,кров,0_26,0_26
покрывал,покрывать,1_4,1_14
веры,вера,0_1,0_13
внимай,внимали,1_1,1_6
слухе,слухи,2_0,2_3
Ахлая,Ахлай,1_20,1_1
повозку,повозки,2_19,2_3
Еглону,Еглон,2_19,2_18
выстроить,выстроил,0_31,0_4
вложи,вложу,0_1,0_23
перенесены,перенесен,0_27,0_24
сокрушил,сокрушится,0_4,0_8
бросят,бросит,0_29,0_16
известное,известным,0_3,0_28
лгите,лгать,0_6,0_22
пальму,пальма,2_19,2_6
славим,славного,0_17,0_10
усталых,усталого,2_1,2_7
работ,работают,0_26,0_2
мирные,мир,0_21,0_26
Вифинию,Вифинии,1_2,1_22
успокоился,успокоиться,0_18,0_20
положиться,положит,0_20,0_16
обирай,обирает,1_1,1_3
противное,противный,0_3,0_12
презираешь,презирают,1_23,1_0
шум,шумного,0_26,0_10
Симеоном,Симеон,2_14,2_18
выводит,выводи,0_16,0_1
уразумели,уразуметь,1_6,1_14
ложу,ложных,0_23,0_19
Филистимскою,Филистимскую,2_4,2_13
далека,далекую,2_6,2_13
освящать,освящает,0_22,0_14
запад,западного,0_26,0_10
рассмотрения,рассмотрит,0_11,0_16
выступит,выступил,0_16,0_4
лживого,лживая,2_7,2_9
сходи,сходились,0_1,0_25
опреснокам,опресноков,2_11,2_1
скотами,скота,2_17,2_6
сказывать,сказывай,1_14,1_1
пересказала,пересказали,2_6,2_3
воспрянут,воспряни,1_0,1_22
беззаконном,беззаконные,2_14,2_8
опустошить,опустошать,0_31,0_22
десятое,десятый,2_15,2_12
считай,считать,1_1,1_14
блаженный,блажен,0_12,0_26
Ефес,Ефесе,2_18,2_0
разрушу,разрушения,0_23,0_11
колен,колене,2_18,2_0
посылают,посылаешь,1_0,1_23
дому,домы,2_19,2_3
важною,важном,2_4,2_14
прости,прости,0_1,0_1
сотвори,сотворения,0_1,0_11
безднах,бездны,2_10,2_3
называемых,называемое,2_1,2_15
отпустили,отпустит,0_0,0_16
воздали,воздают,1_6,1_0
гнезда,гнезда,0_13,0_13
молчать,молчи,0_22,0_1
обильным,обильный,2_16,2_12
сберегают,сберегает,0_2,0_14
поручили,поручиться,0_0,0_20
сказывайте,сказывает,1_5,1_3
тверда,твердую,2_6,2_13
пробыл,пробыла,1_4,1_16
глав,глав,0_26,0_26
смерти,смерти,0_1,0_1
смеется,смеем,1_12,1_13
выступит,выступал,0_16,0_4
ночных,ночное,0_19,0_3
вид,виду,0_26,0_23
поношении,поношений,1_22,1_1
исторгнута,исторгнутая,2_6,2_9
расширить,расширишь,0_31,0_15
костях,костей,1_9,1_18
подобным,подобный,0_28,0_12
искушаем,искушал,1_13,1_4
искусных,искусные,0_19,0_21
разбивал,разбивая,1_4,1_20
пьют,пьем,1_0,1_13
повел,повелении,0_26,0_5
решите,решения,0_6,0_11
почетных,почетного,2_1,2_7
тяжбам,тяжба,2_11,2_6
ареопаг,ареопага,2_18,2_6
носил,носят,0_4,0_29
затрубит,затрубят,0_16,0_29
дней,дне,1_18,1_10
советы,советую,2_3,2_13
пришельца,пришельцами,2_6,2_17
дубрава,дубраву,2_6,2_19
закона,закону,0_13,0_23
первой,первом,2_2,2_14
город,городами,2_18,2_17
сотворим,сотворились,0_17,0_25
жезла,жезлы,2_6,2_3
плод,плод,0_26,0_26
вынимали,вынимать,1_6,1_14
ослах,ослу,2_10,2_19
бабка,бабке,2_6,2_0
явиться,явились,0_20,0_25
кожаный,кожаные,2_12,2_8
зовут,зов,1_0,1_1
считаем,считается,1_13,1_12
превращать,превращает,0_22,0_14
восстановит,восстановили,0_16,0_0
соединить,соединения,0_31,0_11
приобретал,приобретать,0_4,0_22
зрелый,зрелом,2_12,2_14
отважен,отважного,0_24,0_10
Иефер,Иеферова,2_18,2_5
белого,белый,2_7,2_12
поспешите,поспешал,0_6,0_4
взят,взят,2_18,2_18
ежедневная,ежедневных,2_9,2_1
опустелых,опустелым,2_1,2_16
прокаженных,прокаженным,0_19,0_28
молитвам,молитва,2_11,2_6
