src word,tgt word,src slot,tgt slot
Gören,Gör,0_6,0_2
Gören,Göra,0_6,0_0
Gören,Gören,0_6,0_6
vass,vass,0_2,0_2
vass,vassa,0_2,0_0
vass,vassen,0_2,0_6
vassa,vass,0_0,0_2
vassa,vassa,0_0,0_0
vassa,vassen,0_0,0_6
vassen,vass,0_6,0_2
vassen,vassa,0_6,0_0
vassen,vassen,0_6,0_6
tempeltärna,tempeltärna,0_0,0_0
tempeltärna,tempeltärnan,0_0,0_2
tempeltärna,tempeltärnor,0_0,0_13
tempeltärnan,tempeltärna,0_2,0_0
tempeltärnan,tempeltärnan,0_2,0_2
tempeltärnan,tempeltärnor,0_2,0_13
tempeltärnor,tempeltärna,0_13,0_0
tempeltärnor,tempeltärnan,0_13,0_2
tempeltärnor,tempeltärnor,0_13,0_13
bönfalla,bönfalla,0_0,0_0
bönfalla,bönfallit,0_0,0_14
bönfalla,bönfaller,0_0,0_8
bönfallit,bönfalla,0_14,0_0
bönfallit,bönfallit,0_14,0_14
bönfallit,bönfaller,0_14,0_8
bönfaller,bönfalla,0_8,0_0
bönfaller,bönfallit,0_8,0_14
bönfaller,bönfaller,0_8,0_8
Efa,Efa,0_0,0_0
Efa,Efes,0_0,0_3
Efa,Efer,0_0,0_8
Efes,Efa,0_3,0_0
Efes,Efes,0_3,0_3
Efes,Efer,0_3,0_8
Efer,Efa,0_8,0_0
Efer,Efes,0_8,0_3
Efer,Efer,0_8,0_8
åsyn,åsyn,0_2,0_2
åsyn,åsyna,0_2,0_0
åsyn,åsynen,0_2,0_6
åsyna,åsyn,0_0,0_2
åsyna,åsyna,0_0,0_0
åsyna,åsynen,0_0,0_6
åsynen,åsyn,0_6,0_2
åsynen,åsyna,0_6,0_0
åsynen,åsynen,0_6,0_6
Karka,Karka,0_0,0_0
Karka,Karkor,0_0,0_13
Karka,Karkas,0_0,0_11
Karkor,Karka,0_13,0_0
Karkor,Karkor,0_13,0_13
Karkor,Karkas,0_13,0_11
Karkas,Karka,0_11,0_0
Karkas,Karkor,0_11,0_13
Karkas,Karkas,0_11,0_11
Ve,Ve,0_5,0_5
Ve,Vet,0_5,0_2
Vet,Ve,0_2,0_5
Vet,Vet,0_2,0_2
osyrad,osyrad,0_5,0_5
osyrad,osyrade,0_5,0_1
osyrad,osyrat,0_5,0_10
osyrade,osyrad,0_1,0_5
osyrade,osyrade,0_1,0_1
osyrade,osyrat,0_1,0_10
osyrat,osyrad,0_10,0_5
osyrat,osyrade,0_10,0_1
osyrat,osyrat,0_10,0_10
fräta,fräta,0_0,0_0
fräta,frätas,0_0,0_11
fräta,frätte,0_0,0_1
frätas,fräta,0_11,0_0
frätas,frätas,0_11,0_11
frätas,frätte,0_11,0_1
frätte,fräta,0_1,0_0
frätte,frätas,0_1,0_11
frätte,frätte,0_1,0_1
omgiva,omgiva,0_0,0_0
omgiva,omgivet,0_0,0_2
omgiva,omgiver,0_0,0_8
omgiva,omgives,0_0,0_3
omgiva,omgiven,0_0,0_6
omgiva,omgivit,0_0,0_14
omgiva,omgivas,0_0,0_11
omgiva,omgivna,0_0,0_0
omgivet,omgiva,0_2,0_0
omgivet,omgivet,0_2,0_2
omgivet,omgiver,0_2,0_8
omgivet,omgives,0_2,0_3
omgivet,omgiven,0_2,0_6
omgivet,omgivit,0_2,0_14
omgivet,omgivas,0_2,0_11
omgivet,omgivna,0_2,0_0
omgiver,omgiva,0_8,0_0
omgiver,omgivet,0_8,0_2
omgiver,omgiver,0_8,0_8
omgiver,omgives,0_8,0_3
omgiver,omgiven,0_8,0_6
omgiver,omgivit,0_8,0_14
omgiver,omgivas,0_8,0_11
omgiver,omgivna,0_8,0_0
omgives,omgiva,0_3,0_0
omgives,omgivet,0_3,0_2
omgives,omgiver,0_3,0_8
omgives,omgives,0_3,0_3
omgives,omgiven,0_3,0_6
omgives,omgivit,0_3,0_14
omgives,omgivas,0_3,0_11
omgives,omgivna,0_3,0_0
omgiven,omgiva,0_6,0_0
omgiven,omgivet,0_6,0_2
omgiven,omgiver,0_6,0_8
omgiven,omgives,0_6,0_3
omgiven,omgiven,0_6,0_6
omgiven,omgivit,0_6,0_14
omgiven,omgivas,0_6,0_11
omgiven,omgivna,0_6,0_0
omgivit,omgiva,0_14,0_0
omgivit,omgivet,0_14,0_2
omgivit,omgiver,0_14,0_8
omgivit,omgives,0_14,0_3
omgivit,omgiven,0_14,0_6
omgivit,omgivit,0_14,0_14
omgivit,omgivas,0_14,0_11
omgivit,omgivna,0_14,0_0
omgivas,omgiva,0_11,0_0
omgivas,omgivet,0_11,0_2
omgivas,omgiver,0_11,0_8
omgivas,omgives,0_11,0_3
omgivas,omgiven,0_11,0_6
omgivas,omgivit,0_11,0_14
omgivas,omgivas,0_11,0_11
omgivas,omgivna,0_11,0_0
omgivna,omgiva,0_0,0_0
omgivna,omgivet,0_0,0_2
omgivna,omgiver,0_0,0_8
omgivna,omgives,0_0,0_3
omgivna,omgiven,0_0,0_6
omgivna,omgivit,0_0,0_14
omgivna,omgivas,0_0,0_11
omgivna,omgivna,0_0,0_0
spräckte,spräckte,0_1,0_1
knippa,knippa,0_0,0_0
knippa,knippor,0_0,0_13
knippa,knippe,0_0,0_5
knippor,knippa,0_13,0_0
knippor,knippor,0_13,0_13
knippor,knippe,0_13,0_5
knippe,knippa,0_5,0_0
knippe,knippor,0_5,0_13
knippe,knippe,0_5,0_5
Goa,Goa,0_0,0_0
Goa,Goda,0_0,0_0
Goa,Gode,0_0,0_1
Goda,Goa,0_0,0_0
Goda,Goda,0_0,0_0
Goda,Gode,0_0,0_1
Gode,Goa,0_1,0_0
Gode,Goda,0_1,0_0
Gode,Gode,0_1,0_1
Kesia,Kesia,0_0,0_0
Kesia,Kesis,0_0,0_4
Kesis,Kesia,0_4,0_0
Kesis,Kesis,0_4,0_4
övergåve,övergåve,0_5,0_5
övergåve,övergåvo,0_5,0_15
övergåvo,övergåve,0_15,0_5
övergåvo,övergåvo,0_15,0_15
nog,nog,0_2,0_2
nog,noga,0_2,0_0
nog,nogare,0_2,0_12
noga,nog,0_0,0_2
noga,noga,0_0,0_0
noga,nogare,0_0,0_12
nogare,nog,0_12,0_2
nogare,noga,0_12,0_0
nogare,nogare,0_12,0_12
härskri,härskri,0_2,0_2
härskri,härskrin,0_2,0_6
härskrin,härskri,0_6,0_2
härskrin,härskrin,0_6,0_6
ock,ock,0_2,0_2
ock,ocker,0_2,0_8
ocker,ock,0_8,0_2
ocker,ocker,0_8,0_8
lättsinnig,lättsinnig,0_2,0_2
lättsinnig,lättsinnigas,0_2,0_11
lättsinnigas,lättsinnig,0_11,0_2
lättsinnigas,lättsinnigas,0_11,0_11
avhålla,avhålla,0_0,0_0
avhålla,avhållas,0_0,0_11
avhålla,avhålle,0_0,0_5
avhålla,avhåller,0_0,0_8
avhålla,avhållen,0_0,0_6
avhålla,avhållit,0_0,0_14
avhållas,avhålla,0_11,0_0
avhållas,avhållas,0_11,0_11
avhållas,avhålle,0_11,0_5
avhållas,avhåller,0_11,0_8
avhållas,avhållen,0_11,0_6
avhållas,avhållit,0_11,0_14
avhålle,avhålla,0_5,0_0
avhålle,avhållas,0_5,0_11
avhålle,avhålle,0_5,0_5
avhålle,avhåller,0_5,0_8
avhålle,avhållen,0_5,0_6
avhålle,avhållit,0_5,0_14
avhåller,avhålla,0_8,0_0
avhåller,avhållas,0_8,0_11
avhåller,avhålle,0_8,0_5
avhåller,avhåller,0_8,0_8
avhåller,avhållen,0_8,0_6
avhåller,avhållit,0_8,0_14
avhållen,avhålla,0_6,0_0
avhållen,avhållas,0_6,0_11
avhållen,avhålle,0_6,0_5
avhållen,avhåller,0_6,0_8
avhållen,avhållen,0_6,0_6
avhållen,avhållit,0_6,0_14
avhållit,avhålla,0_14,0_0
avhållit,avhållas,0_14,0_11
avhållit,avhålle,0_14,0_5
avhållit,avhåller,0_14,0_8
avhållit,avhållen,0_14,0_6
avhållit,avhållit,0_14,0_14
redligas,redligas,0_11,0_11
redligas,redlige,0_11,0_5
redligas,redliges,0_11,0_3
redlige,redligas,0_5,0_11
redlige,redlige,0_5,0_5
redlige,redliges,0_5,0_3
redliges,redligas,0_3,0_11
redliges,redlige,0_3,0_5
redliges,redliges,0_3,0_3
vattenkälla,vattenkälla,0_0,0_0
vattenkälla,vattenkällor,0_0,0_13
vattenkälla,vattenkällan,0_0,0_2
vattenkällor,vattenkälla,0_13,0_0
vattenkällor,vattenkällor,0_13,0_13
vattenkällor,vattenkällan,0_13,0_2
vattenkällan,vattenkälla,0_2,0_0
vattenkällan,vattenkällor,0_2,0_13
vattenkällan,vattenkällan,0_2,0_2
rask,rask,0_2,0_2
rask,raskt,0_2,0_10
rask,raska,0_2,0_0
raskt,rask,0_10,0_2
raskt,raskt,0_10,0_10
raskt,raska,0_10,0_0
raska,rask,0_0,0_2
raska,raskt,0_0,0_10
raska,raska,0_0,0_0
nyfödda,nyfödda,0_0,0_0
nyfödda,nyfödde,0_0,0_5
nyfödde,nyfödda,0_5,0_0
nyfödde,nyfödde,0_5,0_5
tillreda,tillreda,0_0,0_0
tillreda,tillredas,0_0,0_11
tillreda,tillredd,0_0,0_5
tillreda,tillredde,0_0,0_1
tillreda,tillredda,0_0,0_0
tillreda,tillreder,0_0,0_8
tillreda,tillredes,0_0,0_3
tillreda,tillreds,0_0,0_4
tillredas,tillreda,0_11,0_0
tillredas,tillredas,0_11,0_11
tillredas,tillredd,0_11,0_5
tillredas,tillredde,0_11,0_1
tillredas,tillredda,0_11,0_0
tillredas,tillreder,0_11,0_8
tillredas,tillredes,0_11,0_3
tillredas,tillreds,0_11,0_4
tillredd,tillreda,0_5,0_0
tillredd,tillredas,0_5,0_11
tillredd,tillredd,0_5,0_5
tillredd,tillredde,0_5,0_1
tillredd,tillredda,0_5,0_0
tillredd,tillreder,0_5,0_8
tillredd,tillredes,0_5,0_3
tillredd,tillreds,0_5,0_4
tillredde,tillreda,0_1,0_0
tillredde,tillredas,0_1,0_11
tillredde,tillredd,0_1,0_5
tillredde,tillredde,0_1,0_1
tillredde,tillredda,0_1,0_0
tillredde,tillreder,0_1,0_8
tillredde,tillredes,0_1,0_3
tillredde,tillreds,0_1,0_4
tillredda,tillreda,0_0,0_0
tillredda,tillredas,0_0,0_11
tillredda,tillredd,0_0,0_5
tillredda,tillredde,0_0,0_1
tillredda,tillredda,0_0,0_0
tillredda,tillreder,0_0,0_8
tillredda,tillredes,0_0,0_3
tillredda,tillreds,0_0,0_4
tillreder,tillreda,0_8,0_0
tillreder,tillredas,0_8,0_11
tillreder,tillredd,0_8,0_5
tillreder,tillredde,0_8,0_1
tillreder,tillredda,0_8,0_0
tillreder,tillreder,0_8,0_8
tillreder,tillredes,0_8,0_3
tillreder,tillreds,0_8,0_4
tillredes,tillreda,0_3,0_0
tillredes,tillredas,0_3,0_11
tillredes,tillredd,0_3,0_5
tillredes,tillredde,0_3,0_1
tillredes,tillredda,0_3,0_0
tillredes,tillreder,0_3,0_8
tillredes,tillredes,0_3,0_3
tillredes,tillreds,0_3,0_4
tillreds,tillreda,0_4,0_0
tillreds,tillredas,0_4,0_11
tillreds,tillredd,0_4,0_5
tillreds,tillredde,0_4,0_1
tillreds,tillredda,0_4,0_0
tillreds,tillreder,0_4,0_8
tillreds,tillredes,0_4,0_3
tillreds,tillreds,0_4,0_4
bestämd,bestämd,0_2,0_2
bestämd,bestämde,0_2,0_5
bestämd,bestämdes,0_2,0_3
bestämd,bestämda,0_2,0_0
bestämde,bestämd,0_5,0_2
bestämde,bestämde,0_5,0_5
bestämde,bestämdes,0_5,0_3
bestämde,bestämda,0_5,0_0
bestämdes,bestämd,0_3,0_2
bestämdes,bestämde,0_3,0_5
bestämdes,bestämdes,0_3,0_3
bestämdes,bestämda,0_3,0_0
bestämda,bestämd,0_0,0_2
bestämda,bestämde,0_0,0_5
bestämda,bestämdes,0_0,0_3
bestämda,bestämda,0_0,0_0
utvisade,utvisade,0_1,0_1
utvisade,utvisat,0_1,0_10
utvisat,utvisade,0_10,0_1
utvisat,utvisat,0_10,0_10
sluppe,sluppe,0_5,0_5
sluppe,sluppit,0_5,0_14
sluppit,sluppe,0_14,0_5
sluppit,sluppit,0_14,0_14
bygg,bygg,0_2,0_2
bygg,bygga,0_2,0_0
bygg,byggas,0_2,0_11
bygg,byggande,0_2,0_9
bygg,byggen,0_2,0_6
bygg,bygger,0_2,0_8
bygg,bygges,0_2,0_3
bygg,byggd,0_2,0_5
bygg,byggda,0_2,0_0
bygg,byggde,0_2,0_1
bygg,byggt,0_2,0_10
bygga,bygg,0_0,0_2
bygga,bygga,0_0,0_0
bygga,byggas,0_0,0_11
bygga,byggande,0_0,0_9
bygga,byggen,0_0,0_6
bygga,bygger,0_0,0_8
bygga,bygges,0_0,0_3
bygga,byggd,0_0,0_5
bygga,byggda,0_0,0_0
bygga,byggde,0_0,0_1
bygga,byggt,0_0,0_10
byggas,bygg,0_11,0_2
byggas,bygga,0_11,0_0
byggas,byggas,0_11,0_11
byggas,byggande,0_11,0_9
byggas,byggen,0_11,0_6
byggas,bygger,0_11,0_8
byggas,bygges,0_11,0_3
byggas,byggd,0_11,0_5
byggas,byggda,0_11,0_0
byggas,byggde,0_11,0_1
byggas,byggt,0_11,0_10
byggande,bygg,0_9,0_2
byggande,bygga,0_9,0_0
byggande,byggas,0_9,0_11
byggande,byggande,0_9,0_9
byggande,byggen,0_9,0_6
byggande,bygger,0_9,0_8
byggande,bygges,0_9,0_3
byggande,byggd,0_9,0_5
byggande,byggda,0_9,0_0
byggande,byggde,0_9,0_1
byggande,byggt,0_9,0_10
byggen,bygg,0_6,0_2
byggen,bygga,0_6,0_0
byggen,byggas,0_6,0_11
byggen,byggande,0_6,0_9
byggen,byggen,0_6,0_6
byggen,bygger,0_6,0_8
byggen,bygges,0_6,0_3
byggen,byggd,0_6,0_5
byggen,byggda,0_6,0_0
byggen,byggde,0_6,0_1
byggen,byggt,0_6,0_10
bygger,bygg,0_8,0_2
bygger,bygga,0_8,0_0
bygger,byggas,0_8,0_11
bygger,byggande,0_8,0_9
bygger,byggen,0_8,0_6
bygger,bygger,0_8,0_8
bygger,bygges,0_8,0_3
bygger,byggd,0_8,0_5
bygger,byggda,0_8,0_0
bygger,byggde,0_8,0_1
bygger,byggt,0_8,0_10
bygges,bygg,0_3,0_2
bygges,bygga,0_3,0_0
bygges,byggas,0_3,0_11
bygges,byggande,0_3,0_9
bygges,byggen,0_3,0_6
bygges,bygger,0_3,0_8
bygges,bygges,0_3,0_3
bygges,byggd,0_3,0_5
bygges,byggda,0_3,0_0
bygges,byggde,0_3,0_1
bygges,byggt,0_3,0_10
byggd,bygg,0_5,0_2
byggd,bygga,0_5,0_0
byggd,byggas,0_5,0_11
byggd,byggande,0_5,0_9
byggd,byggen,0_5,0_6
byggd,bygger,0_5,0_8
byggd,bygges,0_5,0_3
byggd,byggd,0_5,0_5
byggd,byggda,0_5,0_0
byggd,byggde,0_5,0_1
byggd,byggt,0_5,0_10
byggda,bygg,0_0,0_2
byggda,bygga,0_0,0_0
byggda,byggas,0_0,0_11
byggda,byggande,0_0,0_9
byggda,byggen,0_0,0_6
byggda,bygger,0_0,0_8
byggda,bygges,0_0,0_3
byggda,byggd,0_0,0_5
byggda,byggda,0_0,0_0
byggda,byggde,0_0,0_1
byggda,byggt,0_0,0_10
byggde,bygg,0_1,0_2
byggde,bygga,0_1,0_0
byggde,byggas,0_1,0_11
byggde,byggande,0_1,0_9
byggde,byggen,0_1,0_6
byggde,bygger,0_1,0_8
byggde,bygges,0_1,0_3
byggde,byggd,0_1,0_5
byggde,byggda,0_1,0_0
byggde,byggde,0_1,0_1
byggde,byggt,0_1,0_10
byggt,bygg,0_10,0_2
byggt,bygga,0_10,0_0
byggt,byggas,0_10,0_11
byggt,byggande,0_10,0_9
byggt,byggen,0_10,0_6
byggt,bygger,0_10,0_8
byggt,bygges,0_10,0_3
byggt,byggd,0_10,0_5
byggt,byggda,0_10,0_0
byggt,byggde,0_10,0_1
byggt,byggt,0_10,0_10
oavlåtligen,oavlåtligen,0_6,0_6
oavlåtligen,oavlåtligt,0_6,0_10
oavlåtligt,oavlåtligen,0_10,0_6
oavlåtligt,oavlåtligt,0_10,0_10
grå,grå,0_2,0_2
grå,gråt,0_2,0_10
gråt,grå,0_10,0_2
gråt,gråt,0_10,0_10
strö,strö,0_2,0_2
strö,strön,0_2,0_6
strön,strö,0_6,0_2
strön,strön,0_6,0_6
intog,intog,0_2,0_2
intog,intogo,0_2,0_15
intog,intogen,0_2,0_6
intogo,intog,0_15,0_2
intogo,intogo,0_15,0_15
intogo,intogen,0_15,0_6
intogen,intog,0_6,0_2
intogen,intogo,0_6,0_15
intogen,intogen,0_6,0_6
gå,gå,0_2,0_2
gå,gån,0_2,0_6
gån,gå,0_6,0_2
gån,gån,0_6,0_6
offermåltid,offermåltid,0_2,0_2
offermåltid,offermåltider,0_2,0_8
offermåltider,offermåltid,0_8,0_2
offermåltider,offermåltider,0_8,0_8
vitnade,vitnade,0_1,0_1
vitnade,vitnat,0_1,0_10
vitnat,vitnade,0_10,0_1
vitnat,vitnat,0_10,0_10
uttömt,uttömt,0_10,0_10
Adams,Adams,0_4,0_4
utkräva,utkräva,0_0,0_0
utkräva,utkräver,0_0,0_8
utkräva,utkräves,0_0,0_3
utkräva,utkrävt,0_0,0_10
utkräva,utkrävas,0_0,0_11
utkräva,utkrävde,0_0,0_1
utkräver,utkräva,0_8,0_0
utkräver,utkräver,0_8,0_8
utkräver,utkräves,0_8,0_3
utkräver,utkrävt,0_8,0_10
utkräver,utkrävas,0_8,0_11
utkräver,utkrävde,0_8,0_1
utkräves,utkräva,0_3,0_0
utkräves,utkräver,0_3,0_8
utkräves,utkräves,0_3,0_3
utkräves,utkrävt,0_3,0_10
utkräves,utkrävas,0_3,0_11
utkräves,utkrävde,0_3,0_1
utkrävt,utkräva,0_10,0_0
utkrävt,utkräver,0_10,0_8
utkrävt,utkräves,0_10,0_3
utkrävt,utkrävt,0_10,0_10
utkrävt,utkrävas,0_10,0_11
utkrävt,utkrävde,0_10,0_1
utkrävas,utkräva,0_11,0_0
utkrävas,utkräver,0_11,0_8
utkrävas,utkräves,0_11,0_3
utkrävas,utkrävt,0_11,0_10
utkrävas,utkrävas,0_11,0_11
utkrävas,utkrävde,0_11,0_1
utkrävde,utkräva,0_1,0_0
utkrävde,utkräver,0_1,0_8
utkrävde,utkräves,0_1,0_3
utkrävde,utkrävt,0_1,0_10
utkrävde,utkrävas,0_1,0_11
utkrävde,utkrävde,0_1,0_1
förebild,förebild,0_2,0_2
förebild,förebilder,0_2,0_8
förebilder,förebild,0_8,0_2
förebilder,förebilder,0_8,0_8
höj,höj,0_2,0_2
höj,höjas,0_2,0_11
höj,höjd,0_2,0_5
höj,höjde,0_2,0_1
höj,höje,0_2,0_5
höj,höjes,0_2,0_3
höj,höjer,0_2,0_8
höj,höjen,0_2,0_6
höj,höjt,0_2,0_10
höjas,höj,0_11,0_2
höjas,höjas,0_11,0_11
höjas,höjd,0_11,0_5
höjas,höjde,0_11,0_1
höjas,höje,0_11,0_5
höjas,höjes,0_11,0_3
höjas,höjer,0_11,0_8
höjas,höjen,0_11,0_6
höjas,höjt,0_11,0_10
höjd,höj,0_5,0_2
höjd,höjas,0_5,0_11
höjd,höjd,0_5,0_5
höjd,höjde,0_5,0_1
höjd,höje,0_5,0_5
höjd,höjes,0_5,0_3
höjd,höjer,0_5,0_8
höjd,höjen,0_5,0_6
höjd,höjt,0_5,0_10
höjde,höj,0_1,0_2
höjde,höjas,0_1,0_11
höjde,höjd,0_1,0_5
höjde,höjde,0_1,0_1
höjde,höje,0_1,0_5
höjde,höjes,0_1,0_3
höjde,höjer,0_1,0_8
höjde,höjen,0_1,0_6
höjde,höjt,0_1,0_10
höje,höj,0_5,0_2
höje,höjas,0_5,0_11
höje,höjd,0_5,0_5
höje,höjde,0_5,0_1
höje,höje,0_5,0_5
höje,höjes,0_5,0_3
höje,höjer,0_5,0_8
höje,höjen,0_5,0_6
höje,höjt,0_5,0_10
höjes,höj,0_3,0_2
höjes,höjas,0_3,0_11
höjes,höjd,0_3,0_5
höjes,höjde,0_3,0_1
höjes,höje,0_3,0_5
höjes,höjes,0_3,0_3
höjes,höjer,0_3,0_8
höjes,höjen,0_3,0_6
höjes,höjt,0_3,0_10
höjer,höj,0_8,0_2
höjer,höjas,0_8,0_11
höjer,höjd,0_8,0_5
höjer,höjde,0_8,0_1
höjer,höje,0_8,0_5
höjer,höjes,0_8,0_3
höjer,höjer,0_8,0_8
höjer,höjen,0_8,0_6
höjer,höjt,0_8,0_10
höjen,höj,0_6,0_2
höjen,höjas,0_6,0_11
höjen,höjd,0_6,0_5
höjen,höjde,0_6,0_1
höjen,höje,0_6,0_5
höjen,höjes,0_6,0_3
höjen,höjer,0_6,0_8
höjen,höjen,0_6,0_6
höjen,höjt,0_6,0_10
höjt,höj,0_10,0_2
höjt,höjas,0_10,0_11
höjt,höjd,0_10,0_5
höjt,höjde,0_10,0_1
höjt,höje,0_10,0_5
höjt,höjes,0_10,0_3
höjt,höjer,0_10,0_8
höjt,höjen,0_10,0_6
höjt,höjt,0_10,0_10
Serug,Serug,0_2,0_2
Serug,Seruga,0_2,0_0
Seruga,Serug,0_0,0_2
Seruga,Seruga,0_0,0_0
lampa,lampa,0_0,0_0
lampa,lampor,0_0,0_13
lampa,lampan,0_0,0_2
lampa,lampas,0_0,0_11
lampor,lampa,0_13,0_0
lampor,lampor,0_13,0_13
lampor,lampan,0_13,0_2
lampor,lampas,0_13,0_11
lampan,lampa,0_2,0_0
lampan,lampor,0_2,0_13
lampan,lampan,0_2,0_2
lampan,lampas,0_2,0_11
lampas,lampa,0_11,0_0
lampas,lampor,0_11,0_13
lampas,lampan,0_11,0_2
lampas,lampas,0_11,0_11
kista,kista,0_0,0_0
kista,kistan,0_0,0_2
kistan,kista,0_2,0_0
kistan,kistan,0_2,0_2
fettstycken,fettstycken,0_2,0_2
fettstycken,fettstyckena,0_2,0_0
fettstyckena,fettstycken,0_0,0_2
fettstyckena,fettstyckena,0_0,0_0
frivillig,frivillig,0_2,0_2
frivillig,frivilliga,0_2,0_0
frivillig,frivilligt,0_2,0_10
frivilliga,frivillig,0_0,0_2
frivilliga,frivilliga,0_0,0_0
frivilliga,frivilligt,0_0,0_10
frivilligt,frivillig,0_10,0_2
frivilligt,frivilliga,0_10,0_0
frivilligt,frivilligt,0_10,0_10
gröda,gröda,0_0,0_0
gröda,grödan,0_0,0_2
gröda,grödor,0_0,0_13
grödan,gröda,0_2,0_0
grödan,grödan,0_2,0_2
grödan,grödor,0_2,0_13
grödor,gröda,0_13,0_0
grödor,grödan,0_13,0_2
grödor,grödor,0_13,0_13
långmodig,långmodig,0_2,0_2
långmodig,långmodighet,0_2,0_7
långmodighet,långmodig,0_7,0_2
långmodighet,långmodighet,0_7,0_7
obefläckad,obefläckad,0_5,0_5
obefläckad,obefläckade,0_5,0_1
obefläckade,obefläckad,0_1,0_5
obefläckade,obefläckade,0_1,0_1
Has,Has,0_2,0_2
Has,Haso,0_2,0_15
Has,Hasor,0_2,0_13
Has,Haser,0_2,0_8
Haso,Has,0_15,0_2
Haso,Haso,0_15,0_15
Haso,Hasor,0_15,0_13
Haso,Haser,0_15,0_8
Hasor,Has,0_13,0_2
Hasor,Haso,0_13,0_15
Hasor,Hasor,0_13,0_13
Hasor,Haser,0_13,0_8
Haser,Has,0_8,0_2
Haser,Haso,0_8,0_15
Haser,Hasor,0_8,0_13
Haser,Haser,0_8,0_8
gräma,gräma,0_0,0_0
gräma,grämen,0_0,0_6
grämen,gräma,0_6,0_0
grämen,grämen,0_6,0_6
vänsterhänt,vänsterhänt,0_2,0_2
vänsterhänt,vänsterhänta,0_2,0_0
vänsterhänta,vänsterhänt,0_0,0_2
vänsterhänta,vänsterhänta,0_0,0_0
tillsätta,tillsätta,0_0,0_0
tillsätta,tillsättas,0_0,0_11
tillsätta,tillsätten,0_0,0_6
tillsätta,tillsätter,0_0,0_8
tillsätta,tillsättes,0_0,0_3
tillsättas,tillsätta,0_11,0_0
tillsättas,tillsättas,0_11,0_11
tillsättas,tillsätten,0_11,0_6
tillsättas,tillsätter,0_11,0_8
tillsättas,tillsättes,0_11,0_3
tillsätten,tillsätta,0_6,0_0
tillsätten,tillsättas,0_6,0_11
tillsätten,tillsätten,0_6,0_6
tillsätten,tillsätter,0_6,0_8
tillsätten,tillsättes,0_6,0_3
tillsätter,tillsätta,0_8,0_0
tillsätter,tillsättas,0_8,0_11
tillsätter,tillsätten,0_8,0_6
tillsätter,tillsätter,0_8,0_8
tillsätter,tillsättes,0_8,0_3
tillsättes,tillsätta,0_3,0_0
tillsättes,tillsättas,0_3,0_11
tillsättes,tillsätten,0_3,0_6
tillsättes,tillsätter,0_3,0_8
tillsättes,tillsättes,0_3,0_3
förelagd,förelagd,0_2,0_2
förelagd,förelagda,0_2,0_0
förelagda,förelagd,0_0,0_2
förelagda,förelagda,0_0,0_0
broder,broder,0_2,0_2
broder,broders,0_2,0_4
broder,brodern,0_2,0_6
broders,broder,0_4,0_2
broders,broders,0_4,0_4
broders,brodern,0_4,0_6
brodern,broder,0_6,0_2
brodern,broders,0_6,0_4
brodern,brodern,0_6,0_6
annan,annan,0_6,0_6
annan,annat,0_6,0_10
annat,annan,0_10,0_6
annat,annat,0_10,0_10
Karta,Karta,0_0,0_0
Karta,Kartan,0_0,0_2
Kartan,Karta,0_2,0_0
Kartan,Kartan,0_2,0_2
dröj,dröj,0_2,0_2
dröj,dröjde,0_2,0_1
dröj,dröjer,0_2,0_8
dröj,dröjen,0_2,0_6
dröj,dröja,0_2,0_0
dröj,dröjt,0_2,0_10
dröjde,dröj,0_1,0_2
dröjde,dröjde,0_1,0_1
dröjde,dröjer,0_1,0_8
dröjde,dröjen,0_1,0_6
dröjde,dröja,0_1,0_0
dröjde,dröjt,0_1,0_10
dröjer,dröj,0_8,0_2
dröjer,dröjde,0_8,0_1
dröjer,dröjer,0_8,0_8
dröjer,dröjen,0_8,0_6
dröjer,dröja,0_8,0_0
dröjer,dröjt,0_8,0_10
dröjen,dröj,0_6,0_2
dröjen,dröjde,0_6,0_1
dröjen,dröjer,0_6,0_8
dröjen,dröjen,0_6,0_6
dröjen,dröja,0_6,0_0
dröjen,dröjt,0_6,0_10
dröja,dröj,0_0,0_2
dröja,dröjde,0_0,0_1
dröja,dröjer,0_0,0_8
dröja,dröjen,0_0,0_6
dröja,dröja,0_0,0_0
dröja,dröjt,0_0,0_10
dröjt,dröj,0_10,0_2
dröjt,dröjde,0_10,0_1
dröjt,dröjer,0_10,0_8
dröjt,dröjen,0_10,0_6
dröjt,dröja,0_10,0_0
dröjt,dröjt,0_10,0_10
tillslut,tillslut,0_2,0_2
tillslut,tillsluta,0_2,0_0
tillslut,tillslutit,0_2,0_14
tillslut,tillsluten,0_2,0_6
tillslut,tillsluter,0_2,0_8
tillslut,tillslutet,0_2,0_2
tillslut,tillslutna,0_2,0_0
tillsluta,tillslut,0_0,0_2
tillsluta,tillsluta,0_0,0_0
tillsluta,tillslutit,0_0,0_14
tillsluta,tillsluten,0_0,0_6
tillsluta,tillsluter,0_0,0_8
tillsluta,tillslutet,0_0,0_2
tillsluta,tillslutna,0_0,0_0
tillslutit,tillslut,0_14,0_2
tillslutit,tillsluta,0_14,0_0
tillslutit,tillslutit,0_14,0_14
tillslutit,tillsluten,0_14,0_6
tillslutit,tillsluter,0_14,0_8
tillslutit,tillslutet,0_14,0_2
tillslutit,tillslutna,0_14,0_0
tillsluten,tillslut,0_6,0_2
tillsluten,tillsluta,0_6,0_0
tillsluten,tillslutit,0_6,0_14
