src word,tgt word,src slot,src predicted,tgt slot,tgt predicted,annotation 1,annotation 2
besondere,besonders,0_10,V;SBJV;PRS;1;SG,0_9,V;IND;PRS;3;SG,
besondere,besonderes,0_10,V;SBJV;PRS;1;SG,0_11,?,
besonderes,besonderen,0_11,?,0_0,V;NFIN,
besonderes,besonders,0_11,?,0_9,V;IND;PRS;3;SG,
besonderes,besondere,0_11,?,0_10,V;SBJV;PRS;1;SG,

hecken,hecke,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
hecke,hecken,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

erdachten,erdacht,0_0,V;NFIN,0_13,V;IMP;2;SG,
erdacht,erdachten,0_13,V;IMP;2;SG,0_0,V;NFIN,

klägern,kläger,0_6,V;SBJV;PRS;1;PL,0_7,V;IND;PST;3;SG,
kläger,klägern,0_7,V;IND;PST;3;SG,0_6,V;SBJV;PRS;1;PL,

secher,sechs,0_7,V;IND;PST;3;SG,0_9,V;IND;PRS;3;SG,
sechs,secher,0_9,V;IND;PRS;3;SG,0_7,V;IND;PST;3;SG,

sehnen,sehne,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
sehnen,sehnt,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
sehne,sehnen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
sehne,sehnt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL,
sehnt,sehnen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,
sehnt,sehne,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,


fasteten,fastetest,0_0,V;NFIN,0_3,V;IND;PRS;2;SG,
fasteten,fastetet,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
fastetest,fasteten,0_3,V;IND;PRS;2;SG,0_0,V;NFIN,
fastetest,fastetet,0_3,V;IND;PRS;2;SG,0_12,V;IND;PRS;2;PL,
fastetet,fasteten,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,
fastetet,fastetest,0_12,V;IND;PRS;2;PL,0_3,V;IND;PRS;2;SG,

verziehen,verziehst,0_0,V;NFIN,0_3,V;IND;PRS;2;SG,
verziehen,verziehe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
verziehen,verzieht,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
verziehen,verzieh,0_0,V;NFIN,0_13,V;IMP;2;SG,
verziehst,verziehen,0_3,V;IND;PRS;2;SG,0_0,V;NFIN,
verziehst,verziehe,0_3,V;IND;PRS;2;SG,0_10,V;SBJV;PRS;1;SG,
verziehst,verzieht,0_3,V;IND;PRS;2;SG,0_12,V;IND;PRS;2;PL,
verziehst,verzieh,0_3,V;IND;PRS;2;SG,0_13,V;IMP;2;SG,
verziehe,verziehen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
verziehe,verziehst,0_10,V;SBJV;PRS;1;SG,0_3,V;IND;PRS;2;SG,
verziehe,verzieht,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL,
verziehe,verzieh,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
verzieht,verziehen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,
verzieht,verziehst,0_12,V;IND;PRS;2;PL,0_3,V;IND;PRS;2;SG,
verzieht,verziehe,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,
verzieht,verzieh,0_12,V;IND;PRS;2;PL,0_13,V;IMP;2;SG,
verzieh,verziehen,0_13,V;IMP;2;SG,0_0,V;NFIN,
verzieh,verziehst,0_13,V;IMP;2;SG,0_3,V;IND;PRS;2;SG,
verzieh,verziehe,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,
verzieh,verzieht,0_13,V;IMP;2;SG,0_12,V;IND;PRS;2;PL,

täten,tätest,0_0,V;NFIN,0_5,V;SBJV;PRS;2;SG,
täten,täter,0_0,V;NFIN,0_7,V;IND;PST;3;SG,
täten,täte,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
täten,tätet,0_0,V;NFIN,0_14,V;SBJV;PRS;2;PL,
tätest,täten,0_5,V;SBJV;PRS;2;SG,0_0,V;NFIN,
tätest,täter,0_5,V;SBJV;PRS;2;SG,0_7,V;IND;PST;3;SG,
tätest,täte,0_5,V;SBJV;PRS;2;SG,0_10,V;SBJV;PRS;1;SG,
tätest,tätet,0_5,V;SBJV;PRS;2;SG,0_14,V;SBJV;PRS;2;PL,
täter,täten,0_7,V;IND;PST;3;SG,0_0,V;NFIN,
täter,tätest,0_7,V;IND;PST;3;SG,0_5,V;SBJV;PRS;2;SG,
täter,täte,0_7,V;IND;PST;3;SG,0_10,V;SBJV;PRS;1;SG,
täter,tätet,0_7,V;IND;PST;3;SG,0_14,V;SBJV;PRS;2;PL,
täte,täten,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
täte,tätest,0_10,V;SBJV;PRS;1;SG,0_5,V;SBJV;PRS;2;SG,
täte,täter,0_10,V;SBJV;PRS;1;SG,0_7,V;IND;PST;3;SG,
täte,tätet,0_10,V;SBJV;PRS;1;SG,0_14,V;SBJV;PRS;2;PL,
tätet,täten,0_14,V;SBJV;PRS;2;PL,0_0,V;NFIN,
tätet,tätest,0_14,V;SBJV;PRS;2;PL,0_5,V;SBJV;PRS;2;SG,
tätet,täter,0_14,V;SBJV;PRS;2;PL,0_7,V;IND;PST;3;SG,
tätet,täte,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,

adern,ader,0_6,V;SBJV;PRS;1;PL,0_7,V;IND;PST;3;SG,
adern,ad,0_6,V;SBJV;PRS;1;PL,0_13,V;IMP;2;SG,
ader,adern,0_7,V;IND;PST;3;SG,0_6,V;SBJV;PRS;1;PL,
ader,ad,0_7,V;IND;PST;3;SG,0_13,V;IMP;2;SG,
ad,adern,0_13,V;IMP;2;SG,0_6,V;SBJV;PRS;1;PL,
ad,ader,0_13,V;IMP;2;SG,0_7,V;IND;PST;3;SG,

gemacht,gemach,0_12,V;IND;PRS;2;PL,0_13,V;IMP;2;SG,
gemach,gemacht,0_13,V;IMP;2;SG,0_12,V;IND;PRS;2;PL,

anrufen,anrufe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
anrufen,anruft,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
anrufe,anrufen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
anrufe,anruft,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL,
anruft,anrufen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,
anruft,anrufe,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,

handen,hand,0_0,V;NFIN,0_13,V;IMP;2;SG,
hand,handen,0_13,V;IMP;2;SG,0_0,V;NFIN,

soffen,soff,0_0,V;NFIN,0_13,V;IMP;2;SG,
soff,soffen,0_13,V;IMP;2;SG,0_0,V;NFIN,

verschulden,verschuldest,0_0,V;NFIN,0_5,V;SBJV;PRS;2;SG,
verschulden,verschulde,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
verschulden,verschuldet,0_0,V;NFIN,0_14,V;SBJV;PRS;2;PL,
verschuldest,verschulden,0_5,V;SBJV;PRS;2;SG,0_0,V;NFIN,
verschuldest,verschulde,0_5,V;SBJV;PRS;2;SG,0_10,V;SBJV;PRS;1;SG,
verschuldest,verschuldet,0_5,V;SBJV;PRS;2;SG,0_14,V;SBJV;PRS;2;PL,
verschulde,verschulden,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
verschulde,verschuldest,0_10,V;SBJV;PRS;1;SG,0_5,V;SBJV;PRS;2;SG,
verschulde,verschuldet,0_10,V;SBJV;PRS;1;SG,0_14,V;SBJV;PRS;2;PL,
verschuldet,verschulden,0_14,V;SBJV;PRS;2;PL,0_0,V;NFIN,
verschuldet,verschuldest,0_14,V;SBJV;PRS;2;PL,0_5,V;SBJV;PRS;2;SG,
verschuldet,verschulde,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,

zücken,zücke,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
zücke,zücken,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

schatzung,schatz,0_1,?,0_13,V;IMP;2;SG,
schatz,schatzung,0_13,V;IMP;2;SG,0_1,?,

strafen,strafst,0_0,V;NFIN,0_3,V;IND;PRS;2;SG,
strafen,strafte,0_0,V;NFIN,0_4,V;SBJV;PST;3;SG,
strafen,strafe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
strafen,straft,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
strafen,strafet,0_0,V;NFIN,0_14,V;SBJV;PRS;2;PL,
strafst,strafen,0_3,V;IND;PRS;2;SG,0_0,V;NFIN,
strafst,strafte,0_3,V;IND;PRS;2;SG,0_4,V;SBJV;PST;3;SG,
strafst,strafe,0_3,V;IND;PRS;2;SG,0_10,V;SBJV;PRS;1;SG,
strafst,straft,0_3,V;IND;PRS;2;SG,0_12,V;IND;PRS;2;PL,
strafst,strafet,0_3,V;IND;PRS;2;SG,0_14,V;SBJV;PRS;2;PL,
strafte,strafen,0_4,V;SBJV;PST;3;SG,0_0,V;NFIN,
strafte,strafst,0_4,V;SBJV;PST;3;SG,0_3,V;IND;PRS;2;SG,
strafte,strafe,0_4,V;SBJV;PST;3;SG,0_10,V;SBJV;PRS;1;SG,
strafte,straft,0_4,V;SBJV;PST;3;SG,0_12,V;IND;PRS;2;PL,
strafte,strafet,0_4,V;SBJV;PST;3;SG,0_14,V;SBJV;PRS;2;PL,
strafe,strafen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
strafe,strafst,0_10,V;SBJV;PRS;1;SG,0_3,V;IND;PRS;2;SG,
strafe,strafte,0_10,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;3;SG,
strafe,straft,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL,
strafe,strafet,0_10,V;SBJV;PRS;1;SG,0_14,V;SBJV;PRS;2;PL,
straft,strafen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,
straft,strafst,0_12,V;IND;PRS;2;PL,0_3,V;IND;PRS;2;SG,
straft,strafte,0_12,V;IND;PRS;2;PL,0_4,V;SBJV;PST;3;SG,
straft,strafe,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,
straft,strafet,0_12,V;IND;PRS;2;PL,0_14,V;SBJV;PRS;2;PL,
strafet,strafen,0_14,V;SBJV;PRS;2;PL,0_0,V;NFIN,
strafet,strafst,0_14,V;SBJV;PRS;2;PL,0_3,V;IND;PRS;2;SG,
strafet,strafte,0_14,V;SBJV;PRS;2;PL,0_4,V;SBJV;PST;3;SG,
strafet,strafe,0_14,V;SBJV;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,
strafet,straft,0_14,V;SBJV;PRS;2;PL,0_12,V;IND;PRS;2;PL,

gewandt,gewand,0_12,V;IND;PRS;2;PL,0_13,V;IMP;2;SG,
gewand,gewandt,0_13,V;IMP;2;SG,0_12,V;IND;PRS;2;PL,

gelübde,gelübdes,0_10,V;SBJV;PRS;1;SG,0_11,?,
gelübdes,gelübde,0_11,?,0_10,V;SBJV;PRS;1;SG,

wichen,wiche,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
wichen,wich,0_0,V;NFIN,0_13,V;IMP;2;SG,
wiche,wichen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
wiche,wich,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
wich,wichen,0_13,V;IMP;2;SG,0_0,V;NFIN,
wich,wiche,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,

näher,nähe,0_7,V;IND;PST;3;SG,0_10,V;SBJV;PRS;1;SG,
nähe,näher,0_10,V;SBJV;PRS;1;SG,0_7,V;IND;PST;3;SG,

rauhen,rauhe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
rauhen,rauh,0_0,V;NFIN,0_13,V;IMP;2;SG,
rauhe,rauhen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
rauhe,rauh,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
rauh,rauhen,0_13,V;IMP;2;SG,0_0,V;NFIN,
rauh,rauhe,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,

einreißen,einreiße,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
einreißen,einreißt,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
einreiße,einreißen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
einreiße,einreißt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL,
einreißt,einreißen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,
einreißt,einreiße,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,

kronen,krone,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
krone,kronen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

zähnen,zähne,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
zähne,zähnen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

lebendigen,lebendiger,0_0,V;NFIN,0_7,V;IND;PST;3;SG,
lebendigen,lebendige,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
lebendigen,lebendiges,0_0,V;NFIN,0_11,?,
lebendigen,lebendig,0_0,V;NFIN,0_13,V;IMP;2;SG,
lebendiger,lebendigen,0_7,V;IND;PST;3;SG,0_0,V;NFIN,
lebendiger,lebendige,0_7,V;IND;PST;3;SG,0_10,V;SBJV;PRS;1;SG,
lebendiger,lebendiges,0_7,V;IND;PST;3;SG,0_11,?,
lebendiger,lebendig,0_7,V;IND;PST;3;SG,0_13,V;IMP;2;SG,
lebendige,lebendigen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
lebendige,lebendiger,0_10,V;SBJV;PRS;1;SG,0_7,V;IND;PST;3;SG,
lebendige,lebendiges,0_10,V;SBJV;PRS;1;SG,0_11,?,
lebendige,lebendig,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
lebendiges,lebendigen,0_11,?,0_0,V;NFIN,
lebendiges,lebendiger,0_11,?,0_7,V;IND;PST;3;SG,
lebendiges,lebendige,0_11,?,0_10,V;SBJV;PRS;1;SG,
lebendiges,lebendig,0_11,?,0_13,V;IMP;2;SG,
lebendig,lebendigen,0_13,V;IMP;2;SG,0_0,V;NFIN,
lebendig,lebendiger,0_13,V;IMP;2;SG,0_7,V;IND;PST;3;SG,
lebendig,lebendige,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,
lebendig,lebendiges,0_13,V;IMP;2;SG,0_11,?,

wohltun,wohltust,0_0,V;NFIN,0_3,V;IND;PRS;2;SG,
wohltun,wohltut,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
wohltust,wohltun,0_3,V;IND;PRS;2;SG,0_0,V;NFIN,
wohltust,wohltut,0_3,V;IND;PRS;2;SG,0_12,V;IND;PRS;2;PL,
wohltut,wohltun,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,
wohltut,wohltust,0_12,V;IND;PRS;2;PL,0_3,V;IND;PRS;2;SG,

fließen,fließe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
fließen,fließt,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
fließe,fließen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
fließe,fließt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL,
fließt,fließen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,
fließt,fließe,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,

darbringen,darbringe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
darbringe,darbringen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

witwen,witwe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
witwe,witwen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

heiden,heide,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
heide,heiden,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

darben,darbet,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
darbet,darben,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,

stritten,stritte,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
stritten,stritt,0_0,V;NFIN,0_13,V;IMP;2;SG,
stritte,stritten,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
stritte,stritt,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
stritt,stritten,0_13,V;IMP;2;SG,0_0,V;NFIN,
stritt,stritte,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,

verdürben,verdürbe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
verdürbe,verdürben,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

edelsten,edelste,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
edelste,edelsten,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

seelen,seele,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
seele,seelen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

kruge,krug,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
krug,kruge,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,

ausführen,ausführte,0_0,V;NFIN,0_4,V;SBJV;PST;3;SG,
ausführen,ausführe,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
ausführen,ausführt,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
ausführte,ausführen,0_4,V;SBJV;PST;3;SG,0_0,V;NFIN,
ausführte,ausführe,0_4,V;SBJV;PST;3;SG,0_10,V;SBJV;PRS;1;SG,
ausführte,ausführt,0_4,V;SBJV;PST;3;SG,0_12,V;IND;PRS;2;PL,
ausführe,ausführen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
ausführe,ausführte,0_10,V;SBJV;PRS;1;SG,0_4,V;SBJV;PST;3;SG,
ausführe,ausführt,0_10,V;SBJV;PRS;1;SG,0_12,V;IND;PRS;2;PL,
ausführt,ausführen,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,
ausführt,ausführte,0_12,V;IND;PRS;2;PL,0_4,V;SBJV;PST;3;SG,
ausführt,ausführe,0_12,V;IND;PRS;2;PL,0_10,V;SBJV;PRS;1;SG,

fäusten,fäuste,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
fäuste,fäusten,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

schwachen,schwacher,0_0,V;NFIN,0_7,V;IND;PST;3;SG,
schwachen,schwache,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
schwachen,schwaches,0_0,V;NFIN,0_11,?,
schwachen,schwach,0_0,V;NFIN,0_13,V;IMP;2;SG,
schwacher,schwachen,0_7,V;IND;PST;3;SG,0_0,V;NFIN,
schwacher,schwache,0_7,V;IND;PST;3;SG,0_10,V;SBJV;PRS;1;SG,
schwacher,schwaches,0_7,V;IND;PST;3;SG,0_11,?,
schwacher,schwach,0_7,V;IND;PST;3;SG,0_13,V;IMP;2;SG,
schwache,schwachen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
schwache,schwacher,0_10,V;SBJV;PRS;1;SG,0_7,V;IND;PST;3;SG,
schwache,schwaches,0_10,V;SBJV;PRS;1;SG,0_11,?,
schwache,schwach,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
schwaches,schwachen,0_11,?,0_0,V;NFIN,
schwaches,schwacher,0_11,?,0_7,V;IND;PST;3;SG,
schwaches,schwache,0_11,?,0_10,V;SBJV;PRS;1;SG,
schwaches,schwach,0_11,?,0_13,V;IMP;2;SG,
schwach,schwachen,0_13,V;IMP;2;SG,0_0,V;NFIN,
schwach,schwacher,0_13,V;IMP;2;SG,0_7,V;IND;PST;3;SG,
schwach,schwache,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,
schwach,schwaches,0_13,V;IMP;2;SG,0_11,?,

plötzlichen,plötzlichem,0_0,V;NFIN,0_2,?,
plötzlichen,plötzliche,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
plötzlichen,plötzlich,0_0,V;NFIN,0_13,V;IMP;2;SG,
plötzlichem,plötzlichen,0_2,?,0_0,V;NFIN,
plötzlichem,plötzliche,0_2,?,0_10,V;SBJV;PRS;1;SG,
plötzlichem,plötzlich,0_2,?,0_13,V;IMP;2;SG,
plötzliche,plötzlichen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
plötzliche,plötzlichem,0_10,V;SBJV;PRS;1;SG,0_2,?,
plötzliche,plötzlich,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
plötzlich,plötzlichen,0_13,V;IMP;2;SG,0_0,V;NFIN,
plötzlich,plötzlichem,0_13,V;IMP;2;SG,0_2,?,
plötzlich,plötzliche,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,

hinkommen,hinkommst,0_0,V;NFIN,0_3,V;IND;PRS;2;SG,
hinkommst,hinkommen,0_3,V;IND;PRS;2;SG,0_0,V;NFIN,

gute,guten,0_4,V;SBJV;PST;3;SG,0_8,V;SBJV;PST;3;PL,
gute,gut,0_4,V;SBJV;PST;3;SG,0_12,V;IND;PRS;2;PL,
guten,gute,0_8,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;3;SG,
guten,gut,0_8,V;SBJV;PST;3;PL,0_12,V;IND;PRS;2;PL,
gut,gute,0_12,V;IND;PRS;2;PL,0_4,V;SBJV;PST;3;SG,
gut,guten,0_12,V;IND;PRS;2;PL,0_8,V;SBJV;PST;3;PL,

gefielen,gefielst,0_0,V;NFIN,0_3,V;IND;PRS;2;SG,
gefielen,gefiel,0_0,V;NFIN,0_13,V;IMP;2;SG,
gefielst,gefielen,0_3,V;IND;PRS;2;SG,0_0,V;NFIN,
gefielst,gefiel,0_3,V;IND;PRS;2;SG,0_13,V;IMP;2;SG,
gefiel,gefielen,0_13,V;IMP;2;SG,0_0,V;NFIN,
gefiel,gefielst,0_13,V;IMP;2;SG,0_3,V;IND;PRS;2;SG,

hundertfältige,hundertfältig,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
hundertfältig,hundertfältige,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,

born,borte,0_0,V;NFIN,0_4,V;SBJV;PST;3;SG,
born,borten,0_0,V;NFIN,0_8,V;SBJV;PST;3;PL,
born,bor,0_0,V;NFIN,0_13,V;IMP;2;SG,
borte,born,0_4,V;SBJV;PST;3;SG,0_0,V;NFIN,
borte,borten,0_4,V;SBJV;PST;3;SG,0_8,V;SBJV;PST;3;PL,
borte,bor,0_4,V;SBJV;PST;3;SG,0_13,V;IMP;2;SG,
borten,born,0_8,V;SBJV;PST;3;PL,0_0,V;NFIN,
borten,borte,0_8,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;3;SG,
borten,bor,0_8,V;SBJV;PST;3;PL,0_13,V;IMP;2;SG,
bor,born,0_13,V;IMP;2;SG,0_0,V;NFIN,
bor,borte,0_13,V;IMP;2;SG,0_4,V;SBJV;PST;3;SG,
bor,borten,0_13,V;IMP;2;SG,0_8,V;SBJV;PST;3;PL,

ausspeien,ausspeie,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
ausspeie,ausspeien,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,

ausgehauenen,ausgehauene,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
ausgehauenen,ausgehauen,0_0,V;NFIN,0_13,V;IMP;2;SG,
ausgehauene,ausgehauenen,0_10,V;SBJV;PRS;1;SG,0_0,V;NFIN,
ausgehauene,ausgehauen,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
ausgehauen,ausgehauenen,0_13,V;IMP;2;SG,0_0,V;NFIN,
ausgehauen,ausgehauene,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,

sitte,sitten,0_4,V;SBJV;PST;3;SG,0_8,V;SBJV;PST;3;PL,
sitten,sitte,0_8,V;SBJV;PST;3;PL,0_4,V;SBJV;PST;3;SG,


gewächse,gewächses,0_10,V;SBJV;PRS;1;SG,0_11,?,
gewächse,gewächs,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
gewächses,gewächse,0_11,?,0_10,V;SBJV;PRS;1;SG,
gewächses,gewächs,0_11,?,0_13,V;IMP;2;SG,
gewächs,gewächse,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,
gewächs,gewächses,0_13,V;IMP;2;SG,0_11,?,

grunde,grundes,0_10,V;SBJV;PRS;1;SG,0_11,?,
grunde,grund,0_10,V;SBJV;PRS;1;SG,0_13,V;IMP;2;SG,
grundes,grunde,0_11,?,0_10,V;SBJV;PRS;1;SG,
grundes,grund,0_11,?,0_13,V;IMP;2;SG,
grund,grunde,0_13,V;IMP;2;SG,0_10,V;SBJV;PRS;1;SG,
grund,grundes,0_13,V;IMP;2;SG,0_11,?,

verriegeln,verriegelt,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
verriegelt,verriegeln,0_12,V;IND;PRS;2;PL,0_0,V;NFIN,

machen,machst,0_0,V;NFIN,0_3,V;IND;PRS;2;SG,
machen,machte,0_0,V;NFIN,0_4,V;SBJV;PST;3;SG,
machen,machest,0_0,V;NFIN,0_5,V;SBJV;PRS;2;SG,
machen,machten,0_0,V;NFIN,0_8,V;SBJV;PST;3;PL,
machen,mache,0_0,V;NFIN,0_10,V;SBJV;PRS;1;SG,
machen,macht,0_0,V;NFIN,0_12,V;IND;PRS;2;PL,
machen,mach,0_0,V;NFIN,0_13,V;IMP;2;SG,
machen,machet,0_0,V;NFIN,0_14,V;SBJV;PRS;2;PL,
machst,machen,0_3,V;IND;PRS;2;SG,0_0,V;NFIN,
machst,machte,0_3,V;IND;PRS;2;SG,0_4,V;SBJV;PST;3;SG,
machst,machest,0_3,V;IND;PRS;2;SG,0_5,V;SBJV;PRS;2;SG,
machst,machten,0_3,V;IND;PRS;2;SG,0_8,V;SBJV;PST;3;PL,
machst,mache,0_3,V;IND;PRS;2;SG,0_10,V;SBJV;PRS;1;SG,
machst,macht,0_3,V;IND;PRS;2;SG,0_12,V;IND;PRS;2;PL,
machst,mach,0_3,V;IND;PRS;2;SG,0_13,V;IMP;2;SG,
machst,machet,0_3,V;IND;PRS;2;SG,0_14,V;SBJV;PRS;2;PL,
machte,machen,0_4,V;SBJV;PST;3;SG,0_0,V;NFIN,
machte,machst,0_4,V;SBJV;PST;3;SG,0_3,V;IND;PRS;2;SG,
machte,machest,0_4,V;SBJV;PST;3;SG,0_5,V;SBJV;PRS;2;SG,
machte,machten,0_4,V;SBJV;PST;3;SG,0_8,V;SBJV;PST;3;PL,
machte,mache,0_4,V;SBJV;PST;3;SG,0_10,V;SBJV;PRS;1;SG,
machte,macht,0_4,V;SBJV;PST;3;SG,0_12,V;IND;PRS;2;PL,
machte,mach,0_4,V;SBJV;PST;3;SG,0_13,V;IMP;2;SG,
machte,machet,0_4,V;SBJV;PST;3;SG,0_14,V;SBJV;PRS;2;PL,
machest,machen,0_5,V;SBJV;PRS;2;SG,0_0,V;NFIN,
