src word,tgt word,src slot,src predicted,tgt slot,tgt predicted,annotation 1,annotation 2
behövt,behöva,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN,POS_ERROR
behövt,behöven,1_9,ADJ;INDF;NEUT;SG,1_3,?,
behövt,behövande,1_9,ADJ;INDF;NEUT;SG,1_4,?,POS_ERROR
behövt,behöver,1_9,ADJ;INDF;NEUT;SG,1_5,ADJ;INDF;NEUT;SG;SPRL,POS_ERROR
behövt,behövdes,1_9,ADJ;INDF;NEUT;SG,1_7,?,POS_ERROR
behövt,behöves,1_9,ADJ;INDF;NEUT;SG,1_8,N;DEF;GEN;PL,
behövt,behövas,1_9,ADJ;INDF;NEUT;SG,1_12,V;PASS;NFIN,POS_ERROR
behövt,behövs,1_9,ADJ;INDF;NEUT;SG,1_14,V.CVB;PASS,POS_ERROR
behövas,behövde,1_12,V;PASS;NFIN,1_1,ADJ;DEF;MASC;SG,
behövas,behöva,1_12,V;PASS;NFIN,1_2,V;ACT;NFIN,
behövas,behöven,1_12,V;PASS;NFIN,1_3,?,
behövas,behövande,1_12,V;PASS;NFIN,1_4,?,POS_ERROR
behövas,behöver,1_12,V;PASS;NFIN,1_5,ADJ;INDF;NEUT;SG;SPRL,
behövas,behövdes,1_12,V;PASS;NFIN,1_7,?,
behövas,behöves,1_12,V;PASS;NFIN,1_8,N;DEF;GEN;PL,
behövas,behövt,1_12,V;PASS;NFIN,1_9,ADJ;INDF;NEUT;SG,POS_ERROR
behövas,behövs,1_12,V;PASS;NFIN,1_14,V.CVB;PASS,
behövs,behövde,1_14,V.CVB;PASS,1_1,ADJ;DEF;MASC;SG,
behövs,behöva,1_14,V.CVB;PASS,1_2,V;ACT;NFIN,
behövs,behöven,1_14,V.CVB;PASS,1_3,?,
behövs,behövande,1_14,V.CVB;PASS,1_4,?,POS_ERROR
behövs,behöver,1_14,V.CVB;PASS,1_5,ADJ;INDF;NEUT;SG;SPRL,
behövs,behövdes,1_14,V.CVB;PASS,1_7,?,
behövs,behöves,1_14,V.CVB;PASS,1_8,N;DEF;GEN;PL,
behövs,behövt,1_14,V.CVB;PASS,1_9,ADJ;INDF;NEUT;SG,POS_ERROR
behövs,behövas,1_14,V.CVB;PASS,1_12,V;PASS;NFIN,

förstörd,förstörde,1_0,ADJ;DEF;MASC;SG;SPRL,1_1,ADJ;DEF;MASC;SG,POS_ERROR
förstörd,förstöra,1_0,ADJ;DEF;MASC;SG;SPRL,1_2,V;ACT;NFIN,POS_ERROR
förstörd,förstören,1_0,ADJ;DEF;MASC;SG;SPRL,1_3,?,
förstörd,förstör,1_0,ADJ;DEF;MASC;SG;SPRL,1_6,ADJ;INDF;MASC+FEM;SG,POS_ERROR
förstörd,förstördes,1_0,ADJ;DEF;MASC;SG;SPRL,1_7,?,POS_ERROR
förstörd,förstöres,1_0,ADJ;DEF;MASC;SG;SPRL,1_8,N;DEF;GEN;PL,
förstörd,förstört,1_0,ADJ;DEF;MASC;SG;SPRL,1_9,ADJ;INDF;NEUT;SG,POS_ERROR
förstörd,förstöras,1_0,ADJ;DEF;MASC;SG;SPRL,1_12,V;PASS;NFIN,POS_ERROR
förstörd,förstörare,1_0,ADJ;DEF;MASC;SG;SPRL,1_13,ADJ;INDF;PL;COMPV,
förstörd,förstörs,1_0,ADJ;DEF;MASC;SG;SPRL,1_14,V.CVB;PASS,POS_ERROR
förstörd,förstörda,1_0,ADJ;DEF;MASC;SG;SPRL,1_15,ADJ;DEF,
förstörde,förstörd,1_1,ADJ;DEF;MASC;SG,1_0,ADJ;DEF;MASC;SG;SPRL,POS_ERROR
förstörde,förstöra,1_1,ADJ;DEF;MASC;SG,1_2,V;ACT;NFIN,
förstörde,förstören,1_1,ADJ;DEF;MASC;SG,1_3,?,
förstörde,förstör,1_1,ADJ;DEF;MASC;SG,1_6,ADJ;INDF;MASC+FEM;SG,
förstörde,förstördes,1_1,ADJ;DEF;MASC;SG,1_7,?,
förstörde,förstöres,1_1,ADJ;DEF;MASC;SG,1_8,N;DEF;GEN;PL,
förstörde,förstört,1_1,ADJ;DEF;MASC;SG,1_9,ADJ;INDF;NEUT;SG,POS_ERROR
förstörde,förstöras,1_1,ADJ;DEF;MASC;SG,1_12,V;PASS;NFIN,
förstörde,förstörare,1_1,ADJ;DEF;MASC;SG,1_13,ADJ;INDF;PL;COMPV,
förstörde,förstörs,1_1,ADJ;DEF;MASC;SG,1_14,V.CVB;PASS,
förstörde,förstörda,1_1,ADJ;DEF;MASC;SG,1_15,ADJ;DEF,
förstöra,förstörd,1_2,V;ACT;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL,POS_ERROR
förstöra,förstörde,1_2,V;ACT;NFIN,1_1,ADJ;DEF;MASC;SG,
förstöra,förstören,1_2,V;ACT;NFIN,1_3,?,
förstöra,förstör,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG,
förstöra,förstördes,1_2,V;ACT;NFIN,1_7,?,
förstöra,förstöres,1_2,V;ACT;NFIN,1_8,N;DEF;GEN;PL,
förstöra,förstört,1_2,V;ACT;NFIN,1_9,ADJ;INDF;NEUT;SG,POS_ERROR
förstöra,förstöras,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN,
förstöra,förstörare,1_2,V;ACT;NFIN,1_13,ADJ;INDF;PL;COMPV,
förstöra,förstörs,1_2,V;ACT;NFIN,1_14,V.CVB;PASS,
förstöra,förstörda,1_2,V;ACT;NFIN,1_15,ADJ;DEF,
förstören,förstörd,1_3,?,1_0,ADJ;DEF;MASC;SG;SPRL,
förstören,förstörde,1_3,?,1_1,ADJ;DEF;MASC;SG,
förstören,förstöra,1_3,?,1_2,V;ACT;NFIN,
förstören,förstör,1_3,?,1_6,ADJ;INDF;MASC+FEM;SG,
förstören,förstördes,1_3,?,1_7,?,
förstören,förstöres,1_3,?,1_8,N;DEF;GEN;PL,
förstören,förstört,1_3,?,1_9,ADJ;INDF;NEUT;SG,
förstören,förstöras,1_3,?,1_12,V;PASS;NFIN,
förstören,förstörare,1_3,?,1_13,ADJ;INDF;PL;COMPV,
förstören,förstörs,1_3,?,1_14,V.CVB;PASS,
förstören,förstörda,1_3,?,1_15,ADJ;DEF,
förstör,förstörd,1_6,ADJ;INDF;MASC+FEM;SG,1_0,ADJ;DEF;MASC;SG;SPRL,POS_ERROR
förstör,förstörde,1_6,ADJ;INDF;MASC+FEM;SG,1_1,ADJ;DEF;MASC;SG,
förstör,förstöra,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN,
förstör,förstören,1_6,ADJ;INDF;MASC+FEM;SG,1_3,?,
förstör,förstördes,1_6,ADJ;INDF;MASC+FEM;SG,1_7,?,
förstör,förstöres,1_6,ADJ;INDF;MASC+FEM;SG,1_8,N;DEF;GEN;PL,
förstör,förstört,1_6,ADJ;INDF;MASC+FEM;SG,1_9,ADJ;INDF;NEUT;SG,POS_ERROR
förstör,förstöras,1_6,ADJ;INDF;MASC+FEM;SG,1_12,V;PASS;NFIN,
förstör,förstörare,1_6,ADJ;INDF;MASC+FEM;SG,1_13,ADJ;INDF;PL;COMPV,
förstör,förstörs,1_6,ADJ;INDF;MASC+FEM;SG,1_14,V.CVB;PASS,
förstör,förstörda,1_6,ADJ;INDF;MASC+FEM;SG,1_15,ADJ;DEF,
förstördes,förstörd,1_7,?,1_0,ADJ;DEF;MASC;SG;SPRL,POS_ERROR
förstördes,förstörde,1_7,?,1_1,ADJ;DEF;MASC;SG,
förstördes,förstöra,1_7,?,1_2,V;ACT;NFIN,
förstördes,förstören,1_7,?,1_3,?,
förstördes,förstör,1_7,?,1_6,ADJ;INDF;MASC+FEM;SG,
förstördes,förstöres,1_7,?,1_8,N;DEF;GEN;PL,
förstördes,förstört,1_7,?,1_9,ADJ;INDF;NEUT;SG,POS_ERROR
förstördes,förstöras,1_7,?,1_12,V;PASS;NFIN,
förstördes,förstörare,1_7,?,1_13,ADJ;INDF;PL;COMPV,
förstördes,förstörs,1_7,?,1_14,V.CVB;PASS,
förstördes,förstörda,1_7,?,1_15,ADJ;DEF,
förstöres,förstörd,1_8,N;DEF;GEN;PL,1_0,ADJ;DEF;MASC;SG;SPRL,
förstöres,förstörde,1_8,N;DEF;GEN;PL,1_1,ADJ;DEF;MASC;SG,
förstöres,förstöra,1_8,N;DEF;GEN;PL,1_2,V;ACT;NFIN,
förstöres,förstören,1_8,N;DEF;GEN;PL,1_3,?,
förstöres,förstör,1_8,N;DEF;GEN;PL,1_6,ADJ;INDF;MASC+FEM;SG,
förstöres,förstördes,1_8,N;DEF;GEN;PL,1_7,?,
förstöres,förstört,1_8,N;DEF;GEN;PL,1_9,ADJ;INDF;NEUT;SG,
förstöres,förstöras,1_8,N;DEF;GEN;PL,1_12,V;PASS;NFIN,
förstöres,förstörare,1_8,N;DEF;GEN;PL,1_13,ADJ;INDF;PL;COMPV,
förstöres,förstörs,1_8,N;DEF;GEN;PL,1_14,V.CVB;PASS,
förstöres,förstörda,1_8,N;DEF;GEN;PL,1_15,ADJ;DEF,
förstört,förstörd,1_9,ADJ;INDF;NEUT;SG,1_0,ADJ;DEF;MASC;SG;SPRL,POS_ERROR
förstört,förstörde,1_9,ADJ;INDF;NEUT;SG,1_1,ADJ;DEF;MASC;SG,POS_ERROR
förstört,förstöra,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN,POS_ERROR
förstört,förstören,1_9,ADJ;INDF;NEUT;SG,1_3,?,
förstört,förstör,1_9,ADJ;INDF;NEUT;SG,1_6,ADJ;INDF;MASC+FEM;SG,POS_ERROR
förstört,förstördes,1_9,ADJ;INDF;NEUT;SG,1_7,?,POS_ERROR
förstört,förstöres,1_9,ADJ;INDF;NEUT;SG,1_8,N;DEF;GEN;PL,
förstört,förstöras,1_9,ADJ;INDF;NEUT;SG,1_12,V;PASS;NFIN,POS_ERROR
förstört,förstörare,1_9,ADJ;INDF;NEUT;SG,1_13,ADJ;INDF;PL;COMPV,
förstört,förstörs,1_9,ADJ;INDF;NEUT;SG,1_14,V.CVB;PASS,POS_ERROR
förstört,förstörda,1_9,ADJ;INDF;NEUT;SG,1_15,ADJ;DEF,
förstöras,förstörd,1_12,V;PASS;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL,POS_ERROR
förstöras,förstörde,1_12,V;PASS;NFIN,1_1,ADJ;DEF;MASC;SG,
förstöras,förstöra,1_12,V;PASS;NFIN,1_2,V;ACT;NFIN,
förstöras,förstören,1_12,V;PASS;NFIN,1_3,?,
förstöras,förstör,1_12,V;PASS;NFIN,1_6,ADJ;INDF;MASC+FEM;SG,
förstöras,förstördes,1_12,V;PASS;NFIN,1_7,?,
förstöras,förstöres,1_12,V;PASS;NFIN,1_8,N;DEF;GEN;PL,
förstöras,förstört,1_12,V;PASS;NFIN,1_9,ADJ;INDF;NEUT;SG,POS_ERROR
förstöras,förstörare,1_12,V;PASS;NFIN,1_13,ADJ;INDF;PL;COMPV,
förstöras,förstörs,1_12,V;PASS;NFIN,1_14,V.CVB;PASS,
förstöras,förstörda,1_12,V;PASS;NFIN,1_15,ADJ;DEF,
förstörare,förstörd,1_13,ADJ;INDF;PL;COMPV,1_0,ADJ;DEF;MASC;SG;SPRL,
förstörare,förstörde,1_13,ADJ;INDF;PL;COMPV,1_1,ADJ;DEF;MASC;SG,
förstörare,förstöra,1_13,ADJ;INDF;PL;COMPV,1_2,V;ACT;NFIN,
förstörare,förstören,1_13,ADJ;INDF;PL;COMPV,1_3,?,
förstörare,förstör,1_13,ADJ;INDF;PL;COMPV,1_6,ADJ;INDF;MASC+FEM;SG,
förstörare,förstördes,1_13,ADJ;INDF;PL;COMPV,1_7,?,
förstörare,förstöres,1_13,ADJ;INDF;PL;COMPV,1_8,N;DEF;GEN;PL,
förstörare,förstört,1_13,ADJ;INDF;PL;COMPV,1_9,ADJ;INDF;NEUT;SG,
förstörare,förstöras,1_13,ADJ;INDF;PL;COMPV,1_12,V;PASS;NFIN,
förstörare,förstörs,1_13,ADJ;INDF;PL;COMPV,1_14,V.CVB;PASS,
förstörare,förstörda,1_13,ADJ;INDF;PL;COMPV,1_15,ADJ;DEF,
förstörs,förstörd,1_14,V.CVB;PASS,1_0,ADJ;DEF;MASC;SG;SPRL,POS_ERROR
förstörs,förstörde,1_14,V.CVB;PASS,1_1,ADJ;DEF;MASC;SG,
förstörs,förstöra,1_14,V.CVB;PASS,1_2,V;ACT;NFIN,
förstörs,förstören,1_14,V.CVB;PASS,1_3,?,
förstörs,förstör,1_14,V.CVB;PASS,1_6,ADJ;INDF;MASC+FEM;SG,
förstörs,förstördes,1_14,V.CVB;PASS,1_7,?,
förstörs,förstöres,1_14,V.CVB;PASS,1_8,N;DEF;GEN;PL,
förstörs,förstört,1_14,V.CVB;PASS,1_9,ADJ;INDF;NEUT;SG,POS_ERROR
förstörs,förstöras,1_14,V.CVB;PASS,1_12,V;PASS;NFIN,
förstörs,förstörare,1_14,V.CVB;PASS,1_13,ADJ;INDF;PL;COMPV,
förstörs,förstörda,1_14,V.CVB;PASS,1_15,ADJ;DEF,
förstörda,förstörd,1_15,ADJ;DEF,1_0,ADJ;DEF;MASC;SG;SPRL,
förstörda,förstörde,1_15,ADJ;DEF,1_1,ADJ;DEF;MASC;SG,
förstörda,förstöra,1_15,ADJ;DEF,1_2,V;ACT;NFIN,
förstörda,förstören,1_15,ADJ;DEF,1_3,?,
förstörda,förstör,1_15,ADJ;DEF,1_6,ADJ;INDF;MASC+FEM;SG,
förstörda,förstördes,1_15,ADJ;DEF,1_7,?,
förstörda,förstöres,1_15,ADJ;DEF,1_8,N;DEF;GEN;PL,
förstörda,förstört,1_15,ADJ;DEF,1_9,ADJ;INDF;NEUT;SG,
förstörda,förstöras,1_15,ADJ;DEF,1_12,V;PASS;NFIN,
förstörda,förstörare,1_15,ADJ;DEF,1_13,ADJ;INDF;PL;COMPV,
förstörda,förstörs,1_15,ADJ;DEF,1_14,V.CVB;PASS,

sanoa,sanoas,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN,
sanoas,sanoa,1_12,V;PASS;NFIN,1_2,V;ACT;NFIN,

börd,börde,1_0,ADJ;DEF;MASC;SG;SPRL,1_1,ADJ;DEF;MASC;SG,
börd,böra,1_0,ADJ;DEF;MASC;SG;SPRL,1_2,V;ACT;NFIN,
börd,bören,1_0,ADJ;DEF;MASC;SG;SPRL,1_3,?,
börd,bör,1_0,ADJ;DEF;MASC;SG;SPRL,1_6,ADJ;INDF;MASC+FEM;SG,
börd,börda,1_0,ADJ;DEF;MASC;SG;SPRL,1_15,ADJ;DEF,
börde,börd,1_1,ADJ;DEF;MASC;SG,1_0,ADJ;DEF;MASC;SG;SPRL,
börde,böra,1_1,ADJ;DEF;MASC;SG,1_2,V;ACT;NFIN,
börde,bören,1_1,ADJ;DEF;MASC;SG,1_3,?,
börde,bör,1_1,ADJ;DEF;MASC;SG,1_6,ADJ;INDF;MASC+FEM;SG,
börde,börda,1_1,ADJ;DEF;MASC;SG,1_15,ADJ;DEF,
böra,börd,1_2,V;ACT;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL,
böra,börde,1_2,V;ACT;NFIN,1_1,ADJ;DEF;MASC;SG,
böra,bören,1_2,V;ACT;NFIN,1_3,?,
böra,bör,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG,
böra,börda,1_2,V;ACT;NFIN,1_15,ADJ;DEF,
bören,börd,1_3,?,1_0,ADJ;DEF;MASC;SG;SPRL,
bören,börde,1_3,?,1_1,ADJ;DEF;MASC;SG,
bören,böra,1_3,?,1_2,V;ACT;NFIN,
bören,bör,1_3,?,1_6,ADJ;INDF;MASC+FEM;SG,
bören,börda,1_3,?,1_15,ADJ;DEF,
bör,börd,1_6,ADJ;INDF;MASC+FEM;SG,1_0,ADJ;DEF;MASC;SG;SPRL,
bör,börde,1_6,ADJ;INDF;MASC+FEM;SG,1_1,ADJ;DEF;MASC;SG,
bör,böra,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN,
bör,bören,1_6,ADJ;INDF;MASC+FEM;SG,1_3,?,
bör,börda,1_6,ADJ;INDF;MASC+FEM;SG,1_15,ADJ;DEF,
börda,börd,1_15,ADJ;DEF,1_0,ADJ;DEF;MASC;SG;SPRL,
börda,börde,1_15,ADJ;DEF,1_1,ADJ;DEF;MASC;SG,
börda,böra,1_15,ADJ;DEF,1_2,V;ACT;NFIN,
börda,bören,1_15,ADJ;DEF,1_3,?,
börda,bör,1_15,ADJ;DEF,1_6,ADJ;INDF;MASC+FEM;SG,

milka,milkas,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN,
milkas,milka,1_12,V;PASS;NFIN,1_2,V;ACT;NFIN,

orättrådige,orättrådiga,1_0,ADJ;DEF;MASC;SG;SPRL,1_2,V;ACT;NFIN,
orättrådige,orättrådig,1_0,ADJ;DEF;MASC;SG;SPRL,1_6,ADJ;INDF;MASC+FEM;SG,
orättrådige,orättrådigt,1_0,ADJ;DEF;MASC;SG;SPRL,1_9,ADJ;INDF;NEUT;SG,
orättrådige,orättrådighet,1_0,ADJ;DEF;MASC;SG;SPRL,1_11,?,
orättrådiga,orättrådige,1_2,V;ACT;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL,
orättrådiga,orättrådig,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG,
orättrådiga,orättrådigt,1_2,V;ACT;NFIN,1_9,ADJ;INDF;NEUT;SG,
orättrådiga,orättrådighet,1_2,V;ACT;NFIN,1_11,?,
orättrådig,orättrådige,1_6,ADJ;INDF;MASC+FEM;SG,1_0,ADJ;DEF;MASC;SG;SPRL,
orättrådig,orättrådiga,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN,
orättrådig,orättrådigt,1_6,ADJ;INDF;MASC+FEM;SG,1_9,ADJ;INDF;NEUT;SG,
orättrådig,orättrådighet,1_6,ADJ;INDF;MASC+FEM;SG,1_11,?,
orättrådigt,orättrådige,1_9,ADJ;INDF;NEUT;SG,1_0,ADJ;DEF;MASC;SG;SPRL,
orättrådigt,orättrådiga,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN,
orättrådigt,orättrådig,1_9,ADJ;INDF;NEUT;SG,1_6,ADJ;INDF;MASC+FEM;SG,
orättrådigt,orättrådighet,1_9,ADJ;INDF;NEUT;SG,1_11,?,
orättrådighet,orättrådige,1_11,?,1_0,ADJ;DEF;MASC;SG;SPRL,
orättrådighet,orättrådiga,1_11,?,1_2,V;ACT;NFIN,
orättrådighet,orättrådig,1_11,?,1_6,ADJ;INDF;MASC+FEM;SG,
orättrådighet,orättrådigt,1_11,?,1_9,ADJ;INDF;NEUT;SG,

satte,satta,1_0,ADJ;DEF;MASC;SG;SPRL,1_2,V;ACT;NFIN,
satte,satt,1_0,ADJ;DEF;MASC;SG;SPRL,1_6,ADJ;INDF;MASC+FEM;SG,
satte,sattes,1_0,ADJ;DEF;MASC;SG;SPRL,1_8,N;DEF;GEN;PL,
satta,satte,1_2,V;ACT;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL,
satta,satt,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG,
satta,sattes,1_2,V;ACT;NFIN,1_8,N;DEF;GEN;PL,
satt,satte,1_6,ADJ;INDF;MASC+FEM;SG,1_0,ADJ;DEF;MASC;SG;SPRL,
satt,satta,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN,
satt,sattes,1_6,ADJ;INDF;MASC+FEM;SG,1_8,N;DEF;GEN;PL,
sattes,satte,1_8,N;DEF;GEN;PL,1_0,ADJ;DEF;MASC;SG;SPRL,
sattes,satta,1_8,N;DEF;GEN;PL,1_2,V;ACT;NFIN,
sattes,satt,1_8,N;DEF;GEN;PL,1_6,ADJ;INDF;MASC+FEM;SG,

kräslig,kräsligt,1_6,ADJ;INDF;MASC+FEM;SG,1_9,ADJ;INDF;NEUT;SG,
kräslig,kräslighet,1_6,ADJ;INDF;MASC+FEM;SG,1_11,?,
kräsligt,kräslig,1_9,ADJ;INDF;NEUT;SG,1_6,ADJ;INDF;MASC+FEM;SG,
kräsligt,kräslighet,1_9,ADJ;INDF;NEUT;SG,1_11,?,
kräslighet,kräslig,1_11,?,1_6,ADJ;INDF;MASC+FEM;SG,
kräslighet,kräsligt,1_11,?,1_9,ADJ;INDF;NEUT;SG,

jord,joras,1_0,ADJ;DEF;MASC;SG;SPRL,1_12,V;PASS;NFIN,
joras,jord,1_12,V;PASS;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL,

glödgad,glödgas,1_0,ADJ;DEF;MASC;SG;SPRL,1_14,V.CVB;PASS,
glödgas,glödgad,1_14,V.CVB;PASS,1_0,ADJ;DEF;MASC;SG;SPRL,

fattige,fattiges,1_0,ADJ;DEF;MASC;SG;SPRL,1_8,N;DEF;GEN;PL,
fattige,fattigas,1_0,ADJ;DEF;MASC;SG;SPRL,1_12,V;PASS;NFIN,
fattige,fattigare,1_0,ADJ;DEF;MASC;SG;SPRL,1_13,ADJ;INDF;PL;COMPV,
fattiges,fattige,1_8,N;DEF;GEN;PL,1_0,ADJ;DEF;MASC;SG;SPRL,
fattiges,fattigas,1_8,N;DEF;GEN;PL,1_12,V;PASS;NFIN,
fattiges,fattigare,1_8,N;DEF;GEN;PL,1_13,ADJ;INDF;PL;COMPV,
fattigas,fattige,1_12,V;PASS;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL,
fattigas,fattiges,1_12,V;PASS;NFIN,1_8,N;DEF;GEN;PL,
fattigas,fattigare,1_12,V;PASS;NFIN,1_13,ADJ;INDF;PL;COMPV,
fattigare,fattige,1_13,ADJ;INDF;PL;COMPV,1_0,ADJ;DEF;MASC;SG;SPRL,
fattigare,fattiges,1_13,ADJ;INDF;PL;COMPV,1_8,N;DEF;GEN;PL,
fattigare,fattigas,1_13,ADJ;INDF;PL;COMPV,1_12,V;PASS;NFIN,

utröna,utrönt,1_2,V;ACT;NFIN,1_9,ADJ;INDF;NEUT;SG,
utröna,utrönas,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN,
utrönt,utröna,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN,
utrönt,utrönas,1_9,ADJ;INDF;NEUT;SG,1_12,V;PASS;NFIN,
utrönas,utröna,1_12,V;PASS;NFIN,1_2,V;ACT;NFIN,
utrönas,utrönt,1_12,V;PASS;NFIN,1_9,ADJ;INDF;NEUT;SG,

kringströdde,kringströdda,1_0,ADJ;DEF;MASC;SG;SPRL,1_2,V;ACT;NFIN,
kringströdda,kringströdde,1_2,V;ACT;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL,

meselemja,meselemjas,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN,
meselemjas,meselemja,1_12,V;PASS;NFIN,1_2,V;ACT;NFIN,

galla,galler,1_2,V;ACT;NFIN,1_5,ADJ;INDF;NEUT;SG;SPRL,
galler,galla,1_5,ADJ;INDF;NEUT;SG;SPRL,1_2,V;ACT;NFIN,

barnea,barnen,1_2,V;ACT;NFIN,1_3,?,
barnea,barnet,1_2,V;ACT;NFIN,1_9,ADJ;INDF;NEUT;SG,
barnen,barnea,1_3,?,1_2,V;ACT;NFIN,
barnen,barnet,1_3,?,1_9,ADJ;INDF;NEUT;SG,
barnet,barnea,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN,
barnet,barnen,1_9,ADJ;INDF;NEUT;SG,1_3,?,

brodern,broder,1_3,?,1_6,ADJ;INDF;MASC+FEM;SG,
brodern,broders,1_3,?,1_14,V.CVB;PASS,
broder,brodern,1_6,ADJ;INDF;MASC+FEM;SG,1_3,?,
broder,broders,1_6,ADJ;INDF;MASC+FEM;SG,1_14,V.CVB;PASS,
broders,brodern,1_14,V.CVB;PASS,1_3,?,
broders,broder,1_14,V.CVB;PASS,1_6,ADJ;INDF;MASC+FEM;SG,

ståtliga,ståtlig,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG,
ståtliga,ståtligt,1_2,V;ACT;NFIN,1_9,ADJ;INDF;NEUT;SG,
ståtlig,ståtliga,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN,
ståtlig,ståtligt,1_6,ADJ;INDF;MASC+FEM;SG,1_9,ADJ;INDF;NEUT;SG,
ståtligt,ståtliga,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN,
ståtligt,ståtlig,1_9,ADJ;INDF;NEUT;SG,1_6,ADJ;INDF;MASC+FEM;SG,

långvariga,långvarigt,1_2,V;ACT;NFIN,1_9,ADJ;INDF;NEUT;SG,
långvarigt,långvariga,1_9,ADJ;INDF;NEUT;SG,1_2,V;ACT;NFIN,


bräckte,bräckta,1_1,ADJ;DEF;MASC;SG,1_2,V;ACT;NFIN,
bräckte,bräcker,1_1,ADJ;DEF;MASC;SG,1_5,ADJ;INDF;NEUT;SG;SPRL,
bräckta,bräckte,1_2,V;ACT;NFIN,1_1,ADJ;DEF;MASC;SG,
bräckta,bräcker,1_2,V;ACT;NFIN,1_5,ADJ;INDF;NEUT;SG;SPRL,
bräcker,bräckte,1_5,ADJ;INDF;NEUT;SG;SPRL,1_1,ADJ;DEF;MASC;SG,
bräcker,bräckta,1_5,ADJ;INDF;NEUT;SG;SPRL,1_2,V;ACT;NFIN,

vetter,vettet,1_5,ADJ;INDF;NEUT;SG;SPRL,1_9,ADJ;INDF;NEUT;SG,
vettet,vetter,1_9,ADJ;INDF;NEUT;SG,1_5,ADJ;INDF;NEUT;SG;SPRL,

josua,josuas,1_2,V;ACT;NFIN,1_12,V;PASS;NFIN,
josuas,josua,1_12,V;PASS;NFIN,1_2,V;ACT;NFIN,

avskilde,avskilda,1_0,ADJ;DEF;MASC;SG;SPRL,1_2,V;ACT;NFIN,
avskilde,avskild,1_0,ADJ;DEF;MASC;SG;SPRL,1_6,ADJ;INDF;MASC+FEM;SG,
avskilda,avskilde,1_2,V;ACT;NFIN,1_0,ADJ;DEF;MASC;SG;SPRL,
avskilda,avskild,1_2,V;ACT;NFIN,1_6,ADJ;INDF;MASC+FEM;SG,
avskild,avskilde,1_6,ADJ;INDF;MASC+FEM;SG,1_0,ADJ;DEF;MASC;SG;SPRL,
avskild,avskilda,1_6,ADJ;INDF;MASC+FEM;SG,1_2,V;ACT;NFIN,

tillfrågad,tillfrågade,1_0,ADJ;DEF;MASC;SG;SPRL,1_1,ADJ;DEF;MASC;SG,
tillfrågad,tillfrågas,1_0,ADJ;DEF;MASC;SG;SPRL,1_14,V.CVB;PASS,
tillfrågade,tillfrågad,1_1,ADJ;DEF;MASC;SG,1_0,ADJ;DEF;MASC;SG;SPRL,
tillfrågade,tillfrågas,1_1,ADJ;DEF;MASC;SG,1_14,V.CVB;PASS,
tillfrågas,tillfrågad,1_14,V.CVB;PASS,1_0,ADJ;DEF;MASC;SG;SPRL,
tillfrågas,tillfrågade,1_14,V.CVB;PASS,1_1,ADJ;DEF;MASC;SG,

uppväckte,uppväcka,1_1,ADJ;DEF;MASC;SG,1_2,V;ACT;NFIN,
uppväckte,uppväckta,1_1,ADJ;DEF;MASC;SG,1_2,V;ACT;NFIN,
uppväckte,uppväcken,1_1,ADJ;DEF;MASC;SG,1_3,?,
uppväckte,uppväcker,1_1,ADJ;DEF;MASC;SG,1_5,ADJ;INDF;NEUT;SG;SPRL,
uppväckte,uppväckt,1_1,ADJ;DEF;MASC;SG,1_9,ADJ;INDF;NEUT;SG,
uppväckte,uppväckas,1_1,ADJ;DEF;MASC;SG,1_12,V;PASS;NFIN,
